datetime,ALGOBUSD_open,ALGOBUSD_high,ALGOBUSD_low,ALGOBUSD_close
2022-01-06 01:00:00,1.5211,1.5396,1.5131,1.5243
2022-01-06 02:00:00,1.5244,1.5372,1.5166,1.5354
2022-01-06 03:00:00,1.5362,1.5382,1.5105,1.527
2022-01-06 04:00:00,1.529,1.5303,1.4846,1.4939
2022-01-06 05:00:00,1.4948,1.5334,1.4948,1.5293
2022-01-06 06:00:00,1.5309,1.5419,1.5055,1.52
2022-01-06 07:00:00,1.5214,1.5374,1.5001,1.537
2022-01-06 08:00:00,1.5376,1.5698,1.5268,1.5638
2022-01-06 09:00:00,1.5638,1.5751,1.5412,1.5456
2022-01-06 10:00:00,1.549,1.5612,1.527,1.554
2022-01-06 11:00:00,1.5529,1.5734,1.5447,1.5689
2022-01-06 12:00:00,1.5676,1.5811,1.5557,1.573
2022-01-06 13:00:00,1.574,1.6018,1.5677,1.6015
2022-01-06 14:00:00,1.5998,1.6043,1.5858,1.5977
2022-01-06 15:00:00,1.5981,1.605,1.57,1.5735
2022-01-06 16:00:00,1.5732,1.5742,1.5476,1.5599
2022-01-06 17:00:00,1.5597,1.5759,1.5537,1.575
2022-01-06 18:00:00,1.5751,1.5758,1.5588,1.5635
2022-01-06 19:00:00,1.5635,1.5686,1.5084,1.513
2022-01-06 20:00:00,1.5147,1.5261,1.5,1.5085
2022-01-06 21:00:00,1.5079,1.5117,1.4919,1.4931
2022-01-06 22:00:00,1.4934,1.502,1.44,1.4468
2022-01-06 23:00:00,1.446,1.454,1.393,1.4397
2022-01-07 00:00:00,1.4411,1.4506,1.4256,1.4365
2022-01-07 01:00:00,1.4358,1.4364,1.4148,1.424
2022-01-07 02:00:00,1.4242,1.4471,1.4071,1.4462
2022-01-07 03:00:00,1.4454,1.4875,1.4392,1.4619
2022-01-07 04:00:00,1.4613,1.4924,1.4599,1.4819
2022-01-07 05:00:00,1.4801,1.4819,1.4573,1.4579
2022-01-07 06:00:00,1.4577,1.4741,1.4577,1.4626
2022-01-07 07:00:00,1.4637,1.4797,1.4617,1.4639
2022-01-07 08:00:00,1.4643,1.4732,1.4074,1.4279
2022-01-07 09:00:00,1.4279,1.4606,1.42,1.4537
2022-01-07 10:00:00,1.456,1.4566,1.3992,1.4299
2022-01-07 11:00:00,1.4293,1.4673,1.4057,1.4641
2022-01-07 12:00:00,1.4625,1.4691,1.4428,1.4675
2022-01-07 13:00:00,1.4681,1.4681,1.4422,1.4536
2022-01-07 14:00:00,1.4536,1.4566,1.4337,1.4493
2022-01-07 15:00:00,1.4506,1.4582,1.4318,1.4505
2022-01-07 16:00:00,1.4524,1.4589,1.4486,1.4533
2022-01-07 17:00:00,1.45,1.4541,1.4272,1.4328
2022-01-07 18:00:00,1.4347,1.446,1.424,1.4454
2022-01-07 19:00:00,1.4457,1.4631,1.4299,1.4585
2022-01-07 20:00:00,1.4568,1.4691,1.4455,1.448
2022-01-07 21:00:00,1.447,1.452,1.4354,1.4448
2022-01-07 22:00:00,1.4443,1.4464,1.4293,1.4439
2022-01-07 23:00:00,1.4443,1.4595,1.444,1.4563
2022-01-08 00:00:00,1.4542,1.4547,1.4451,1.4492
2022-01-08 01:00:00,1.4481,1.4513,1.4369,1.4504
2022-01-08 02:00:00,1.4498,1.4535,1.4426,1.4465
2022-01-08 03:00:00,1.4481,1.4596,1.4479,1.4529
2022-01-08 04:00:00,1.4533,1.4565,1.4444,1.4536
2022-01-08 05:00:00,1.4527,1.4573,1.4438,1.448
2022-01-08 06:00:00,1.4484,1.4485,1.4352,1.4412
2022-01-08 07:00:00,1.4415,1.4473,1.4315,1.4381
2022-01-08 08:00:00,1.4361,1.4463,1.428,1.4394
2022-01-08 09:00:00,1.4392,1.4571,1.424,1.4246
2022-01-08 10:00:00,1.4254,1.4274,1.3926,1.401
2022-01-08 11:00:00,1.3995,1.4083,1.3731,1.376
2022-01-08 12:00:00,1.3754,1.3825,1.3405,1.3428
2022-01-08 13:00:00,1.3428,1.3664,1.3158,1.3262
2022-01-08 14:00:00,1.3275,1.35,1.3206,1.3415
2022-01-08 15:00:00,1.3438,1.3631,1.3331,1.3529
2022-01-08 16:00:00,1.3526,1.3957,1.3512,1.395
2022-01-08 17:00:00,1.3942,1.4197,1.3937,1.3998
2022-01-08 18:00:00,1.3999,1.4053,1.3827,1.384
2022-01-08 19:00:00,1.3844,1.409,1.3714,1.404
2022-01-08 20:00:00,1.4042,1.4108,1.3884,1.4032
2022-01-08 21:00:00,1.4018,1.4331,1.4001,1.4316
2022-01-08 22:00:00,1.4304,1.4304,1.4161,1.4182
2022-01-08 23:00:00,1.4197,1.4302,1.4171,1.4293
2022-01-09 00:00:00,1.43,1.4336,1.4087,1.4114
2022-01-09 01:00:00,1.4119,1.4159,1.4058,1.4081
2022-01-09 02:00:00,1.4094,1.4115,1.3973,1.3973
2022-01-09 03:00:00,1.3973,1.4068,1.3867,1.3896
2022-01-09 04:00:00,1.3902,1.3973,1.377,1.3851
2022-01-09 05:00:00,1.3851,1.4086,1.379,1.4042
2022-01-09 06:00:00,1.4046,1.4179,1.4,1.4038
2022-01-09 07:00:00,1.4052,1.4067,1.394,1.4029
2022-01-09 08:00:00,1.4032,1.4204,1.39,1.39
2022-01-09 09:00:00,1.3898,1.4049,1.3884,1.3938
2022-01-09 10:00:00,1.3936,1.3953,1.3685,1.3882
2022-01-09 11:00:00,1.3876,1.425,1.3836,1.425
2022-01-09 12:00:00,1.425,1.4295,1.416,1.4259
2022-01-09 13:00:00,1.4244,1.4266,1.4107,1.4111
2022-01-09 14:00:00,1.4108,1.4383,1.4105,1.4379
2022-01-09 15:00:00,1.4375,1.4411,1.4229,1.4239
2022-01-09 16:00:00,1.4244,1.4319,1.4134,1.4164
2022-01-09 17:00:00,1.4169,1.418,1.4023,1.4071
2022-01-09 18:00:00,1.4071,1.4085,1.3918,1.3992
2022-01-09 19:00:00,1.3992,1.4118,1.3916,1.3924
2022-01-09 20:00:00,1.3927,1.3989,1.3821,1.387
2022-01-09 21:00:00,1.3876,1.3951,1.3785,1.3889
2022-01-09 22:00:00,1.3886,1.3966,1.3835,1.3948
2022-01-09 23:00:00,1.3951,1.413,1.3898,1.4128
2022-01-10 00:00:00,1.4128,1.4192,1.4067,1.4159
2022-01-10 01:00:00,1.4145,1.4211,1.4078,1.4172
2022-01-10 02:00:00,1.4164,1.4449,1.4162,1.4389
2022-01-10 03:00:00,1.439,1.4446,1.4161,1.4353
2022-01-10 04:00:00,1.4352,1.4446,1.4229,1.4333
2022-01-10 05:00:00,1.4313,1.4499,1.4261,1.4358
2022-01-10 06:00:00,1.4355,1.4383,1.4114,1.4186
2022-01-10 07:00:00,1.4183,1.4225,1.385,1.3867
2022-01-10 08:00:00,1.3853,1.4035,1.385,1.3864
2022-01-10 09:00:00,1.3864,1.3864,1.3002,1.3445
2022-01-10 10:00:00,1.3441,1.3479,1.3202,1.3406
2022-01-10 11:00:00,1.3395,1.385,1.3322,1.382
2022-01-10 12:00:00,1.3847,1.3895,1.3204,1.339
2022-01-10 13:00:00,1.3404,1.3562,1.3351,1.349
2022-01-10 14:00:00,1.349,1.3593,1.3337,1.337
2022-01-10 15:00:00,1.339,1.3666,1.33,1.3613
2022-01-10 16:00:00,1.3635,1.3881,1.3618,1.3795
2022-01-10 17:00:00,1.3813,1.3885,1.3719,1.3801
2022-01-10 18:00:00,1.3802,1.3917,1.3619,1.3619
2022-01-10 19:00:00,1.3626,1.3908,1.349,1.3729
2022-01-10 20:00:00,1.3752,1.4067,1.3678,1.4067
2022-01-10 21:00:00,1.4068,1.4342,1.4009,1.4261
2022-01-10 22:00:00,1.4275,1.435,1.4185,1.4232
2022-01-10 23:00:00,1.4236,1.4309,1.408,1.4082
2022-01-11 00:00:00,1.4096,1.4096,1.3961,1.3975
2022-01-11 01:00:00,1.3989,1.4067,1.3937,1.3997
2022-01-11 02:00:00,1.3997,1.4077,1.3937,1.4059
2022-01-11 03:00:00,1.4063,1.4282,1.3936,1.398
2022-01-11 04:00:00,1.399,1.4,1.3848,1.391
2022-01-11 05:00:00,1.39,1.3969,1.3696,1.3746
2022-01-11 06:00:00,1.3752,1.3917,1.3718,1.3847
2022-01-11 07:00:00,1.386,1.3997,1.3811,1.3936
2022-01-11 08:00:00,1.3922,1.3978,1.3728,1.3826
2022-01-11 09:00:00,1.3813,1.3898,1.351,1.3674
2022-01-11 10:00:00,1.3679,1.3846,1.364,1.3801
2022-01-11 11:00:00,1.3803,1.4418,1.3781,1.4374
2022-01-11 12:00:00,1.4385,1.4492,1.4115,1.4264
2022-01-11 13:00:00,1.4238,1.4356,1.4146,1.4294
2022-01-11 14:00:00,1.4312,1.4447,1.4272,1.4386
2022-01-11 15:00:00,1.4389,1.4417,1.4243,1.4318
2022-01-11 16:00:00,1.4308,1.4444,1.4297,1.4372
2022-01-11 17:00:00,1.4389,1.4529,1.4298,1.4358
2022-01-11 18:00:00,1.4356,1.451,1.4341,1.4468
2022-01-11 19:00:00,1.4468,1.4737,1.4468,1.4704
2022-01-11 20:00:00,1.4694,1.4717,1.4512,1.4555
2022-01-11 21:00:00,1.456,1.4617,1.4387,1.4477
2022-01-11 22:00:00,1.4479,1.4496,1.4411,1.4463
2022-01-11 23:00:00,1.4462,1.4747,1.4451,1.4643
2022-01-12 00:00:00,1.463,1.4876,1.4591,1.475
2022-01-12 01:00:00,1.475,1.4903,1.4736,1.4776
2022-01-12 02:00:00,1.4775,1.4853,1.4586,1.4772
2022-01-12 03:00:00,1.4754,1.5026,1.4729,1.4858
2022-01-12 04:00:00,1.4846,1.4976,1.4811,1.4905
2022-01-12 05:00:00,1.4903,1.4903,1.4771,1.4795
2022-01-12 06:00:00,1.4795,1.491,1.4645,1.4765
2022-01-12 07:00:00,1.4765,1.4896,1.4711,1.4741
2022-01-12 08:00:00,1.4743,1.4992,1.4672,1.4992
2022-01-12 09:00:00,1.4992,1.504,1.4795,1.4842
2022-01-12 10:00:00,1.4838,1.4857,1.4646,1.4686
2022-01-12 11:00:00,1.4678,1.4864,1.4617,1.481
2022-01-12 12:00:00,1.481,1.488,1.4705,1.4852
2022-01-12 13:00:00,1.4854,1.4862,1.4684,1.4684
2022-01-12 14:00:00,1.47,1.4791,1.4628,1.4787
2022-01-12 15:00:00,1.4785,1.4805,1.4662,1.4735
2022-01-12 16:00:00,1.475,1.4853,1.4708,1.4774
2022-01-12 17:00:00,1.477,1.4957,1.4759,1.4856
2022-01-12 18:00:00,1.4858,1.5027,1.4856,1.5014
2022-01-12 19:00:00,1.4994,1.5019,1.4643,1.4662
2022-01-12 20:00:00,1.4676,1.475,1.4313,1.4438
2022-01-12 21:00:00,1.444,1.4549,1.444,1.4485
2022-01-12 22:00:00,1.4472,1.4546,1.4325,1.4492
2022-01-12 23:00:00,1.4492,1.4617,1.4485,1.4567
2022-01-13 00:00:00,1.4573,1.4635,1.4514,1.4583
2022-01-13 01:00:00,1.4596,1.4664,1.4556,1.4614
2022-01-13 02:00:00,1.4611,1.4665,1.4563,1.4573
2022-01-13 03:00:00,1.458,1.4691,1.4551,1.4691
2022-01-13 04:00:00,1.469,1.4698,1.451,1.4578
2022-01-13 05:00:00,1.458,1.466,1.451,1.4523
2022-01-13 06:00:00,1.4511,1.4548,1.4179,1.4282
2022-01-13 07:00:00,1.4288,1.4423,1.4271,1.4416
2022-01-13 08:00:00,1.4407,1.45,1.4358,1.4497
2022-01-13 09:00:00,1.4487,1.4715,1.4459,1.4661
2022-01-13 10:00:00,1.4672,1.4689,1.4056,1.4219
2022-01-13 11:00:00,1.4214,1.4304,1.4068,1.4068
2022-01-13 12:00:00,1.4068,1.4092,1.3819,1.3926
2022-01-13 13:00:00,1.3926,1.3954,1.37,1.3749
2022-01-13 14:00:00,1.3731,1.3772,1.355,1.3615
2022-01-13 15:00:00,1.3615,1.3618,1.3434,1.3603
2022-01-13 16:00:00,1.3612,1.3732,1.356,1.3631
2022-01-13 17:00:00,1.3635,1.3692,1.3516,1.3586
2022-01-13 18:00:00,1.3568,1.3697,1.3527,1.3616
2022-01-13 19:00:00,1.3618,1.3745,1.3506,1.3739
2022-01-13 20:00:00,1.373,1.3762,1.3628,1.3689
2022-01-13 21:00:00,1.3689,1.3816,1.36,1.3781
2022-01-13 22:00:00,1.3787,1.3832,1.3684,1.3786
2022-01-13 23:00:00,1.3795,1.3912,1.378,1.3859
2022-01-14 00:00:00,1.3865,1.4077,1.3858,1.399
2022-01-14 01:00:00,1.399,1.4099,1.3955,1.4068
2022-01-14 02:00:00,1.4072,1.4129,1.3772,1.3848
2022-01-14 03:00:00,1.3858,1.387,1.3533,1.3677
2022-01-14 04:00:00,1.3683,1.3807,1.3625,1.3696
2022-01-14 05:00:00,1.3696,1.3726,1.3429,1.3459
2022-01-14 06:00:00,1.345,1.351,1.3237,1.3483
2022-01-14 07:00:00,1.3479,1.363,1.3337,1.3534
2022-01-14 08:00:00,1.3527,1.3679,1.352,1.3562
2022-01-14 09:00:00,1.3551,1.3919,1.352,1.389
2022-01-14 10:00:00,1.3897,1.404,1.3767,1.3829
2022-01-14 11:00:00,1.3829,1.3858,1.3731,1.3838
2022-01-14 12:00:00,1.3833,1.3863,1.3685,1.3729
2022-01-14 13:00:00,1.3741,1.3812,1.3711,1.379
2022-01-14 14:00:00,1.3799,1.3892,1.3794,1.38
2022-01-14 15:00:00,1.3807,1.393,1.3791,1.3822
2022-01-14 16:00:00,1.3834,1.3897,1.3826,1.3858
2022-01-14 17:00:00,1.3858,1.3876,1.38,1.3841
2022-01-14 18:00:00,1.3832,1.3871,1.3735,1.3824
2022-01-14 19:00:00,1.3827,1.3909,1.3744,1.3849
2022-01-14 20:00:00,1.3844,1.3887,1.3764,1.3807
2022-01-14 21:00:00,1.381,1.3849,1.3762,1.3822
2022-01-14 22:00:00,1.3823,1.3857,1.3766,1.3767
2022-01-14 23:00:00,1.3771,1.3786,1.3618,1.3708
2022-01-15 00:00:00,1.3701,1.3708,1.3643,1.3688
2022-01-15 01:00:00,1.3682,1.3796,1.3582,1.379
2022-01-15 02:00:00,1.3786,1.3847,1.3745,1.3834
2022-01-15 03:00:00,1.383,1.3885,1.3794,1.3818
2022-01-15 04:00:00,1.3812,1.3866,1.3804,1.3863
2022-01-15 05:00:00,1.3847,1.3908,1.3829,1.3844
2022-01-15 06:00:00,1.3841,1.3921,1.3827,1.3886
2022-01-15 07:00:00,1.3889,1.3895,1.3625,1.3754
2022-01-15 08:00:00,1.3757,1.3921,1.3687,1.39
2022-01-15 09:00:00,1.3886,1.4045,1.3883,1.402
2022-01-15 10:00:00,1.4025,1.4048,1.3938,1.4029
2022-01-15 11:00:00,1.403,1.4067,1.3981,1.4031
2022-01-15 12:00:00,1.4031,1.4155,1.4014,1.4035
2022-01-15 13:00:00,1.4041,1.4068,1.3982,1.3997
2022-01-15 14:00:00,1.3995,1.4021,1.3943,1.4007
2022-01-15 15:00:00,1.4009,1.4086,1.3992,1.3992
2022-01-15 16:00:00,1.3991,1.4,1.3826,1.3877
2022-01-15 17:00:00,1.3878,1.3896,1.3809,1.3843
2022-01-15 18:00:00,1.3846,1.3903,1.3778,1.3789
2022-01-15 19:00:00,1.3779,1.3817,1.3719,1.3775
2022-01-15 20:00:00,1.3779,1.3835,1.376,1.3761
2022-01-15 21:00:00,1.3758,1.3886,1.3656,1.3717
2022-01-15 22:00:00,1.3706,1.38,1.3682,1.3767
2022-01-15 23:00:00,1.3763,1.3865,1.3718,1.3855
2022-01-16 00:00:00,1.3866,1.3962,1.3827,1.3827
2022-01-16 01:00:00,1.3826,1.3943,1.3797,1.3943
2022-01-16 02:00:00,1.3945,1.4003,1.3905,1.3949
2022-01-16 03:00:00,1.3953,1.3994,1.3889,1.3891
2022-01-16 04:00:00,1.3891,1.4044,1.3877,1.3949
2022-01-16 05:00:00,1.3952,1.4001,1.383,1.3834
2022-01-16 06:00:00,1.383,1.3906,1.3761,1.387
2022-01-16 07:00:00,1.3877,1.4039,1.3853,1.4037
2022-01-16 08:00:00,1.4033,1.405,1.3708,1.4001
2022-01-16 09:00:00,1.4011,1.4051,1.3906,1.4051
2022-01-16 10:00:00,1.4051,1.4298,1.4051,1.4276
2022-01-16 11:00:00,1.4279,1.4457,1.4194,1.4407
2022-01-16 12:00:00,1.442,1.4489,1.4299,1.4306
2022-01-16 13:00:00,1.431,1.4333,1.4171,1.419
2022-01-16 14:00:00,1.4187,1.422,1.406,1.4151
2022-01-16 15:00:00,1.4133,1.4268,1.4106,1.425
2022-01-16 16:00:00,1.4251,1.4345,1.4159,1.4318
2022-01-16 17:00:00,1.4308,1.4421,1.4266,1.433
2022-01-16 18:00:00,1.4328,1.4342,1.4247,1.4291
2022-01-16 19:00:00,1.4301,1.444,1.4145,1.4145
2022-01-16 20:00:00,1.4145,1.421,1.4,1.4029
2022-01-16 21:00:00,1.4031,1.4073,1.3892,1.4002
2022-01-16 22:00:00,1.3996,1.4174,1.3831,1.3831
2022-01-16 23:00:00,1.3831,1.4003,1.378,1.3864
2022-01-17 00:00:00,1.3864,1.3975,1.3755,1.3974
2022-01-17 01:00:00,1.3974,1.4218,1.3959,1.4146
2022-01-17 02:00:00,1.4142,1.4319,1.4102,1.4118
2022-01-17 03:00:00,1.4118,1.4164,1.3953,1.4018
2022-01-17 04:00:00,1.4019,1.4165,1.3994,1.4139
2022-01-17 05:00:00,1.4145,1.418,1.4027,1.4135
2022-01-17 06:00:00,1.4123,1.4157,1.3981,1.4025
2022-01-17 07:00:00,1.4024,1.4067,1.3811,1.3872
2022-01-17 08:00:00,1.3859,1.3927,1.3772,1.3839
2022-01-17 09:00:00,1.3829,1.3913,1.3777,1.3836
2022-01-17 10:00:00,1.383,1.383,1.3566,1.3614
2022-01-17 11:00:00,1.361,1.3658,1.3437,1.3581
2022-01-17 12:00:00,1.3567,1.3589,1.338,1.3468
2022-01-17 13:00:00,1.3471,1.3641,1.3395,1.3591
2022-01-17 14:00:00,1.3589,1.3704,1.3553,1.364
2022-01-17 15:00:00,1.3647,1.3706,1.3578,1.3602
2022-01-17 16:00:00,1.3596,1.3637,1.3382,1.3478
2022-01-17 17:00:00,1.3478,1.3677,1.339,1.3532
2022-01-17 18:00:00,1.354,1.366,1.3408,1.3413
2022-01-17 19:00:00,1.341,1.3589,1.3335,1.3565
2022-01-17 20:00:00,1.3574,1.3617,1.3491,1.3554
2022-01-17 21:00:00,1.3567,1.3572,1.3427,1.3512
2022-01-17 22:00:00,1.3513,1.3537,1.3318,1.3377
2022-01-17 23:00:00,1.338,1.3413,1.3204,1.3339
2022-01-18 00:00:00,1.3341,1.3397,1.3261,1.3334
2022-01-18 01:00:00,1.3349,1.3555,1.3349,1.3523
2022-01-18 02:00:00,1.3518,1.3524,1.3351,1.3427
2022-01-18 03:00:00,1.3435,1.3438,1.3165,1.3193
2022-01-18 04:00:00,1.3185,1.3253,1.3025,1.3199
2022-01-18 05:00:00,1.3199,1.3319,1.3173,1.3218
2022-01-18 06:00:00,1.3218,1.3293,1.3167,1.3283
2022-01-18 07:00:00,1.328,1.3313,1.3101,1.3184
2022-01-18 08:00:00,1.3188,1.3202,1.2832,1.3023
2022-01-18 09:00:00,1.302,1.3044,1.2825,1.2841
2022-01-18 10:00:00,1.2832,1.302,1.2777,1.2918
2022-01-18 11:00:00,1.2905,1.3046,1.2889,1.2999
2022-01-18 12:00:00,1.2999,1.3007,1.2885,1.2922
2022-01-18 13:00:00,1.2914,1.2983,1.2873,1.2957
2022-01-18 14:00:00,1.2963,1.3071,1.2935,1.2996
2022-01-18 15:00:00,1.2999,1.3037,1.2867,1.2985
2022-01-18 16:00:00,1.2978,1.3217,1.295,1.3201
2022-01-18 17:00:00,1.32,1.333,1.3141,1.3272
2022-01-18 18:00:00,1.3275,1.3279,1.3166,1.3181
2022-01-18 19:00:00,1.3176,1.3223,1.3027,1.3044
2022-01-18 20:00:00,1.3056,1.3165,1.3055,1.3154
2022-01-18 21:00:00,1.3166,1.3201,1.314,1.3171
2022-01-18 22:00:00,1.3171,1.3195,1.2839,1.2923
2022-01-18 23:00:00,1.2944,1.3017,1.2913,1.2936
2022-01-19 00:00:00,1.2934,1.2994,1.2859,1.2923
2022-01-19 01:00:00,1.292,1.2991,1.2853,1.2898
2022-01-19 02:00:00,1.2889,1.2889,1.2365,1.2453
2022-01-19 03:00:00,1.2457,1.2461,1.2254,1.2379
2022-01-19 04:00:00,1.2385,1.258,1.2359,1.252
2022-01-19 05:00:00,1.252,1.254,1.2384,1.2476
2022-01-19 06:00:00,1.2479,1.2776,1.2479,1.276
2022-01-19 07:00:00,1.2767,1.283,1.2691,1.2723
2022-01-19 08:00:00,1.274,1.2896,1.2727,1.2862
2022-01-19 09:00:00,1.2851,1.302,1.2813,1.3013
2022-01-19 10:00:00,1.3015,1.3076,1.2837,1.2902
2022-01-19 11:00:00,1.2914,1.2938,1.2745,1.2821
2022-01-19 12:00:00,1.2819,1.2993,1.2819,1.2976
2022-01-19 13:00:00,1.2963,1.3003,1.2872,1.2943
2022-01-19 14:00:00,1.2939,1.298,1.2885,1.2968
2022-01-19 15:00:00,1.2957,1.2957,1.265,1.2675
2022-01-19 16:00:00,1.2676,1.2755,1.2663,1.268
2022-01-19 17:00:00,1.266,1.2894,1.2581,1.2835
2022-01-19 18:00:00,1.283,1.283,1.2653,1.2653
2022-01-19 19:00:00,1.266,1.2741,1.2469,1.2514
2022-01-19 20:00:00,1.252,1.2549,1.23,1.2341
2022-01-19 21:00:00,1.2355,1.2551,1.2355,1.2522
2022-01-19 22:00:00,1.2518,1.2615,1.2515,1.2611
2022-01-19 23:00:00,1.2617,1.268,1.2585,1.2648
2022-01-20 00:00:00,1.266,1.2731,1.2625,1.2687
2022-01-20 01:00:00,1.2683,1.2797,1.2683,1.2769
2022-01-20 02:00:00,1.2772,1.2844,1.2748,1.2832
2022-01-20 03:00:00,1.2844,1.2942,1.2763,1.2885
2022-01-20 04:00:00,1.2896,1.2962,1.2841,1.2936
2022-01-20 05:00:00,1.2942,1.2957,1.2818,1.2854
2022-01-20 06:00:00,1.2856,1.2931,1.2849,1.2927
2022-01-20 07:00:00,1.2916,1.2916,1.277,1.2809
2022-01-20 08:00:00,1.2802,1.2951,1.2769,1.2932
2022-01-20 09:00:00,1.2947,1.3268,1.2947,1.3189
2022-01-20 10:00:00,1.3188,1.3265,1.3167,1.3205
2022-01-20 11:00:00,1.3219,1.3233,1.308,1.3109
2022-01-20 12:00:00,1.3114,1.313,1.2978,1.2994
2022-01-20 13:00:00,1.299,1.3021,1.2937,1.2937
2022-01-20 14:00:00,1.2936,1.3014,1.2868,1.2881
2022-01-20 15:00:00,1.2881,1.2894,1.2775,1.2806
2022-01-20 16:00:00,1.2808,1.2808,1.2193,1.2199
2022-01-20 17:00:00,1.2191,1.231,1.1964,1.2069
2022-01-20 18:00:00,1.206,1.2111,1.1547,1.1615
2022-01-20 19:00:00,1.1616,1.1963,1.1471,1.1793
2022-01-20 20:00:00,1.1783,1.1785,1.123,1.1246
2022-01-20 21:00:00,1.1247,1.1585,1.1221,1.137
2022-01-20 22:00:00,1.1359,1.1408,1.0904,1.1072
2022-01-20 23:00:00,1.1073,1.1279,1.1073,1.1127
2022-01-21 00:00:00,1.1125,1.1247,1.1075,1.1177
2022-01-21 01:00:00,1.1188,1.1241,1.1104,1.1128
2022-01-21 02:00:00,1.1122,1.1355,1.1098,1.1261
2022-01-21 03:00:00,1.1257,1.1394,1.1196,1.1337
2022-01-21 04:00:00,1.1348,1.1368,1.122,1.1277
2022-01-21 05:00:00,1.1271,1.1374,1.1256,1.1312
2022-01-21 06:00:00,1.1304,1.133,1.1146,1.122
2022-01-21 07:00:00,1.122,1.1237,1.0561,1.0929
2022-01-21 08:00:00,1.0938,1.1385,1.0923,1.1317
2022-01-21 09:00:00,1.1317,1.1508,1.128,1.1402
2022-01-21 10:00:00,1.1401,1.1797,1.132,1.1634
2022-01-21 11:00:00,1.1645,1.1691,1.1436,1.1459
2022-01-21 12:00:00,1.1452,1.1514,1.1357,1.1406
2022-01-21 13:00:00,1.141,1.1718,1.1281,1.1404
2022-01-21 14:00:00,1.1415,1.166,1.1247,1.125
2022-01-21 15:00:00,1.1263,1.139,1.0964,1.1165
2022-01-21 16:00:00,1.1171,1.1311,1.0123,1.0399
2022-01-21 17:00:00,1.0411,1.055,1.0,1.0262
2022-01-21 18:00:00,1.0265,1.055,1.0046,1.0309
2022-01-21 19:00:00,1.0296,1.0617,1.023,1.0486
2022-01-21 20:00:00,1.0482,1.0536,1.0325,1.0463
2022-01-21 21:00:00,1.0453,1.0463,1.0197,1.0246
2022-01-21 22:00:00,1.0257,1.0393,1.0045,1.014
2022-01-21 23:00:00,1.0146,1.0195,0.99,0.996
2022-01-22 00:00:00,0.9964,0.9983,0.9256,0.9325
2022-01-22 01:00:00,0.9319,0.9453,0.9024,0.913
2022-01-22 02:00:00,0.9142,0.9268,0.8787,0.8792
2022-01-22 03:00:00,0.879,0.9118,0.8785,0.8909
2022-01-22 04:00:00,0.8914,0.9027,0.8426,0.8468
2022-01-22 05:00:00,0.845,0.8935,0.7974,0.8832
2022-01-22 06:00:00,0.8826,0.8956,0.8586,0.8823
2022-01-22 07:00:00,0.883,0.9272,0.8804,0.9214
2022-01-22 08:00:00,0.9202,0.9374,0.9116,0.9179
2022-01-22 09:00:00,0.9173,0.9187,0.8913,0.8925
2022-01-22 10:00:00,0.893,0.9012,0.8799,0.8849
2022-01-22 11:00:00,0.8852,0.937,0.872,0.9098
2022-01-22 12:00:00,0.9093,0.9178,0.8857,0.8905
2022-01-22 13:00:00,0.8914,0.9022,0.8773,0.8851
2022-01-22 14:00:00,0.8869,0.9233,0.8864,0.9081
2022-01-22 15:00:00,0.9089,0.958,0.9,0.9449
2022-01-22 16:00:00,0.9466,0.9619,0.933,0.9518
2022-01-22 17:00:00,0.9493,0.9498,0.9235,0.9271
2022-01-22 18:00:00,0.928,0.9535,0.924,0.9507
2022-01-22 19:00:00,0.9504,0.9814,0.9392,0.977
2022-01-22 20:00:00,0.976,0.983,0.97,0.9718
2022-01-22 21:00:00,0.9721,0.9739,0.9466,0.9483
2022-01-22 22:00:00,0.9488,0.9581,0.9406,0.9547
2022-01-22 23:00:00,0.9537,0.9728,0.9469,0.9637
2022-01-23 00:00:00,0.965,0.9777,0.9471,0.9754
2022-01-23 01:00:00,0.9736,0.9782,0.9588,0.9621
2022-01-23 02:00:00,0.9613,0.988,0.9603,0.9845
2022-01-23 03:00:00,0.9838,0.9952,0.9795,0.99
2022-01-23 04:00:00,0.99,1.0054,0.9832,0.989
2022-01-23 05:00:00,0.9885,0.9959,0.9795,0.9904
2022-01-23 06:00:00,0.9901,0.9901,0.9716,0.9773
2022-01-23 07:00:00,0.977,0.992,0.9668,0.9893
2022-01-23 08:00:00,0.9885,0.9994,0.9833,0.993
2022-01-23 09:00:00,0.992,0.9982,0.9373,0.9615
2022-01-23 10:00:00,0.9604,0.9653,0.9425,0.9531
2022-01-23 11:00:00,0.9541,0.9648,0.9465,0.9539
2022-01-23 12:00:00,0.9538,0.9705,0.9518,0.9625
2022-01-23 13:00:00,0.9619,0.9663,0.934,0.9391
2022-01-23 14:00:00,0.939,0.947,0.9251,0.9317
2022-01-23 15:00:00,0.93,0.9479,0.9264,0.9448
2022-01-23 16:00:00,0.9436,0.9642,0.9367,0.9465
2022-01-23 17:00:00,0.9468,0.9566,0.9455,0.956
2022-01-23 18:00:00,0.956,1.0,0.9532,0.9892
2022-01-23 19:00:00,0.9887,0.9887,0.9656,0.9676
2022-01-23 20:00:00,0.9666,0.9765,0.9639,0.9698
2022-01-23 21:00:00,0.9687,0.9712,0.942,0.9437
2022-01-23 22:00:00,0.9427,0.9508,0.9409,0.95
