datetime,SOLUSDT_open,SOLUSDT_high,SOLUSDT_low,SOLUSDT_close
2022-01-20 20:00:00,140.1,140.18,137.89,138.2
2022-01-20 21:00:00,138.18,138.18,132.13,132.13
2022-01-20 22:00:00,132.08,133.47,130.39,132.06
2022-01-20 23:00:00,132.11,132.11,126.13,127.52
2022-01-21 00:00:00,127.48,128.75,126.66,126.91
2022-01-21 01:00:00,126.84,127.0,121.26,121.49
2022-01-21 02:00:00,121.46,128.03,121.08,126.97
2022-01-21 03:00:00,126.97,127.8,123.09,124.16
2022-01-21 04:00:00,124.14,126.78,124.14,125.55
2022-01-21 05:00:00,125.57,126.8,124.89,125.88
2022-01-21 06:00:00,125.92,126.17,124.16,124.37
2022-01-21 07:00:00,124.24,126.64,123.81,126.61
2022-01-21 08:00:00,126.3,126.89,125.09,125.64
2022-01-21 09:00:00,125.61,125.61,123.28,123.37
2022-01-21 10:00:00,123.33,124.1,122.43,123.6
2022-01-21 11:00:00,123.68,124.0,121.35,122.3
2022-01-21 12:00:00,122.31,122.51,115.43,118.04
2022-01-21 13:00:00,118.17,119.29,117.1,119.13
2022-01-21 14:00:00,118.91,120.93,117.8,119.0
2022-01-21 15:00:00,119.0,122.93,117.18,121.99
2022-01-21 16:00:00,122.07,126.41,121.29,125.45
2022-01-21 17:00:00,125.53,131.79,122.28,123.69
2022-01-21 18:00:00,123.95,125.71,122.16,123.74
2022-01-21 19:00:00,123.79,125.0,120.11,120.34
2022-01-21 20:00:00,120.35,121.95,117.13,120.0
2022-01-21 21:00:00,120.0,121.98,109.35,113.21
2022-01-21 22:00:00,113.13,114.79,106.2,110.23
2022-01-21 23:00:00,110.38,113.82,107.88,112.41
2022-01-22 00:00:00,112.28,114.12,109.73,111.37
2022-01-22 01:00:00,111.44,113.23,110.12,112.78
2022-01-22 02:00:00,112.77,112.92,111.02,112.22
2022-01-22 03:00:00,112.28,113.12,108.37,109.66
2022-01-22 04:00:00,109.63,110.38,108.58,109.59
2022-01-22 05:00:00,109.52,110.11,103.57,104.02
2022-01-22 06:00:00,104.28,105.08,99.51,102.39
2022-01-22 07:00:00,102.58,103.94,98.52,100.42
2022-01-22 08:00:00,100.49,103.76,100.49,100.91
2022-01-22 09:00:00,100.97,103.26,96.54,97.32
2022-01-22 10:00:00,97.1,99.44,88.15,99.16
2022-01-22 11:00:00,99.32,99.94,95.93,98.76
2022-01-22 12:00:00,98.84,102.78,98.05,102.47
2022-01-22 13:00:00,102.42,103.6,99.63,99.72
2022-01-22 14:00:00,99.88,99.98,95.86,96.13
2022-01-22 15:00:00,96.1,96.97,92.97,93.12
2022-01-22 16:00:00,93.2,98.97,91.65,95.53
2022-01-22 17:00:00,95.19,96.49,92.22,92.37
2022-01-22 18:00:00,92.45,93.62,89.82,90.16
2022-01-22 19:00:00,90.15,92.44,88.58,90.8
2022-01-22 20:00:00,90.81,96.54,89.79,95.75
2022-01-22 21:00:00,95.65,97.4,94.89,95.97
2022-01-22 22:00:00,95.89,96.76,92.74,93.36
2022-01-22 23:00:00,93.38,95.04,93.18,94.69
2022-01-23 00:00:00,94.78,98.5,93.66,98.36
2022-01-23 01:00:00,98.3,99.26,97.3,97.96
2022-01-23 02:00:00,97.85,98.2,93.35,93.73
2022-01-23 03:00:00,93.68,95.15,93.34,94.5
2022-01-23 04:00:00,94.55,96.59,94.1,95.49
2022-01-23 05:00:00,95.57,97.66,93.54,97.38
2022-01-23 06:00:00,97.28,97.77,96.54,97.14
2022-01-23 07:00:00,97.13,101.61,96.95,101.25
2022-01-23 08:00:00,101.27,101.63,99.88,101.63
2022-01-23 09:00:00,101.64,104.74,101.26,104.47
2022-01-23 10:00:00,104.36,104.41,102.17,103.33
2022-01-23 11:00:00,103.25,103.56,101.18,101.88
2022-01-23 12:00:00,101.94,102.47,100.11,101.2
2022-01-23 13:00:00,101.2,102.96,100.48,102.83
2022-01-23 14:00:00,102.88,103.31,96.2,98.17
2022-01-23 15:00:00,98.18,99.17,97.2,98.81
2022-01-23 16:00:00,98.92,99.75,96.95,97.8
2022-01-23 17:00:00,97.75,99.06,97.74,98.6
2022-01-23 18:00:00,98.46,99.07,95.28,95.78
2022-01-23 19:00:00,95.73,96.5,93.94,94.87
2022-01-23 20:00:00,94.76,96.73,94.2,96.08
2022-01-23 21:00:00,96.07,96.67,94.9,95.62
2022-01-23 22:00:00,95.5,96.46,94.71,96.11
2022-01-23 23:00:00,96.16,101.9,95.9,99.82
2022-01-24 00:00:00,99.71,99.82,92.15,92.78
2022-01-24 01:00:00,92.67,94.6,92.32,93.08
2022-01-24 02:00:00,93.05,93.16,91.39,91.69
2022-01-24 03:00:00,91.65,92.43,91.38,92.1
2022-01-24 04:00:00,92.09,92.85,89.63,90.19
2022-01-24 05:00:00,90.13,90.13,88.6,88.6
2022-01-24 06:00:00,88.59,90.2,87.7,88.86
2022-01-24 07:00:00,88.82,88.82,86.04,86.66
2022-01-24 08:00:00,86.74,89.45,86.25,87.47
2022-01-24 09:00:00,87.29,87.96,84.36,84.82
2022-01-24 10:00:00,84.75,85.19,81.8,82.0
2022-01-24 11:00:00,82.11,87.13,81.89,84.05
2022-01-24 12:00:00,84.12,84.5,80.85,81.85
2022-01-24 13:00:00,81.99,84.59,81.12,81.92
2022-01-24 14:00:00,81.72,88.0,80.87,84.51
2022-01-24 15:00:00,84.67,88.02,82.47,87.56
2022-01-24 16:00:00,87.49,87.81,83.5,85.7
2022-01-24 17:00:00,85.59,90.15,83.91,89.05
2022-01-24 18:00:00,88.98,91.54,88.01,90.0
2022-01-24 19:00:00,90.02,90.62,87.68,89.71
2022-01-24 20:00:00,89.59,97.37,89.56,95.09
2022-01-24 21:00:00,95.13,95.16,92.4,93.31
2022-01-24 22:00:00,93.19,93.32,91.35,92.19
2022-01-24 23:00:00,92.1,92.83,90.86,91.94
2022-01-25 00:00:00,91.9,91.95,89.03,89.39
2022-01-25 01:00:00,89.44,90.07,87.88,88.21
2022-01-25 02:00:00,88.37,90.5,87.97,90.24
2022-01-25 03:00:00,90.3,90.66,89.27,90.2
2022-01-25 04:00:00,90.15,90.3,87.45,87.59
2022-01-25 05:00:00,87.47,89.28,87.47,89.2
2022-01-25 06:00:00,89.13,90.71,88.42,88.5
2022-01-25 07:00:00,88.62,90.0,88.06,89.97
2022-01-25 08:00:00,89.94,92.83,89.94,90.71
2022-01-25 09:00:00,90.89,92.79,90.45,92.45
2022-01-25 10:00:00,92.45,94.5,91.89,92.61
2022-01-25 11:00:00,92.55,93.3,91.39,91.58
2022-01-25 12:00:00,91.56,92.92,90.84,92.31
2022-01-25 13:00:00,92.23,92.43,90.4,91.51
2022-01-25 14:00:00,91.44,94.88,90.9,91.93
2022-01-25 15:00:00,91.91,93.72,90.67,92.93
2022-01-25 16:00:00,92.97,94.4,92.71,93.7
2022-01-25 17:00:00,93.68,97.95,93.4,96.36
2022-01-25 18:00:00,96.42,100.0,96.13,99.8
2022-01-25 19:00:00,99.74,99.83,95.83,96.18
2022-01-25 20:00:00,96.22,96.26,94.0,94.15
2022-01-25 21:00:00,94.4,94.48,91.93,93.1
2022-01-25 22:00:00,93.16,93.69,92.65,93.54
2022-01-25 23:00:00,93.6,95.82,93.22,94.63
2022-01-26 00:00:00,94.69,94.82,92.37,92.83
2022-01-26 01:00:00,92.96,93.41,91.37,92.67
2022-01-26 02:00:00,92.7,94.0,92.64,92.71
2022-01-26 03:00:00,92.71,95.42,92.66,94.8
2022-01-26 04:00:00,94.76,97.05,94.26,96.2
2022-01-26 05:00:00,96.2,96.47,95.3,95.56
2022-01-26 06:00:00,95.5,95.7,93.77,94.1
2022-01-26 07:00:00,94.18,94.92,93.67,94.39
2022-01-26 08:00:00,94.44,96.36,94.44,96.11
2022-01-26 09:00:00,96.1,97.57,95.26,95.81
2022-01-26 10:00:00,95.81,97.52,95.39,97.15
2022-01-26 11:00:00,97.24,98.25,96.46,98.06
2022-01-26 12:00:00,97.95,98.0,96.3,96.44
2022-01-26 13:00:00,96.46,100.49,96.02,99.5
2022-01-26 14:00:00,99.52,102.06,99.5,100.5
2022-01-26 15:00:00,100.52,101.02,97.7,98.78
2022-01-26 16:00:00,98.69,99.85,98.5,99.66
2022-01-26 17:00:00,99.68,100.3,97.83,98.43
2022-01-26 18:00:00,98.54,99.01,96.4,97.99
2022-01-26 19:00:00,97.81,104.44,97.7,98.23
2022-01-26 20:00:00,98.17,98.17,91.76,93.91
2022-01-26 21:00:00,93.99,94.8,89.91,89.97
2022-01-26 22:00:00,90.01,91.89,89.23,91.69
2022-01-26 23:00:00,91.74,93.35,91.6,92.13
2022-01-27 00:00:00,92.07,93.68,91.49,92.8
2022-01-27 01:00:00,92.69,92.69,88.13,88.41
2022-01-27 02:00:00,88.22,88.35,85.77,88.03
2022-01-27 03:00:00,88.0,88.87,85.7,86.62
2022-01-27 04:00:00,86.55,88.32,86.39,87.76
2022-01-27 05:00:00,87.81,89.33,87.37,88.33
2022-01-27 06:00:00,88.64,89.0,87.28,88.93
2022-01-27 07:00:00,88.93,89.89,88.18,88.74
2022-01-27 08:00:00,88.74,90.16,88.28,90.07
2022-01-27 09:00:00,89.91,91.28,89.49,90.34
2022-01-27 10:00:00,90.23,90.96,89.7,90.13
2022-01-27 11:00:00,90.13,91.36,90.0,91.2
2022-01-27 12:00:00,91.24,92.01,90.76,91.54
2022-01-27 13:00:00,91.48,93.3,91.32,93.02
2022-01-27 14:00:00,92.96,94.61,92.46,93.62
2022-01-27 15:00:00,93.52,94.2,91.91,92.38
2022-01-27 16:00:00,92.33,93.46,91.08,92.33
2022-01-27 17:00:00,92.28,92.82,89.36,90.31
2022-01-27 18:00:00,90.31,91.3,89.47,90.95
2022-01-27 19:00:00,90.9,91.8,89.17,90.13
2022-01-27 20:00:00,90.19,90.65,87.06,87.18
2022-01-27 21:00:00,87.38,88.04,85.75,86.88
2022-01-27 22:00:00,86.8,89.72,85.8,88.41
2022-01-27 23:00:00,88.35,89.97,88.33,89.57
2022-01-28 00:00:00,89.6,91.41,88.85,91.16
2022-01-28 01:00:00,91.3,92.8,89.04,89.94
2022-01-28 02:00:00,89.94,91.53,88.7,91.25
2022-01-28 03:00:00,91.17,92.99,91.17,92.65
2022-01-28 04:00:00,92.7,93.08,91.28,92.26
2022-01-28 05:00:00,92.2,93.43,91.76,92.99
2022-01-28 06:00:00,92.96,93.52,90.66,90.75
2022-01-28 07:00:00,90.65,91.73,89.57,89.68
2022-01-28 08:00:00,89.61,90.26,89.0,90.2
2022-01-28 09:00:00,90.11,90.93,89.17,89.6
2022-01-28 10:00:00,89.69,89.95,88.3,89.07
2022-01-28 11:00:00,89.1,89.24,87.59,88.64
2022-01-28 12:00:00,88.7,89.28,87.23,87.75
2022-01-28 13:00:00,87.66,89.99,87.18,89.73
2022-01-28 14:00:00,89.81,90.54,88.31,88.88
2022-01-28 15:00:00,88.81,91.5,88.53,91.19
2022-01-28 16:00:00,91.22,92.7,90.68,91.51
2022-01-28 17:00:00,91.56,91.9,90.08,90.62
2022-01-28 18:00:00,90.62,93.21,90.55,92.12
2022-01-28 19:00:00,92.06,92.44,90.2,91.65
2022-01-28 20:00:00,91.64,92.97,90.8,92.17
2022-01-28 21:00:00,92.35,93.47,91.76,92.1
2022-01-28 22:00:00,92.13,92.32,90.25,90.39
2022-01-28 23:00:00,90.47,91.77,90.41,91.37
2022-01-29 00:00:00,91.29,93.75,90.9,92.62
2022-01-29 01:00:00,92.68,93.15,90.53,91.28
2022-01-29 02:00:00,91.29,91.71,90.7,91.4
2022-01-29 03:00:00,91.41,92.37,91.14,92.09
2022-01-29 04:00:00,92.09,94.38,92.02,94.18
2022-01-29 05:00:00,94.2,95.31,93.32,95.28
2022-01-29 06:00:00,95.29,95.98,94.77,95.36
2022-01-29 07:00:00,95.46,97.29,95.46,97.29
2022-01-29 08:00:00,97.3,97.53,96.19,96.34
2022-01-29 09:00:00,96.33,97.67,95.21,97.38
2022-01-29 10:00:00,97.41,97.5,96.52,96.87
2022-01-29 11:00:00,96.87,96.87,95.92,96.32
2022-01-29 12:00:00,96.28,96.93,95.88,96.65
2022-01-29 13:00:00,96.67,98.88,95.96,98.11
2022-01-29 14:00:00,98.12,98.29,94.85,95.27
2022-01-29 15:00:00,95.18,96.07,93.8,95.01
2022-01-29 16:00:00,95.1,95.21,93.44,94.92
2022-01-29 17:00:00,94.93,95.37,93.72,94.15
2022-01-29 18:00:00,94.14,95.28,94.04,94.78
2022-01-29 19:00:00,94.77,98.38,94.75,95.32
2022-01-29 20:00:00,95.31,96.91,95.09,95.71
2022-01-29 21:00:00,95.7,96.83,95.58,96.18
2022-01-29 22:00:00,96.2,96.26,95.39,95.47
2022-01-29 23:00:00,95.41,96.48,94.6,96.2
2022-01-30 00:00:00,96.2,96.34,93.7,93.7
2022-01-30 01:00:00,93.67,94.74,93.66,94.61
2022-01-30 02:00:00,94.66,94.85,93.79,94.7
2022-01-30 03:00:00,94.7,95.04,94.3,94.46
2022-01-30 04:00:00,94.43,95.69,94.37,95.37
2022-01-30 05:00:00,95.33,96.15,95.25,95.88
2022-01-30 06:00:00,95.83,96.68,95.79,96.58
2022-01-30 07:00:00,96.6,97.56,96.34,96.77
2022-01-30 08:00:00,96.94,97.04,95.62,95.69
2022-01-30 09:00:00,95.72,96.09,95.06,95.4
2022-01-30 10:00:00,95.4,96.49,95.2,96.49
2022-01-30 11:00:00,96.38,96.73,95.63,96.27
2022-01-30 12:00:00,96.17,96.56,95.12,95.38
2022-01-30 13:00:00,95.37,95.48,94.62,95.2
2022-01-30 14:00:00,95.16,95.23,93.9,94.75
2022-01-30 15:00:00,94.72,95.4,94.27,95.13
2022-01-30 16:00:00,95.19,95.9,94.44,94.59
2022-01-30 17:00:00,94.62,95.29,94.11,95.08
2022-01-30 18:00:00,94.92,95.15,94.19,94.43
2022-01-30 19:00:00,94.36,94.4,91.77,91.87
2022-01-30 20:00:00,92.03,92.96,91.41,92.68
2022-01-30 21:00:00,92.76,92.82,91.7,92.55
2022-01-30 22:00:00,92.54,93.02,92.09,93.01
2022-01-30 23:00:00,92.95,94.25,92.9,93.49
2022-01-31 00:00:00,93.53,93.6,90.52,90.78
2022-01-31 01:00:00,90.7,91.28,90.13,90.24
2022-01-31 02:00:00,90.18,91.3,89.27,90.83
2022-01-31 03:00:00,90.77,91.09,90.41,90.68
2022-01-31 04:00:00,90.54,90.56,89.24,89.85
2022-01-31 05:00:00,89.85,90.38,89.42,90.33
2022-01-31 06:00:00,90.36,90.48,89.85,89.88
2022-01-31 07:00:00,89.88,90.45,89.75,90.27
2022-01-31 08:00:00,90.24,90.65,90.06,90.3
2022-01-31 09:00:00,90.32,90.88,89.95,90.88
2022-01-31 10:00:00,90.84,91.63,90.37,91.54
2022-01-31 11:00:00,91.53,91.77,90.24,91.49
2022-01-31 12:00:00,91.6,91.86,90.42,91.1
2022-01-31 13:00:00,91.03,92.17,90.34,91.95
2022-01-31 14:00:00,91.86,92.64,91.19,92.58
2022-01-31 15:00:00,92.55,96.0,92.49,95.35
2022-01-31 16:00:00,95.4,98.72,94.99,97.82
2022-01-31 17:00:00,97.87,98.39,97.0,97.66
2022-01-31 18:00:00,97.6,98.03,97.03,97.69
2022-01-31 19:00:00,97.77,98.61,97.32,98.41
2022-01-31 20:00:00,98.41,99.36,97.39,98.2
2022-01-31 21:00:00,98.26,99.96,98.01,99.36
2022-01-31 22:00:00,99.29,101.36,98.99,100.06
2022-01-31 23:00:00,100.0,100.27,99.0,99.4
2022-02-01 00:00:00,99.3,101.23,99.08,100.45
2022-02-01 01:00:00,100.44,102.81,100.37,102.07
2022-02-01 02:00:00,102.06,102.63,101.7,102.38
2022-02-01 03:00:00,102.35,108.18,102.35,107.06
2022-02-01 04:00:00,107.01,107.54,105.37,106.14
2022-02-01 05:00:00,106.11,106.24,104.89,104.92
2022-02-01 06:00:00,104.88,105.8,104.58,105.02
2022-02-01 07:00:00,104.97,105.82,104.97,105.4
2022-02-01 08:00:00,105.35,107.54,105.19,107.44
2022-02-01 09:00:00,107.45,108.97,103.84,104.51
2022-02-01 10:00:00,104.29,106.3,104.0,106.2
2022-02-01 11:00:00,105.96,107.82,105.64,106.4
2022-02-01 12:00:00,106.3,107.5,106.05,107.15
2022-02-01 13:00:00,106.97,108.67,105.73,108.07
2022-02-01 14:00:00,108.0,110.9,107.19,107.99
2022-02-01 15:00:00,108.03,109.04,106.3,108.69
2022-02-01 16:00:00,108.7,113.61,108.7,113.0
2022-02-01 17:00:00,112.99,113.5,110.4,111.68
2022-02-01 18:00:00,111.61,112.67,110.86,111.52
2022-02-01 19:00:00,111.43,111.9,107.78,107.96
2022-02-01 20:00:00,107.96,111.51,107.93,109.86
2022-02-01 21:00:00,109.96,112.28,109.96,111.73
2022-02-01 22:00:00,111.72,111.91,109.06,109.73
2022-02-01 23:00:00,109.71,110.99,108.91,110.01
2022-02-02 00:00:00,110.06,111.39,108.21,109.88
2022-02-02 01:00:00,109.78,110.44,108.24,108.69
2022-02-02 02:00:00,108.79,109.94,108.38,109.6
2022-02-02 03:00:00,109.61,112.39,109.61,110.58
2022-02-02 04:00:00,110.56,110.78,109.12,109.17
2022-02-02 05:00:00,109.12,109.7,108.76,109.7
2022-02-02 06:00:00,109.67,110.49,108.31,108.87
2022-02-02 07:00:00,108.94,109.59,107.59,108.5
2022-02-02 08:00:00,108.59,109.86,108.26,109.31
2022-02-02 09:00:00,109.23,110.52,108.98,110.5
2022-02-02 10:00:00,110.53,110.57,109.72,109.97
2022-02-02 11:00:00,109.99,110.52,109.6,110.24
2022-02-02 12:00:00,110.16,111.93,110.14,111.75
2022-02-02 13:00:00,111.9,112.28,109.04,109.19
2022-02-02 14:00:00,109.17,109.63,105.3,105.96
2022-02-02 15:00:00,105.82,106.96,105.52,105.94
2022-02-02 16:00:00,105.89,105.93,103.63,105.43
2022-02-02 17:00:00,105.29,106.53,104.86,105.91
2022-02-02 18:00:00,105.96,109.96,105.46,109.68
2022-02-02 19:00:00,109.75,111.89,109.53,110.01
2022-02-02 20:00:00,110.04,110.11,103.38,104.25
2022-02-02 21:00:00,104.22,104.93,98.93,100.37
2022-02-02 22:00:00,100.22,103.69,96.97,101.16
2022-02-02 23:00:00,101.24,102.96,100.64,101.9
2022-02-03 00:00:00,101.89,103.13,101.14,101.25
2022-02-03 01:00:00,101.3,102.5,98.36,99.2
2022-02-03 02:00:00,99.21,100.16,98.26,99.91
2022-02-03 03:00:00,99.89,99.94,96.71,97.38
2022-02-03 04:00:00,97.31,98.61,97.15,98.11
2022-02-03 05:00:00,98.0,99.33,97.56,98.7
2022-02-03 06:00:00,98.66,98.74,97.62,98.1
2022-02-03 07:00:00,98.25,99.52,98.22,99.37
2022-02-03 08:00:00,99.38,99.99,98.0,98.85
2022-02-03 09:00:00,98.92,98.92,94.83,94.96
2022-02-03 10:00:00,95.0,95.55,94.03,94.76
2022-02-03 11:00:00,94.82,97.81,94.15,97.38
2022-02-03 12:00:00,97.31,97.31,94.25,96.72
2022-02-03 13:00:00,96.74,97.36,95.41,96.28
2022-02-03 14:00:00,96.3,98.18,95.8,96.68
2022-02-03 15:00:00,96.69,98.98,96.61,98.36
2022-02-03 16:00:00,98.31,99.22,97.07,97.07
2022-02-03 17:00:00,97.04,98.08,96.11,97.94
2022-02-03 18:00:00,97.82,98.01,96.85,97.58
2022-02-03 19:00:00,97.46,97.75,95.92,96.82
2022-02-03 20:00:00,96.84,97.4,95.86,96.68
2022-02-03 21:00:00,96.79,101.22,96.79,100.73
2022-02-03 22:00:00,100.72,101.38,99.69,100.66
2022-02-03 23:00:00,100.56,102.26,100.06,101.97
2022-02-04 00:00:00,101.86,101.91,100.33,101.21
2022-02-04 01:00:00,101.13,101.48,100.44,100.93
2022-02-04 02:00:00,101.0,103.31,100.79,102.57
2022-02-04 03:00:00,102.58,103.85,102.26,102.41
2022-02-04 04:00:00,102.44,102.83,101.61,102.53
2022-02-04 05:00:00,102.45,105.66,102.38,104.97
2022-02-04 06:00:00,104.98,106.53,104.95,106.29
2022-02-04 07:00:00,106.33,106.9,104.65,105.02
2022-02-04 08:00:00,105.12,106.12,105.0,106.12
2022-02-04 09:00:00,106.12,106.55,105.6,106.17
2022-02-04 10:00:00,106.17,107.0,104.5,105.42
2022-02-04 11:00:00,105.48,105.9,104.69,104.76
2022-02-04 12:00:00,104.74,105.32,103.73,104.33
2022-02-04 13:00:00,104.27,104.92,101.71,102.59
2022-02-04 14:00:00,102.66,104.92,102.0,103.81
2022-02-04 15:00:00,103.81,109.76,103.63,107.23
2022-02-04 16:00:00,107.08,111.43,107.01,109.6
2022-02-04 17:00:00,109.72,110.3,108.79,109.71
2022-02-04 18:00:00,109.72,110.1,108.05,109.6
2022-02-04 19:00:00,109.41,110.74,108.6,110.68
2022-02-04 20:00:00,110.64,111.05,109.92,110.57
2022-02-04 21:00:00,110.47,110.9,109.41,110.86
2022-02-04 22:00:00,110.85,110.96,109.34,109.95
2022-02-04 23:00:00,110.09,112.83,109.95,112.6
2022-02-05 00:00:00,112.67,113.01,110.83,111.36
2022-02-05 01:00:00,111.3,111.49,110.2,110.85
2022-02-05 02:00:00,110.87,111.73,110.62,111.33
2022-02-05 03:00:00,111.44,114.21,111.43,114.07
2022-02-05 04:00:00,114.12,115.89,113.57,115.82
2022-02-05 05:00:00,115.68,117.86,115.18,116.61
2022-02-05 06:00:00,116.69,118.6,116.4,116.72
2022-02-05 07:00:00,116.74,117.12,115.3,115.54
2022-02-05 08:00:00,115.72,116.9,115.4,116.02
2022-02-05 09:00:00,115.96,116.29,114.64,115.61
2022-02-05 10:00:00,115.54,115.85,114.51,115.19
2022-02-05 11:00:00,115.38,115.68,114.57,114.94
2022-02-05 12:00:00,115.07,115.3,114.17,114.3
2022-02-05 13:00:00,114.39,115.24,114.39,115.24
2022-02-05 14:00:00,115.07,116.34,114.5,115.17
2022-02-05 15:00:00,115.16,117.25,114.31,115.98
2022-02-05 16:00:00,116.1,116.4,112.28,112.71
2022-02-05 17:00:00,112.8,114.84,110.81,114.08
2022-02-05 18:00:00,114.08,114.41,112.37,113.19
2022-02-05 19:00:00,113.16,113.87,111.92,113.47
2022-02-05 20:00:00,113.46,114.37,112.9,114.16
2022-02-05 21:00:00,114.2,114.47,113.51,113.95
2022-02-05 22:00:00,114.03,115.01,114.03,114.86
2022-02-05 23:00:00,114.85,115.76,113.25,113.76
2022-02-06 00:00:00,113.83,115.27,113.66,114.34
2022-02-06 01:00:00,114.6,115.76,114.55,115.37
2022-02-06 02:00:00,115.32,115.33,114.3,114.53
2022-02-06 03:00:00,114.51,115.26,114.37,114.37
2022-02-06 04:00:00,114.41,114.89,112.18,113.8
2022-02-06 05:00:00,113.75,113.95,112.98,113.23
2022-02-06 06:00:00,113.16,113.35,112.21,112.9
2022-02-06 07:00:00,112.91,114.45,112.48,114.43
2022-02-06 08:00:00,114.43,114.78,113.59,114.53
2022-02-06 09:00:00,114.51,115.78,114.25,115.59
2022-02-06 10:00:00,115.66,116.02,114.55,114.61
2022-02-06 11:00:00,114.65,115.08,113.92,114.52
2022-02-06 12:00:00,114.52,115.0,113.74,114.27
2022-02-06 13:00:00,114.33,114.92,113.88,114.29
2022-02-06 14:00:00,114.2,115.93,112.31,112.77
2022-02-06 15:00:00,112.57,113.31,111.42,113.08
2022-02-06 16:00:00,112.81,113.84,112.5,113.73
2022-02-06 17:00:00,113.55,114.52,113.42,113.62
2022-02-06 18:00:00,113.76,113.91,112.04,112.13
2022-02-06 19:00:00,112.16,113.1,112.16,112.8
2022-02-06 20:00:00,112.72,113.27,112.07,112.6
2022-02-06 21:00:00,112.68,113.23,112.32,112.76
2022-02-06 22:00:00,112.92,113.06,112.4,112.66
2022-02-06 23:00:00,112.64,115.5,112.39,115.3
2022-02-07 00:00:00,115.42,115.67,112.77,113.8
2022-02-07 01:00:00,113.62,114.3,113.0,113.85
2022-02-07 02:00:00,113.95,115.8,113.81,115.05
2022-02-07 03:00:00,115.07,119.64,115.04,119.22
2022-02-07 04:00:00,119.28,119.98,118.4,118.96
2022-02-07 05:00:00,118.99,119.22,117.72,118.08
2022-02-07 06:00:00,118.33,118.55,117.8,118.53
2022-02-07 07:00:00,118.53,118.94,116.99,117.19
2022-02-07 08:00:00,117.14,117.42,115.98,117.06
2022-02-07 09:00:00,117.02,117.28,115.48,116.43
2022-02-07 10:00:00,116.64,117.38,115.98,117.11
2022-02-07 11:00:00,117.15,117.87,117.02,117.7
2022-02-07 12:00:00,117.61,117.94,116.63,117.25
2022-02-07 13:00:00,117.41,118.65,117.41,118.5
2022-02-07 14:00:00,118.44,121.14,118.2,120.91
2022-02-07 15:00:00,120.88,121.71,118.63,121.38
2022-02-07 16:00:00,121.3,121.93,119.26,120.24
2022-02-07 17:00:00,120.2,121.24,119.39,121.03
2022-02-07 18:00:00,121.2,121.56,119.35,119.72
2022-02-07 19:00:00,119.79,121.07,119.55,120.1
2022-02-07 20:00:00,119.93,121.01,117.53,118.77
2022-02-07 21:00:00,118.82,118.85,116.48,117.93
2022-02-07 22:00:00,117.96,118.62,117.24,118.03
2022-02-07 23:00:00,118.01,118.32,116.64,117.53
2022-02-08 00:00:00,117.56,117.95,115.54,117.07
2022-02-08 01:00:00,116.95,118.84,116.77,118.84
2022-02-08 02:00:00,118.85,118.98,116.74,116.86
2022-02-08 03:00:00,116.7,117.54,116.44,117.48
2022-02-08 04:00:00,117.52,118.58,117.39,118.25
2022-02-08 05:00:00,118.14,119.6,117.95,118.71
2022-02-08 06:00:00,118.7,120.36,117.02,118.1
2022-02-08 07:00:00,118.15,118.15,116.87,117.73
2022-02-08 08:00:00,117.74,117.76,113.54,114.25
2022-02-08 09:00:00,114.2,114.76,112.1,114.1
2022-02-08 10:00:00,113.98,114.3,112.77,113.68
2022-02-08 11:00:00,113.71,114.39,113.55,114.33
2022-02-08 12:00:00,114.05,114.18,111.55,112.5
2022-02-08 13:00:00,112.37,113.01,111.19,112.54
2022-02-08 14:00:00,112.55,113.22,112.11,112.29
2022-02-08 15:00:00,112.2,112.53,110.23,111.98
2022-02-08 16:00:00,112.11,112.68,110.94,111.31
2022-02-08 17:00:00,111.42,111.72,110.36,111.49
2022-02-08 18:00:00,111.52,112.26,111.08,111.6
2022-02-08 19:00:00,111.64,111.72,110.33,110.73
2022-02-08 20:00:00,110.82,113.4,109.64,113.15
2022-02-08 21:00:00,113.15,113.55,112.41,112.76
2022-02-08 22:00:00,112.96,113.19,112.39,113.17
2022-02-08 23:00:00,113.2,114.74,113.2,113.45
2022-02-09 00:00:00,113.73,115.06,112.45,114.91
2022-02-09 01:00:00,114.76,115.0,113.1,113.4
2022-02-09 02:00:00,113.37,113.63,110.82,111.55
2022-02-09 03:00:00,111.76,112.29,111.02,111.29
2022-02-09 04:00:00,111.35,111.96,111.16,111.38
2022-02-09 05:00:00,111.44,111.49,109.34,110.55
2022-02-09 06:00:00,110.49,111.62,110.36,111.4
2022-02-09 07:00:00,111.47,111.87,110.42,111.48
2022-02-09 08:00:00,111.44,111.86,110.39,111.0
2022-02-09 09:00:00,111.02,111.65,110.79,111.2
2022-02-09 10:00:00,111.22,113.47,111.07,113.45
2022-02-09 11:00:00,113.46,113.72,112.64,113.33
2022-02-09 12:00:00,113.39,115.3,113.05,114.69
2022-02-09 13:00:00,114.73,117.1,113.84,114.31
2022-02-09 14:00:00,114.3,115.22,113.58,114.32
2022-02-09 15:00:00,114.17,114.76,112.84,113.2
2022-02-09 16:00:00,113.22,114.85,112.51,114.62
2022-02-09 17:00:00,114.84,114.95,114.08,114.26
2022-02-09 18:00:00,114.26,114.37,113.14,114.14
2022-02-09 19:00:00,114.11,115.72,113.83,115.07
2022-02-09 20:00:00,115.17,116.4,115.17,115.76
