datetime,IDEXBUSD_open,IDEXBUSD_high,IDEXBUSD_low,IDEXBUSD_close
2022-02-07 16:00:00,0.19764,0.19902,0.19547,0.19587
2022-02-07 17:00:00,0.19588,0.19924,0.1954,0.19695
2022-02-07 18:00:00,0.19695,0.19722,0.19519,0.19519
2022-02-07 19:00:00,0.19558,0.19636,0.191,0.19388
2022-02-07 20:00:00,0.19393,0.19837,0.19393,0.1967
2022-02-07 21:00:00,0.1967,0.1967,0.19424,0.19517
2022-02-07 22:00:00,0.19516,0.19574,0.19386,0.19504
2022-02-07 23:00:00,0.19504,0.1998,0.1942,0.19921
2022-02-08 00:00:00,0.19914,0.202,0.19763,0.20093
2022-02-08 01:00:00,0.20067,0.2025,0.1968,0.1984
2022-02-08 02:00:00,0.1984,0.20044,0.1959,0.1983
2022-02-08 03:00:00,0.1982,0.19939,0.1905,0.19155
2022-02-08 04:00:00,0.19155,0.19249,0.18568,0.18852
2022-02-08 05:00:00,0.18828,0.19008,0.18824,0.18989
2022-02-08 06:00:00,0.18988,0.19152,0.18936,0.1914
2022-02-08 07:00:00,0.19145,0.19145,0.18451,0.18707
2022-02-08 08:00:00,0.18678,0.188,0.18411,0.18705
2022-02-08 09:00:00,0.1872,0.18948,0.18671,0.18851
2022-02-08 10:00:00,0.18819,0.18819,0.18148,0.18666
2022-02-08 11:00:00,0.18642,0.18678,0.18193,0.18323
2022-02-08 12:00:00,0.18365,0.18385,0.181,0.18251
2022-02-08 13:00:00,0.18279,0.18524,0.18206,0.18281
2022-02-08 14:00:00,0.18244,0.18345,0.1822,0.18345
2022-02-08 15:00:00,0.18315,0.18692,0.183,0.18652
2022-02-08 16:00:00,0.18653,0.187,0.18477,0.18477
2022-02-08 17:00:00,0.18559,0.18609,0.18438,0.18492
2022-02-08 18:00:00,0.18492,0.18795,0.18492,0.18633
2022-02-08 19:00:00,0.18644,0.18867,0.18609,0.18804
2022-02-08 20:00:00,0.1877,0.19157,0.18598,0.18711
2022-02-08 21:00:00,0.1875,0.18775,0.18418,0.18482
2022-02-08 22:00:00,0.18514,0.18767,0.1844,0.18617
2022-02-08 23:00:00,0.18733,0.18735,0.18483,0.18483
2022-02-09 00:00:00,0.18483,0.18547,0.18293,0.18406
2022-02-09 01:00:00,0.18407,0.18629,0.18407,0.18629
2022-02-09 02:00:00,0.18629,0.19188,0.18579,0.19054
2022-02-09 03:00:00,0.19051,0.19153,0.18738,0.18972
2022-02-09 04:00:00,0.18972,0.20257,0.1897,0.20213
2022-02-09 05:00:00,0.20246,0.24986,0.19563,0.2401
2022-02-09 06:00:00,0.23972,0.24796,0.22077,0.22302
2022-02-09 07:00:00,0.22256,0.23454,0.22116,0.2251
2022-02-09 08:00:00,0.22541,0.23442,0.22189,0.2252
2022-02-09 09:00:00,0.22543,0.23,0.2235,0.22678
2022-02-09 10:00:00,0.22665,0.24462,0.22665,0.23498
2022-02-09 11:00:00,0.235,0.23973,0.228,0.2294
2022-02-09 12:00:00,0.2294,0.23388,0.2247,0.22678
2022-02-09 13:00:00,0.22671,0.234,0.22385,0.22928
2022-02-09 14:00:00,0.22917,0.23767,0.22665,0.23218
2022-02-09 15:00:00,0.2328,0.235,0.2279,0.23019
2022-02-09 16:00:00,0.22978,0.23205,0.22521,0.22521
2022-02-09 17:00:00,0.22514,0.23192,0.22453,0.226
2022-02-09 18:00:00,0.226,0.22839,0.22376,0.22536
2022-02-09 19:00:00,0.22499,0.228,0.22128,0.22703
2022-02-09 20:00:00,0.22625,0.22625,0.21661,0.21948
2022-02-09 21:00:00,0.21998,0.21998,0.205,0.20636
2022-02-09 22:00:00,0.20636,0.21177,0.20434,0.20784
2022-02-09 23:00:00,0.20807,0.21073,0.20452,0.20649
2022-02-10 00:00:00,0.20614,0.21099,0.20608,0.2077
2022-02-10 01:00:00,0.20786,0.2162,0.20735,0.20998
2022-02-10 02:00:00,0.20954,0.211,0.20666,0.20838
2022-02-10 03:00:00,0.20838,0.20902,0.2041,0.20779
2022-02-10 04:00:00,0.20755,0.20903,0.202,0.20284
2022-02-10 05:00:00,0.203,0.20633,0.20207,0.2055
2022-02-10 06:00:00,0.2055,0.21078,0.20485,0.208
2022-02-10 07:00:00,0.208,0.20822,0.2046,0.2053
2022-02-10 08:00:00,0.2053,0.20763,0.19559,0.19708
2022-02-10 09:00:00,0.19663,0.20148,0.19276,0.20148
2022-02-10 10:00:00,0.20136,0.20822,0.19999,0.20358
2022-02-10 11:00:00,0.20386,0.20639,0.20256,0.2038
2022-02-10 12:00:00,0.20395,0.2065,0.19896,0.20081
2022-02-10 13:00:00,0.20041,0.20293,0.1995,0.20284
2022-02-10 14:00:00,0.20296,0.2032,0.19812,0.19927
2022-02-10 15:00:00,0.19927,0.20143,0.19584,0.20055
2022-02-10 16:00:00,0.20005,0.20095,0.19776,0.19831
2022-02-10 17:00:00,0.1985,0.2013,0.1979,0.19933
2022-02-10 18:00:00,0.19927,0.2021,0.19737,0.19742
2022-02-10 19:00:00,0.19744,0.20011,0.19462,0.19726
2022-02-10 20:00:00,0.1967,0.19913,0.195,0.1951
2022-02-10 21:00:00,0.19581,0.19787,0.19468,0.19546
2022-02-10 22:00:00,0.19549,0.19698,0.19487,0.19595
2022-02-10 23:00:00,0.1959,0.19673,0.19505,0.19626
2022-02-11 00:00:00,0.19576,0.19868,0.19483,0.19626
2022-02-11 01:00:00,0.19626,0.19655,0.19298,0.19649
2022-02-11 02:00:00,0.19621,0.20594,0.1961,0.20274
2022-02-11 03:00:00,0.20336,0.2051,0.19915,0.19969
2022-02-11 04:00:00,0.19919,0.2051,0.19693,0.20059
2022-02-11 05:00:00,0.20139,0.20234,0.19682,0.19879
2022-02-11 06:00:00,0.19855,0.19927,0.19577,0.19599
2022-02-11 07:00:00,0.19621,0.19865,0.19577,0.19607
2022-02-11 08:00:00,0.19583,0.20167,0.19561,0.19865
2022-02-11 09:00:00,0.19862,0.20264,0.19626,0.19653
2022-02-11 10:00:00,0.19713,0.19949,0.19646,0.19679
2022-02-11 11:00:00,0.19672,0.19731,0.19366,0.1949
2022-02-11 12:00:00,0.19536,0.19664,0.19322,0.19333
2022-02-11 13:00:00,0.19333,0.19411,0.1875,0.1875
2022-02-11 14:00:00,0.1875,0.19035,0.18576,0.18704
2022-02-11 15:00:00,0.18733,0.18733,0.17807,0.17807
2022-02-11 16:00:00,0.17864,0.18193,0.17864,0.17916
2022-02-11 17:00:00,0.17921,0.17994,0.17482,0.1755
2022-02-11 18:00:00,0.17574,0.18,0.17519,0.17989
2022-02-11 19:00:00,0.17984,0.17984,0.17632,0.17818
2022-02-11 20:00:00,0.1782,0.17984,0.1782,0.17945
2022-02-11 21:00:00,0.17948,0.18584,0.17909,0.18475
2022-02-11 22:00:00,0.18438,0.18666,0.17911,0.18028
2022-02-11 23:00:00,0.17982,0.18404,0.17962,0.182
2022-02-12 00:00:00,0.1821,0.1821,0.17979,0.17997
2022-02-12 01:00:00,0.18021,0.18021,0.1733,0.17573
2022-02-12 02:00:00,0.17582,0.17823,0.17374,0.17547
2022-02-12 03:00:00,0.1757,0.18,0.1754,0.17714
2022-02-12 04:00:00,0.17714,0.18203,0.17648,0.1807
2022-02-12 05:00:00,0.18071,0.183,0.17762,0.18019
2022-02-12 06:00:00,0.18044,0.18584,0.17679,0.18176
2022-02-12 07:00:00,0.1816,0.1816,0.1784,0.17919
2022-02-12 08:00:00,0.1797,0.1817,0.17826,0.17849
2022-02-12 09:00:00,0.17853,0.182,0.17491,0.17736
2022-02-12 10:00:00,0.17748,0.17835,0.17526,0.17703
2022-02-12 11:00:00,0.17654,0.18507,0.17584,0.1848
2022-02-12 12:00:00,0.18491,0.18806,0.18207,0.18441
2022-02-12 13:00:00,0.18455,0.18629,0.1825,0.18349
2022-02-12 14:00:00,0.18346,0.18346,0.18015,0.18124
2022-02-12 15:00:00,0.18124,0.18701,0.18018,0.18693
2022-02-12 16:00:00,0.18624,0.2378,0.18232,0.22038
2022-02-12 17:00:00,0.22055,0.22062,0.20527,0.20853
2022-02-12 18:00:00,0.2084,0.22115,0.20572,0.21256
2022-02-12 19:00:00,0.21261,0.21445,0.20588,0.20688
2022-02-12 20:00:00,0.20707,0.21419,0.20589,0.20716
2022-02-12 21:00:00,0.20729,0.20871,0.20057,0.20207
2022-02-12 22:00:00,0.20198,0.2033,0.19702,0.19798
2022-02-12 23:00:00,0.19737,0.20465,0.19532,0.20266
2022-02-13 00:00:00,0.20266,0.20457,0.19598,0.1981
2022-02-13 01:00:00,0.19808,0.20475,0.19681,0.2004
2022-02-13 02:00:00,0.20037,0.20052,0.19601,0.19682
2022-02-13 03:00:00,0.19687,0.19938,0.19253,0.19283
2022-02-13 04:00:00,0.19285,0.19459,0.18874,0.1908
2022-02-13 05:00:00,0.19068,0.19965,0.18948,0.19313
2022-02-13 06:00:00,0.19308,0.19509,0.19111,0.19217
2022-02-13 07:00:00,0.19173,0.19207,0.1902,0.19033
2022-02-13 08:00:00,0.19034,0.19439,0.189,0.19356
2022-02-13 09:00:00,0.19351,0.1996,0.18879,0.19143
2022-02-13 10:00:00,0.19081,0.19209,0.18836,0.18929
2022-02-13 11:00:00,0.18907,0.18925,0.18322,0.18549
2022-02-13 12:00:00,0.18562,0.18785,0.18272,0.18591
2022-02-13 13:00:00,0.18588,0.18873,0.17922,0.17966
2022-02-13 14:00:00,0.17966,0.18291,0.17908,0.18121
2022-02-13 15:00:00,0.18089,0.19134,0.17975,0.18542
2022-02-13 16:00:00,0.18508,0.19,0.18295,0.18588
2022-02-13 17:00:00,0.18601,0.18792,0.18503,0.18603
2022-02-13 18:00:00,0.18611,0.18703,0.18216,0.18291
2022-02-13 19:00:00,0.183,0.18516,0.18232,0.18448
2022-02-13 20:00:00,0.18447,0.18542,0.18066,0.18144
2022-02-13 21:00:00,0.18066,0.18382,0.18066,0.18074
2022-02-13 22:00:00,0.18084,0.18665,0.18074,0.18335
2022-02-13 23:00:00,0.18351,0.18629,0.18351,0.18454
2022-02-14 00:00:00,0.18454,0.18762,0.18453,0.1861
2022-02-14 01:00:00,0.18626,0.1893,0.18346,0.18568
2022-02-14 02:00:00,0.18578,0.18578,0.18367,0.18449
2022-02-14 03:00:00,0.18518,0.19325,0.18518,0.1878
2022-02-14 04:00:00,0.18762,0.20495,0.18657,0.19415
2022-02-14 05:00:00,0.19447,0.2018,0.19134,0.19323
2022-02-14 06:00:00,0.19289,0.19812,0.19175,0.19385
2022-02-14 07:00:00,0.19385,0.19433,0.18876,0.193
2022-02-14 08:00:00,0.19314,0.19411,0.19225,0.19299
2022-02-14 09:00:00,0.19299,0.19375,0.19185,0.193
2022-02-14 10:00:00,0.19313,0.19367,0.18893,0.18969
2022-02-14 11:00:00,0.19008,0.19251,0.18935,0.18989
2022-02-14 12:00:00,0.18947,0.20586,0.18947,0.1945
2022-02-14 13:00:00,0.19463,0.19463,0.19023,0.19108
2022-02-14 14:00:00,0.19079,0.19175,0.18601,0.18856
2022-02-14 15:00:00,0.189,0.19848,0.18796,0.18933
2022-02-14 16:00:00,0.18933,0.195,0.18869,0.19024
2022-02-14 17:00:00,0.19046,0.19181,0.18992,0.191
2022-02-14 18:00:00,0.19043,0.19097,0.18951,0.19015
2022-02-14 19:00:00,0.18959,0.19061,0.18916,0.19006
2022-02-14 20:00:00,0.19032,0.19531,0.18931,0.1939
2022-02-14 21:00:00,0.19445,0.19445,0.19186,0.1934
2022-02-14 22:00:00,0.1931,0.19417,0.19156,0.19211
2022-02-14 23:00:00,0.19215,0.19324,0.19173,0.1921
2022-02-15 00:00:00,0.19164,0.19312,0.1909,0.19208
2022-02-15 01:00:00,0.19208,0.19499,0.1919,0.19278
2022-02-15 02:00:00,0.19278,0.19531,0.19273,0.19441
2022-02-15 03:00:00,0.19469,0.19972,0.19423,0.19775
2022-02-15 04:00:00,0.19775,0.19792,0.19571,0.19759
2022-02-15 05:00:00,0.19759,0.20003,0.1966,0.1985
2022-02-15 06:00:00,0.1985,0.19934,0.19534,0.19703
2022-02-15 07:00:00,0.19745,0.199,0.1966,0.1968
2022-02-15 08:00:00,0.1969,0.19702,0.19391,0.19531
2022-02-15 09:00:00,0.19528,0.19666,0.19469,0.19537
2022-02-15 10:00:00,0.19538,0.19699,0.19423,0.19517
2022-02-15 11:00:00,0.19518,0.19662,0.19362,0.19447
2022-02-15 12:00:00,0.1942,0.1942,0.1913,0.19272
2022-02-15 13:00:00,0.1923,0.19433,0.19164,0.19397
2022-02-15 14:00:00,0.19393,0.19397,0.19232,0.19262
2022-02-15 15:00:00,0.19262,0.19488,0.19251,0.19391
2022-02-15 16:00:00,0.19391,0.19511,0.19286,0.19422
2022-02-15 17:00:00,0.19422,0.19636,0.19383,0.19445
2022-02-15 18:00:00,0.19497,0.1969,0.1947,0.19678
2022-02-15 19:00:00,0.19627,0.19663,0.19427,0.19486
2022-02-15 20:00:00,0.19532,0.19561,0.19335,0.19335
2022-02-15 21:00:00,0.19335,0.1938,0.19277,0.19372
2022-02-15 22:00:00,0.19372,0.19507,0.19322,0.19322
2022-02-15 23:00:00,0.19322,0.19371,0.19066,0.19275
2022-02-16 00:00:00,0.19272,0.19423,0.19224,0.19397
2022-02-16 01:00:00,0.19397,0.1965,0.1936,0.19517
2022-02-16 02:00:00,0.1957,0.19624,0.1937,0.1955
2022-02-16 03:00:00,0.1951,0.19622,0.195,0.19576
2022-02-16 04:00:00,0.19579,0.19596,0.19356,0.19373
2022-02-16 05:00:00,0.19407,0.196,0.192,0.19359
2022-02-16 06:00:00,0.19383,0.19443,0.19227,0.1934
2022-02-16 07:00:00,0.1934,0.19363,0.19163,0.19206
2022-02-16 08:00:00,0.192,0.192,0.18334,0.18641
2022-02-16 09:00:00,0.18641,0.18902,0.18473,0.18615
2022-02-16 10:00:00,0.18656,0.1887,0.18625,0.1882
2022-02-16 11:00:00,0.1883,0.1904,0.18658,0.18973
2022-02-16 12:00:00,0.18961,0.19082,0.18871,0.19056
2022-02-16 13:00:00,0.19056,0.19114,0.18871,0.18993
2022-02-16 14:00:00,0.19001,0.19318,0.18853,0.19208
2022-02-16 15:00:00,0.19232,0.1931,0.19058,0.191
2022-02-16 16:00:00,0.19118,0.19141,0.18921,0.18924
2022-02-16 17:00:00,0.19004,0.19084,0.18946,0.19049
2022-02-16 18:00:00,0.19016,0.1907,0.1893,0.1893
2022-02-16 19:00:00,0.18922,0.1908,0.18907,0.19006
2022-02-16 20:00:00,0.19006,0.19072,0.18988,0.1902
2022-02-16 21:00:00,0.1902,0.19075,0.18937,0.18999
2022-02-16 22:00:00,0.18965,0.18965,0.1876,0.18761
2022-02-16 23:00:00,0.1876,0.18897,0.18604,0.18829
2022-02-17 00:00:00,0.18777,0.18878,0.1877,0.18808
2022-02-17 01:00:00,0.18854,0.1906,0.18819,0.18923
2022-02-17 02:00:00,0.18927,0.19596,0.18884,0.19401
2022-02-17 03:00:00,0.19399,0.19462,0.18874,0.18914
2022-02-17 04:00:00,0.18914,0.19047,0.18646,0.18841
2022-02-17 05:00:00,0.18852,0.18985,0.18695,0.1874
2022-02-17 06:00:00,0.187,0.1907,0.187,0.19025
2022-02-17 07:00:00,0.19028,0.1908,0.18897,0.18931
2022-02-17 08:00:00,0.18938,0.195,0.18594,0.19301
2022-02-17 09:00:00,0.19256,0.19302,0.18788,0.18952
2022-02-17 10:00:00,0.18943,0.19102,0.18751,0.18889
2022-02-17 11:00:00,0.18838,0.18942,0.188,0.18896
2022-02-17 12:00:00,0.18914,0.19117,0.18817,0.18895
2022-02-17 13:00:00,0.18892,0.19162,0.18189,0.18568
2022-02-17 14:00:00,0.18537,0.18546,0.18205,0.18269
2022-02-17 15:00:00,0.18318,0.18369,0.17862,0.17942
2022-02-17 16:00:00,0.17898,0.1797,0.1743,0.17675
2022-02-17 17:00:00,0.17675,0.18319,0.17548,0.17712
2022-02-17 18:00:00,0.1771,0.17807,0.17657,0.17657
2022-02-17 19:00:00,0.17654,0.17654,0.17453,0.17605
2022-02-17 20:00:00,0.17564,0.17808,0.17418,0.17693
2022-02-17 21:00:00,0.17703,0.17782,0.17633,0.17706
2022-02-17 22:00:00,0.17714,0.17722,0.17553,0.17637
2022-02-17 23:00:00,0.17629,0.17664,0.17547,0.17663
2022-02-18 00:00:00,0.17572,0.18094,0.17568,0.18053
2022-02-18 01:00:00,0.18028,0.1831,0.17944,0.18012
2022-02-18 02:00:00,0.18028,0.18094,0.1795,0.18011
2022-02-18 03:00:00,0.18007,0.18232,0.17944,0.18207
2022-02-18 04:00:00,0.18208,0.18226,0.18051,0.18157
2022-02-18 05:00:00,0.18157,0.18226,0.17879,0.17949
2022-02-18 06:00:00,0.17905,0.17925,0.17429,0.17518
2022-02-18 07:00:00,0.17536,0.17873,0.17469,0.17834
2022-02-18 08:00:00,0.17815,0.17862,0.17552,0.1778
2022-02-18 09:00:00,0.17781,0.17793,0.16721,0.17159
2022-02-18 10:00:00,0.17195,0.17325,0.16822,0.16891
2022-02-18 11:00:00,0.16904,0.17068,0.166,0.16729
2022-02-18 12:00:00,0.16743,0.16916,0.16743,0.16815
2022-02-18 13:00:00,0.16841,0.17062,0.16581,0.1697
2022-02-18 14:00:00,0.16946,0.16947,0.16769,0.16878
2022-02-18 15:00:00,0.16912,0.16912,0.16723,0.16723
2022-02-18 16:00:00,0.16759,0.16942,0.16705,0.1671
2022-02-18 17:00:00,0.16705,0.16788,0.16565,0.1661
2022-02-18 18:00:00,0.16615,0.16824,0.16615,0.16716
2022-02-18 19:00:00,0.16696,0.16927,0.16665,0.16902
2022-02-18 20:00:00,0.16896,0.16978,0.1684,0.1692
2022-02-18 21:00:00,0.16918,0.16998,0.16873,0.16973
2022-02-18 22:00:00,0.1695,0.17085,0.16891,0.16928
2022-02-18 23:00:00,0.16944,0.17077,0.16919,0.17
2022-02-19 00:00:00,0.17032,0.173,0.17001,0.17122
2022-02-19 01:00:00,0.17128,0.17207,0.17089,0.17174
2022-02-19 02:00:00,0.17164,0.17187,0.17066,0.17103
2022-02-19 03:00:00,0.1711,0.17176,0.16825,0.16884
2022-02-19 04:00:00,0.16891,0.16963,0.16782,0.16835
2022-02-19 05:00:00,0.16834,0.16934,0.16658,0.16761
2022-02-19 06:00:00,0.16769,0.1679,0.16304,0.16481
2022-02-19 07:00:00,0.16461,0.168,0.16329,0.16514
2022-02-19 08:00:00,0.16512,0.16922,0.16388,0.16922
2022-02-19 09:00:00,0.16922,0.18487,0.16801,0.18207
2022-02-19 10:00:00,0.18289,0.19713,0.17928,0.18243
2022-02-19 11:00:00,0.18258,0.18365,0.17533,0.17622
