datetime,FTMBUSD_open,FTMBUSD_high,FTMBUSD_low,FTMBUSD_close
2022-01-02 19:00:00,2.4833,2.4871,2.4124,2.4198
2022-01-02 20:00:00,2.4197,2.4409,2.4161,2.4263
2022-01-02 21:00:00,2.4281,2.4285,2.3892,2.4121
2022-01-02 22:00:00,2.4114,2.4183,2.3716,2.3959
2022-01-02 23:00:00,2.3968,2.4274,2.3918,2.4125
2022-01-03 00:00:00,2.4122,2.4417,2.4122,2.4307
2022-01-03 01:00:00,2.4335,2.4388,2.4144,2.4197
2022-01-03 02:00:00,2.418,2.4437,2.4069,2.4274
2022-01-03 03:00:00,2.4285,2.4461,2.4139,2.4312
2022-01-03 04:00:00,2.4306,2.4553,2.4045,2.4553
2022-01-03 05:00:00,2.4553,2.5138,2.4528,2.5099
2022-01-03 06:00:00,2.5093,2.5444,2.5085,2.5271
2022-01-03 07:00:00,2.527,2.532,2.4706,2.4896
2022-01-03 08:00:00,2.4908,2.6,2.4881,2.5697
2022-01-03 09:00:00,2.5704,2.6415,2.5548,2.6047
2022-01-03 10:00:00,2.6045,2.6976,2.5895,2.665
2022-01-03 11:00:00,2.665,2.7333,2.6367,2.6994
2022-01-03 12:00:00,2.6984,2.7366,2.67,2.7093
2022-01-03 13:00:00,2.7092,2.7557,2.7043,2.7289
2022-01-03 14:00:00,2.7288,2.739,2.6939,2.7055
2022-01-03 15:00:00,2.7045,2.7126,2.6426,2.678
2022-01-03 16:00:00,2.6781,2.7889,2.6385,2.7586
2022-01-03 17:00:00,2.7561,2.8568,2.7476,2.8411
2022-01-03 18:00:00,2.841,2.8694,2.8065,2.869
2022-01-03 19:00:00,2.869,2.9242,2.8331,2.8932
2022-01-03 20:00:00,2.8928,2.9016,2.8473,2.8578
2022-01-03 21:00:00,2.8573,2.9,2.826,2.8333
2022-01-03 22:00:00,2.8336,2.9218,2.8072,2.8859
2022-01-03 23:00:00,2.886,2.9176,2.8586,2.8884
2022-01-04 00:00:00,2.8879,2.95,2.8572,2.9369
2022-01-04 01:00:00,2.9369,2.99,2.84,2.8432
2022-01-04 02:00:00,2.8432,2.9056,2.835,2.9031
2022-01-04 03:00:00,2.9017,2.9276,2.8798,2.9046
2022-01-04 04:00:00,2.905,2.9079,2.846,2.8898
2022-01-04 05:00:00,2.8904,2.8978,2.8448,2.8496
2022-01-04 06:00:00,2.8557,2.916,2.8531,2.9008
2022-01-04 07:00:00,2.9008,2.9427,2.8822,2.9186
2022-01-04 08:00:00,2.9175,2.99,2.8877,2.9658
2022-01-04 09:00:00,2.9663,2.9785,2.9283,2.9443
2022-01-04 10:00:00,2.9444,3.0677,2.928,2.9858
2022-01-04 11:00:00,2.9867,3.026,2.9651,2.9912
2022-01-04 12:00:00,2.9908,2.9923,2.9058,2.9058
2022-01-04 13:00:00,2.9072,2.934,2.8261,2.8543
2022-01-04 14:00:00,2.8489,2.9705,2.8357,2.8952
2022-01-04 15:00:00,2.8941,2.9448,2.8814,2.9073
2022-01-04 16:00:00,2.9074,2.949,2.9023,2.9278
2022-01-04 17:00:00,2.9287,2.9694,2.9174,2.9312
2022-01-04 18:00:00,2.9307,2.9439,2.8705,2.88
2022-01-04 19:00:00,2.8785,3.043,2.846,3.015
2022-01-04 20:00:00,3.0128,3.0268,2.9718,2.9725
2022-01-04 21:00:00,2.9757,3.0037,2.9551,2.9595
2022-01-04 22:00:00,2.9623,2.9682,2.929,2.9472
2022-01-04 23:00:00,2.9474,3.0046,2.9337,2.9943
2022-01-05 00:00:00,2.992,3.001,2.9639,2.9807
2022-01-05 01:00:00,2.9813,3.0439,2.9808,3.0124
2022-01-05 02:00:00,3.0145,3.0549,3.0012,3.0355
2022-01-05 03:00:00,3.0384,3.1264,3.0366,3.1247
2022-01-05 04:00:00,3.1239,3.1484,3.1064,3.1386
2022-01-05 05:00:00,3.1396,3.16,3.0908,3.0942
2022-01-05 06:00:00,3.0944,3.1262,3.0723,3.1203
2022-01-05 07:00:00,3.1152,3.1502,3.0425,3.0988
2022-01-05 08:00:00,3.0977,3.1159,3.0775,3.0799
2022-01-05 09:00:00,3.0803,3.099,3.0326,3.054
2022-01-05 10:00:00,3.0549,3.0607,2.9733,3.0112
2022-01-05 11:00:00,3.0112,3.0143,2.928,2.9385
2022-01-05 12:00:00,2.9384,2.9634,2.8284,2.8312
2022-01-05 13:00:00,2.8359,2.9761,2.7942,2.9171
2022-01-05 14:00:00,2.918,2.9277,2.7566,2.8219
2022-01-05 15:00:00,2.8213,2.8995,2.7755,2.7957
2022-01-05 16:00:00,2.7967,2.8532,2.7171,2.7229
2022-01-05 17:00:00,2.7226,2.8772,2.5948,2.842
2022-01-05 18:00:00,2.8408,2.9667,2.7948,2.9308
2022-01-05 19:00:00,2.9328,2.9456,2.8767,2.9229
2022-01-05 20:00:00,2.9213,2.9391,2.76,2.7771
2022-01-05 21:00:00,2.7763,2.8135,2.7355,2.746
2022-01-05 22:00:00,2.7429,2.7623,2.6552,2.66
2022-01-05 23:00:00,2.66,2.7513,2.6438,2.7283
2022-01-06 00:00:00,2.7283,2.7849,2.71,2.7606
2022-01-06 01:00:00,2.7613,2.8033,2.7233,2.7907
2022-01-06 02:00:00,2.7891,2.838,2.7657,2.8349
2022-01-06 03:00:00,2.8341,2.8741,2.7823,2.8038
2022-01-06 04:00:00,2.8067,2.807,2.6625,2.71
2022-01-06 05:00:00,2.7088,2.7848,2.7038,2.7776
2022-01-06 06:00:00,2.7784,2.804,2.7186,2.7602
2022-01-06 07:00:00,2.7582,2.7754,2.69,2.7554
2022-01-06 08:00:00,2.7533,2.825,2.7423,2.8108
2022-01-06 09:00:00,2.8126,2.8351,2.7517,2.7815
2022-01-06 10:00:00,2.7819,2.7983,2.7285,2.7853
2022-01-06 11:00:00,2.7854,2.8047,2.7547,2.7929
2022-01-06 12:00:00,2.7942,2.93,2.786,2.9177
2022-01-06 13:00:00,2.9173,3.0193,2.915,3.0022
2022-01-06 14:00:00,3.0015,3.0292,2.9447,2.985
2022-01-06 15:00:00,2.9843,2.9895,2.9121,2.9253
2022-01-06 16:00:00,2.926,2.9466,2.8818,2.8853
2022-01-06 17:00:00,2.8861,2.9691,2.8861,2.9549
2022-01-06 18:00:00,2.9578,2.9664,2.8869,2.8899
2022-01-06 19:00:00,2.8899,2.8962,2.7569,2.7701
2022-01-06 20:00:00,2.7719,2.8086,2.758,2.7993
2022-01-06 21:00:00,2.8026,2.8032,2.7276,2.7348
2022-01-06 22:00:00,2.7373,2.7532,2.62,2.6645
2022-01-06 23:00:00,2.6669,2.771,2.5656,2.771
2022-01-07 00:00:00,2.7711,2.8075,2.7073,2.7519
2022-01-07 01:00:00,2.749,2.7608,2.6729,2.7043
2022-01-07 02:00:00,2.7051,2.74,2.642,2.7379
2022-01-07 03:00:00,2.7352,2.85,2.7152,2.7793
2022-01-07 04:00:00,2.7783,2.8732,2.7755,2.8253
2022-01-07 05:00:00,2.8245,2.848,2.7892,2.8085
2022-01-07 06:00:00,2.8083,2.8575,2.763,2.7764
2022-01-07 07:00:00,2.7776,2.8448,2.7776,2.8081
2022-01-07 08:00:00,2.8122,2.8487,2.687,2.72
2022-01-07 09:00:00,2.7241,2.7909,2.7071,2.771
2022-01-07 10:00:00,2.7733,2.7733,2.65,2.7085
2022-01-07 11:00:00,2.7099,2.804,2.6638,2.7929
2022-01-07 12:00:00,2.7923,2.7934,2.7239,2.757
2022-01-07 13:00:00,2.7556,2.7603,2.6683,2.6965
2022-01-07 14:00:00,2.6969,2.7186,2.6451,2.704
2022-01-07 15:00:00,2.7068,2.7281,2.6571,2.7051
2022-01-07 16:00:00,2.705,2.7247,2.6931,2.7067
2022-01-07 17:00:00,2.7041,2.7053,2.6188,2.6482
2022-01-07 18:00:00,2.6475,2.657,2.583,2.6022
2022-01-07 19:00:00,2.6019,2.6569,2.5668,2.645
2022-01-07 20:00:00,2.6449,2.6776,2.6159,2.6238
2022-01-07 21:00:00,2.6213,2.6348,2.5905,2.626
2022-01-07 22:00:00,2.6263,2.6268,2.5728,2.5928
2022-01-07 23:00:00,2.5954,2.6534,2.5944,2.6239
2022-01-08 00:00:00,2.6239,2.647,2.614,2.6373
2022-01-08 01:00:00,2.6353,2.6405,2.5947,2.6303
2022-01-08 02:00:00,2.6319,2.6509,2.6162,2.6408
2022-01-08 03:00:00,2.6401,2.6835,2.6393,2.6676
2022-01-08 04:00:00,2.67,2.6833,2.6459,2.6825
2022-01-08 05:00:00,2.6833,2.6914,2.624,2.635
2022-01-08 06:00:00,2.6328,2.6359,2.6078,2.6297
2022-01-08 07:00:00,2.629,2.647,2.5766,2.5828
2022-01-08 08:00:00,2.5818,2.5969,2.4764,2.495
2022-01-08 09:00:00,2.4939,2.5095,2.4355,2.4449
2022-01-08 10:00:00,2.445,2.4522,2.4012,2.4071
2022-01-08 11:00:00,2.4053,2.4186,2.2949,2.309
2022-01-08 12:00:00,2.3061,2.3207,2.2047,2.2105
2022-01-08 13:00:00,2.2075,2.3146,2.18,2.2237
2022-01-08 14:00:00,2.2227,2.275,2.2043,2.2412
2022-01-08 15:00:00,2.2409,2.28,2.2032,2.2548
2022-01-08 16:00:00,2.2561,2.3393,2.2487,2.3017
2022-01-08 17:00:00,2.3,2.3975,2.2984,2.3288
2022-01-08 18:00:00,2.3302,2.3392,2.2726,2.2845
2022-01-08 19:00:00,2.2852,2.3534,2.2475,2.3336
2022-01-08 20:00:00,2.3323,2.3592,2.3027,2.3151
2022-01-08 21:00:00,2.3166,2.4049,2.3159,2.3778
2022-01-08 22:00:00,2.3777,2.3965,2.3507,2.3594
2022-01-08 23:00:00,2.3587,2.4029,2.3544,2.3977
2022-01-09 00:00:00,2.3999,2.4209,2.355,2.364
2022-01-09 01:00:00,2.3638,2.3832,2.3517,2.3659
2022-01-09 02:00:00,2.3672,2.3728,2.3223,2.3403
2022-01-09 03:00:00,2.3376,2.36,2.2901,2.2901
2022-01-09 04:00:00,2.2917,2.3072,2.2335,2.238
2022-01-09 05:00:00,2.2381,2.2921,2.2354,2.2828
2022-01-09 06:00:00,2.2825,2.3324,2.2824,2.3269
2022-01-09 07:00:00,2.3245,2.3346,2.272,2.3021
2022-01-09 08:00:00,2.3008,2.3383,2.2576,2.2613
2022-01-09 09:00:00,2.2616,2.3013,2.2616,2.2834
2022-01-09 10:00:00,2.2833,2.3098,2.2533,2.3074
2022-01-09 11:00:00,2.304,2.4093,2.2861,2.4093
2022-01-09 12:00:00,2.4094,2.4765,2.3851,2.4765
2022-01-09 13:00:00,2.476,2.4846,2.4131,2.417
2022-01-09 14:00:00,2.4169,2.5,2.4085,2.49
2022-01-09 15:00:00,2.4933,2.5243,2.4431,2.4524
2022-01-09 16:00:00,2.4525,2.464,2.4156,2.4269
2022-01-09 17:00:00,2.4306,2.4707,2.3928,2.4176
2022-01-09 18:00:00,2.4176,2.4277,2.372,2.3912
2022-01-09 19:00:00,2.3904,2.4743,2.376,2.4338
2022-01-09 20:00:00,2.4338,2.4663,2.378,2.3812
2022-01-09 21:00:00,2.3811,2.3882,2.3316,2.3654
2022-01-09 22:00:00,2.3633,2.3896,2.3475,2.3852
2022-01-09 23:00:00,2.3848,2.4578,2.3676,2.4425
2022-01-10 00:00:00,2.4441,2.4485,2.4055,2.4314
2022-01-10 01:00:00,2.4311,2.4314,2.3851,2.388
2022-01-10 02:00:00,2.3872,2.4427,2.3868,2.4353
2022-01-10 03:00:00,2.4364,2.447,2.3743,2.3931
2022-01-10 04:00:00,2.391,2.42,2.3807,2.3943
2022-01-10 05:00:00,2.3927,2.416,2.3783,2.3886
2022-01-10 06:00:00,2.3885,2.3887,2.3034,2.3232
2022-01-10 07:00:00,2.3234,2.3312,2.24,2.2422
2022-01-10 08:00:00,2.241,2.2772,2.2359,2.2505
2022-01-10 09:00:00,2.2515,2.272,2.11,2.2246
2022-01-10 10:00:00,2.2232,2.235,2.1769,2.2005
2022-01-10 11:00:00,2.2009,2.2838,2.1857,2.282
2022-01-10 12:00:00,2.2818,2.2944,2.1724,2.2082
2022-01-10 13:00:00,2.2092,2.2518,2.201,2.2361
2022-01-10 14:00:00,2.2357,2.2459,2.1868,2.1948
2022-01-10 15:00:00,2.1981,2.2509,2.1814,2.2446
2022-01-10 16:00:00,2.2417,2.2516,2.2194,2.2362
2022-01-10 17:00:00,2.2375,2.2432,2.212,2.2253
2022-01-10 18:00:00,2.2234,2.248,2.2162,2.2239
2022-01-10 19:00:00,2.2253,2.2381,2.1895,2.2004
2022-01-10 20:00:00,2.2014,2.2373,2.19,2.2327
2022-01-10 21:00:00,2.2312,2.2867,2.2216,2.2652
2022-01-10 22:00:00,2.2652,2.3249,2.254,2.3236
2022-01-10 23:00:00,2.3234,2.349,2.3068,2.338
2022-01-11 00:00:00,2.3382,2.354,2.295,2.3265
2022-01-11 01:00:00,2.3274,2.3739,2.3099,2.3717
2022-01-11 02:00:00,2.3707,2.3841,2.3453,2.3542
2022-01-11 03:00:00,2.355,2.3966,2.3251,2.3384
2022-01-11 04:00:00,2.3385,2.3561,2.3114,2.3383
2022-01-11 05:00:00,2.3364,2.358,2.2832,2.2904
2022-01-11 06:00:00,2.2882,2.3286,2.2823,2.3068
2022-01-11 07:00:00,2.3061,2.4197,2.2993,2.3895
2022-01-11 08:00:00,2.3911,2.4153,2.3545,2.3831
2022-01-11 09:00:00,2.3846,2.4356,2.3312,2.383
2022-01-11 10:00:00,2.3828,2.4265,2.3766,2.4087
2022-01-11 11:00:00,2.4103,2.5296,2.3932,2.499
2022-01-11 12:00:00,2.5001,2.5829,2.4907,2.5307
2022-01-11 13:00:00,2.5298,2.5686,2.5115,2.5463
2022-01-11 14:00:00,2.5488,2.5934,2.526,2.5845
2022-01-11 15:00:00,2.586,2.5939,2.5577,2.5751
2022-01-11 16:00:00,2.5736,2.5751,2.5121,2.5394
2022-01-11 17:00:00,2.5386,2.5485,2.501,2.535
2022-01-11 18:00:00,2.535,2.5996,2.5277,2.591
2022-01-11 19:00:00,2.5908,2.648,2.59,2.6312
2022-01-11 20:00:00,2.6296,2.666,2.6067,2.6494
2022-01-11 21:00:00,2.649,2.6569,2.6113,2.6465
2022-01-11 22:00:00,2.6469,2.6988,2.621,2.6905
2022-01-11 23:00:00,2.6921,2.7607,2.6816,2.7431
2022-01-12 00:00:00,2.7428,2.771,2.7269,2.763
2022-01-12 01:00:00,2.7632,2.8186,2.758,2.8094
2022-01-12 02:00:00,2.8091,2.8293,2.7448,2.7972
2022-01-12 03:00:00,2.7957,2.8629,2.7802,2.8498
2022-01-12 04:00:00,2.848,2.8601,2.8043,2.8141
2022-01-12 05:00:00,2.8167,2.8286,2.7748,2.7963
2022-01-12 06:00:00,2.7963,2.8755,2.7901,2.8432
2022-01-12 07:00:00,2.8436,2.8629,2.7942,2.8525
2022-01-12 08:00:00,2.8529,2.9779,2.76,2.9529
2022-01-12 09:00:00,2.9533,2.9999,2.9117,2.9942
2022-01-12 10:00:00,2.9958,3.0213,2.9156,2.9293
2022-01-12 11:00:00,2.933,2.953,2.868,2.9435
2022-01-12 12:00:00,2.9426,2.9853,2.9133,2.9641
2022-01-12 13:00:00,2.9646,2.9761,2.9207,2.9297
2022-01-12 14:00:00,2.9297,2.9322,2.8848,2.9257
2022-01-12 15:00:00,2.9257,2.9265,2.8537,2.8852
2022-01-12 16:00:00,2.8879,2.9777,2.8879,2.9229
2022-01-12 17:00:00,2.9218,2.9299,2.872,2.8845
2022-01-12 18:00:00,2.8853,2.9508,2.8686,2.944
2022-01-12 19:00:00,2.942,2.955,2.813,2.8309
2022-01-12 20:00:00,2.8282,2.8607,2.7899,2.8107
2022-01-12 21:00:00,2.8108,2.8584,2.8037,2.8427
2022-01-12 22:00:00,2.8415,2.873,2.8037,2.8632
2022-01-12 23:00:00,2.8632,2.9147,2.86,2.8826
2022-01-13 00:00:00,2.88,2.9402,2.8686,2.8984
2022-01-13 01:00:00,2.899,2.9589,2.899,2.951
2022-01-13 02:00:00,2.9516,3.0082,2.9356,2.9827
2022-01-13 03:00:00,2.9829,3.1,2.9745,3.0955
2022-01-13 04:00:00,3.0932,3.0962,2.9979,3.0348
2022-01-13 05:00:00,3.04,3.0545,2.9891,2.9997
2022-01-13 06:00:00,2.9992,3.0173,2.9478,2.99
2022-01-13 07:00:00,2.99,3.0517,2.987,3.0428
2022-01-13 08:00:00,3.0403,3.0804,2.9865,3.0745
2022-01-13 09:00:00,3.0728,3.15,3.0513,3.1176
2022-01-13 10:00:00,3.1163,3.1278,2.98,3.062
2022-01-13 11:00:00,3.0648,3.1488,3.0208,3.0339
2022-01-13 12:00:00,3.034,3.0762,2.972,3.0261
2022-01-13 13:00:00,3.0279,3.0481,2.9351,2.97
2022-01-13 14:00:00,2.97,2.9927,2.89,2.9028
2022-01-13 15:00:00,2.9027,2.9914,2.8573,2.9914
2022-01-13 16:00:00,2.9907,3.0493,2.9371,3.0091
2022-01-13 17:00:00,3.0097,3.0584,2.9496,3.0129
2022-01-13 18:00:00,3.0126,3.0492,2.9841,3.0088
2022-01-13 19:00:00,3.0085,3.0521,2.9561,3.0484
2022-01-13 20:00:00,3.0484,3.06,2.975,2.9805
2022-01-13 21:00:00,2.9801,3.004,2.9416,2.9498
2022-01-13 22:00:00,2.95,2.9663,2.9137,2.9531
2022-01-13 23:00:00,2.9538,3.0388,2.9517,3.0062
2022-01-14 00:00:00,3.003,3.021,2.9538,3.0209
2022-01-14 01:00:00,3.0209,3.0277,2.9817,3.0151
2022-01-14 02:00:00,3.0147,3.0388,2.9551,2.9647
