datetime,ONEBUSD_open,ONEBUSD_high,ONEBUSD_low,ONEBUSD_close
2022-02-06 19:00:00,0.21187,0.21253,0.20705,0.2086
2022-02-06 20:00:00,0.2089,0.21252,0.20739,0.2108
2022-02-06 21:00:00,0.2109,0.21349,0.2108,0.2109
2022-02-06 22:00:00,0.21098,0.21866,0.2109,0.21744
2022-02-06 23:00:00,0.21775,0.21819,0.21414,0.21727
2022-02-07 00:00:00,0.21735,0.22279,0.21721,0.222
2022-02-07 01:00:00,0.22218,0.22411,0.21968,0.22109
2022-02-07 02:00:00,0.22122,0.2218,0.21797,0.21975
2022-02-07 03:00:00,0.21975,0.2233,0.21932,0.22058
2022-02-07 04:00:00,0.22054,0.22067,0.21387,0.2165
2022-02-07 05:00:00,0.21673,0.22021,0.21661,0.21901
2022-02-07 06:00:00,0.21896,0.22062,0.21881,0.22012
2022-02-07 07:00:00,0.2201,0.22022,0.21702,0.21839
2022-02-07 08:00:00,0.21829,0.22043,0.21805,0.22012
2022-02-07 09:00:00,0.22019,0.2251,0.21991,0.22448
2022-02-07 10:00:00,0.22433,0.22655,0.22049,0.22574
2022-02-07 11:00:00,0.22598,0.2272,0.22255,0.22583
2022-02-07 12:00:00,0.2262,0.22959,0.22312,0.22887
2022-02-07 13:00:00,0.22916,0.22963,0.22551,0.22721
2022-02-07 14:00:00,0.22728,0.22834,0.22576,0.22642
2022-02-07 15:00:00,0.22632,0.22696,0.2227,0.22458
2022-02-07 16:00:00,0.22464,0.22494,0.22261,0.2241
2022-02-07 17:00:00,0.22411,0.22528,0.22324,0.22528
2022-02-07 18:00:00,0.22529,0.226,0.22032,0.221
2022-02-07 19:00:00,0.22123,0.22206,0.21575,0.21916
2022-02-07 20:00:00,0.21935,0.2217,0.2187,0.2217
2022-02-07 21:00:00,0.22173,0.22332,0.22,0.22012
2022-02-07 22:00:00,0.22028,0.22504,0.22,0.22457
2022-02-07 23:00:00,0.22451,0.22503,0.22221,0.22424
2022-02-08 00:00:00,0.22437,0.22895,0.22386,0.22744
2022-02-08 01:00:00,0.22746,0.22919,0.22186,0.22412
2022-02-08 02:00:00,0.22417,0.22423,0.22038,0.22288
2022-02-08 03:00:00,0.22271,0.22353,0.21147,0.2132
2022-02-08 04:00:00,0.21318,0.21557,0.20819,0.2132
2022-02-08 05:00:00,0.2131,0.21441,0.21113,0.21343
2022-02-08 06:00:00,0.21373,0.21504,0.21276,0.21486
2022-02-08 07:00:00,0.21465,0.2148,0.20701,0.2101
2022-02-08 08:00:00,0.20985,0.21082,0.20745,0.21058
2022-02-08 09:00:00,0.21059,0.2108,0.2085,0.20876
2022-02-08 10:00:00,0.20876,0.20876,0.20286,0.20736
2022-02-08 11:00:00,0.20728,0.20917,0.20418,0.20519
2022-02-08 12:00:00,0.2054,0.20708,0.20369,0.206
2022-02-08 13:00:00,0.20612,0.20772,0.20483,0.20583
2022-02-08 14:00:00,0.20597,0.20691,0.20305,0.20454
2022-02-08 15:00:00,0.20436,0.21165,0.20361,0.21108
2022-02-08 16:00:00,0.21105,0.21219,0.2095,0.21051
2022-02-08 17:00:00,0.21103,0.21149,0.2093,0.21096
2022-02-08 18:00:00,0.21133,0.21296,0.211,0.21202
2022-02-08 19:00:00,0.21206,0.21353,0.211,0.21235
2022-02-08 20:00:00,0.21251,0.21291,0.21033,0.21062
2022-02-08 21:00:00,0.2109,0.21145,0.20738,0.21048
2022-02-08 22:00:00,0.21031,0.21126,0.20852,0.20881
2022-02-08 23:00:00,0.20872,0.21032,0.2087,0.20963
2022-02-09 00:00:00,0.20967,0.211,0.20684,0.21034
2022-02-09 01:00:00,0.21045,0.2145,0.20986,0.21367
2022-02-09 02:00:00,0.21402,0.21462,0.211,0.21283
2022-02-09 03:00:00,0.21281,0.214,0.21022,0.21098
2022-02-09 04:00:00,0.21107,0.2168,0.21103,0.21497
2022-02-09 05:00:00,0.21496,0.21875,0.21496,0.21875
2022-02-09 06:00:00,0.21852,0.21917,0.21729,0.21799
2022-02-09 07:00:00,0.21804,0.22157,0.21754,0.22149
2022-02-09 08:00:00,0.22157,0.22605,0.22113,0.22319
2022-02-09 09:00:00,0.22259,0.22639,0.22112,0.22559
2022-02-09 10:00:00,0.22555,0.22787,0.22469,0.22519
2022-02-09 11:00:00,0.22539,0.22639,0.22278,0.2232
2022-02-09 12:00:00,0.22312,0.22454,0.22155,0.22314
2022-02-09 13:00:00,0.22309,0.22336,0.22133,0.22229
2022-02-09 14:00:00,0.22249,0.22462,0.22201,0.22391
2022-02-09 15:00:00,0.22407,0.22545,0.2236,0.22519
2022-02-09 16:00:00,0.22526,0.22653,0.22421,0.22421
2022-02-09 17:00:00,0.22439,0.22509,0.22291,0.22413
2022-02-09 18:00:00,0.22433,0.2251,0.22362,0.22473
2022-02-09 19:00:00,0.22479,0.2262,0.21934,0.22
2022-02-09 20:00:00,0.22009,0.22203,0.2186,0.22171
2022-02-09 21:00:00,0.2214,0.22315,0.21859,0.21859
2022-02-09 22:00:00,0.21867,0.22356,0.21777,0.22332
2022-02-09 23:00:00,0.22354,0.22519,0.22187,0.22489
2022-02-10 00:00:00,0.22502,0.22948,0.22449,0.22881
2022-02-10 01:00:00,0.22878,0.23426,0.2285,0.23289
2022-02-10 02:00:00,0.2329,0.23616,0.23103,0.23166
2022-02-10 03:00:00,0.23145,0.23354,0.22977,0.23142
2022-02-10 04:00:00,0.23183,0.23284,0.22866,0.23278
2022-02-10 05:00:00,0.23278,0.23279,0.23032,0.23154
2022-02-10 06:00:00,0.23188,0.23283,0.23019,0.23156
2022-02-10 07:00:00,0.23156,0.23239,0.2266,0.22893
2022-02-10 08:00:00,0.2289,0.23085,0.216,0.21814
2022-02-10 09:00:00,0.21812,0.222,0.2136,0.22162
2022-02-10 10:00:00,0.22198,0.22814,0.2201,0.22502
2022-02-10 11:00:00,0.22515,0.22879,0.22376,0.22805
2022-02-10 12:00:00,0.22825,0.22865,0.22427,0.22534
2022-02-10 13:00:00,0.22514,0.22551,0.2205,0.22202
2022-02-10 14:00:00,0.2222,0.2222,0.21682,0.21749
2022-02-10 15:00:00,0.21728,0.21958,0.21437,0.21639
2022-02-10 16:00:00,0.21639,0.21792,0.215,0.21546
2022-02-10 17:00:00,0.21611,0.21774,0.215,0.21683
2022-02-10 18:00:00,0.21652,0.21705,0.20951,0.21178
2022-02-10 19:00:00,0.2118,0.21199,0.20596,0.20798
2022-02-10 20:00:00,0.20782,0.21135,0.20692,0.20897
2022-02-10 21:00:00,0.20886,0.20948,0.20688,0.20886
2022-02-10 22:00:00,0.20839,0.21,0.20835,0.20878
2022-02-10 23:00:00,0.20877,0.21025,0.20806,0.20922
2022-02-11 00:00:00,0.20895,0.20965,0.20739,0.20745
2022-02-11 01:00:00,0.20732,0.21216,0.20714,0.2119
2022-02-11 02:00:00,0.21179,0.21318,0.21155,0.21318
2022-02-11 03:00:00,0.213,0.21331,0.209,0.20944
2022-02-11 04:00:00,0.20945,0.21308,0.209,0.2126
2022-02-11 05:00:00,0.21247,0.21329,0.211,0.21287
2022-02-11 06:00:00,0.21296,0.21316,0.21084,0.21131
2022-02-11 07:00:00,0.2114,0.213,0.20992,0.21252
2022-02-11 08:00:00,0.21252,0.21537,0.21201,0.21519
2022-02-11 09:00:00,0.21526,0.21619,0.21165,0.21264
2022-02-11 10:00:00,0.21306,0.21388,0.21161,0.21327
2022-02-11 11:00:00,0.21333,0.21362,0.20776,0.21002
2022-02-11 12:00:00,0.21006,0.21068,0.207,0.20782
2022-02-11 13:00:00,0.20783,0.20912,0.20129,0.20218
2022-02-11 14:00:00,0.20239,0.20329,0.198,0.19917
2022-02-11 15:00:00,0.19917,0.19968,0.19207,0.19357
2022-02-11 16:00:00,0.19375,0.19589,0.19352,0.19419
2022-02-11 17:00:00,0.1941,0.19476,0.1875,0.18832
2022-02-11 18:00:00,0.18821,0.19095,0.18623,0.19055
2022-02-11 19:00:00,0.19042,0.19044,0.18801,0.18892
2022-02-11 20:00:00,0.18891,0.19176,0.18801,0.19142
2022-02-11 21:00:00,0.19141,0.19243,0.1907,0.19159
2022-02-11 22:00:00,0.19155,0.19208,0.1888,0.1888
2022-02-11 23:00:00,0.18887,0.19199,0.18858,0.19034
2022-02-12 00:00:00,0.19035,0.1911,0.18901,0.18941
2022-02-12 01:00:00,0.18955,0.1896,0.18141,0.188
2022-02-12 02:00:00,0.18793,0.1892,0.18564,0.1887
2022-02-12 03:00:00,0.18888,0.19323,0.18888,0.19145
2022-02-12 04:00:00,0.19143,0.19268,0.19062,0.1923
2022-02-12 05:00:00,0.19228,0.19235,0.18928,0.19061
2022-02-12 06:00:00,0.19061,0.19207,0.18787,0.19144
2022-02-12 07:00:00,0.1914,0.19174,0.18899,0.19035
2022-02-12 08:00:00,0.19048,0.19124,0.18853,0.18881
2022-02-12 09:00:00,0.18928,0.19006,0.18602,0.18901
2022-02-12 10:00:00,0.18902,0.1891,0.18589,0.18842
2022-02-12 11:00:00,0.18859,0.19499,0.1872,0.19451
2022-02-12 12:00:00,0.19449,0.19499,0.19234,0.19377
2022-02-12 13:00:00,0.19399,0.19718,0.19367,0.19564
2022-02-12 14:00:00,0.19578,0.19616,0.192,0.19302
2022-02-12 15:00:00,0.1931,0.19486,0.19239,0.19358
2022-02-12 16:00:00,0.19345,0.19345,0.18853,0.19076
2022-02-12 17:00:00,0.19072,0.19242,0.19024,0.1909
2022-02-12 18:00:00,0.1909,0.19137,0.18868,0.19085
2022-02-12 19:00:00,0.1909,0.1919,0.18955,0.19054
2022-02-12 20:00:00,0.19066,0.19143,0.18852,0.189
2022-02-12 21:00:00,0.18928,0.18967,0.18755,0.18953
2022-02-12 22:00:00,0.18952,0.19001,0.18808,0.18855
2022-02-12 23:00:00,0.18865,0.18921,0.18662,0.18724
2022-02-13 00:00:00,0.18718,0.18946,0.1869,0.18858
2022-02-13 01:00:00,0.18869,0.19146,0.18826,0.19146
2022-02-13 02:00:00,0.19127,0.19127,0.18928,0.19028
2022-02-13 03:00:00,0.19024,0.19105,0.18946,0.19095
2022-02-13 04:00:00,0.19081,0.19081,0.18892,0.18908
2022-02-13 05:00:00,0.189,0.1909,0.18856,0.19049
2022-02-13 06:00:00,0.19065,0.19123,0.1895,0.18975
2022-02-13 07:00:00,0.18987,0.1922,0.18932,0.19055
2022-02-13 08:00:00,0.19056,0.19127,0.18974,0.19044
2022-02-13 09:00:00,0.19043,0.1918,0.18867,0.19014
2022-02-13 10:00:00,0.19013,0.19123,0.18957,0.18957
2022-02-13 11:00:00,0.18975,0.18994,0.187,0.18735
2022-02-13 12:00:00,0.18735,0.18735,0.18281,0.18529
2022-02-13 13:00:00,0.18533,0.18623,0.18084,0.18138
2022-02-13 14:00:00,0.18138,0.18415,0.18095,0.1824
2022-02-13 15:00:00,0.1824,0.18561,0.1817,0.18493
2022-02-13 16:00:00,0.185,0.1854,0.1832,0.18397
2022-02-13 17:00:00,0.18378,0.18541,0.18365,0.185
2022-02-13 18:00:00,0.18486,0.18505,0.18267,0.18285
2022-02-13 19:00:00,0.18293,0.18449,0.18136,0.18232
2022-02-13 20:00:00,0.18216,0.1827,0.17631,0.1766
2022-02-13 21:00:00,0.17661,0.17719,0.17494,0.17506
2022-02-13 22:00:00,0.17514,0.17793,0.1745,0.17763
2022-02-13 23:00:00,0.17745,0.17907,0.17729,0.17889
2022-02-14 00:00:00,0.17896,0.18,0.17707,0.1772
2022-02-14 01:00:00,0.17707,0.18032,0.17674,0.18031
2022-02-14 02:00:00,0.18032,0.18081,0.17951,0.18077
2022-02-14 03:00:00,0.18071,0.18164,0.17926,0.17989
2022-02-14 04:00:00,0.17973,0.18108,0.17909,0.18034
2022-02-14 05:00:00,0.18051,0.1808,0.17909,0.18007
2022-02-14 06:00:00,0.18006,0.18028,0.17914,0.17934
2022-02-14 07:00:00,0.17944,0.18278,0.17781,0.18248
2022-02-14 08:00:00,0.18279,0.1854,0.18223,0.18355
2022-02-14 09:00:00,0.18366,0.18877,0.1836,0.18508
2022-02-14 10:00:00,0.18519,0.1862,0.1835,0.184
2022-02-14 11:00:00,0.18429,0.18624,0.18422,0.18508
2022-02-14 12:00:00,0.18501,0.18548,0.18413,0.18448
2022-02-14 13:00:00,0.18463,0.18487,0.18257,0.18292
2022-02-14 14:00:00,0.18309,0.18333,0.17847,0.17955
2022-02-14 15:00:00,0.17948,0.18231,0.17857,0.18135
2022-02-14 16:00:00,0.18141,0.18285,0.18077,0.18234
2022-02-14 17:00:00,0.18249,0.18445,0.18249,0.18372
2022-02-14 18:00:00,0.18358,0.18465,0.18335,0.18431
2022-02-14 19:00:00,0.18441,0.1853,0.18413,0.18475
2022-02-14 20:00:00,0.18466,0.1905,0.1838,0.19049
2022-02-14 21:00:00,0.1905,0.19089,0.18904,0.19081
2022-02-14 22:00:00,0.19058,0.19086,0.18992,0.19038
2022-02-14 23:00:00,0.19055,0.19084,0.189,0.18967
2022-02-15 00:00:00,0.18991,0.19,0.1888,0.18954
2022-02-15 01:00:00,0.18955,0.19266,0.18941,0.19144
2022-02-15 02:00:00,0.19147,0.19246,0.19077,0.19159
2022-02-15 03:00:00,0.19159,0.19486,0.19088,0.19408
2022-02-15 04:00:00,0.19416,0.195,0.193,0.19494
2022-02-15 05:00:00,0.19495,0.197,0.19406,0.19656
2022-02-15 06:00:00,0.19668,0.19705,0.194,0.19542
2022-02-15 07:00:00,0.19573,0.1961,0.19482,0.19505
2022-02-15 08:00:00,0.19508,0.1957,0.19323,0.19473
2022-02-15 09:00:00,0.19465,0.19725,0.19465,0.19561
2022-02-15 10:00:00,0.1956,0.19564,0.19392,0.19531
2022-02-15 11:00:00,0.19538,0.1957,0.19365,0.19508
2022-02-15 12:00:00,0.19511,0.19523,0.19222,0.19353
2022-02-15 13:00:00,0.19367,0.1956,0.1934,0.19502
2022-02-15 14:00:00,0.19515,0.1952,0.18837,0.18954
2022-02-15 15:00:00,0.18969,0.19268,0.18951,0.19196
2022-02-15 16:00:00,0.19208,0.19248,0.19098,0.19099
2022-02-15 17:00:00,0.19098,0.19336,0.19098,0.19228
2022-02-15 18:00:00,0.19236,0.19678,0.19194,0.19523
2022-02-15 19:00:00,0.19518,0.19578,0.19272,0.19367
2022-02-15 20:00:00,0.19361,0.19376,0.192,0.192
2022-02-15 21:00:00,0.19211,0.19244,0.19125,0.19221
2022-02-15 22:00:00,0.1922,0.19275,0.19135,0.19145
2022-02-15 23:00:00,0.19141,0.19164,0.18827,0.19085
2022-02-16 00:00:00,0.19086,0.19199,0.19076,0.19142
2022-02-16 01:00:00,0.19129,0.19328,0.19129,0.19251
2022-02-16 02:00:00,0.19253,0.19364,0.19163,0.19358
2022-02-16 03:00:00,0.19366,0.19502,0.19314,0.19315
2022-02-16 04:00:00,0.19343,0.1945,0.19254,0.19326
2022-02-16 05:00:00,0.19302,0.19339,0.19077,0.19179
2022-02-16 06:00:00,0.19197,0.19313,0.19188,0.19259
2022-02-16 07:00:00,0.19259,0.19261,0.19026,0.19045
2022-02-16 08:00:00,0.19061,0.19143,0.18647,0.18756
2022-02-16 09:00:00,0.1875,0.18928,0.1865,0.18765
2022-02-16 10:00:00,0.18753,0.18954,0.18738,0.18867
2022-02-16 11:00:00,0.18854,0.18976,0.18669,0.18887
2022-02-16 12:00:00,0.18894,0.19002,0.1887,0.18905
2022-02-16 13:00:00,0.18892,0.19052,0.18861,0.19019
2022-02-16 14:00:00,0.19022,0.19424,0.18904,0.19338
2022-02-16 15:00:00,0.19364,0.19488,0.19124,0.1915
2022-02-16 16:00:00,0.19147,0.1923,0.18973,0.19054
2022-02-16 17:00:00,0.19058,0.19153,0.18957,0.19066
2022-02-16 18:00:00,0.19086,0.19176,0.18819,0.1884
2022-02-16 19:00:00,0.18851,0.19148,0.18825,0.1909
2022-02-16 20:00:00,0.19085,0.19233,0.19079,0.19181
2022-02-16 21:00:00,0.19179,0.19339,0.19133,0.19276
2022-02-16 22:00:00,0.19272,0.19272,0.18738,0.18738
2022-02-16 23:00:00,0.18748,0.18814,0.18431,0.1872
2022-02-17 00:00:00,0.18714,0.18918,0.18648,0.18737
2022-02-17 01:00:00,0.18699,0.19064,0.18698,0.18995
2022-02-17 02:00:00,0.18995,0.1924,0.18874,0.1924
2022-02-17 03:00:00,0.19235,0.19296,0.18655,0.18924
2022-02-17 04:00:00,0.18922,0.1897,0.18537,0.1877
2022-02-17 05:00:00,0.18768,0.18914,0.18654,0.18713
2022-02-17 06:00:00,0.18718,0.18898,0.18621,0.18823
2022-02-17 07:00:00,0.18816,0.18928,0.18769,0.18811
2022-02-17 08:00:00,0.18814,0.1891,0.1836,0.1844
2022-02-17 09:00:00,0.18434,0.18532,0.18004,0.18145
2022-02-17 10:00:00,0.18145,0.18301,0.18059,0.18207
2022-02-17 11:00:00,0.18196,0.1838,0.18119,0.18298
2022-02-17 12:00:00,0.18346,0.18346,0.18079,0.18179
2022-02-17 13:00:00,0.18172,0.18218,0.1736,0.17886
2022-02-17 14:00:00,0.17856,0.17929,0.17631,0.17785
2022-02-17 15:00:00,0.17782,0.17782,0.1747,0.17567
2022-02-17 16:00:00,0.17582,0.17658,0.17175,0.17575
2022-02-17 17:00:00,0.17551,0.17656,0.17443,0.17613
2022-02-17 18:00:00,0.17584,0.17636,0.17319,0.17377
2022-02-17 19:00:00,0.17368,0.17407,0.17185,0.17253
2022-02-17 20:00:00,0.17245,0.17584,0.17171,0.1751
2022-02-17 21:00:00,0.17511,0.17611,0.1744,0.17542
2022-02-17 22:00:00,0.17532,0.17561,0.17444,0.17489
2022-02-17 23:00:00,0.17496,0.17588,0.1744,0.1744
2022-02-18 00:00:00,0.17461,0.17636,0.17457,0.17571
2022-02-18 01:00:00,0.17556,0.17711,0.17546,0.17697
2022-02-18 02:00:00,0.1771,0.17806,0.17627,0.1768
2022-02-18 03:00:00,0.17675,0.17829,0.17639,0.17805
2022-02-18 04:00:00,0.17826,0.17859,0.17759,0.17845
2022-02-18 05:00:00,0.17824,0.17825,0.17603,0.17742
2022-02-18 06:00:00,0.17769,0.17775,0.17335,0.17363
2022-02-18 07:00:00,0.17384,0.17585,0.17298,0.17583
2022-02-18 08:00:00,0.17586,0.176,0.174,0.17524
2022-02-18 09:00:00,0.17513,0.17567,0.16809,0.17208
2022-02-18 10:00:00,0.17208,0.17322,0.1663,0.16781
2022-02-18 11:00:00,0.16775,0.16947,0.1649,0.1665
2022-02-18 12:00:00,0.16652,0.16858,0.16652,0.16781
2022-02-18 13:00:00,0.16789,0.16886,0.16625,0.16826
2022-02-18 14:00:00,0.1683,0.16932,0.16755,0.16901
2022-02-18 15:00:00,0.16902,0.16914,0.16649,0.16688
2022-02-18 16:00:00,0.16697,0.1688,0.16654,0.16695
2022-02-18 17:00:00,0.16704,0.16764,0.16587,0.16639
2022-02-18 18:00:00,0.16635,0.16857,0.166,0.16764
2022-02-18 19:00:00,0.16749,0.16867,0.16631,0.16867
2022-02-18 20:00:00,0.16851,0.16974,0.1683,0.1687
2022-02-18 21:00:00,0.16877,0.16963,0.16822,0.16951
2022-02-18 22:00:00,0.16948,0.1701,0.16823,0.16871
2022-02-18 23:00:00,0.16879,0.17042,0.16846,0.17001
2022-02-19 00:00:00,0.16992,0.17147,0.16988,0.17106
2022-02-19 01:00:00,0.1711,0.17175,0.17039,0.17171
2022-02-19 02:00:00,0.17166,0.17171,0.17075,0.17108
2022-02-19 03:00:00,0.17103,0.17163,0.16963,0.17003
2022-02-19 04:00:00,0.16986,0.17026,0.16755,0.16771
2022-02-19 05:00:00,0.16789,0.16849,0.16651,0.16799
2022-02-19 06:00:00,0.16805,0.16831,0.16378,0.16484
2022-02-19 07:00:00,0.16474,0.16539,0.1623,0.16308
2022-02-19 08:00:00,0.16334,0.16541,0.16183,0.1651
2022-02-19 09:00:00,0.165,0.16536,0.16338,0.16463
2022-02-19 10:00:00,0.16491,0.16663,0.16429,0.16639
2022-02-19 11:00:00,0.16639,0.16928,0.1656,0.16597
2022-02-19 12:00:00,0.16597,0.16756,0.16543,0.16751
2022-02-19 13:00:00,0.16739,0.16758,0.16561,0.16638
2022-02-19 14:00:00,0.16614,0.16625,0.16343,0.16408
2022-02-19 15:00:00,0.16409,0.16539,0.16354,0.16493
2022-02-19 16:00:00,0.16493,0.16518,0.16373,0.16441
2022-02-19 17:00:00,0.16451,0.16627,0.16438,0.16572
2022-02-19 18:00:00,0.16542,0.16725,0.1653,0.16663
2022-02-19 19:00:00,0.16665,0.16689,0.16373,0.16391
2022-02-19 20:00:00,0.16403,0.16436,0.16281,0.16423
2022-02-19 21:00:00,0.16434,0.16466,0.16151,0.1618
2022-02-19 22:00:00,0.16186,0.16201,0.15941,0.15978
2022-02-19 23:00:00,0.15993,0.1609,0.15632,0.15666
2022-02-20 00:00:00,0.15685,0.15831,0.155,0.15521
2022-02-20 01:00:00,0.15523,0.15629,0.1521,0.15245
2022-02-20 02:00:00,0.15232,0.15387,0.15175,0.15387
2022-02-20 03:00:00,0.15352,0.15408,0.14948,0.15033
2022-02-20 04:00:00,0.15019,0.1523,0.15,0.15096
2022-02-20 05:00:00,0.15113,0.15313,0.14922,0.14986
2022-02-20 06:00:00,0.14986,0.15252,0.14951,0.15218
2022-02-20 07:00:00,0.1523,0.15395,0.15165,0.15215
2022-02-20 08:00:00,0.15223,0.15275,0.15081,0.15115
2022-02-20 09:00:00,0.15107,0.15148,0.14813,0.15012
2022-02-20 10:00:00,0.15007,0.15234,0.14997,0.15187
2022-02-20 11:00:00,0.15175,0.15309,0.15011,0.15105
2022-02-20 12:00:00,0.15086,0.15228,0.15063,0.15132
2022-02-20 13:00:00,0.15132,0.15284,0.15057,0.15264
2022-02-20 14:00:00,0.15267,0.15267,0.15132,0.1514
2022-02-20 15:00:00,0.15141,0.15141,0.14978,0.15026
2022-02-20 16:00:00,0.15039,0.15077,0.14811,0.1493
2022-02-20 17:00:00,0.1494,0.153,0.1494,0.15298
2022-02-20 18:00:00,0.15299,0.15376,0.15014,0.15078
2022-02-20 19:00:00,0.15078,0.15405,0.1493,0.15405
2022-02-20 20:00:00,0.15385,0.1585,0.15293,0.15755
2022-02-20 21:00:00,0.1577,0.15791,0.1565,0.15706
2022-02-20 22:00:00,0.157,0.15726,0.15521,0.15534
2022-02-20 23:00:00,0.15532,0.15778,0.1553,0.15748
2022-02-21 00:00:00,0.15757,0.15798,0.15576,0.15641
2022-02-21 01:00:00,0.15646,0.15745,0.15596,0.15702
2022-02-21 02:00:00,0.15692,0.15956,0.15665,0.15901
2022-02-21 03:00:00,0.15897,0.16109,0.15865,0.15868
2022-02-21 04:00:00,0.15895,0.15918,0.1573,0.15758
2022-02-21 05:00:00,0.15751,0.15828,0.15271,0.1535
2022-02-21 06:00:00,0.15349,0.15438,0.14732,0.14827
2022-02-21 07:00:00,0.14808,0.14867,0.14442,0.14547
2022-02-21 08:00:00,0.1456,0.14577,0.14213,0.14302
2022-02-21 09:00:00,0.14295,0.15204,0.14234,0.15131
2022-02-21 10:00:00,0.15148,0.15419,0.1505,0.1508
2022-02-21 11:00:00,0.1508,0.15237,0.1492,0.14945
2022-02-21 12:00:00,0.14963,0.15097,0.14822,0.14836
2022-02-21 13:00:00,0.14849,0.15124,0.14483,0.14656
2022-02-21 14:00:00,0.14625,0.14782,0.1454,0.14739
2022-02-21 15:00:00,0.1473,0.148,0.14515,0.14601
2022-02-21 16:00:00,0.14598,0.1473,0.1405,0.1405
2022-02-21 17:00:00,0.14052,0.14264,0.13929,0.13996
2022-02-21 18:00:00,0.13989,0.14052,0.13505,0.13591
2022-02-21 19:00:00,0.13599,0.13835,0.13501,0.13743
2022-02-21 20:00:00,0.13753,0.13765,0.13428,0.13585
2022-02-21 21:00:00,0.13584,0.13586,0.13361,0.13474
2022-02-21 22:00:00,0.1348,0.13486,0.12909,0.13059
2022-02-21 23:00:00,0.1306,0.1324,0.12979,0.13078
2022-02-22 00:00:00,0.13077,0.13369,0.12998,0.13111
2022-02-22 01:00:00,0.13093,0.13282,0.13067,0.13234
2022-02-22 02:00:00,0.13234,0.13325,0.1305,0.13099
2022-02-22 03:00:00,0.13109,0.13383,0.13082,0.13364
2022-02-22 04:00:00,0.13352,0.13369,0.13255,0.13276
2022-02-22 05:00:00,0.13278,0.13678,0.13181,0.13596
2022-02-22 06:00:00,0.13611,0.1367,0.13431,0.1355
2022-02-22 07:00:00,0.13547,0.13672,0.13365,0.136
2022-02-22 08:00:00,0.1361,0.1379,0.13471,0.13708
2022-02-22 09:00:00,0.13708,0.13914,0.13501,0.13855
2022-02-22 10:00:00,0.13855,0.13871,0.1363,0.13663
2022-02-22 11:00:00,0.13648,0.13739,0.13398,0.135
2022-02-22 12:00:00,0.13501,0.13551,0.1331,0.13418
2022-02-22 13:00:00,0.13428,0.1355,0.13347,0.13454
2022-02-22 14:00:00,0.13436,0.13636,0.13383,0.13617
2022-02-22 15:00:00,0.13618,0.13737,0.13487,0.13581
2022-02-22 16:00:00,0.1358,0.13611,0.13439,0.13473
2022-02-22 17:00:00,0.13467,0.13521,0.13402,0.13488
2022-02-22 18:00:00,0.13516,0.13955,0.13476,0.1389
2022-02-22 19:00:00,0.13898,0.14141,0.13785,0.13825
2022-02-22 20:00:00,0.13819,0.13894,0.13672,0.13765
2022-02-22 21:00:00,0.13763,0.13991,0.13613,0.13775
2022-02-22 22:00:00,0.13777,0.13827,0.1365,0.13678
2022-02-22 23:00:00,0.13675,0.13857,0.1365,0.13792
2022-02-23 00:00:00,0.13799,0.13888,0.13768,0.13835
2022-02-23 01:00:00,0.13867,0.13964,0.13743,0.13783
2022-02-23 02:00:00,0.13783,0.13945,0.13775,0.13934
2022-02-23 03:00:00,0.13934,0.14189,0.13887,0.1414
2022-02-23 04:00:00,0.14148,0.14365,0.14072,0.14285
2022-02-23 05:00:00,0.14299,0.14469,0.1426,0.14407
2022-02-23 06:00:00,0.14402,0.14555,0.14292,0.14389
2022-02-23 07:00:00,0.1439,0.1471,0.14303,0.14649
2022-02-23 08:00:00,0.14639,0.14705,0.14425,0.1449
2022-02-23 09:00:00,0.14474,0.14509,0.14225,0.14227
2022-02-23 10:00:00,0.14242,0.14289,0.14116,0.14158
2022-02-23 11:00:00,0.14173,0.14364,0.13971,0.14293
2022-02-23 12:00:00,0.14304,0.14535,0.14013,0.14074
2022-02-23 13:00:00,0.14076,0.14186,0.13782,0.13852
2022-02-23 14:00:00,0.13852,0.13967,0.13657,0.13696
2022-02-23 15:00:00,0.13692,0.13827,0.13541,0.13749
2022-02-23 16:00:00,0.13735,0.1381,0.13503,0.13528
2022-02-23 17:00:00,0.13502,0.13581,0.13329,0.1358
2022-02-23 18:00:00,0.1355,0.13568,0.13176,0.13193
2022-02-23 19:00:00,0.13209,0.133,0.12984,0.13007
2022-02-23 20:00:00,0.13025,0.13143,0.1292,0.13094
2022-02-23 21:00:00,0.13104,0.13206,0.12626,0.12693
2022-02-23 22:00:00,0.12683,0.1271,0.11776,0.11884
2022-02-23 23:00:00,0.11891,0.1198,0.11577,0.11788
2022-02-24 00:00:00,0.11797,0.11813,0.11117,0.11302
2022-02-24 01:00:00,0.11309,0.11575,0.11215,0.11278
2022-02-24 02:00:00,0.11271,0.11608,0.10977,0.11424
2022-02-24 03:00:00,0.11449,0.11806,0.11366,0.11472
2022-02-24 04:00:00,0.1148,0.11668,0.11327,0.11359
2022-02-24 05:00:00,0.11361,0.11428,0.11145,0.11321
2022-02-24 06:00:00,0.11323,0.11462,0.11148,0.11404
2022-02-24 07:00:00,0.114,0.11417,0.11169,0.11288
2022-02-24 08:00:00,0.11312,0.11602,0.11215,0.11482
2022-02-24 09:00:00,0.11489,0.11723,0.11344,0.1169
2022-02-24 10:00:00,0.11698,0.12128,0.11573,0.12054
