datetime,YFIBUSD_open,YFIBUSD_high,YFIBUSD_low,YFIBUSD_close
2022-02-06 13:00:00,24387.02,24387.02,24059.99,24104.41
2022-02-06 14:00:00,24115.11,24225.51,24066.0,24204.83
2022-02-06 15:00:00,24146.0,24295.3,24029.84,24143.59
2022-02-06 16:00:00,24127.11,24176.42,24040.5,24058.08
2022-02-06 17:00:00,24058.08,24096.32,23920.0,23959.5
2022-02-06 18:00:00,23920.0,24687.24,23900.0,24674.18
2022-02-06 19:00:00,24688.08,24717.89,24160.25,24314.3
2022-02-06 20:00:00,24320.42,24424.73,24160.25,24276.65
2022-02-06 21:00:00,24334.21,24339.67,23938.66,24240.03
2022-02-06 22:00:00,24238.82,24869.91,24238.82,24863.77
2022-02-06 23:00:00,24869.91,24960.14,24724.02,24960.14
2022-02-07 00:00:00,24964.02,25150.23,24860.15,24993.47
2022-02-07 01:00:00,25028.48,25069.27,24963.66,25020.34
2022-02-07 02:00:00,25006.79,25145.98,24900.0,25072.55
2022-02-07 03:00:00,25013.08,25013.08,24846.7,24913.67
2022-02-07 04:00:00,24911.24,24971.79,24638.07,24849.77
2022-02-07 05:00:00,24849.77,24929.01,24709.52,24828.56
2022-02-07 06:00:00,24860.91,24916.03,24828.56,24900.0
2022-02-07 07:00:00,24889.21,25106.18,24727.29,24856.69
2022-02-07 08:00:00,24890.84,25094.65,24890.84,25066.43
2022-02-07 09:00:00,25061.13,25352.68,25042.66,25352.68
2022-02-07 10:00:00,25356.66,25592.0,25183.52,25483.13
2022-02-07 11:00:00,25580.61,25826.55,25429.47,25779.38
2022-02-07 12:00:00,25748.19,26397.09,25537.36,26294.18
2022-02-07 13:00:00,26294.18,26801.56,26092.75,26459.23
2022-02-07 14:00:00,26487.12,27040.05,26447.35,26873.63
2022-02-07 15:00:00,26936.88,27078.11,26605.64,26832.21
2022-02-07 16:00:00,26847.54,26856.41,26560.73,26618.7
2022-02-07 17:00:00,26727.78,26792.67,26630.03,26677.17
2022-02-07 18:00:00,26679.34,26754.47,26433.68,26559.42
2022-02-07 19:00:00,26574.29,26775.0,26200.09,26200.09
2022-02-07 20:00:00,26343.21,26378.57,26237.06,26353.0
2022-02-07 21:00:00,26328.86,26429.86,26251.41,26401.33
2022-02-07 22:00:00,26375.36,26559.42,26290.73,26344.51
2022-02-07 23:00:00,26401.19,26610.77,26373.12,26519.97
2022-02-08 00:00:00,26519.96,26737.91,26519.96,26733.39
2022-02-08 01:00:00,26636.5,27074.57,26208.46,26698.91
2022-02-08 02:00:00,26575.68,26902.53,26211.47,26560.73
2022-02-08 03:00:00,26573.81,26683.26,25684.31,25814.65
2022-02-08 04:00:00,25876.74,26075.39,25362.5,25915.25
2022-02-08 05:00:00,25948.96,26221.22,25931.09,26097.38
2022-02-08 06:00:00,26060.62,26128.73,25868.52,26006.44
2022-02-08 07:00:00,25959.42,25959.42,25166.2,25362.16
2022-02-08 08:00:00,25391.75,25491.7,25138.41,25491.7
2022-02-08 09:00:00,25484.96,25600.16,25341.17,25352.18
2022-02-08 10:00:00,25341.17,25352.68,24901.8,25271.46
2022-02-08 11:00:00,25299.23,25456.62,25032.35,25065.57
2022-02-08 12:00:00,25072.36,25185.04,24828.56,25036.9
2022-02-08 13:00:00,24988.74,25250.0,24988.74,25157.51
2022-02-08 14:00:00,25143.07,25154.26,24812.93,24988.09
2022-02-08 15:00:00,24963.65,25465.34,24948.01,25465.34
2022-02-08 16:00:00,25478.55,25525.98,25281.64,25370.27
2022-02-08 17:00:00,25362.44,25451.15,25341.35,25451.15
2022-02-08 18:00:00,25439.72,25710.27,25439.72,25527.92
2022-02-08 19:00:00,25597.69,25665.83,25290.0,25542.53
2022-02-08 20:00:00,25536.75,25536.75,25082.15,25082.15
2022-02-08 21:00:00,25116.3,25226.94,24822.74,25082.32
2022-02-08 22:00:00,25041.71,25146.04,24918.21,25083.35
2022-02-08 23:00:00,25087.88,25266.13,25087.88,25151.31
2022-02-09 00:00:00,25160.84,25319.56,24902.18,25210.47
2022-02-09 01:00:00,25263.53,25432.18,25258.37,25411.5
2022-02-09 02:00:00,25422.07,25499.99,25210.89,25418.55
2022-02-09 03:00:00,25425.62,25481.14,25147.35,25304.74
2022-02-09 04:00:00,25315.46,25456.63,25302.18,25302.18
2022-02-09 05:00:00,25324.09,25578.19,25324.09,25494.1
2022-02-09 06:00:00,25517.78,25639.56,25450.0,25627.5
2022-02-09 07:00:00,25650.0,26039.99,25532.39,26000.0
2022-02-09 08:00:00,26000.0,26390.0,26000.0,26094.4
2022-02-09 09:00:00,26219.05,26420.49,26020.8,26259.81
2022-02-09 10:00:00,26259.8,26261.11,26157.41,26261.11
2022-02-09 11:00:00,26261.62,26490.19,26198.94,26433.96
2022-02-09 12:00:00,26433.96,26614.24,26338.02,26597.1
2022-02-09 13:00:00,26588.76,26655.4,26504.85,26515.83
2022-02-09 14:00:00,26628.72,26887.1,26617.03,26884.9
2022-02-09 15:00:00,26887.1,26887.1,26601.64,26763.67
2022-02-09 16:00:00,26722.8,26744.53,26359.06,26359.06
2022-02-09 17:00:00,26449.86,26449.86,26285.2,26354.81
2022-02-09 18:00:00,26290.73,26323.72,26234.12,26287.89
2022-02-09 19:00:00,26225.0,26270.28,25991.91,26059.18
2022-02-09 20:00:00,26037.34,26081.97,25930.0,25980.66
2022-02-09 21:00:00,26009.67,26056.91,25617.78,25634.36
2022-02-09 22:00:00,25617.78,25652.53,25497.0,25604.38
2022-02-09 23:00:00,25555.84,25680.99,25444.2,25680.99
2022-02-10 00:00:00,25610.41,25722.77,25560.63,25722.77
2022-02-10 01:00:00,25643.94,25802.15,25631.62,25696.61
2022-02-10 02:00:00,25667.16,25807.68,25630.49,25806.82
2022-02-10 03:00:00,25793.53,25842.44,25719.73,25782.84
2022-02-10 04:00:00,25847.23,25975.78,25735.84,25975.78
2022-02-10 05:00:00,25975.78,26250.02,25947.25,26094.01
2022-02-10 06:00:00,26076.58,26182.69,25865.08,25951.97
2022-02-10 07:00:00,25971.66,26075.39,25772.41,25928.95
2022-02-10 08:00:00,25865.6,26000.0,24822.82,24822.82
2022-02-10 09:00:00,24807.81,25277.6,24449.73,25277.6
2022-02-10 10:00:00,25277.6,25784.18,25134.87,25508.77
2022-02-10 11:00:00,25507.51,25652.85,25134.87,25266.04
2022-02-10 12:00:00,25274.74,25512.45,25174.53,25317.42
2022-02-10 13:00:00,25293.17,25293.17,24938.96,25094.65
2022-02-10 14:00:00,25111.88,25120.58,24767.11,24796.17
2022-02-10 15:00:00,24815.56,24928.06,24475.94,24731.94
2022-02-10 16:00:00,24687.12,24769.82,24546.57,24548.3
2022-02-10 17:00:00,24620.67,24858.72,24500.0,24760.27
2022-02-10 18:00:00,24776.64,24777.1,24295.72,24387.3
2022-02-10 19:00:00,24427.78,24521.79,24147.51,24317.28
2022-02-10 20:00:00,24287.71,24671.04,24238.07,24435.97
2022-02-10 21:00:00,24442.09,24442.09,24276.65,24377.04
2022-02-10 22:00:00,24357.07,24464.45,24311.13,24349.47
2022-02-10 23:00:00,24379.4,24562.41,24377.0,24528.65
2022-02-11 00:00:00,24490.28,24579.17,24425.94,24491.6
2022-02-11 01:00:00,24480.61,24790.42,24480.61,24758.07
2022-02-11 02:00:00,24676.81,24765.61,24641.37,24690.18
2022-02-11 03:00:00,24700.0,24913.78,24668.71,24668.71
2022-02-11 04:00:00,24676.65,25007.83,24627.1,24958.93
2022-02-11 05:00:00,25030.99,25030.99,24828.56,24873.29
2022-02-11 06:00:00,24828.56,24828.56,24632.77,24663.38
2022-02-11 07:00:00,24626.44,24808.39,24564.02,24770.0
2022-02-11 08:00:00,24726.73,24890.11,24726.73,24856.5
2022-02-11 09:00:00,24884.99,24944.63,24665.02,24727.29
2022-02-11 10:00:00,24803.1,24890.11,24676.81,24856.21
2022-02-11 11:00:00,24897.95,24929.01,24569.3,24675.97
2022-02-11 12:00:00,24667.16,24667.17,24418.16,24444.67
2022-02-11 13:00:00,24499.93,24574.93,24006.76,24085.07
2022-02-11 14:00:00,24142.17,24172.76,23888.0,23888.0
2022-02-11 15:00:00,23883.96,24150.61,22990.95,22990.95
2022-02-11 16:00:00,23008.04,23337.78,22980.0,23229.04
2022-02-11 17:00:00,23218.66,23272.96,22750.23,22791.47
2022-02-11 18:00:00,22761.99,23140.83,22761.99,23093.9
2022-02-11 19:00:00,23090.0,23090.0,22813.53,23072.33
2022-02-11 20:00:00,23059.73,23226.93,23059.73,23226.93
2022-02-11 21:00:00,23248.42,23360.39,23242.38,23360.39
2022-02-11 22:00:00,23283.14,23375.23,23206.11,23294.94
2022-02-11 23:00:00,23319.86,23456.18,23304.37,23314.12
2022-02-12 00:00:00,23398.65,23552.36,23268.31,23313.86
2022-02-12 01:00:00,23331.9,23331.9,22679.76,22978.52
2022-02-12 02:00:00,23019.18,23113.46,22832.91,23113.46
2022-02-12 03:00:00,23113.46,23313.65,23076.45,23192.44
2022-02-12 04:00:00,23161.92,23282.95,23161.92,23282.95
2022-02-12 05:00:00,23225.0,23225.0,22973.33,23122.62
2022-02-12 06:00:00,23160.75,23241.85,22855.95,23229.58
2022-02-12 07:00:00,23247.64,23255.63,22935.21,23001.71
2022-02-12 08:00:00,22963.98,23075.36,22872.18,22877.08
2022-02-12 09:00:00,22860.84,23042.8,22720.0,22957.63
2022-02-12 10:00:00,22972.18,23036.46,22826.79,23024.8
2022-02-12 11:00:00,23036.46,23517.92,22926.43,23473.32
2022-02-12 12:00:00,23413.53,23773.29,23413.53,23567.76
2022-02-12 13:00:00,23566.5,23794.55,23520.49,23520.49
2022-02-12 14:00:00,23571.77,23571.77,23300.0,23399.82
2022-02-12 15:00:00,23361.61,23504.22,23352.04,23436.58
2022-02-12 16:00:00,23409.46,23409.46,22700.0,22767.51
2022-02-12 17:00:00,22779.82,23123.93,22779.82,23123.93
2022-02-12 18:00:00,23143.78,23174.91,22855.25,23174.91
2022-02-12 19:00:00,23076.57,23418.79,23013.34,23313.86
2022-02-12 20:00:00,23304.37,23408.24,23180.48,23180.48
2022-02-12 21:00:00,23206.51,23265.0,23116.57,23265.0
2022-02-12 22:00:00,23256.77,23353.31,23209.3,23209.3
2022-02-12 23:00:00,23174.02,23174.02,23076.67,23097.72
2022-02-13 00:00:00,23121.54,23265.0,23111.35,23219.0
2022-02-13 01:00:00,23234.73,23375.23,23177.43,23375.23
2022-02-13 02:00:00,23366.97,23400.0,23266.21,23370.11
2022-02-13 03:00:00,23334.34,23525.61,23334.34,23507.38
2022-02-13 04:00:00,23516.4,23516.4,23352.04,23374.45
2022-02-13 05:00:00,23334.34,23600.59,23313.87,23558.66
2022-02-13 06:00:00,23562.19,23659.46,23505.44,23543.73
2022-02-13 07:00:00,23505.44,23650.7,23503.09,23503.68
2022-02-13 08:00:00,23495.67,23563.32,23439.35,23500.03
2022-02-13 09:00:00,23487.0,23665.47,23266.21,23456.18
2022-02-13 10:00:00,23489.24,23630.89,23447.69,23447.69
2022-02-13 11:00:00,23414.78,23414.78,23067.43,23159.53
2022-02-13 12:00:00,23193.59,23193.59,23029.4,23126.63
2022-02-13 13:00:00,23142.89,23217.76,22693.34,22840.49
2022-02-13 14:00:00,22840.11,22972.18,22739.76,22887.27
2022-02-13 15:00:00,22923.29,23237.1,22855.83,23115.81
2022-02-13 16:00:00,23199.03,23217.45,23011.91,23018.96
2022-02-13 17:00:00,23040.0,23137.56,23014.77,23079.74
2022-02-13 18:00:00,23043.75,23043.75,22874.95,22879.62
2022-02-13 19:00:00,22905.16,23019.18,22786.1,22925.28
2022-02-13 20:00:00,22843.68,22885.12,22409.53,22503.55
2022-02-13 21:00:00,22481.05,22654.31,22470.33,22610.96
2022-02-13 22:00:00,22593.02,22748.13,22547.2,22713.87
2022-02-13 23:00:00,22700.1,22734.84,22686.06,22686.06
2022-02-14 00:00:00,22715.97,22715.97,22602.38,22653.1
2022-02-14 01:00:00,22614.48,22883.35,22482.81,22883.35
2022-02-14 02:00:00,22825.09,22894.8,22748.4,22894.8
2022-02-14 03:00:00,22899.2,22908.44,22673.33,22721.77
2022-02-14 04:00:00,22721.77,22785.15,22647.0,22658.29
2022-02-14 05:00:00,22684.66,22800.0,22647.0,22800.0
2022-02-14 06:00:00,22782.72,22782.72,22523.49,22634.66
2022-02-14 07:00:00,22638.9,22972.84,22462.61,22928.52
2022-02-14 08:00:00,22981.12,23093.27,22958.08,22958.08
2022-02-14 09:00:00,23042.99,23282.95,23042.99,23170.0
2022-02-14 10:00:00,23123.84,23123.84,22935.35,22935.35
2022-02-14 11:00:00,23028.19,23217.45,23028.19,23158.39
2022-02-14 12:00:00,23132.32,23158.47,23054.45,23054.45
2022-02-14 13:00:00,23089.27,23266.53,22973.33,22973.33
2022-02-14 14:00:00,22973.33,22973.33,22600.76,22621.97
2022-02-14 15:00:00,22593.58,22748.13,22500.0,22726.73
2022-02-14 16:00:00,22726.73,22845.83,22674.62,22826.73
2022-02-14 17:00:00,22838.01,23193.82,22823.44,23193.82
2022-02-14 18:00:00,23193.82,23200.0,23118.25,23118.25
2022-02-14 19:00:00,23188.62,23188.62,23048.25,23067.75
2022-02-14 20:00:00,23047.52,23697.38,23047.52,23697.38
2022-02-14 21:00:00,23703.8,23784.35,23658.64,23714.25
2022-02-14 22:00:00,23789.73,23794.55,23618.99,23639.75
2022-02-14 23:00:00,23643.67,23681.97,23510.52,23510.52
2022-02-15 00:00:00,23522.49,23522.49,23418.83,23436.12
2022-02-15 01:00:00,23411.0,23423.5,23352.04,23352.04
2022-02-15 02:00:00,23353.07,23607.87,23351.84,23574.0
2022-02-15 03:00:00,23630.89,23794.55,23532.54,23700.0
2022-02-15 04:00:00,23700.0,23903.47,23636.55,23770.41
2022-02-15 05:00:00,23796.25,23993.42,23736.97,23989.88
2022-02-15 06:00:00,23972.72,23987.15,23795.8,23882.95
2022-02-15 07:00:00,23844.54,23947.93,23844.54,23908.98
2022-02-15 08:00:00,23956.41,23994.44,23834.19,23920.57
2022-02-15 09:00:00,23936.26,24039.24,23893.38,23920.62
2022-02-15 10:00:00,23932.31,23932.31,23776.7,23817.8
2022-02-15 11:00:00,23827.12,24063.63,23808.15,23841.92
2022-02-15 12:00:00,23841.91,23860.0,23657.51,23678.84
2022-02-15 13:00:00,23657.51,24200.0,23623.61,24132.62
2022-02-15 14:00:00,24198.0,24662.28,24180.15,24180.15
2022-02-15 15:00:00,24187.06,24390.66,24163.46,24356.71
2022-02-15 16:00:00,24338.32,24446.62,24276.65,24276.65
2022-02-15 17:00:00,24287.71,24374.87,24220.67,24328.66
2022-02-15 18:00:00,24369.54,24530.61,24139.09,24512.52
2022-02-15 19:00:00,24475.5,24475.5,24053.69,24083.45
2022-02-15 20:00:00,24110.06,24157.65,23814.77,23831.36
2022-02-15 21:00:00,23883.84,23883.84,23785.53,23837.73
2022-02-15 22:00:00,23881.76,23892.13,23785.53,23830.0
2022-02-15 23:00:00,23850.0,23850.0,23615.66,23745.92
2022-02-16 00:00:00,23784.35,23861.43,23784.35,23861.42
2022-02-16 01:00:00,23845.0,23990.1,23845.0,23972.95
2022-02-16 02:00:00,23993.43,24039.24,23891.41,24039.24
2022-02-16 03:00:00,24069.56,24163.05,24000.0,24000.0
2022-02-16 04:00:00,24031.78,24076.95,23970.85,24014.89
2022-02-16 05:00:00,23945.16,24000.0,23846.9,23910.0
2022-02-16 06:00:00,23924.1,23990.1,23924.1,23942.37
2022-02-16 07:00:00,23900.0,23900.0,23678.06,23678.06
2022-02-16 08:00:00,23693.18,23693.18,23212.12,23348.58
2022-02-16 09:00:00,23300.0,23360.39,23193.21,23217.67
2022-02-16 10:00:00,23259.58,23375.23,23259.58,23338.25
2022-02-16 11:00:00,23314.36,23437.36,23157.32,23437.36
2022-02-16 12:00:00,23437.36,23519.4,23304.37,23345.64
2022-02-16 13:00:00,23304.37,23504.22,23277.81,23500.9
2022-02-16 14:00:00,23516.37,24065.01,23457.4,24019.46
2022-02-16 15:00:00,24065.01,24225.86,23942.32,23942.32
2022-02-16 16:00:00,23966.86,23985.51,23882.95,23898.87
2022-02-16 17:00:00,23905.08,23979.57,23841.91,23929.93
2022-02-16 18:00:00,23879.16,23886.79,23672.65,23689.05
2022-02-16 19:00:00,23694.05,23833.0,23677.91,23833.0
2022-02-16 20:00:00,23841.28,23894.34,23747.16,23773.34
2022-02-16 21:00:00,23794.26,23794.26,23614.58,23653.61
2022-02-16 22:00:00,23662.4,23662.4,23468.5,23468.5
2022-02-16 23:00:00,23457.4,23494.49,23234.5,23436.97
2022-02-17 00:00:00,23361.61,23532.72,23352.04,23532.72
2022-02-17 01:00:00,23532.72,23954.0,23532.72,23954.0
2022-02-17 02:00:00,23958.97,23979.57,23785.54,23866.14
2022-02-17 03:00:00,23865.3,23908.82,23392.94,23538.49
2022-02-17 04:00:00,23542.55,23565.32,23353.23,23527.3
2022-02-17 05:00:00,23534.52,23610.99,23383.19,23383.19
2022-02-17 06:00:00,23420.77,23504.22,23347.25,23457.56
2022-02-17 07:00:00,23457.56,23542.55,23399.82,23434.92
2022-02-17 08:00:00,23434.92,23472.83,23133.29,23179.11
2022-02-17 09:00:00,23209.91,23303.2,23072.83,23072.83
2022-02-17 10:00:00,23133.03,23174.43,23013.34,23116.1
2022-02-17 11:00:00,23114.63,23246.74,23013.34,23160.75
2022-02-17 12:00:00,23132.88,23175.19,22961.7,23003.27
2022-02-17 13:00:00,23019.67,23019.67,22404.36,22544.02
2022-02-17 14:00:00,22543.92,22543.93,22300.0,22511.27
2022-02-17 15:00:00,22471.53,22760.4,22309.55,22399.08
2022-02-17 16:00:00,22397.24,22469.64,22081.55,22469.64
2022-02-17 17:00:00,22411.39,22519.7,22370.98,22510.11
2022-02-17 18:00:00,22493.33,22553.49,22370.98,22469.64
2022-02-17 19:00:00,22379.05,22553.49,22333.3,22553.49
2022-02-17 20:00:00,22561.78,22771.94,22495.45,22647.0
2022-02-17 21:00:00,22738.62,22747.2,22620.93,22675.63
2022-02-17 22:00:00,22698.59,22698.59,22648.65,22674.0
2022-02-17 23:00:00,22674.0,22771.94,22674.0,22741.24
2022-02-18 00:00:00,22741.24,22925.28,22741.24,22874.98
2022-02-18 01:00:00,22925.28,22996.93,22902.46,22959.19
2022-02-18 02:00:00,22961.03,22996.93,22869.8,22936.89
2022-02-18 03:00:00,22962.67,23066.27,22913.21,23043.0
2022-02-18 04:00:00,23042.99,23043.0,22910.57,22948.63
2022-02-18 05:00:00,22910.56,22910.56,22742.53,22785.33
2022-02-18 06:00:00,22785.33,22785.33,22418.04,22418.04
2022-02-18 07:00:00,22485.6,22738.62,22463.11,22729.44
2022-02-18 08:00:00,22722.73,22748.13,22508.57,22602.72
2022-02-18 09:00:00,22654.73,22719.03,21917.54,22390.52
2022-02-18 10:00:00,22423.71,22525.76,21856.0,21941.06
2022-02-18 11:00:00,21911.83,22195.47,21723.51,21889.8
2022-02-18 12:00:00,21922.62,22097.22,21889.79,22019.05
2022-02-18 13:00:00,21973.83,22126.92,21812.67,22126.92
2022-02-18 14:00:00,22124.4,22124.4,21963.26,22104.81
2022-02-18 15:00:00,22104.82,22104.82,21918.41,21963.25
2022-02-18 16:00:00,22052.1,22155.71,22004.03,22026.67
2022-02-18 17:00:00,22015.7,22043.4,21725.26,21860.4
2022-02-18 18:00:00,21860.4,22033.0,21860.4,21970.42
2022-02-18 19:00:00,21956.23,22097.22,21861.79,22097.22
2022-02-18 20:00:00,22104.82,22150.09,22060.79,22080.0
2022-02-18 21:00:00,22150.09,22157.93,22080.0,22110.39
2022-02-18 22:00:00,22160.19,22187.73,22034.12,22034.12
2022-02-18 23:00:00,22103.18,22210.2,22053.21,22105.98
2022-02-19 00:00:00,22097.01,22161.47,22053.21,22065.29
2022-02-19 01:00:00,22123.46,22203.91,22070.33,22196.1
2022-02-19 02:00:00,22233.12,22233.12,22170.4,22170.4
2022-02-19 03:00:00,22165.59,22169.87,21918.41,21983.13
2022-02-19 04:00:00,21931.19,22007.08,21867.8,21962.19
2022-02-19 05:00:00,21961.62,21998.29,21809.8,21933.31
2022-02-19 06:00:00,21957.87,21957.87,21488.01,21580.92
2022-02-19 07:00:00,21604.6,21604.6,21394.97,21435.21
2022-02-19 08:00:00,21403.97,21879.81,21375.28,21866.55
2022-02-19 09:00:00,21809.1,21809.1,21613.97,21715.47
2022-02-19 10:00:00,21658.24,21790.46,21651.27,21790.31
2022-02-19 11:00:00,21808.16,22037.68,21690.93,21730.65
2022-02-19 12:00:00,21690.93,21851.85,21683.15,21851.85
2022-02-19 13:00:00,21838.51,21847.67,21747.06,21769.02
2022-02-19 14:00:00,21747.06,21747.06,21558.6,21594.89
2022-02-19 15:00:00,21573.39,21657.11,21573.39,21626.77
2022-02-19 16:00:00,21650.4,21651.4,21492.49,21547.24
2022-02-19 17:00:00,21604.26,21683.4,21518.95,21683.4
2022-02-19 18:00:00,21569.79,21701.46,21562.35,21700.0
2022-02-19 19:00:00,21681.57,21681.57,21431.14,21431.14
2022-02-19 20:00:00,21431.14,21605.98,21342.85,21605.98
2022-02-19 21:00:00,21612.84,21661.44,21362.81,21398.52
2022-02-19 22:00:00,21377.12,21443.23,21222.0,21280.29
2022-02-19 23:00:00,21292.89,21305.29,21000.01,21000.01
2022-02-20 00:00:00,21034.19,21131.81,20574.01,20630.69
2022-02-20 01:00:00,20634.4,20685.43,20354.6,20503.38
2022-02-20 02:00:00,20452.59,20577.1,20410.44,20577.1
2022-02-20 03:00:00,20546.54,20546.54,20127.63,20144.71
2022-02-20 04:00:00,20115.43,20395.84,20100.0,20305.66
2022-02-20 05:00:00,20378.07,20547.6,20307.61,20388.95
2022-02-20 06:00:00,20345.66,20613.84,20322.61,20597.94
2022-02-20 07:00:00,20609.7,20690.0,20410.44,20432.47
2022-02-20 08:00:00,20410.44,20545.09,20405.28,20523.52
2022-02-20 09:00:00,20504.08,20504.08,20197.82,20373.79
2022-02-20 10:00:00,20373.79,20556.76,20371.46,20503.24
2022-02-20 11:00:00,20458.01,20619.25,20422.75,20530.24
2022-02-20 12:00:00,20537.57,20627.13,20474.07,20580.0
2022-02-20 13:00:00,20563.43,20778.02,20528.45,20707.08
2022-02-20 14:00:00,20676.94,20764.53,20643.79,20737.03
2022-02-20 15:00:00,20727.91,20727.91,20572.78,20661.48
2022-02-20 16:00:00,20647.06,20647.06,20420.66,20535.04
2022-02-20 17:00:00,20550.0,20930.36,20550.0,20930.36
2022-02-20 18:00:00,20942.48,21021.47,20662.34,20662.34
2022-02-20 19:00:00,20701.4,20946.88,20578.18,20946.88
2022-02-20 20:00:00,20933.8,21480.57,20916.95,21387.38
2022-02-20 21:00:00,21399.35,21450.13,21338.74,21338.74
2022-02-20 22:00:00,21330.0,21346.67,21186.62,21186.62
2022-02-20 23:00:00,21231.27,21561.86,21231.27,21550.0
2022-02-21 00:00:00,21568.66,21668.21,21518.92,21518.92
2022-02-21 01:00:00,21518.92,21518.92,21384.57,21503.67
2022-02-21 02:00:00,21503.68,21733.94,21503.68,21692.66
2022-02-21 03:00:00,21714.09,21813.33,21711.37,21766.03
2022-02-21 04:00:00,21742.95,21917.31,21727.79,21727.79
2022-02-21 05:00:00,21702.61,21735.72,21320.0,21343.72
2022-02-21 06:00:00,21422.67,21422.67,20617.0,20826.62
2022-02-21 07:00:00,20831.26,20990.9,20578.18,20668.81
2022-02-21 08:00:00,20648.14,20648.14,20328.75,20535.04
2022-02-21 09:00:00,20452.25,21561.86,20447.03,21431.14
2022-02-21 10:00:00,21431.14,21608.84,21213.25,21238.37
2022-02-21 11:00:00,21224.89,21305.48,20997.57,21021.96
2022-02-21 12:00:00,21044.02,21142.04,20810.88,20857.95
2022-02-21 13:00:00,20847.27,20935.01,20370.0,20513.22
2022-02-21 14:00:00,20462.7,20678.64,20355.84,20635.27
2022-02-21 15:00:00,20578.18,20661.48,20416.67,20655.18
2022-02-21 16:00:00,20596.12,20916.71,20197.82,20276.97
2022-02-21 17:00:00,20197.82,20426.65,20057.78,20239.14
2022-02-21 18:00:00,20228.12,20321.02,19593.28,19668.2
2022-02-21 19:00:00,19698.2,19977.03,19537.65,19931.25
2022-02-21 20:00:00,19830.63,20149.77,19757.5,19872.73
2022-02-21 21:00:00,19843.15,19895.63,19670.09,19706.92
2022-02-21 22:00:00,19676.23,19692.03,19191.74,19353.26
2022-02-21 23:00:00,19388.43,19641.33,19373.75,19422.65
2022-02-22 00:00:00,19466.56,19866.9,19344.64,19513.72
2022-02-22 01:00:00,19494.21,19709.57,19494.21,19582.57
2022-02-22 02:00:00,19587.42,19627.1,19360.8,19426.91
2022-02-22 03:00:00,19426.91,19707.5,19426.91,19707.5
2022-02-22 04:00:00,19723.26,19800.25,19634.82,19654.9
2022-02-22 05:00:00,19634.82,20090.91,19537.65,20049.32
2022-02-22 06:00:00,20016.12,20138.31,19997.05,20038.01
2022-02-22 07:00:00,19997.05,20201.63,19900.0,20088.35
2022-02-22 08:00:00,20015.25,20236.03,19915.38,20219.24
2022-02-22 09:00:00,20220.41,21014.33,20115.43,20719.11
2022-02-22 10:00:00,20633.59,20915.96,20578.19,20581.89
2022-02-22 11:00:00,20578.18,20661.48,20192.91,20192.91
2022-02-22 12:00:00,20226.28,20279.53,20038.01,20216.87
2022-02-22 13:00:00,20120.25,20362.6,20115.43,20197.82
2022-02-22 14:00:00,20196.34,20520.4,20133.97,20491.75
2022-02-22 15:00:00,20511.07,20577.1,20295.65,20353.8
2022-02-22 16:00:00,20398.67,20451.17,20280.55,20284.01
2022-02-22 17:00:00,20329.86,20349.95,20228.12,20283.73
2022-02-22 18:00:00,20329.58,20727.96,20329.58,20614.87
2022-02-22 19:00:00,20679.72,20812.24,20530.78,20627.17
2022-02-22 20:00:00,20585.34,20613.2,20447.03,20577.1
2022-02-22 21:00:00,20604.58,20698.27,20285.54,20374.65
2022-02-22 22:00:00,20354.28,20487.83,20354.28,20442.37
2022-02-22 23:00:00,20493.06,20661.48,20493.06,20588.49
2022-02-23 00:00:00,20661.48,20686.06,20465.28,20540.49
2022-02-23 01:00:00,20577.1,20675.18,20494.14,20513.77
2022-02-23 02:00:00,20551.85,20675.18,20551.85,20666.17
2022-02-23 03:00:00,20698.27,20953.65,20652.07,20791.76
2022-02-23 04:00:00,20789.8,20957.58,20789.8,20957.58
2022-02-23 05:00:00,20888.36,21037.43,20846.75,21017.11
2022-02-23 06:00:00,21018.97,21195.29,20896.66,21047.85
2022-02-23 07:00:00,21047.17,21212.18,21046.61,21180.0
2022-02-23 08:00:00,21175.04,21270.68,21115.57,21115.57
2022-02-23 09:00:00,21115.57,21115.57,20789.8,20789.8
2022-02-23 10:00:00,20790.37,20790.37,20603.33,20645.55
2022-02-23 11:00:00,20644.49,20868.17,20520.62,20868.17
2022-02-23 12:00:00,20873.96,21106.51,20555.85,20579.8
2022-02-23 13:00:00,20629.8,20750.84,20488.86,20621.28
2022-02-23 14:00:00,20667.89,20718.15,20329.74,20402.59
2022-02-23 15:00:00,20402.59,20599.75,20285.54,20563.5
2022-02-23 16:00:00,20552.15,20592.51,20403.51,20403.51
2022-02-23 17:00:00,20386.21,20636.58,20226.9,20636.58
2022-02-23 18:00:00,20621.85,20656.01,20252.57,20322.04
2022-02-23 19:00:00,20322.04,20409.37,20085.78,20090.72
2022-02-23 20:00:00,20144.44,20430.49,20092.05,20430.49
2022-02-23 21:00:00,20446.0,20577.1,19780.94,19823.72
2022-02-23 22:00:00,19813.38,19813.38,18570.29,18623.97
2022-02-23 23:00:00,18647.1,18738.96,18150.52,18466.22
2022-02-24 00:00:00,18476.38,18476.51,17211.97,17510.43
2022-02-24 01:00:00,17515.64,17824.3,17374.92,17559.92
2022-02-24 02:00:00,17593.98,17860.74,17103.0,17684.95
