datetime,ETHUSD_open,ETHUSD_high,ETHUSD_low,ETHUSD_close
2022-02-07 04:00:00,3072.07,3090.76,3057.63,3089.98
2022-02-07 05:00:00,3090.59,3112.82,3085.0,3095.0
2022-02-07 06:00:00,3095.0,3108.7,3082.63,3091.74
2022-02-07 07:00:00,3091.74,3096.45,3069.61,3081.5
2022-02-07 08:00:00,3081.5,3088.63,3067.85,3074.69
2022-02-07 09:00:00,3074.69,3081.75,3051.05,3070.06
2022-02-07 10:00:00,3070.07,3080.1,3062.65,3073.39
2022-02-07 11:00:00,3073.4,3081.01,3060.14,3069.47
2022-02-07 12:00:00,3069.7,3088.65,3055.95,3073.95
2022-02-07 13:00:00,3073.8,3097.3,3070.93,3092.32
2022-02-07 14:00:00,3092.33,3130.06,3086.5,3125.39
2022-02-07 15:00:00,3126.01,3130.0,3095.89,3126.56
2022-02-07 16:00:00,3126.43,3153.0,3109.43,3134.55
2022-02-07 17:00:00,3134.54,3152.0,3118.56,3147.92
2022-02-07 18:00:00,3147.77,3181.19,3140.41,3164.55
2022-02-07 19:00:00,3164.18,3199.08,3160.47,3169.74
2022-02-07 20:00:00,3169.5,3189.32,3133.31,3155.2
2022-02-07 21:00:00,3155.15,3162.75,3131.16,3153.44
2022-02-07 22:00:00,3153.38,3160.14,3145.47,3154.14
2022-02-07 23:00:00,3154.14,3162.72,3135.0,3141.89
2022-02-08 00:00:00,3141.84,3156.27,3114.18,3132.24
2022-02-08 01:00:00,3131.98,3157.71,3127.04,3153.69
2022-02-08 02:00:00,3153.71,3158.83,3138.47,3142.03
2022-02-08 03:00:00,3142.04,3151.64,3130.9,3148.89
2022-02-08 04:00:00,3148.88,3167.69,3144.22,3165.87
2022-02-08 05:00:00,3165.6,3199.0,3159.65,3187.58
2022-02-08 06:00:00,3187.94,3234.67,3171.03,3185.67
2022-02-08 07:00:00,3185.74,3187.07,3166.98,3176.75
2022-02-08 08:00:00,3176.76,3181.69,3102.86,3105.65
2022-02-08 09:00:00,3105.71,3119.14,3077.56,3097.3
2022-02-08 10:00:00,3097.41,3121.73,3081.02,3115.23
2022-02-08 11:00:00,3114.8,3127.04,3094.55,3108.37
2022-02-08 12:00:00,3107.53,3107.53,3051.36,3068.62
2022-02-08 13:00:00,3068.92,3096.28,3060.94,3094.96
2022-02-08 14:00:00,3095.38,3105.25,3072.03,3073.12
2022-02-08 15:00:00,3073.14,3084.94,3032.01,3079.93
2022-02-08 16:00:00,3079.9,3087.94,3042.64,3048.86
2022-02-08 17:00:00,3048.7,3064.29,3027.56,3054.37
2022-02-08 18:00:00,3054.34,3075.31,3051.25,3061.18
2022-02-08 19:00:00,3061.13,3065.68,3034.22,3053.94
2022-02-08 20:00:00,3053.65,3122.35,3048.51,3119.57
2022-02-08 21:00:00,3119.57,3132.14,3104.36,3117.01
2022-02-08 22:00:00,3117.0,3126.48,3100.0,3116.82
2022-02-08 23:00:00,3116.51,3140.91,3114.63,3119.57
2022-02-09 00:00:00,3119.91,3133.58,3107.5,3131.82
2022-02-09 01:00:00,3131.35,3133.31,3100.76,3104.39
2022-02-09 02:00:00,3103.99,3108.7,3063.18,3078.02
2022-02-09 03:00:00,3078.11,3087.13,3069.33,3078.96
2022-02-09 04:00:00,3078.93,3097.42,3077.68,3081.95
2022-02-09 05:00:00,3082.17,3108.96,3057.16,3093.05
2022-02-09 06:00:00,3092.45,3109.54,3087.05,3101.87
2022-02-09 07:00:00,3102.09,3115.63,3082.29,3108.22
2022-02-09 08:00:00,3108.68,3115.82,3071.1,3096.47
2022-02-09 09:00:00,3096.27,3118.61,3093.68,3102.64
2022-02-09 10:00:00,3102.36,3146.0,3101.6,3139.48
2022-02-09 11:00:00,3138.95,3161.06,3122.23,3155.24
2022-02-09 12:00:00,3155.08,3195.79,3141.57,3183.88
2022-02-09 13:00:00,3184.58,3210.25,3176.7,3184.29
2022-02-09 14:00:00,3184.3,3219.31,3165.03,3191.81
2022-02-09 15:00:00,3191.8,3204.41,3168.82,3181.11
2022-02-09 16:00:00,3181.43,3215.7,3165.45,3206.53
2022-02-09 17:00:00,3206.53,3220.61,3196.09,3203.06
2022-02-09 18:00:00,3203.06,3214.24,3185.62,3213.57
2022-02-09 19:00:00,3213.56,3261.28,3210.17,3250.22
2022-02-09 20:00:00,3250.56,3274.0,3244.07,3263.51
2022-02-09 21:00:00,3263.03,3264.82,3237.47,3238.12
2022-02-09 22:00:00,3238.62,3257.51,3234.59,3253.66
2022-02-09 23:00:00,3253.81,3253.82,3234.27,3246.22
2022-02-10 00:00:00,3246.28,3251.49,3214.45,3223.67
2022-02-10 01:00:00,3223.66,3232.21,3211.29,3227.59
2022-02-10 02:00:00,3227.6,3232.96,3188.3,3189.97
2022-02-10 03:00:00,3189.81,3192.51,3172.72,3181.95
2022-02-10 04:00:00,3181.96,3195.71,3155.66,3171.67
2022-02-10 05:00:00,3171.91,3179.51,3158.32,3177.67
2022-02-10 06:00:00,3177.67,3192.04,3170.69,3181.95
2022-02-10 07:00:00,3182.2,3197.98,3180.6,3191.88
2022-02-10 08:00:00,3192.06,3210.83,3188.01,3201.65
2022-02-10 09:00:00,3201.69,3219.87,3187.09,3217.74
2022-02-10 10:00:00,3217.53,3266.78,3214.93,3249.76
2022-02-10 11:00:00,3249.96,3284.75,3238.81,3250.67
2022-02-10 12:00:00,3250.79,3263.54,3232.32,3247.72
2022-02-10 13:00:00,3248.07,3266.52,3123.07,3128.99
2022-02-10 14:00:00,3128.98,3174.98,3089.39,3172.95
2022-02-10 15:00:00,3173.86,3274.0,3160.69,3212.66
2022-02-10 16:00:00,3212.68,3232.54,3185.0,3230.1
2022-02-10 17:00:00,3229.81,3252.16,3197.25,3213.17
2022-02-10 18:00:00,3213.17,3219.99,3164.0,3187.43
2022-02-10 19:00:00,3187.43,3190.9,3118.18,3124.24
2022-02-10 20:00:00,3124.5,3144.17,3086.08,3113.42
2022-02-10 21:00:00,3113.42,3134.01,3094.33,3116.46
2022-02-10 22:00:00,3116.58,3131.25,3103.85,3117.02
2022-02-10 23:00:00,3117.02,3122.34,3057.81,3074.85
2022-02-11 00:00:00,3074.84,3077.25,3004.57,3040.89
2022-02-11 01:00:00,3040.51,3101.21,3032.72,3066.09
2022-02-11 02:00:00,3066.09,3066.09,3037.62,3059.47
2022-02-11 03:00:00,3059.58,3087.96,3055.26,3083.08
2022-02-11 04:00:00,3083.25,3087.7,3058.32,3069.82
2022-02-11 05:00:00,3069.83,3069.84,3042.09,3050.0
2022-02-11 06:00:00,3050.0,3082.13,3044.12,3077.44
2022-02-11 07:00:00,3077.44,3108.0,3073.34,3100.08
2022-02-11 08:00:00,3099.8,3114.38,3071.09,3071.98
2022-02-11 09:00:00,3071.62,3114.03,3065.0,3104.73
2022-02-11 10:00:00,3104.75,3117.99,3078.01,3108.4
2022-02-11 11:00:00,3108.98,3111.98,3085.64,3090.67
2022-02-11 12:00:00,3090.75,3124.76,3080.91,3104.83
2022-02-11 13:00:00,3104.83,3130.0,3097.55,3125.34
2022-02-11 14:00:00,3125.33,3140.86,3088.66,3097.28
2022-02-11 15:00:00,3096.87,3123.4,3089.51,3105.55
2022-02-11 16:00:00,3105.52,3116.23,3077.15,3096.37
2022-02-11 17:00:00,3096.14,3112.35,3070.5,3076.33
2022-02-11 18:00:00,3076.33,3087.12,3005.0,3005.97
2022-02-11 19:00:00,3005.83,3028.35,2966.59,2993.74
2022-02-11 20:00:00,2992.93,3002.0,2904.16,2918.63
2022-02-11 21:00:00,2918.65,2942.35,2913.08,2927.78
2022-02-11 22:00:00,2927.74,2935.8,2880.0,2894.64
2022-02-11 23:00:00,2894.19,2934.6,2879.34,2929.08
2022-02-12 00:00:00,2929.09,2936.3,2911.06,2931.92
2022-02-12 01:00:00,2931.66,2958.78,2923.48,2954.77
2022-02-12 02:00:00,2954.77,2961.59,2947.05,2958.59
2022-02-12 03:00:00,2958.34,2959.0,2923.0,2935.83
2022-02-12 04:00:00,2935.89,2950.15,2929.1,2937.19
2022-02-12 05:00:00,2937.19,2945.25,2919.88,2928.55
2022-02-12 06:00:00,2928.67,2929.33,2884.55,2909.6
2022-02-12 07:00:00,2909.61,2927.49,2898.34,2920.37
2022-02-12 08:00:00,2920.41,2944.15,2920.35,2936.58
2022-02-12 09:00:00,2936.58,2940.33,2926.15,2938.43
2022-02-12 10:00:00,2938.43,2940.08,2891.96,2908.35
2022-02-12 11:00:00,2908.52,2934.59,2873.81,2932.9
2022-02-12 12:00:00,2932.43,2940.1,2906.1,2912.68
2022-02-12 13:00:00,2912.69,2920.96,2893.31,2895.64
2022-02-12 14:00:00,2895.57,2913.22,2859.01,2897.58
2022-02-12 15:00:00,2897.63,2901.0,2857.11,2880.93
2022-02-12 16:00:00,2880.93,2945.57,2865.29,2933.53
2022-02-12 17:00:00,2933.82,2946.36,2924.57,2943.41
2022-02-12 18:00:00,2943.42,2980.78,2941.55,2973.55
2022-02-12 19:00:00,2973.55,2978.38,2949.07,2955.27
2022-02-12 20:00:00,2955.12,2987.62,2948.64,2970.23
2022-02-12 21:00:00,2970.23,2970.23,2868.36,2878.48
2022-02-12 22:00:00,2878.4,2921.22,2875.29,2916.83
2022-02-12 23:00:00,2917.0,2924.2,2897.56,2919.99
2022-02-13 00:00:00,2919.86,2949.14,2898.61,2935.91
2022-02-13 01:00:00,2935.37,2942.94,2916.86,2919.65
2022-02-13 02:00:00,2919.91,2929.61,2909.03,2927.53
2022-02-13 03:00:00,2927.1,2931.32,2914.41,2919.39
2022-02-13 04:00:00,2919.64,2929.88,2905.0,2918.59
2022-02-13 05:00:00,2918.18,2920.69,2900.0,2915.42
2022-02-13 06:00:00,2915.97,2928.71,2904.65,2925.39
2022-02-13 07:00:00,2925.38,2926.82,2913.52,2923.64
2022-02-13 08:00:00,2923.5,2931.6,2912.12,2929.48
2022-02-13 09:00:00,2929.98,2930.75,2916.07,2917.91
2022-02-13 10:00:00,2918.0,2937.3,2908.04,2932.44
2022-02-13 11:00:00,2932.47,2945.74,2928.02,2933.24
2022-02-13 12:00:00,2933.24,2950.92,2926.25,2937.32
2022-02-13 13:00:00,2937.26,2950.59,2930.7,2943.27
2022-02-13 14:00:00,2943.27,2955.65,2911.11,2934.47
2022-02-13 15:00:00,2935.04,2943.61,2920.0,2920.52
2022-02-13 16:00:00,2920.9,2922.9,2877.0,2890.55
2022-02-13 17:00:00,2890.55,2895.8,2868.14,2890.03
2022-02-13 18:00:00,2889.91,2904.47,2836.47,2852.54
2022-02-13 19:00:00,2852.54,2869.44,2838.26,2857.86
2022-02-13 20:00:00,2858.08,2903.83,2849.36,2903.83
2022-02-13 21:00:00,2903.64,2908.51,2874.14,2875.24
2022-02-13 22:00:00,2875.24,2910.33,2874.25,2903.91
2022-02-13 23:00:00,2903.95,2907.66,2865.94,2872.84
2022-02-14 00:00:00,2872.83,2894.28,2855.23,2871.47
2022-02-14 01:00:00,2871.46,2878.07,2830.01,2841.23
2022-02-14 02:00:00,2841.05,2864.52,2837.01,2844.71
2022-02-14 03:00:00,2844.71,2871.71,2835.5,2867.04
2022-02-14 04:00:00,2867.04,2870.23,2860.0,2867.69
2022-02-14 05:00:00,2867.69,2872.86,2846.1,2848.86
2022-02-14 06:00:00,2849.28,2877.04,2845.09,2872.89
2022-02-14 07:00:00,2872.67,2885.17,2865.53,2883.71
2022-02-14 08:00:00,2883.92,2889.94,2856.96,2859.05
2022-02-14 09:00:00,2858.76,2867.62,2852.21,2858.59
2022-02-14 10:00:00,2859.29,2877.68,2846.55,2873.18
2022-02-14 11:00:00,2872.88,2879.35,2866.25,2875.13
2022-02-14 12:00:00,2875.3,2930.95,2857.37,2929.08
2022-02-14 13:00:00,2929.06,2945.53,2923.71,2938.87
2022-02-14 14:00:00,2938.24,2966.53,2935.06,2939.69
2022-02-14 15:00:00,2940.69,2949.08,2917.94,2937.6
2022-02-14 16:00:00,2937.79,2966.2,2934.6,2951.65
2022-02-14 17:00:00,2952.03,2964.64,2938.47,2946.27
2022-02-14 18:00:00,2946.26,2954.43,2905.0,2909.52
2022-02-14 19:00:00,2909.12,2913.01,2858.18,2880.98
2022-02-14 20:00:00,2880.81,2906.6,2867.03,2896.75
2022-02-14 21:00:00,2896.74,2923.37,2889.73,2914.85
2022-02-14 22:00:00,2915.34,2946.93,2915.34,2942.4
2022-02-14 23:00:00,2942.39,2950.33,2929.88,2931.01
2022-02-15 00:00:00,2931.17,2942.08,2911.87,2921.22
2022-02-15 01:00:00,2921.22,3024.07,2914.73,3022.49
2022-02-15 02:00:00,3022.45,3039.66,3016.74,3030.59
2022-02-15 03:00:00,3030.59,3034.47,3024.03,3027.11
2022-02-15 04:00:00,3027.17,3036.95,3012.45,3015.95
2022-02-15 05:00:00,3015.9,3019.73,3007.95,3015.44
2022-02-15 06:00:00,3015.92,3038.0,3014.19,3033.46
2022-02-15 07:00:00,3033.42,3062.92,3027.93,3051.57
2022-02-15 08:00:00,3051.69,3089.39,3042.51,3079.94
2022-02-15 09:00:00,3080.11,3100.0,3073.08,3099.71
2022-02-15 10:00:00,3099.71,3118.58,3087.04,3108.97
2022-02-15 11:00:00,3109.01,3116.82,3091.04,3097.32
2022-02-15 12:00:00,3096.98,3114.97,3090.16,3112.5
2022-02-15 13:00:00,3112.49,3123.2,3096.28,3112.02
2022-02-15 14:00:00,3112.01,3150.68,3110.29,3121.43
2022-02-15 15:00:00,3121.42,3132.25,3105.2,3125.07
2022-02-15 16:00:00,3125.36,3143.52,3106.05,3115.23
2022-02-15 17:00:00,3115.23,3124.17,3089.06,3098.99
2022-02-15 18:00:00,3098.93,3124.58,3093.73,3120.03
2022-02-15 19:00:00,3120.04,3125.0,3104.34,3111.27
2022-02-15 20:00:00,3111.27,3119.95,3105.22,3114.6
2022-02-15 21:00:00,3114.25,3116.92,3093.72,3098.6
2022-02-15 22:00:00,3098.53,3150.0,3098.11,3128.14
2022-02-15 23:00:00,3128.15,3199.0,3125.31,3186.24
2022-02-16 00:00:00,3186.24,3187.43,3154.37,3163.15
2022-02-16 01:00:00,3163.14,3163.15,3132.68,3140.51
2022-02-16 02:00:00,3140.55,3158.87,3137.44,3157.83
2022-02-16 03:00:00,3157.58,3177.5,3140.0,3143.57
2022-02-16 04:00:00,3143.45,3143.6,3105.06,3125.04
2022-02-16 05:00:00,3125.04,3137.4,3121.49,3130.04
2022-02-16 06:00:00,3130.03,3149.52,3126.98,3136.49
2022-02-16 07:00:00,3136.49,3154.68,3128.18,3151.4
2022-02-16 08:00:00,3151.71,3164.7,3139.44,3139.87
2022-02-16 09:00:00,3140.13,3154.47,3128.95,3129.78
2022-02-16 10:00:00,3129.77,3137.26,3114.4,3132.26
2022-02-16 11:00:00,3132.26,3143.74,3129.72,3138.15
2022-02-16 12:00:00,3138.14,3145.56,3112.7,3120.05
2022-02-16 13:00:00,3119.91,3124.86,3065.27,3075.28
2022-02-16 14:00:00,3075.26,3083.58,3052.13,3063.76
2022-02-16 15:00:00,3063.77,3077.99,3059.1,3068.42
2022-02-16 16:00:00,3068.42,3089.72,3043.41,3082.96
2022-02-16 17:00:00,3083.14,3088.36,3067.29,3072.49
2022-02-16 18:00:00,3072.49,3102.11,3066.49,3095.7
2022-02-16 19:00:00,3095.69,3190.0,3083.16,3172.04
2022-02-16 20:00:00,3172.04,3181.8,3147.77,3149.48
2022-02-16 21:00:00,3149.96,3161.66,3126.43,3141.92
2022-02-16 22:00:00,3141.91,3154.24,3126.53,3138.36
2022-02-16 23:00:00,3138.54,3158.59,3118.77,3124.45
2022-02-17 00:00:00,3124.44,3156.45,3123.5,3152.71
2022-02-17 01:00:00,3152.72,3162.35,3137.83,3145.09
2022-02-17 02:00:00,3145.11,3154.29,3120.29,3134.7
2022-02-17 03:00:00,3134.46,3135.64,3085.1,3085.86
2022-02-17 04:00:00,3085.86,3086.12,3052.63,3065.97
2022-02-17 05:00:00,3065.72,3077.3,3055.0,3070.66
2022-02-17 06:00:00,3070.66,3106.9,3065.31,3101.17
2022-02-17 07:00:00,3101.08,3113.02,3080.16,3110.63
2022-02-17 08:00:00,3110.62,3139.56,3035.0,3067.16
2022-02-17 09:00:00,3066.95,3074.62,3036.7,3061.82
2022-02-17 10:00:00,3061.83,3079.35,3040.22,3051.56
2022-02-17 11:00:00,3051.57,3070.24,3044.88,3067.52
2022-02-17 12:00:00,3067.52,3088.85,3058.62,3065.88
2022-02-17 13:00:00,3065.88,3074.58,2987.0,2996.1
2022-02-17 14:00:00,2996.09,3020.59,2962.99,2975.72
2022-02-17 15:00:00,2975.26,2996.41,2966.89,2991.36
2022-02-17 16:00:00,2991.35,3008.1,2967.18,2983.66
2022-02-17 17:00:00,2983.52,2986.42,2937.32,2951.99
2022-02-17 18:00:00,2951.98,2957.41,2885.23,2924.68
2022-02-17 19:00:00,2924.42,2924.93,2893.2,2912.63
2022-02-17 20:00:00,2912.78,2917.62,2883.56,2902.24
2022-02-17 21:00:00,2902.09,2909.96,2853.0,2895.62
2022-02-17 22:00:00,2895.56,2905.66,2873.05,2900.84
2022-02-17 23:00:00,2901.04,2902.47,2874.29,2893.56
2022-02-18 00:00:00,2894.52,2898.86,2863.36,2890.96
2022-02-18 01:00:00,2890.52,2924.06,2870.27,2910.35
2022-02-18 02:00:00,2910.55,2921.48,2897.61,2906.44
2022-02-18 03:00:00,2906.43,2915.16,2898.28,2909.31
2022-02-18 04:00:00,2909.32,2913.78,2877.59,2879.14
2022-02-18 05:00:00,2879.29,2903.91,2877.77,2901.43
2022-02-18 06:00:00,2901.26,2915.82,2896.46,2909.23
2022-02-18 07:00:00,2909.49,2919.12,2897.41,2907.25
2022-02-18 08:00:00,2907.18,2945.98,2905.54,2941.64
2022-02-18 09:00:00,2941.64,2943.96,2927.39,2932.17
2022-02-18 10:00:00,2932.09,2932.46,2909.24,2919.7
2022-02-18 11:00:00,2919.68,2921.0,2873.96,2879.97
2022-02-18 12:00:00,2880.48,2909.29,2870.25,2904.72
2022-02-18 13:00:00,2903.98,2907.33,2876.73,2899.4
2022-02-18 14:00:00,2899.39,2909.16,2800.0,2851.65
2022-02-18 15:00:00,2852.14,2869.83,2786.5,2800.31
2022-02-18 16:00:00,2800.33,2827.11,2765.53,2786.61
2022-02-18 17:00:00,2786.61,2814.42,2773.36,2784.69
2022-02-18 18:00:00,2784.68,2799.0,2752.67,2794.77
2022-02-18 19:00:00,2794.66,2813.4,2782.4,2799.23
2022-02-18 20:00:00,2798.98,2809.18,2773.0,2789.49
2022-02-18 21:00:00,2789.99,2808.15,2782.01,2782.88
2022-02-18 22:00:00,2783.04,2792.64,2753.88,2775.22
2022-02-18 23:00:00,2775.22,2792.59,2769.0,2780.08
2022-02-19 00:00:00,2780.05,2813.22,2767.41,2811.99
2022-02-19 01:00:00,2811.62,2833.3,2807.58,2822.14
2022-02-19 02:00:00,2822.25,2825.79,2810.93,2818.83
2022-02-19 03:00:00,2818.98,2829.11,2803.93,2807.25
2022-02-19 04:00:00,2807.3,2825.09,2797.2,2817.47
2022-02-19 05:00:00,2817.47,2822.76,2802.0,2810.91
2022-02-19 06:00:00,2810.92,2827.87,2805.01,2821.5
2022-02-19 07:00:00,2821.05,2826.59,2808.32,2813.81
2022-02-19 08:00:00,2814.02,2821.26,2781.05,2783.7
2022-02-19 09:00:00,2783.27,2793.93,2775.0,2784.22
2022-02-19 10:00:00,2784.22,2790.48,2762.0,2779.7
2022-02-19 11:00:00,2779.8,2784.77,2708.52,2722.95
2022-02-19 12:00:00,2723.32,2733.97,2701.18,2712.26
2022-02-19 13:00:00,2713.09,2749.64,2696.39,2743.33
2022-02-19 14:00:00,2743.27,2745.4,2720.61,2728.24
2022-02-19 15:00:00,2728.36,2752.45,2720.45,2746.54
2022-02-19 16:00:00,2746.43,2797.8,2740.7,2750.12
2022-02-19 17:00:00,2750.12,2766.25,2741.53,2762.41
2022-02-19 18:00:00,2762.41,2763.9,2745.73,2751.6
2022-02-19 19:00:00,2751.49,2754.03,2739.6,2744.96
2022-02-19 20:00:00,2744.77,2761.75,2740.01,2758.48
2022-02-19 21:00:00,2758.48,2759.71,2735.36,2740.62
2022-02-19 22:00:00,2740.62,2749.51,2727.28,2743.57
2022-02-19 23:00:00,2743.56,2768.99,2737.92,2764.44
2022-02-20 00:00:00,2764.53,2765.24,2727.09,2731.61
2022-02-20 01:00:00,2731.61,2746.06,2696.38,2740.0
2022-02-20 02:00:00,2740.01,2742.88,2710.79,2712.58
2022-02-20 03:00:00,2712.74,2723.1,2698.94,2714.22
2022-02-20 04:00:00,2714.22,2719.29,2680.0,2686.33
2022-02-20 05:00:00,2686.17,2696.21,2656.0,2657.75
2022-02-20 06:00:00,2657.75,2667.47,2622.35,2637.66
2022-02-20 07:00:00,2637.33,2659.08,2631.07,2655.16
2022-02-20 08:00:00,2655.64,2656.19,2602.39,2606.3
2022-02-20 09:00:00,2606.28,2634.13,2600.03,2623.19
2022-02-20 10:00:00,2624.02,2642.99,2612.89,2614.82
2022-02-20 11:00:00,2614.74,2647.9,2610.75,2644.2
2022-02-20 12:00:00,2643.9,2665.4,2621.77,2625.55
2022-02-20 13:00:00,2625.55,2641.93,2620.4,2630.72
2022-02-20 14:00:00,2630.8,2637.83,2602.55,2627.12
2022-02-20 15:00:00,2626.96,2663.85,2624.72,2654.79
2022-02-20 16:00:00,2654.61,2677.4,2632.52,2646.06
2022-02-20 17:00:00,2645.76,2662.37,2632.67,2646.84
2022-02-20 18:00:00,2646.82,2669.86,2640.29,2663.0
2022-02-20 19:00:00,2663.0,2663.0,2644.36,2649.95
2022-02-20 20:00:00,2649.93,2650.45,2623.31,2626.14
2022-02-20 21:00:00,2626.13,2634.28,2575.75,2598.85
2022-02-20 22:00:00,2599.15,2656.94,2598.64,2653.53
2022-02-20 23:00:00,2653.54,2671.29,2619.25,2622.47
2022-02-21 00:00:00,2622.47,2671.6,2605.34,2669.4
2022-02-21 01:00:00,2668.88,2735.53,2657.62,2714.57
2022-02-21 02:00:00,2714.43,2733.95,2713.28,2724.13
2022-02-21 03:00:00,2724.36,2741.27,2705.55,2712.97
2022-02-21 04:00:00,2712.98,2751.18,2712.32,2746.04
2022-02-21 05:00:00,2745.82,2757.39,2735.23,2739.17
2022-02-21 06:00:00,2739.17,2745.46,2730.0,2744.56
2022-02-21 07:00:00,2744.54,2757.17,2734.08,2749.01
2022-02-21 08:00:00,2749.0,2760.71,2718.42,2722.98
2022-02-21 09:00:00,2722.5,2733.78,2707.93,2714.43
2022-02-21 10:00:00,2714.43,2721.86,2666.83,2681.8
2022-02-21 11:00:00,2681.75,2692.31,2606.82,2628.59
2022-02-21 12:00:00,2628.84,2637.36,2592.03,2610.81
2022-02-21 13:00:00,2610.8,2625.14,2582.53,2608.11
2022-02-21 14:00:00,2608.44,2728.39,2596.12,2703.0
2022-02-21 15:00:00,2702.72,2753.34,2701.87,2724.83
2022-02-21 16:00:00,2724.83,2746.0,2704.9,2712.37
2022-02-21 17:00:00,2712.9,2734.0,2692.2,2696.61
2022-02-21 18:00:00,2696.53,2705.69,2607.42,2641.36
2022-02-21 19:00:00,2641.48,2665.31,2617.66,2654.36
2022-02-21 20:00:00,2654.85,2666.94,2629.9,2652.0
2022-02-21 21:00:00,2652.15,2676.85,2575.24,2584.4
2022-02-21 22:00:00,2584.5,2641.48,2569.13,2619.51
2022-02-21 23:00:00,2619.5,2630.75,2559.77,2569.0
2022-02-22 00:00:00,2569.6,2611.66,2552.21,2598.0
2022-02-22 01:00:00,2597.99,2622.25,2567.85,2602.29
2022-02-22 02:00:00,2602.29,2602.54,2564.41,2577.97
2022-02-22 03:00:00,2578.05,2579.65,2508.0,2519.27
2022-02-22 04:00:00,2519.39,2541.38,2509.67,2511.03
2022-02-22 05:00:00,2510.84,2549.63,2500.74,2504.48
2022-02-22 06:00:00,2504.53,2534.92,2502.04,2530.05
2022-02-22 07:00:00,2530.04,2536.99,2507.49,2516.3
2022-02-22 08:00:00,2516.11,2556.36,2514.57,2550.54
2022-02-22 09:00:00,2550.7,2558.57,2536.6,2545.66
2022-02-22 10:00:00,2545.75,2605.86,2540.13,2596.5
2022-02-22 11:00:00,2596.67,2606.25,2578.73,2590.62
2022-02-22 12:00:00,2590.55,2625.41,2567.5,2605.19
2022-02-22 13:00:00,2605.1,2625.42,2576.92,2614.05
2022-02-22 14:00:00,2613.71,2661.23,2570.2,2646.3
2022-02-22 15:00:00,2645.79,2667.28,2619.12,2625.19
2022-02-22 16:00:00,2625.18,2636.23,2587.86,2604.24
2022-02-22 17:00:00,2603.77,2614.57,2582.29,2595.67
2022-02-22 18:00:00,2595.58,2616.02,2585.41,2593.31
2022-02-22 19:00:00,2592.73,2642.93,2581.27,2634.15
2022-02-22 20:00:00,2634.14,2647.6,2592.18,2603.63
2022-02-22 21:00:00,2603.63,2623.99,2602.62,2607.58
2022-02-22 22:00:00,2607.31,2615.62,2592.98,2605.4
2022-02-22 23:00:00,2605.99,2658.18,2604.0,2637.98
2022-02-23 00:00:00,2638.2,2656.49,2621.94,2628.03
2022-02-23 01:00:00,2627.78,2629.17,2610.85,2623.9
2022-02-23 02:00:00,2623.9,2658.09,2599.17,2616.9
2022-02-23 03:00:00,2617.27,2626.99,2609.15,2626.29
2022-02-23 04:00:00,2626.29,2661.97,2621.95,2653.01
2022-02-23 05:00:00,2652.76,2666.89,2644.91,2659.02
2022-02-23 06:00:00,2659.48,2676.14,2656.97,2660.52
2022-02-23 07:00:00,2660.83,2700.0,2657.92,2697.25
2022-02-23 08:00:00,2697.67,2723.4,2683.54,2704.02
2022-02-23 09:00:00,2704.01,2725.79,2699.74,2716.01
2022-02-23 10:00:00,2715.92,2726.34,2701.05,2719.6
2022-02-23 11:00:00,2719.61,2740.0,2705.33,2721.51
2022-02-23 12:00:00,2721.34,2751.99,2718.61,2742.14
2022-02-23 13:00:00,2742.65,2756.9,2728.7,2733.37
2022-02-23 14:00:00,2733.82,2739.9,2704.49,2708.58
2022-02-23 15:00:00,2708.84,2709.68,2684.84,2689.84
2022-02-23 16:00:00,2689.83,2717.64,2678.71,2713.04
2022-02-23 17:00:00,2712.69,2731.88,2664.35,2667.97
2022-02-23 18:00:00,2668.31,2670.19,2639.05,2651.31
2022-02-23 19:00:00,2651.03,2664.97,2620.0,2634.19
2022-02-23 20:00:00,2634.33,2642.0,2609.67,2623.95
2022-02-23 21:00:00,2624.03,2636.18,2609.13,2619.8
2022-02-23 22:00:00,2619.8,2639.59,2597.42,2638.07
2022-02-23 23:00:00,2638.19,2638.55,2576.69,2580.97
2022-02-24 00:00:00,2580.54,2594.76,2560.0,2562.29
2022-02-24 01:00:00,2562.57,2577.38,2547.49,2572.62
2022-02-24 02:00:00,2572.27,2577.55,2488.3,2497.71
2022-02-24 03:00:00,2497.38,2499.81,2388.88,2397.19
2022-02-24 04:00:00,2397.16,2411.8,2355.0,2402.12
2022-02-24 05:00:00,2402.55,2407.3,2300.0,2334.59
2022-02-24 06:00:00,2334.59,2356.18,2327.7,2341.16
2022-02-24 07:00:00,2341.03,2398.53,2301.0,2371.3
2022-02-24 08:00:00,2371.07,2423.22,2360.08,2382.84
2022-02-24 09:00:00,2382.16,2411.42,2364.54,2369.5
2022-02-24 10:00:00,2369.5,2381.56,2332.72,2363.08
2022-02-24 11:00:00,2362.86,2397.47,2334.92,2395.38
2022-02-24 12:00:00,2395.36,2396.82,2357.78,2369.23
2022-02-24 13:00:00,2369.22,2413.28,2350.0,2392.54
2022-02-24 14:00:00,2392.54,2446.92,2376.28,2439.17
2022-02-24 15:00:00,2439.18,2479.5,2417.48,2457.52
2022-02-24 16:00:00,2457.53,2494.0,2451.38,2476.91
2022-02-24 17:00:00,2477.06,2479.43,2431.04,2436.96
2022-02-24 18:00:00,2436.98,2558.27,2433.92,2527.48
