datetime,KP3RBUSD_open,KP3RBUSD_high,KP3RBUSD_low,KP3RBUSD_close
2022-01-02 20:00:00,1159.25,1260.0,1154.75,1222.81
2022-01-02 21:00:00,1221.75,1237.82,1168.0,1176.0
2022-01-02 22:00:00,1176.0,1199.47,1169.33,1180.0
2022-01-02 23:00:00,1180.0,1184.95,1164.98,1176.55
2022-01-03 00:00:00,1174.89,1203.55,1167.39,1201.01
2022-01-03 01:00:00,1197.3,1201.01,1165.88,1171.83
2022-01-03 02:00:00,1172.08,1192.86,1164.97,1182.97
2022-01-03 03:00:00,1180.22,1198.9,1179.43,1182.35
2022-01-03 04:00:00,1183.33,1188.51,1163.91,1171.12
2022-01-03 05:00:00,1174.17,1184.72,1170.86,1172.97
2022-01-03 06:00:00,1175.84,1188.8,1170.82,1183.53
2022-01-03 07:00:00,1183.54,1269.55,1179.25,1249.92
2022-01-03 08:00:00,1252.86,1272.45,1229.68,1249.31
2022-01-03 09:00:00,1249.54,1346.91,1238.72,1311.45
2022-01-03 10:00:00,1311.9,1339.47,1263.0,1269.98
2022-01-03 11:00:00,1265.55,1293.0,1234.81,1245.92
2022-01-03 12:00:00,1249.55,1266.0,1221.27,1262.07
2022-01-03 13:00:00,1263.76,1281.62,1238.27,1249.54
2022-01-03 14:00:00,1249.54,1343.92,1243.53,1308.43
2022-01-03 15:00:00,1309.74,1326.0,1266.8,1291.96
2022-01-03 16:00:00,1292.7,1330.0,1284.0,1288.35
2022-01-03 17:00:00,1291.96,1302.98,1270.0,1274.66
2022-01-03 18:00:00,1274.64,1294.99,1262.1,1291.2
2022-01-03 19:00:00,1291.33,1302.17,1275.0,1276.02
2022-01-03 20:00:00,1276.02,1292.03,1260.65,1267.56
2022-01-03 21:00:00,1263.4,1263.4,1220.53,1230.94
2022-01-03 22:00:00,1228.39,1231.64,1221.77,1228.02
2022-01-03 23:00:00,1228.01,1231.81,1211.0,1214.68
2022-01-04 00:00:00,1211.54,1241.81,1194.23,1197.63
2022-01-04 01:00:00,1200.0,1254.83,1198.27,1250.93
2022-01-04 02:00:00,1252.34,1317.8,1245.35,1295.0
2022-01-04 03:00:00,1298.02,1307.24,1248.03,1255.71
2022-01-04 04:00:00,1255.71,1289.0,1254.8,1264.07
2022-01-04 05:00:00,1264.07,1287.22,1256.84,1276.26
2022-01-04 06:00:00,1276.18,1313.73,1274.4,1299.98
2022-01-04 07:00:00,1300.85,1322.19,1279.2,1281.27
2022-01-04 08:00:00,1281.56,1293.22,1278.32,1283.28
2022-01-04 09:00:00,1283.25,1287.09,1263.19,1282.0
2022-01-04 10:00:00,1282.01,1293.95,1241.0,1242.0
2022-01-04 11:00:00,1242.0,1258.39,1220.0,1254.94
2022-01-04 12:00:00,1254.94,1256.85,1234.18,1234.18
2022-01-04 13:00:00,1237.41,1248.53,1178.49,1192.47
2022-01-04 14:00:00,1191.05,1213.31,1173.94,1181.74
2022-01-04 15:00:00,1181.73,1199.27,1175.03,1196.36
2022-01-04 16:00:00,1196.36,1211.22,1191.68,1193.27
2022-01-04 17:00:00,1193.28,1219.27,1183.0,1191.51
2022-01-04 18:00:00,1185.99,1191.51,1164.97,1169.94
2022-01-04 19:00:00,1168.78,1176.95,1152.73,1170.56
2022-01-04 20:00:00,1172.95,1187.97,1166.37,1182.4
2022-01-04 21:00:00,1182.33,1195.6,1172.24,1172.24
2022-01-04 22:00:00,1174.38,1191.64,1172.25,1185.03
2022-01-04 23:00:00,1185.03,1199.06,1184.2,1190.65
2022-01-05 00:00:00,1190.65,1198.91,1177.75,1184.5
2022-01-05 01:00:00,1183.44,1215.93,1180.55,1214.03
2022-01-05 02:00:00,1214.16,1214.16,1191.62,1199.87
2022-01-05 03:00:00,1199.87,1223.27,1198.03,1213.24
2022-01-05 04:00:00,1215.83,1229.57,1202.03,1204.02
2022-01-05 05:00:00,1204.01,1208.24,1182.5,1188.34
2022-01-05 06:00:00,1188.23,1191.12,1164.7,1172.18
2022-01-05 07:00:00,1172.11,1174.92,1149.81,1163.36
2022-01-05 08:00:00,1167.62,1186.46,1163.58,1184.79
2022-01-05 09:00:00,1185.73,1215.9,1182.67,1200.0
2022-01-05 10:00:00,1199.92,1204.62,1183.57,1192.04
2022-01-05 11:00:00,1191.42,1191.44,1172.8,1176.0
2022-01-05 12:00:00,1174.45,1183.02,1166.09,1168.0
2022-01-05 13:00:00,1170.88,1170.88,1131.0,1132.45
2022-01-05 14:00:00,1134.02,1144.01,1076.31,1081.79
2022-01-05 15:00:00,1077.24,1102.79,1042.71,1067.49
2022-01-05 16:00:00,1068.78,1087.93,1065.12,1065.12
2022-01-05 17:00:00,1065.11,1089.43,984.93,1046.55
2022-01-05 18:00:00,1048.91,1080.0,1032.6,1055.0
2022-01-05 19:00:00,1055.47,1074.93,1048.06,1056.29
2022-01-05 20:00:00,1059.44,1059.44,1003.65,1040.42
2022-01-05 21:00:00,1034.23,1043.94,1016.11,1026.19
2022-01-05 22:00:00,1021.46,1036.31,1004.82,1011.92
2022-01-05 23:00:00,1012.68,1044.0,1000.92,1028.81
2022-01-06 00:00:00,1028.81,1068.57,1027.29,1066.08
2022-01-06 01:00:00,1061.25,1124.0,1055.4,1107.08
2022-01-06 02:00:00,1108.37,1124.0,1091.0,1111.0
2022-01-06 03:00:00,1111.05,1118.4,1067.47,1095.15
2022-01-06 04:00:00,1096.06,1106.0,1076.3,1088.41
2022-01-06 05:00:00,1088.41,1130.61,1087.62,1128.19
2022-01-06 06:00:00,1128.2,1266.04,1125.94,1234.94
2022-01-06 07:00:00,1239.33,1289.77,1177.01,1205.96
2022-01-06 08:00:00,1203.28,1254.24,1193.35,1218.0
2022-01-06 09:00:00,1218.0,1219.7,1167.01,1192.0
2022-01-06 10:00:00,1190.67,1207.96,1166.68,1177.49
2022-01-06 11:00:00,1177.5,1256.46,1155.75,1239.05
2022-01-06 12:00:00,1236.3,1249.0,1209.57,1210.67
2022-01-06 13:00:00,1213.37,1235.5,1209.64,1230.86
2022-01-06 14:00:00,1230.21,1306.68,1223.67,1306.64
2022-01-06 15:00:00,1306.29,1375.0,1300.0,1362.17
2022-01-06 16:00:00,1359.1,1362.1,1291.52,1315.61
2022-01-06 17:00:00,1316.41,1337.47,1304.61,1317.45
2022-01-06 18:00:00,1316.47,1316.47,1289.06,1297.23
2022-01-06 19:00:00,1296.53,1310.0,1265.29,1280.9
2022-01-06 20:00:00,1282.0,1323.0,1270.38,1303.74
2022-01-06 21:00:00,1303.67,1370.99,1300.0,1306.81
2022-01-06 22:00:00,1305.33,1313.03,1223.37,1241.78
2022-01-06 23:00:00,1235.81,1256.92,1171.26,1219.18
2022-01-07 00:00:00,1222.21,1254.33,1221.74,1247.29
2022-01-07 01:00:00,1247.0,1247.0,1213.17,1218.71
2022-01-07 02:00:00,1218.65,1238.47,1191.92,1225.0
2022-01-07 03:00:00,1225.99,1280.99,1217.25,1250.73
2022-01-07 04:00:00,1245.4,1293.13,1245.39,1262.39
2022-01-07 05:00:00,1262.39,1270.65,1201.0,1232.5
2022-01-07 06:00:00,1231.0,1247.81,1211.23,1215.99
2022-01-07 07:00:00,1213.01,1251.99,1212.25,1243.44
2022-01-07 08:00:00,1243.44,1248.43,1210.12,1216.77
2022-01-07 09:00:00,1219.93,1232.72,1214.16,1221.5
2022-01-07 10:00:00,1222.61,1224.48,1163.51,1193.53
2022-01-07 11:00:00,1193.53,1246.91,1176.34,1246.82
2022-01-07 12:00:00,1246.82,1248.21,1221.74,1225.88
2022-01-07 13:00:00,1225.88,1229.35,1198.46,1213.0
2022-01-07 14:00:00,1214.68,1235.28,1198.69,1219.99
2022-01-07 15:00:00,1219.92,1227.27,1193.94,1211.01
2022-01-07 16:00:00,1213.71,1221.05,1208.62,1213.87
2022-01-07 17:00:00,1212.23,1212.54,1198.0,1201.29
2022-01-07 18:00:00,1202.15,1211.81,1195.0,1205.02
2022-01-07 19:00:00,1205.34,1213.67,1195.37,1205.94
2022-01-07 20:00:00,1207.49,1207.49,1175.07,1183.58
2022-01-07 21:00:00,1183.15,1184.72,1155.11,1180.15
2022-01-07 22:00:00,1180.15,1181.8,1160.61,1174.66
2022-01-07 23:00:00,1176.31,1191.71,1173.06,1186.27
2022-01-08 00:00:00,1184.35,1217.79,1181.0,1212.54
2022-01-08 01:00:00,1211.46,1214.79,1185.0,1191.82
2022-01-08 02:00:00,1189.7,1196.96,1180.73,1187.0
2022-01-08 03:00:00,1188.25,1201.71,1175.68,1181.19
2022-01-08 04:00:00,1182.78,1195.2,1175.68,1190.09
2022-01-08 05:00:00,1190.07,1196.21,1182.23,1184.86
2022-01-08 06:00:00,1184.11,1189.17,1175.61,1176.76
2022-01-08 07:00:00,1175.92,1178.27,1163.0,1163.05
2022-01-08 08:00:00,1164.09,1178.84,1156.8,1172.12
2022-01-08 09:00:00,1170.26,1196.0,1161.53,1188.02
2022-01-08 10:00:00,1191.74,1215.0,1176.29,1186.06
2022-01-08 11:00:00,1182.63,1193.35,1156.64,1165.71
2022-01-08 12:00:00,1164.01,1164.01,1085.0,1085.0
2022-01-08 13:00:00,1088.85,1145.31,1034.42,1041.32
2022-01-08 14:00:00,1035.02,1073.15,1035.02,1054.27
2022-01-08 15:00:00,1051.76,1100.01,1050.0,1078.66
2022-01-08 16:00:00,1075.44,1127.95,1073.32,1102.29
2022-01-08 17:00:00,1105.66,1132.99,1087.75,1104.34
2022-01-08 18:00:00,1104.34,1105.03,1071.68,1090.62
2022-01-08 19:00:00,1088.27,1099.56,1066.53,1097.98
2022-01-08 20:00:00,1098.95,1104.27,1077.89,1084.64
2022-01-08 21:00:00,1086.21,1112.0,1083.97,1108.99
2022-01-08 22:00:00,1107.03,1131.0,1100.87,1113.87
2022-01-08 23:00:00,1113.23,1129.87,1102.87,1124.42
2022-01-09 00:00:00,1123.33,1124.42,1100.67,1103.0
2022-01-09 01:00:00,1106.61,1106.61,1083.0,1091.12
2022-01-09 02:00:00,1091.13,1097.98,1078.58,1081.19
2022-01-09 03:00:00,1081.19,1083.53,1066.04,1070.1
2022-01-09 04:00:00,1070.1,1077.6,1057.62,1066.36
2022-01-09 05:00:00,1067.35,1080.0,1059.0,1067.8
2022-01-09 06:00:00,1067.8,1097.96,1067.8,1080.56
2022-01-09 07:00:00,1080.29,1081.92,1070.0,1074.64
2022-01-09 08:00:00,1072.87,1086.4,1070.42,1070.42
2022-01-09 09:00:00,1072.98,1082.12,1068.59,1073.03
2022-01-09 10:00:00,1072.69,1076.8,1049.51,1056.94
2022-01-09 11:00:00,1056.94,1086.65,1056.5,1085.92
2022-01-09 12:00:00,1087.0,1096.0,1080.57,1092.65
2022-01-09 13:00:00,1092.63,1119.59,1092.63,1098.47
2022-01-09 14:00:00,1098.67,1127.8,1092.0,1118.56
2022-01-09 15:00:00,1117.61,1123.08,1090.0,1090.66
2022-01-09 16:00:00,1090.79,1106.34,1087.36,1088.92
2022-01-09 17:00:00,1090.96,1101.22,1079.54,1079.65
2022-01-09 18:00:00,1082.46,1084.67,1059.97,1060.17
2022-01-09 19:00:00,1060.61,1069.34,1051.0,1055.73
2022-01-09 20:00:00,1052.89,1067.2,1052.76,1061.66
2022-01-09 21:00:00,1059.74,1071.33,1053.05,1069.5
2022-01-09 22:00:00,1067.76,1069.16,1050.16,1056.19
2022-01-09 23:00:00,1056.25,1078.8,1056.25,1074.82
2022-01-10 00:00:00,1076.41,1078.0,1065.23,1074.66
2022-01-10 01:00:00,1071.9,1076.07,1063.15,1064.18
2022-01-10 02:00:00,1064.17,1070.3,1057.21,1063.47
2022-01-10 03:00:00,1063.94,1076.17,1055.17,1058.89
2022-01-10 04:00:00,1059.54,1062.81,1051.27,1051.27
2022-01-10 05:00:00,1051.27,1068.29,1050.0,1066.33
2022-01-10 06:00:00,1063.31,1064.28,1050.0,1050.0
2022-01-10 07:00:00,1051.0,1054.66,1005.73,1011.57
2022-01-10 08:00:00,1007.79,1020.49,991.9,1001.92
2022-01-10 09:00:00,1002.63,1009.32,942.98,982.85
2022-01-10 10:00:00,982.85,994.99,961.83,988.45
2022-01-10 11:00:00,987.51,1030.77,982.11,1026.67
2022-01-10 12:00:00,1026.67,1026.99,971.94,987.81
2022-01-10 13:00:00,989.75,1005.72,974.27,994.99
2022-01-10 14:00:00,994.86,1004.5,982.72,987.21
2022-01-10 15:00:00,986.7,1000.57,981.0,995.35
2022-01-10 16:00:00,997.73,1022.47,985.64,1014.57
2022-01-10 17:00:00,1011.54,1035.94,1011.21,1035.46
2022-01-10 18:00:00,1036.06,1067.01,1025.73,1062.24
2022-01-10 19:00:00,1062.91,1142.36,1054.03,1112.54
2022-01-10 20:00:00,1112.54,1188.0,1112.15,1177.08
2022-01-10 21:00:00,1177.18,1221.16,1151.56,1191.09
2022-01-10 22:00:00,1192.46,1193.09,1164.76,1185.32
2022-01-10 23:00:00,1185.73,1190.87,1151.87,1169.36
2022-01-11 00:00:00,1172.07,1174.1,1150.43,1165.59
2022-01-11 01:00:00,1162.82,1172.54,1155.01,1156.7
2022-01-11 02:00:00,1159.05,1167.86,1154.15,1165.51
2022-01-11 03:00:00,1163.28,1229.65,1163.19,1202.94
2022-01-11 04:00:00,1201.4,1213.89,1160.0,1171.87
2022-01-11 05:00:00,1169.12,1190.0,1155.0,1158.23
2022-01-11 06:00:00,1158.16,1168.68,1150.69,1159.24
2022-01-11 07:00:00,1159.18,1195.2,1156.11,1191.1
2022-01-11 08:00:00,1189.39,1241.38,1180.0,1238.3
2022-01-11 09:00:00,1238.1,1270.0,1205.37,1233.27
2022-01-11 10:00:00,1233.0,1251.66,1211.0,1219.13
2022-01-11 11:00:00,1220.83,1329.0,1217.98,1309.25
2022-01-11 12:00:00,1311.3,1329.0,1253.72,1261.0
2022-01-11 13:00:00,1260.92,1293.44,1258.06,1275.41
2022-01-11 14:00:00,1278.12,1280.35,1260.23,1274.82
2022-01-11 15:00:00,1275.54,1291.0,1273.88,1280.7
2022-01-11 16:00:00,1283.12,1289.0,1263.46,1275.73
2022-01-11 17:00:00,1275.65,1350.0,1272.72,1317.31
2022-01-11 18:00:00,1317.32,1367.92,1317.31,1366.06
2022-01-11 19:00:00,1366.05,1405.0,1341.97,1348.54
2022-01-11 20:00:00,1348.54,1348.7,1313.72,1322.43
2022-01-11 21:00:00,1321.78,1327.61,1254.0,1272.09
2022-01-11 22:00:00,1275.01,1318.47,1272.17,1279.96
2022-01-11 23:00:00,1281.24,1318.76,1280.83,1315.0
2022-01-12 00:00:00,1315.09,1358.88,1314.19,1352.43
2022-01-12 01:00:00,1351.18,1378.49,1341.88,1372.18
2022-01-12 02:00:00,1371.38,1410.0,1370.0,1393.21
2022-01-12 03:00:00,1394.94,1503.71,1391.7,1499.54
2022-01-12 04:00:00,1497.29,1502.88,1415.57,1422.63
2022-01-12 05:00:00,1422.63,1510.0,1422.63,1508.97
2022-01-12 06:00:00,1508.28,1606.0,1493.61,1593.43
2022-01-12 07:00:00,1593.43,1690.0,1530.0,1592.81
2022-01-12 08:00:00,1593.11,1664.98,1541.94,1618.26
2022-01-12 09:00:00,1618.0,1625.0,1562.53,1602.87
2022-01-12 10:00:00,1600.0,1610.0,1532.04,1535.68
2022-01-12 11:00:00,1533.77,1569.0,1529.15,1548.7
2022-01-12 12:00:00,1551.34,1625.08,1513.87,1532.35
2022-01-12 13:00:00,1532.35,1539.7,1492.39,1521.09
2022-01-12 14:00:00,1521.26,1524.59,1464.14,1486.99
2022-01-12 15:00:00,1484.69,1524.53,1472.65,1506.24
2022-01-12 16:00:00,1509.96,1554.52,1507.74,1515.63
2022-01-12 17:00:00,1516.65,1526.83,1477.94,1504.0
2022-01-12 18:00:00,1504.0,1516.88,1470.26,1488.95
2022-01-12 19:00:00,1492.67,1517.89,1456.47,1494.61
2022-01-12 20:00:00,1491.81,1587.64,1488.15,1585.54
2022-01-12 21:00:00,1585.54,1609.33,1542.79,1544.99
2022-01-12 22:00:00,1545.82,1599.0,1532.98,1592.79
2022-01-12 23:00:00,1593.06,1645.0,1561.93,1630.94
2022-01-13 00:00:00,1637.73,1639.0,1595.66,1616.32
2022-01-13 01:00:00,1614.92,1642.0,1567.0,1615.63
2022-01-13 02:00:00,1613.84,1617.62,1570.0,1584.5
2022-01-13 03:00:00,1586.03,1628.0,1582.77,1609.21
2022-01-13 04:00:00,1609.21,1640.0,1608.83,1623.7
2022-01-13 05:00:00,1625.07,1625.88,1600.01,1603.67
2022-01-13 06:00:00,1603.04,1615.0,1568.95,1599.05
2022-01-13 07:00:00,1599.61,1605.46,1575.25,1583.83
2022-01-13 08:00:00,1585.97,1590.71,1563.8,1572.24
2022-01-13 09:00:00,1569.89,1590.0,1546.0,1567.01
2022-01-13 10:00:00,1569.09,1572.41,1486.0,1516.67
2022-01-13 11:00:00,1516.67,1585.0,1492.9,1567.86
2022-01-13 12:00:00,1564.14,1584.0,1503.33,1581.95
2022-01-13 13:00:00,1581.95,1607.0,1562.63,1590.66
2022-01-13 14:00:00,1588.41,1592.88,1541.98,1547.39
2022-01-13 15:00:00,1544.27,1554.29,1514.0,1546.13
2022-01-13 16:00:00,1546.14,1601.58,1546.14,1592.33
2022-01-13 17:00:00,1592.11,1604.26,1573.22,1576.67
2022-01-13 18:00:00,1576.67,1579.32,1551.85,1560.17
2022-01-13 19:00:00,1556.97,1608.14,1551.98,1607.96
2022-01-13 20:00:00,1607.86,1640.0,1581.88,1606.68
2022-01-13 21:00:00,1608.77,1616.79,1580.0,1583.11
2022-01-13 22:00:00,1584.19,1588.4,1560.89,1585.43
2022-01-13 23:00:00,1585.02,1586.81,1543.36,1543.63
2022-01-14 00:00:00,1544.25,1571.95,1544.25,1568.0
2022-01-14 01:00:00,1568.22,1590.11,1561.96,1580.71
2022-01-14 02:00:00,1581.04,1581.04,1549.39,1550.2
2022-01-14 03:00:00,1550.27,1553.93,1521.01,1541.9
2022-01-14 04:00:00,1539.49,1570.92,1520.92,1550.27
2022-01-14 05:00:00,1548.91,1569.92,1500.27,1510.0
2022-01-14 06:00:00,1508.44,1514.0,1480.0,1501.41
2022-01-14 07:00:00,1501.23,1521.98,1478.07,1502.85
2022-01-14 08:00:00,1501.06,1544.0,1495.58,1518.0
2022-01-14 09:00:00,1518.0,1539.0,1485.0,1504.23
2022-01-14 10:00:00,1504.23,1535.7,1487.65,1504.25
2022-01-14 11:00:00,1504.25,1619.97,1478.15,1602.53
2022-01-14 12:00:00,1600.51,1622.15,1570.0,1607.57
2022-01-14 13:00:00,1607.38,1665.0,1583.76,1651.92
2022-01-14 14:00:00,1650.27,1680.0,1593.89,1653.1
2022-01-14 15:00:00,1654.43,1694.67,1624.51,1632.5
2022-01-14 16:00:00,1632.49,1662.0,1615.0,1652.92
2022-01-14 17:00:00,1652.94,1680.41,1638.1,1677.31
2022-01-14 18:00:00,1679.47,1741.39,1675.32,1682.37
2022-01-14 19:00:00,1685.0,1708.92,1655.15,1670.62
2022-01-14 20:00:00,1670.24,1695.61,1664.83,1678.0
2022-01-14 21:00:00,1675.5,1727.8,1669.59,1719.8
2022-01-14 22:00:00,1721.58,1722.0,1695.0,1710.5
2022-01-14 23:00:00,1710.13,1719.95,1697.99,1708.91
2022-01-15 00:00:00,1710.83,1739.63,1710.83,1727.4
2022-01-15 01:00:00,1729.51,1768.9,1727.59,1750.31
2022-01-15 02:00:00,1749.39,1757.97,1735.0,1746.07
2022-01-15 03:00:00,1747.61,1749.69,1697.0,1711.58
2022-01-15 04:00:00,1711.73,1741.86,1707.58,1739.09
2022-01-15 05:00:00,1739.1,1751.42,1690.01,1694.3
2022-01-15 06:00:00,1693.35,1716.83,1673.77,1702.1
2022-01-15 07:00:00,1704.21,1720.72,1670.0,1672.4
2022-01-15 08:00:00,1673.77,1700.18,1660.0,1676.76
2022-01-15 09:00:00,1676.71,1714.53,1676.06,1702.26
2022-01-15 10:00:00,1708.85,1712.19,1690.72,1701.48
2022-01-15 11:00:00,1703.55,1709.64,1690.34,1698.09
2022-01-15 12:00:00,1698.09,1733.06,1680.33,1693.12
2022-01-15 13:00:00,1693.12,1696.42,1676.1,1683.53
2022-01-15 14:00:00,1686.11,1702.55,1683.55,1702.53
2022-01-15 15:00:00,1702.86,1707.49,1676.48,1680.45
2022-01-15 16:00:00,1680.53,1690.0,1675.0,1685.0
2022-01-15 17:00:00,1684.99,1695.0,1681.96,1682.0
2022-01-15 18:00:00,1682.0,1683.62,1673.13,1682.33
2022-01-15 19:00:00,1678.8,1705.0,1672.69,1693.71
2022-01-15 20:00:00,1695.18,1698.54,1683.01,1687.17
2022-01-15 21:00:00,1685.87,1693.98,1668.44,1671.85
2022-01-15 22:00:00,1672.97,1703.01,1669.97,1701.14
2022-01-15 23:00:00,1701.68,1725.0,1695.0,1718.09
2022-01-16 00:00:00,1721.85,1735.0,1708.55,1730.17
2022-01-16 01:00:00,1729.69,1764.92,1727.48,1760.14
2022-01-16 02:00:00,1762.11,1773.47,1730.0,1746.1
2022-01-16 03:00:00,1747.85,1753.25,1699.51,1699.51
2022-01-16 04:00:00,1702.54,1718.08,1696.49,1716.57
2022-01-16 05:00:00,1717.46,1750.0,1712.98,1749.16
2022-01-16 06:00:00,1749.16,1751.43,1733.42,1744.82
2022-01-16 07:00:00,1744.82,1777.0,1742.67,1752.53
2022-01-16 08:00:00,1755.09,1761.98,1721.22,1753.58
2022-01-16 09:00:00,1752.05,1769.49,1747.19,1752.0
2022-01-16 10:00:00,1752.0,1761.49,1730.0,1755.95
2022-01-16 11:00:00,1759.6,1779.2,1749.5,1779.12
2022-01-16 12:00:00,1779.12,1862.11,1764.5,1845.0
2022-01-16 13:00:00,1845.0,1890.0,1834.03,1884.25
2022-01-16 14:00:00,1884.89,1896.87,1841.86,1858.06
2022-01-16 15:00:00,1855.74,1867.99,1839.59,1848.91
2022-01-16 16:00:00,1849.47,1865.0,1820.36,1858.95
2022-01-16 17:00:00,1857.09,1862.75,1830.82,1848.93
2022-01-16 18:00:00,1843.2,1888.0,1843.2,1869.57
2022-01-16 19:00:00,1872.39,1934.46,1869.0,1923.85
2022-01-16 20:00:00,1924.3,1926.0,1863.14,1880.79
2022-01-16 21:00:00,1875.53,1875.53,1790.01,1824.14
2022-01-16 22:00:00,1820.81,1830.0,1713.74,1725.4
2022-01-16 23:00:00,1720.45,1771.59,1702.68,1752.11
2022-01-17 00:00:00,1752.1,1775.48,1672.94,1723.01
2022-01-17 01:00:00,1723.01,1732.23,1690.26,1696.25
2022-01-17 02:00:00,1695.9,1712.02,1672.99,1676.29
2022-01-17 03:00:00,1678.48,1730.79,1645.24,1729.91
2022-01-17 04:00:00,1726.02,1745.45,1677.51,1690.33
2022-01-17 05:00:00,1688.31,1707.49,1660.0,1680.17
2022-01-17 06:00:00,1677.96,1691.39,1655.0,1656.23
2022-01-17 07:00:00,1655.02,1664.57,1617.45,1625.18
2022-01-17 08:00:00,1625.18,1647.43,1575.15,1575.24
2022-01-17 09:00:00,1575.24,1598.52,1565.14,1588.79
2022-01-17 10:00:00,1589.2,1610.85,1570.0,1582.08
2022-01-17 11:00:00,1580.75,1581.53,1528.9,1566.75
2022-01-17 12:00:00,1561.59,1575.74,1524.75,1567.42
2022-01-17 13:00:00,1567.42,1598.02,1539.0,1596.63
2022-01-17 14:00:00,1593.34,1643.14,1585.62,1637.5
2022-01-17 15:00:00,1639.83,1672.99,1585.0,1605.36
2022-01-17 16:00:00,1607.21,1617.77,1554.73,1571.27
2022-01-17 17:00:00,1568.76,1604.83,1531.25,1565.96
2022-01-17 18:00:00,1565.81,1608.0,1561.01,1601.37
2022-01-17 19:00:00,1597.08,1620.0,1582.33,1617.25
2022-01-17 20:00:00,1617.25,1624.99,1564.06,1566.73
2022-01-17 21:00:00,1567.2,1585.52,1549.52,1567.5
2022-01-17 22:00:00,1570.56,1576.75,1530.62,1542.03
2022-01-17 23:00:00,1542.03,1542.03,1500.96,1501.27
2022-01-18 00:00:00,1503.57,1508.53,1467.0,1501.63
2022-01-18 01:00:00,1503.79,1527.16,1496.79,1524.14
2022-01-18 02:00:00,1522.07,1527.2,1488.02,1489.7
2022-01-18 03:00:00,1489.7,1493.93,1422.01,1425.0
2022-01-18 04:00:00,1424.26,1481.7,1396.01,1439.06
2022-01-18 05:00:00,1439.06,1482.09,1423.51,1451.56
2022-01-18 06:00:00,1449.37,1449.51,1420.05,1432.27
2022-01-18 07:00:00,1435.93,1446.72,1406.0,1424.07
2022-01-18 08:00:00,1423.95,1433.23,1374.24,1425.67
2022-01-18 09:00:00,1425.0,1432.21,1395.06,1400.4
2022-01-18 10:00:00,1399.59,1480.0,1397.69,1437.18
2022-01-18 11:00:00,1437.18,1444.38,1365.89,1393.36
2022-01-18 12:00:00,1393.58,1393.58,1345.01,1357.74
2022-01-18 13:00:00,1357.74,1362.92,1333.01,1358.18
2022-01-18 14:00:00,1360.61,1393.93,1357.75,1390.66
2022-01-18 15:00:00,1391.82,1392.55,1355.26,1362.04
2022-01-18 16:00:00,1364.65,1445.0,1356.91,1430.05
2022-01-18 17:00:00,1430.05,1460.0,1400.82,1437.24
2022-01-18 18:00:00,1437.48,1437.48,1400.01,1420.94
2022-01-18 19:00:00,1420.94,1432.0,1400.0,1413.16
2022-01-18 20:00:00,1415.22,1439.01,1410.33,1436.04
2022-01-18 21:00:00,1433.63,1438.88,1423.24,1434.05
2022-01-18 22:00:00,1434.86,1452.51,1422.84,1423.17
2022-01-18 23:00:00,1423.17,1441.1,1415.58,1441.1
2022-01-19 00:00:00,1441.47,1447.77,1401.47,1401.47
2022-01-19 01:00:00,1401.51,1403.14,1370.0,1372.13
2022-01-19 02:00:00,1371.44,1374.81,1340.31,1351.03
2022-01-19 03:00:00,1349.51,1379.42,1335.0,1374.07
2022-01-19 04:00:00,1374.08,1495.0,1372.34,1492.0
2022-01-19 05:00:00,1494.99,1512.96,1414.15,1426.09
2022-01-19 06:00:00,1426.05,1476.65,1426.05,1469.4
2022-01-19 07:00:00,1475.85,1476.65,1433.27,1434.77
2022-01-19 08:00:00,1436.98,1466.86,1436.95,1460.55
2022-01-19 09:00:00,1460.55,1502.66,1454.97,1471.68
2022-01-19 10:00:00,1476.11,1486.86,1448.66,1451.87
2022-01-19 11:00:00,1451.88,1487.47,1450.01,1478.2
2022-01-19 12:00:00,1479.0,1616.39,1459.04,1584.24
2022-01-19 13:00:00,1585.54,1670.0,1566.11,1571.9
2022-01-19 14:00:00,1572.99,1599.16,1540.0,1543.9
2022-01-19 15:00:00,1541.12,1582.43,1532.0,1540.1
2022-01-19 16:00:00,1541.41,1572.06,1516.93,1523.72
2022-01-19 17:00:00,1527.03,1550.0,1522.87,1545.0
2022-01-19 18:00:00,1547.64,1571.44,1533.61,1543.48
2022-01-19 19:00:00,1541.83,1543.41,1470.0,1471.2
2022-01-19 20:00:00,1473.01,1489.4,1458.79,1481.95
2022-01-19 21:00:00,1482.48,1498.0,1460.1,1466.12
2022-01-19 22:00:00,1469.2,1475.79,1459.0,1464.72
2022-01-19 23:00:00,1465.33,1496.33,1460.0,1492.84
2022-01-20 00:00:00,1492.39,1522.19,1487.57,1491.0
2022-01-20 01:00:00,1492.58,1539.4,1490.0,1514.02
2022-01-20 02:00:00,1516.74,1524.77,1475.72,1483.78
2022-01-20 03:00:00,1483.78,1512.95,1468.12,1510.94
2022-01-20 04:00:00,1510.87,1510.87,1472.0,1488.81
2022-01-20 05:00:00,1488.41,1493.84,1466.46,1491.99
2022-01-20 06:00:00,1492.35,1520.0,1475.72,1483.8
2022-01-20 07:00:00,1479.44,1486.04,1445.68,1478.83
2022-01-20 08:00:00,1478.66,1496.16,1468.31,1481.84
2022-01-20 09:00:00,1484.26,1534.99,1484.26,1525.02
2022-01-20 10:00:00,1526.53,1546.79,1493.02,1527.4
