datetime,IOTXUSD_open,IOTXUSD_high,IOTXUSD_low,IOTXUSD_close
2022-02-06 23:00:00,0.09086,0.09251,0.09083,0.09249
2022-02-07 00:00:00,0.09224,0.09371,0.0919,0.09278
2022-02-07 01:00:00,0.09278,0.09331,0.09176,0.09245
2022-02-07 02:00:00,0.09248,0.0937,0.09222,0.09344
2022-02-07 03:00:00,0.09371,0.09395,0.0913,0.09395
2022-02-07 04:00:00,0.09383,0.09572,0.0936,0.09538
2022-02-07 05:00:00,0.09538,0.107,0.09514,0.10273
2022-02-07 06:00:00,0.10273,0.11202,0.10078,0.10398
2022-02-07 07:00:00,0.10398,0.10448,0.09944,0.09987
2022-02-07 08:00:00,0.09953,0.10137,0.0985,0.09872
2022-02-07 09:00:00,0.09872,0.09976,0.0983,0.09912
2022-02-07 10:00:00,0.09897,0.10359,0.09824,0.10349
2022-02-07 11:00:00,0.10341,0.1048,0.10035,0.10035
2022-02-07 12:00:00,0.10039,0.10313,0.09941,0.10312
2022-02-07 13:00:00,0.10312,0.10558,0.10179,0.10554
2022-02-07 14:00:00,0.10544,0.11019,0.10507,0.10745
2022-02-07 15:00:00,0.10714,0.1079,0.10124,0.10593
2022-02-07 16:00:00,0.10565,0.1095,0.1043,0.10653
2022-02-07 17:00:00,0.10614,0.10889,0.10581,0.108
2022-02-07 18:00:00,0.10802,0.10943,0.10639,0.10683
2022-02-07 19:00:00,0.10683,0.11,0.1067,0.10894
2022-02-07 20:00:00,0.10922,0.12808,0.10895,0.11831
2022-02-07 21:00:00,0.11805,0.11981,0.11178,0.11208
2022-02-07 22:00:00,0.1121,0.11949,0.11,0.11491
2022-02-07 23:00:00,0.11491,0.12124,0.11247,0.1208
2022-02-08 00:00:00,0.12078,0.13,0.11803,0.1197
2022-02-08 01:00:00,0.11974,0.1259,0.11487,0.1259
2022-02-08 02:00:00,0.1259,0.135,0.12207,0.125
2022-02-08 03:00:00,0.1253,0.12776,0.12204,0.12687
2022-02-08 04:00:00,0.12698,0.13,0.12301,0.13
2022-02-08 05:00:00,0.12975,0.13385,0.12814,0.1293
2022-02-08 06:00:00,0.12957,0.135,0.128,0.135
2022-02-08 07:00:00,0.13479,0.1555,0.13478,0.14721
2022-02-08 08:00:00,0.14734,0.151,0.13772,0.14952
2022-02-08 09:00:00,0.14947,0.14947,0.13784,0.14364
2022-02-08 10:00:00,0.14358,0.14832,0.14046,0.142
2022-02-08 11:00:00,0.14207,0.14241,0.13,0.13094
2022-02-08 12:00:00,0.13097,0.13981,0.12503,0.13961
2022-02-08 13:00:00,0.13954,0.14043,0.12817,0.13037
2022-02-08 14:00:00,0.13036,0.1358,0.128,0.135
2022-02-08 15:00:00,0.135,0.1499,0.135,0.14907
2022-02-08 16:00:00,0.14906,0.16025,0.14272,0.15636
2022-02-08 17:00:00,0.15636,0.15691,0.14365,0.1475
2022-02-08 18:00:00,0.1479,0.15167,0.14336,0.14619
2022-02-08 19:00:00,0.14619,0.15561,0.14614,0.14852
2022-02-08 20:00:00,0.14902,0.15936,0.1479,0.14895
2022-02-08 21:00:00,0.14843,0.15499,0.14615,0.1484
2022-02-08 22:00:00,0.1484,0.15191,0.14692,0.15002
2022-02-08 23:00:00,0.15002,0.152,0.14757,0.14799
2022-02-09 00:00:00,0.14783,0.14977,0.14562,0.14976
2022-02-09 01:00:00,0.14974,0.15649,0.1478,0.15379
2022-02-09 02:00:00,0.15379,0.168,0.15344,0.15599
2022-02-09 03:00:00,0.1557,0.17,0.15504,0.16478
2022-02-09 04:00:00,0.16476,0.1695,0.15799,0.164
2022-02-09 05:00:00,0.16329,0.17299,0.163,0.17249
2022-02-09 06:00:00,0.17249,0.17742,0.152,0.1548
2022-02-09 07:00:00,0.1548,0.16025,0.1476,0.16025
2022-02-09 08:00:00,0.16023,0.163,0.1536,0.1536
2022-02-09 09:00:00,0.15388,0.15921,0.1528,0.15378
2022-02-09 10:00:00,0.15377,0.15377,0.14,0.1449
2022-02-09 11:00:00,0.14568,0.15169,0.14103,0.15162
2022-02-09 12:00:00,0.15123,0.15186,0.14,0.14145
2022-02-09 13:00:00,0.14145,0.14333,0.133,0.14168
2022-02-09 14:00:00,0.14139,0.14765,0.14,0.14042
2022-02-09 15:00:00,0.14,0.1462,0.14,0.14594
2022-02-09 16:00:00,0.14618,0.15193,0.14457,0.1515
2022-02-09 17:00:00,0.15149,0.15797,0.14473,0.14599
2022-02-09 18:00:00,0.14555,0.15204,0.14236,0.14237
2022-02-09 19:00:00,0.14237,0.14738,0.14237,0.14678
2022-02-09 20:00:00,0.14696,0.14893,0.14263,0.14537
2022-02-09 21:00:00,0.14595,0.14747,0.144,0.14551
2022-02-09 22:00:00,0.14551,0.14613,0.14071,0.1431
2022-02-09 23:00:00,0.14311,0.1437,0.1405,0.14342
2022-02-10 00:00:00,0.14344,0.14346,0.14002,0.14002
2022-02-10 01:00:00,0.14002,0.1403,0.1399,0.14026
2022-02-10 02:00:00,0.14008,0.148,0.14006,0.14713
2022-02-10 03:00:00,0.14749,0.1475,0.14366,0.1443
2022-02-10 04:00:00,0.14475,0.14855,0.14304,0.14389
2022-02-10 05:00:00,0.14448,0.1475,0.1425,0.14441
2022-02-10 06:00:00,0.14439,0.14571,0.14083,0.14303
2022-02-10 07:00:00,0.14328,0.14338,0.13418,0.13542
2022-02-10 08:00:00,0.1352,0.13696,0.132,0.13395
2022-02-10 09:00:00,0.13367,0.1344,0.13188,0.13377
2022-02-10 10:00:00,0.13379,0.13696,0.13189,0.13655
2022-02-10 11:00:00,0.13632,0.13751,0.13387,0.13602
2022-02-10 12:00:00,0.13621,0.13715,0.13372,0.13485
2022-02-10 13:00:00,0.13485,0.13578,0.13001,0.13025
2022-02-10 14:00:00,0.1303,0.13414,0.13,0.13396
2022-02-10 15:00:00,0.13396,0.13817,0.13237,0.13701
2022-02-10 16:00:00,0.13701,0.13724,0.13355,0.13457
2022-02-10 17:00:00,0.13458,0.13901,0.13457,0.13663
2022-02-10 18:00:00,0.13658,0.13782,0.1345,0.13557
2022-02-10 19:00:00,0.13518,0.13622,0.13356,0.13423
2022-02-10 20:00:00,0.13429,0.13429,0.13,0.13003
2022-02-10 21:00:00,0.13003,0.13442,0.13001,0.13213
2022-02-10 22:00:00,0.13214,0.1328,0.12845,0.1289
2022-02-10 23:00:00,0.12855,0.129,0.12594,0.1265
2022-02-11 00:00:00,0.12678,0.12978,0.12451,0.12671
2022-02-11 01:00:00,0.1266,0.12864,0.12594,0.12671
2022-02-11 02:00:00,0.12647,0.1286,0.12401,0.12408
2022-02-11 03:00:00,0.12423,0.12663,0.12318,0.12661
2022-02-11 04:00:00,0.12661,0.12679,0.12409,0.12511
2022-02-11 05:00:00,0.12513,0.1261,0.12464,0.12603
2022-02-11 06:00:00,0.12603,0.12623,0.12579,0.12586
2022-02-11 07:00:00,0.12591,0.1278,0.12581,0.12767
2022-02-11 08:00:00,0.12783,0.12827,0.12606,0.1264
2022-02-11 09:00:00,0.12615,0.12893,0.12606,0.12893
2022-02-11 10:00:00,0.1289,0.12896,0.127,0.12703
2022-02-11 11:00:00,0.12702,0.12841,0.1265,0.12799
2022-02-11 12:00:00,0.12772,0.12872,0.12624,0.12745
2022-02-11 13:00:00,0.12745,0.12958,0.12668,0.12907
2022-02-11 14:00:00,0.12934,0.13433,0.12907,0.13303
2022-02-11 15:00:00,0.13358,0.13827,0.13299,0.13783
2022-02-11 16:00:00,0.13777,0.13828,0.13204,0.13327
2022-02-11 17:00:00,0.13331,0.13331,0.12988,0.12989
2022-02-11 18:00:00,0.12987,0.13059,0.12803,0.12925
2022-02-11 19:00:00,0.1293,0.12931,0.12337,0.12371
2022-02-11 20:00:00,0.12352,0.12482,0.12318,0.12421
2022-02-11 21:00:00,0.12421,0.1258,0.12327,0.12409
2022-02-11 22:00:00,0.1241,0.12449,0.121,0.12121
2022-02-11 23:00:00,0.12155,0.12175,0.11902,0.1207
2022-02-12 00:00:00,0.12065,0.12085,0.118,0.11815
2022-02-12 01:00:00,0.11838,0.12094,0.118,0.11988
2022-02-12 02:00:00,0.12003,0.12144,0.11949,0.11949
2022-02-12 03:00:00,0.11988,0.12133,0.11917,0.11933
2022-02-12 04:00:00,0.11942,0.12201,0.11889,0.12039
2022-02-12 05:00:00,0.1204,0.12196,0.11926,0.1209
2022-02-12 06:00:00,0.12098,0.1216,0.1176,0.11865
2022-02-12 07:00:00,0.11872,0.11918,0.11757,0.11803
2022-02-12 08:00:00,0.11777,0.12105,0.11763,0.12013
2022-02-12 09:00:00,0.12046,0.12063,0.11956,0.12023
2022-02-12 10:00:00,0.12006,0.12076,0.1175,0.11753
2022-02-12 11:00:00,0.11751,0.1201,0.11751,0.11897
2022-02-12 12:00:00,0.11897,0.12083,0.11886,0.1199
2022-02-12 13:00:00,0.11986,0.12035,0.11936,0.11941
2022-02-12 14:00:00,0.11951,0.12032,0.11775,0.11835
2022-02-12 15:00:00,0.11847,0.11973,0.11825,0.11924
2022-02-12 16:00:00,0.1192,0.12003,0.11848,0.11987
2022-02-12 17:00:00,0.11998,0.12224,0.11987,0.1214
2022-02-12 18:00:00,0.12149,0.1215,0.12028,0.12038
2022-02-12 19:00:00,0.12038,0.12121,0.12013,0.12036
2022-02-12 20:00:00,0.12019,0.12165,0.11979,0.12052
2022-02-12 21:00:00,0.12049,0.12087,0.11887,0.11889
2022-02-12 22:00:00,0.11889,0.11958,0.1175,0.1183
2022-02-12 23:00:00,0.11809,0.11964,0.11808,0.1193
2022-02-13 00:00:00,0.11931,0.11932,0.11729,0.11798
2022-02-13 01:00:00,0.11816,0.11936,0.11798,0.11827
2022-02-13 02:00:00,0.11829,0.12075,0.11798,0.11906
2022-02-13 03:00:00,0.11912,0.11938,0.11798,0.11804
2022-02-13 04:00:00,0.11802,0.11879,0.11798,0.11828
2022-02-13 05:00:00,0.11852,0.11888,0.118,0.11822
2022-02-13 06:00:00,0.11822,0.12078,0.11801,0.12072
2022-02-13 07:00:00,0.12042,0.1208,0.12027,0.1207
2022-02-13 08:00:00,0.12036,0.12131,0.1195,0.1209
2022-02-13 09:00:00,0.12075,0.12092,0.12033,0.12037
2022-02-13 10:00:00,0.12037,0.12098,0.11889,0.12076
2022-02-13 11:00:00,0.12098,0.12168,0.12072,0.12122
2022-02-13 12:00:00,0.12106,0.12192,0.12042,0.12069
2022-02-13 13:00:00,0.12095,0.12208,0.12068,0.12178
2022-02-13 14:00:00,0.12182,0.125,0.12164,0.12374
2022-02-13 15:00:00,0.12374,0.125,0.12232,0.12232
2022-02-13 16:00:00,0.12232,0.12386,0.11914,0.12084
2022-02-13 17:00:00,0.1211,0.12171,0.11842,0.11929
2022-02-13 18:00:00,0.11904,0.12003,0.11258,0.11494
2022-02-13 19:00:00,0.11517,0.1156,0.11178,0.11463
2022-02-13 20:00:00,0.11487,0.11786,0.11302,0.11624
2022-02-13 21:00:00,0.11665,0.11711,0.115,0.11559
2022-02-13 22:00:00,0.1154,0.11574,0.115,0.11528
2022-02-13 23:00:00,0.11521,0.11542,0.11236,0.11443
2022-02-14 00:00:00,0.11419,0.11534,0.11318,0.11394
2022-02-14 01:00:00,0.11394,0.11415,0.11019,0.11078
2022-02-14 02:00:00,0.11075,0.11168,0.11075,0.11117
2022-02-14 03:00:00,0.11118,0.11132,0.11111,0.11132
2022-02-14 04:00:00,0.11112,0.11132,0.11111,0.11132
2022-02-14 05:00:00,0.11132,0.11152,0.1113,0.11133
2022-02-14 06:00:00,0.11135,0.11264,0.11132,0.11264
2022-02-14 07:00:00,0.11265,0.1127,0.11144,0.11217
2022-02-14 08:00:00,0.1122,0.11296,0.11139,0.11212
2022-02-14 09:00:00,0.11212,0.11283,0.1113,0.11192
2022-02-14 10:00:00,0.11178,0.1122,0.11134,0.11185
2022-02-14 11:00:00,0.11185,0.11203,0.1113,0.11168
2022-02-14 12:00:00,0.11168,0.11291,0.11111,0.1127
2022-02-14 13:00:00,0.1127,0.113,0.11239,0.11299
2022-02-14 14:00:00,0.11282,0.113,0.11248,0.11298
2022-02-14 15:00:00,0.11299,0.11577,0.11292,0.1142
2022-02-14 16:00:00,0.11476,0.11488,0.11397,0.11488
2022-02-14 17:00:00,0.11488,0.11714,0.1126,0.1126
2022-02-14 18:00:00,0.1126,0.11478,0.11145,0.11332
2022-02-14 19:00:00,0.11312,0.11363,0.11248,0.11248
2022-02-14 20:00:00,0.11248,0.11248,0.11048,0.11115
2022-02-14 21:00:00,0.11113,0.11238,0.11012,0.11103
2022-02-14 22:00:00,0.11116,0.11116,0.11,0.11045
2022-02-14 23:00:00,0.11022,0.11297,0.11008,0.11231
2022-02-15 00:00:00,0.11211,0.11248,0.11005,0.11054
2022-02-15 01:00:00,0.11064,0.1187,0.11,0.11726
2022-02-15 02:00:00,0.11682,0.12107,0.11627,0.11999
2022-02-15 03:00:00,0.12004,0.12328,0.11966,0.12288
2022-02-15 04:00:00,0.12317,0.1257,0.12247,0.12267
2022-02-15 05:00:00,0.1226,0.12265,0.1195,0.12131
2022-02-15 06:00:00,0.12131,0.12441,0.12064,0.12317
2022-02-15 07:00:00,0.12317,0.12352,0.12175,0.12289
2022-02-15 08:00:00,0.12292,0.12328,0.12194,0.12247
2022-02-15 09:00:00,0.1228,0.12322,0.12064,0.12064
2022-02-15 10:00:00,0.12064,0.12317,0.12049,0.12229
2022-02-15 11:00:00,0.12229,0.12314,0.12099,0.12114
2022-02-15 12:00:00,0.12136,0.12275,0.12062,0.12207
2022-02-15 13:00:00,0.12205,0.12708,0.12191,0.12708
2022-02-15 14:00:00,0.12708,0.12992,0.12651,0.12968
2022-02-15 15:00:00,0.12968,0.1351,0.12945,0.13243
2022-02-15 16:00:00,0.1328,0.135,0.13007,0.13498
2022-02-15 17:00:00,0.13498,0.14329,0.13393,0.14295
2022-02-15 18:00:00,0.14293,0.14755,0.13172,0.13257
2022-02-15 19:00:00,0.13256,0.13669,0.131,0.13226
2022-02-15 20:00:00,0.13226,0.1395,0.13164,0.13188
2022-02-15 21:00:00,0.13255,0.13643,0.13027,0.13064
2022-02-15 22:00:00,0.13114,0.135,0.13027,0.13375
2022-02-15 23:00:00,0.13374,0.13643,0.13224,0.13637
2022-02-16 00:00:00,0.13595,0.13629,0.13207,0.13211
2022-02-16 01:00:00,0.13211,0.13356,0.12939,0.1321
2022-02-16 02:00:00,0.1321,0.134,0.13112,0.13237
2022-02-16 03:00:00,0.13237,0.13354,0.12933,0.1297
2022-02-16 04:00:00,0.1297,0.131,0.1289,0.129
2022-02-16 05:00:00,0.12898,0.12898,0.12608,0.1263
2022-02-16 06:00:00,0.12643,0.12824,0.12605,0.12735
2022-02-16 07:00:00,0.12735,0.1292,0.12686,0.1292
2022-02-16 08:00:00,0.12921,0.1306,0.12839,0.12912
2022-02-16 09:00:00,0.12861,0.13023,0.12787,0.12875
2022-02-16 10:00:00,0.12875,0.12953,0.12784,0.12832
2022-02-16 11:00:00,0.12832,0.12928,0.12785,0.12858
2022-02-16 12:00:00,0.12858,0.12872,0.12565,0.12578
2022-02-16 13:00:00,0.12565,0.12798,0.12517,0.12592
2022-02-16 14:00:00,0.12592,0.12625,0.12397,0.1243
2022-02-16 15:00:00,0.12407,0.12737,0.1234,0.12592
2022-02-16 16:00:00,0.12585,0.12734,0.12341,0.12714
2022-02-16 17:00:00,0.12713,0.12899,0.12583,0.12858
2022-02-16 18:00:00,0.12804,0.13009,0.12728,0.1278
2022-02-16 19:00:00,0.1279,0.132,0.12741,0.13176
2022-02-16 20:00:00,0.13114,0.13339,0.131,0.13278
2022-02-16 21:00:00,0.13278,0.13278,0.12909,0.12962
2022-02-16 22:00:00,0.12937,0.12999,0.12831,0.12873
2022-02-16 23:00:00,0.12877,0.131,0.12871,0.12871
2022-02-17 00:00:00,0.12879,0.132,0.12871,0.13011
2022-02-17 01:00:00,0.13053,0.13306,0.13014,0.13123
2022-02-17 02:00:00,0.13124,0.13185,0.12961,0.13043
2022-02-17 03:00:00,0.13006,0.13181,0.12996,0.13043
2022-02-17 04:00:00,0.13079,0.13081,0.12632,0.12776
2022-02-17 05:00:00,0.12802,0.1294,0.12612,0.12905
2022-02-17 06:00:00,0.12906,0.12972,0.1285,0.12857
2022-02-17 07:00:00,0.12888,0.12888,0.12711,0.12722
2022-02-17 08:00:00,0.12743,0.12825,0.12716,0.12745
2022-02-17 09:00:00,0.12744,0.12791,0.12519,0.12519
2022-02-17 10:00:00,0.1252,0.12626,0.12422,0.12454
2022-02-17 11:00:00,0.12454,0.12505,0.12397,0.12454
2022-02-17 12:00:00,0.12456,0.12669,0.12451,0.1263
2022-02-17 13:00:00,0.12631,0.12713,0.12355,0.12355
2022-02-17 14:00:00,0.12383,0.12504,0.12185,0.12187
2022-02-17 15:00:00,0.12185,0.12296,0.12056,0.12177
2022-02-17 16:00:00,0.12164,0.12217,0.1206,0.12179
2022-02-17 17:00:00,0.12179,0.12422,0.12154,0.12234
2022-02-17 18:00:00,0.12213,0.12213,0.11788,0.11924
2022-02-17 19:00:00,0.11923,0.12053,0.11645,0.11788
2022-02-17 20:00:00,0.11774,0.11891,0.11382,0.11523
2022-02-17 21:00:00,0.11528,0.1158,0.11401,0.11545
2022-02-17 22:00:00,0.11545,0.11667,0.11515,0.11621
2022-02-17 23:00:00,0.11592,0.11809,0.11565,0.11726
2022-02-18 00:00:00,0.1169,0.11812,0.11665,0.11783
2022-02-18 01:00:00,0.11757,0.11826,0.11703,0.11801
2022-02-18 02:00:00,0.11801,0.11993,0.11761,0.1187
2022-02-18 03:00:00,0.11896,0.11903,0.11815,0.11821
2022-02-18 04:00:00,0.11879,0.11995,0.1184,0.11955
2022-02-18 05:00:00,0.11922,0.12004,0.11913,0.11978
2022-02-18 06:00:00,0.11999,0.12,0.1179,0.11878
2022-02-18 07:00:00,0.11878,0.1199,0.11793,0.11907
2022-02-18 08:00:00,0.11919,0.1199,0.11816,0.1192
2022-02-18 09:00:00,0.11893,0.11987,0.11893,0.11967
2022-02-18 10:00:00,0.11968,0.11974,0.11894,0.11899
2022-02-18 11:00:00,0.11894,0.11946,0.11739,0.11786
2022-02-18 12:00:00,0.11761,0.11863,0.11732,0.11782
2022-02-18 13:00:00,0.11782,0.1182,0.11701,0.11766
2022-02-18 14:00:00,0.11746,0.11824,0.11495,0.11681
2022-02-18 15:00:00,0.11682,0.11827,0.11364,0.1142
2022-02-18 16:00:00,0.1142,0.11628,0.1136,0.11432
2022-02-18 17:00:00,0.11418,0.11436,0.1136,0.1136
2022-02-18 18:00:00,0.1138,0.116,0.1138,0.1148
2022-02-18 19:00:00,0.1146,0.11502,0.11389,0.11425
2022-02-18 20:00:00,0.11403,0.11597,0.11383,0.11404
2022-02-18 21:00:00,0.11385,0.11543,0.11363,0.11385
2022-02-18 22:00:00,0.11385,0.11425,0.11233,0.11264
2022-02-18 23:00:00,0.1126,0.11397,0.1126,0.11357
2022-02-19 00:00:00,0.11349,0.114,0.113,0.1137
2022-02-19 01:00:00,0.1137,0.11426,0.11322,0.11425
2022-02-19 02:00:00,0.11403,0.11456,0.11364,0.11413
2022-02-19 03:00:00,0.11413,0.11494,0.1139,0.1139
2022-02-19 04:00:00,0.1139,0.11621,0.1136,0.1162
2022-02-19 05:00:00,0.11618,0.117,0.11559,0.11623
2022-02-19 06:00:00,0.11623,0.11685,0.11316,0.11481
2022-02-19 07:00:00,0.11461,0.11496,0.11348,0.11451
2022-02-19 08:00:00,0.11435,0.11603,0.11385,0.11444
2022-02-19 09:00:00,0.11477,0.1148,0.114,0.11414
2022-02-19 10:00:00,0.11414,0.11569,0.11324,0.11324
2022-02-19 11:00:00,0.11324,0.11349,0.11137,0.11188
2022-02-19 12:00:00,0.11222,0.11394,0.1115,0.11169
2022-02-19 13:00:00,0.1115,0.11368,0.11131,0.11317
2022-02-19 14:00:00,0.11339,0.11469,0.11321,0.11364
2022-02-19 15:00:00,0.11365,0.11433,0.1123,0.1139
2022-02-19 16:00:00,0.11425,0.11857,0.11405,0.11658
2022-02-19 17:00:00,0.11657,0.11787,0.116,0.11743
2022-02-19 18:00:00,0.11758,0.119,0.11692,0.11756
2022-02-19 19:00:00,0.11759,0.11802,0.11389,0.11436
2022-02-19 20:00:00,0.11467,0.1173,0.114,0.11485
2022-02-19 21:00:00,0.1149,0.11564,0.11132,0.11232
2022-02-19 22:00:00,0.11236,0.11303,0.11167,0.11212
2022-02-19 23:00:00,0.1124,0.11354,0.11188,0.11266
2022-02-20 00:00:00,0.11335,0.11357,0.11208,0.11211
2022-02-20 01:00:00,0.11211,0.1134,0.11207,0.11291
2022-02-20 02:00:00,0.11264,0.11374,0.11232,0.11239
2022-02-20 03:00:00,0.11244,0.11247,0.11207,0.11207
2022-02-20 04:00:00,0.11223,0.11223,0.11058,0.11058
2022-02-20 05:00:00,0.11059,0.1108,0.1101,0.11025
2022-02-20 06:00:00,0.11014,0.1108,0.10963,0.10973
2022-02-20 07:00:00,0.11017,0.11069,0.10983,0.1099
2022-02-20 08:00:00,0.10976,0.1102,0.10777,0.10788
2022-02-20 09:00:00,0.10815,0.10984,0.1078,0.10831
2022-02-20 10:00:00,0.10842,0.10937,0.10747,0.10877
2022-02-20 11:00:00,0.1089,0.10945,0.10839,0.10936
2022-02-20 12:00:00,0.1092,0.11016,0.10862,0.11
2022-02-20 13:00:00,0.10973,0.11004,0.1085,0.10898
2022-02-20 14:00:00,0.10928,0.10996,0.10737,0.10789
2022-02-20 15:00:00,0.108,0.11,0.10795,0.10905
2022-02-20 16:00:00,0.10938,0.11,0.10901,0.10971
2022-02-20 17:00:00,0.10953,0.11047,0.109,0.10941
2022-02-20 18:00:00,0.1097,0.1105,0.10939,0.11014
2022-02-20 19:00:00,0.11014,0.11074,0.11011,0.11014
2022-02-20 20:00:00,0.11039,0.11081,0.10974,0.11005
2022-02-20 21:00:00,0.11007,0.11026,0.1085,0.1085
2022-02-20 22:00:00,0.1085,0.10874,0.10775,0.10874
2022-02-20 23:00:00,0.1086,0.10949,0.108,0.10832
2022-02-21 00:00:00,0.10812,0.10916,0.1078,0.10833
2022-02-21 01:00:00,0.10818,0.1196,0.10818,0.11775
2022-02-21 02:00:00,0.11779,0.11956,0.1114,0.11347
2022-02-21 03:00:00,0.11347,0.1146,0.1122,0.11264
2022-02-21 04:00:00,0.11265,0.11445,0.11214,0.11407
2022-02-21 05:00:00,0.11403,0.1179,0.1127,0.11553
2022-02-21 06:00:00,0.11596,0.11886,0.11482,0.11764
2022-02-21 07:00:00,0.11764,0.11817,0.11332,0.1165
2022-02-21 08:00:00,0.11658,0.11698,0.11574,0.11603
2022-02-21 09:00:00,0.11607,0.1165,0.1153,0.1153
2022-02-21 10:00:00,0.11529,0.11529,0.11328,0.11359
2022-02-21 11:00:00,0.11359,0.11401,0.1125,0.1126
2022-02-21 12:00:00,0.11282,0.11475,0.1125,0.11268
2022-02-21 13:00:00,0.11294,0.11326,0.1125,0.1127
2022-02-21 14:00:00,0.1127,0.11482,0.11253,0.1136
2022-02-21 15:00:00,0.1136,0.11593,0.1136,0.1155
2022-02-21 16:00:00,0.11513,0.11566,0.11286,0.11365
2022-02-21 17:00:00,0.11403,0.11458,0.1125,0.11252
2022-02-21 18:00:00,0.11251,0.11398,0.112,0.112
2022-02-21 19:00:00,0.11245,0.11276,0.112,0.11203
2022-02-21 20:00:00,0.11232,0.11253,0.11108,0.11114
2022-02-21 21:00:00,0.11114,0.11223,0.10826,0.10826
2022-02-21 22:00:00,0.1086,0.10867,0.10624,0.10643
2022-02-21 23:00:00,0.10641,0.10708,0.10427,0.10466
2022-02-22 00:00:00,0.1044,0.1048,0.10215,0.10246
2022-02-22 01:00:00,0.10277,0.10398,0.10203,0.10387
2022-02-22 02:00:00,0.10386,0.10415,0.102,0.10249
2022-02-22 03:00:00,0.10276,0.10373,0.09933,0.09936
2022-02-22 04:00:00,0.09948,0.10078,0.09881,0.09953
2022-02-22 05:00:00,0.09953,0.10079,0.0992,0.10079
2022-02-22 06:00:00,0.10079,0.10199,0.09946,0.10197
2022-02-22 07:00:00,0.10167,0.10199,0.10002,0.1004
2022-02-22 08:00:00,0.1006,0.10286,0.10026,0.10286
2022-02-22 09:00:00,0.10289,0.10503,0.10252,0.10454
2022-02-22 10:00:00,0.10434,0.10551,0.10346,0.10551
2022-02-22 11:00:00,0.10547,0.10607,0.09923,0.1015
2022-02-22 12:00:00,0.10133,0.10345,0.09993,0.10339
2022-02-22 13:00:00,0.10307,0.10466,0.10234,0.10424
2022-02-22 14:00:00,0.10424,0.10614,0.10266,0.10387
2022-02-22 15:00:00,0.10391,0.10607,0.10323,0.10471
2022-02-22 16:00:00,0.10471,0.10485,0.10304,0.10357
2022-02-22 17:00:00,0.10328,0.1057,0.10307,0.10503
2022-02-22 18:00:00,0.10503,0.10567,0.10418,0.10456
2022-02-22 19:00:00,0.10456,0.10559,0.10401,0.10485
2022-02-22 20:00:00,0.10466,0.1057,0.10354,0.10379
2022-02-22 21:00:00,0.10383,0.10596,0.10261,0.10471
2022-02-22 22:00:00,0.10502,0.1055,0.10406,0.10435
2022-02-22 23:00:00,0.10438,0.106,0.10426,0.1057
2022-02-23 00:00:00,0.1057,0.10661,0.1057,0.10616
2022-02-23 01:00:00,0.10591,0.10616,0.10485,0.10488
2022-02-23 02:00:00,0.10488,0.10714,0.10487,0.10547
2022-02-23 03:00:00,0.10544,0.10688,0.10393,0.10519
2022-02-23 04:00:00,0.10519,0.10584,0.10327,0.10504
2022-02-23 05:00:00,0.10537,0.10607,0.10454,0.10513
2022-02-23 06:00:00,0.10513,0.10618,0.10499,0.10499
2022-02-23 07:00:00,0.10521,0.1071,0.10517,0.10705
2022-02-23 08:00:00,0.10706,0.11213,0.10648,0.11091
2022-02-23 09:00:00,0.11061,0.11198,0.10894,0.11
2022-02-23 10:00:00,0.11,0.1114,0.10952,0.11026
2022-02-23 11:00:00,0.11054,0.11054,0.10896,0.10973
2022-02-23 12:00:00,0.10998,0.11157,0.10993,0.1115
2022-02-23 13:00:00,0.1115,0.11253,0.1109,0.11109
2022-02-23 14:00:00,0.11109,0.11138,0.10984,0.11052
2022-02-23 15:00:00,0.11057,0.1107,0.10847,0.10863
2022-02-23 16:00:00,0.10861,0.10866,0.10623,0.10828
2022-02-23 17:00:00,0.10834,0.10898,0.10585,0.10585
2022-02-23 18:00:00,0.10585,0.10696,0.10398,0.10445
2022-02-23 19:00:00,0.10442,0.10537,0.10158,0.10158
2022-02-23 20:00:00,0.1023,0.10282,0.1011,0.10218
2022-02-23 21:00:00,0.10218,0.10304,0.1011,0.10244
2022-02-23 22:00:00,0.10215,0.10326,0.101,0.10184
2022-02-23 23:00:00,0.10138,0.10291,0.1008,0.10084
2022-02-24 00:00:00,0.10089,0.10166,0.1,0.10012
2022-02-24 01:00:00,0.10012,0.10079,0.1,0.10034
2022-02-24 02:00:00,0.10051,0.101,0.09949,0.09962
2022-02-24 03:00:00,0.0995,0.0995,0.09317,0.09339
2022-02-24 04:00:00,0.09366,0.09392,0.08811,0.09054
2022-02-24 05:00:00,0.09054,0.09455,0.08789,0.08912
2022-02-24 06:00:00,0.0891,0.09266,0.08832,0.09157
2022-02-24 07:00:00,0.09178,0.09278,0.08897,0.09135
2022-02-24 08:00:00,0.09135,0.09336,0.09133,0.09336
2022-02-24 09:00:00,0.09324,0.09646,0.09216,0.09357
2022-02-24 10:00:00,0.09366,0.09542,0.09297,0.09321
2022-02-24 11:00:00,0.09321,0.09415,0.0929,0.09311
2022-02-24 12:00:00,0.09311,0.09472,0.09024,0.09181
2022-02-24 13:00:00,0.09191,0.09283,0.08906,0.09237
2022-02-24 14:00:00,0.09237,0.09256,0.09029,0.09231
2022-02-24 15:00:00,0.09231,0.09552,0.09082,0.09487
