datetime,DARBUSD_open,DARBUSD_high,DARBUSD_low,DARBUSD_close
2022-02-06 22:00:00,1.06035,1.0886,1.05698,1.06629
2022-02-06 23:00:00,1.06629,1.13767,1.05593,1.09698
2022-02-07 00:00:00,1.09857,1.09955,1.062,1.07801
2022-02-07 01:00:00,1.07897,1.12974,1.06981,1.11893
2022-02-07 02:00:00,1.11815,1.13092,1.0872,1.09623
2022-02-07 03:00:00,1.096,1.12377,1.096,1.11268
2022-02-07 04:00:00,1.1129,1.11632,1.077,1.08852
2022-02-07 05:00:00,1.08852,1.1062,1.07868,1.09783
2022-02-07 06:00:00,1.09657,1.12084,1.09641,1.11423
2022-02-07 07:00:00,1.11214,1.21444,1.11154,1.185
2022-02-07 08:00:00,1.18565,1.19014,1.14501,1.18369
2022-02-07 09:00:00,1.1811,1.20261,1.16161,1.17795
2022-02-07 10:00:00,1.17709,1.1927,1.16292,1.16709
2022-02-07 11:00:00,1.16625,1.17016,1.12276,1.14927
2022-02-07 12:00:00,1.1505,1.1636,1.12495,1.1612
2022-02-07 13:00:00,1.16209,1.16644,1.12711,1.14168
2022-02-07 14:00:00,1.14135,1.185,1.13968,1.16484
2022-02-07 15:00:00,1.16483,1.18,1.13982,1.15512
2022-02-07 16:00:00,1.158,1.16663,1.14,1.15162
2022-02-07 17:00:00,1.15095,1.15674,1.14986,1.15673
2022-02-07 18:00:00,1.15667,1.15667,1.13365,1.13758
2022-02-07 19:00:00,1.13968,1.14714,1.08119,1.08596
2022-02-07 20:00:00,1.08677,1.10868,1.08466,1.10659
2022-02-07 21:00:00,1.10638,1.10804,1.08174,1.08386
2022-02-07 22:00:00,1.08388,1.09663,1.07291,1.09547
2022-02-07 23:00:00,1.09452,1.09976,1.08,1.09107
2022-02-08 00:00:00,1.09131,1.1311,1.08918,1.12153
2022-02-08 01:00:00,1.12132,1.13201,1.08219,1.09777
2022-02-08 02:00:00,1.09805,1.10083,1.07799,1.09756
2022-02-08 03:00:00,1.09739,1.09898,1.02841,1.02841
2022-02-08 04:00:00,1.0284,1.0596,1.00462,1.03811
2022-02-08 05:00:00,1.03815,1.06225,1.02542,1.05545
2022-02-08 06:00:00,1.05562,1.06222,1.03443,1.0443
2022-02-08 07:00:00,1.0436,1.04494,1.00703,1.02845
2022-02-08 08:00:00,1.02836,1.03,1.008,1.02374
2022-02-08 09:00:00,1.02372,1.08184,1.02186,1.05346
2022-02-08 10:00:00,1.05129,1.05922,1.02322,1.04283
2022-02-08 11:00:00,1.04029,1.04626,1.02149,1.02706
2022-02-08 12:00:00,1.02831,1.03464,1.01185,1.01983
2022-02-08 13:00:00,1.01962,1.03336,1.01297,1.01962
2022-02-08 14:00:00,1.01962,1.0257,1.00765,1.01236
2022-02-08 15:00:00,1.01061,1.07917,1.00885,1.0656
2022-02-08 16:00:00,1.06674,1.06675,1.04323,1.05417
2022-02-08 17:00:00,1.05326,1.05537,1.04104,1.05075
2022-02-08 18:00:00,1.05189,1.08622,1.05189,1.06579
2022-02-08 19:00:00,1.06967,1.13998,1.06867,1.11582
2022-02-08 20:00:00,1.11761,1.1563,1.11211,1.11307
2022-02-08 21:00:00,1.11597,1.13229,1.08629,1.09527
2022-02-08 22:00:00,1.09395,1.1244,1.07557,1.08018
2022-02-08 23:00:00,1.08077,1.1084,1.07916,1.08163
2022-02-09 00:00:00,1.08246,1.08246,1.045,1.05914
2022-02-09 01:00:00,1.05914,1.0827,1.05713,1.06443
2022-02-09 02:00:00,1.06364,1.08465,1.052,1.08465
2022-02-09 03:00:00,1.08164,1.0884,1.06077,1.07027
2022-02-09 04:00:00,1.0712,1.07939,1.055,1.07
2022-02-09 05:00:00,1.07,1.08639,1.065,1.0821
2022-02-09 06:00:00,1.08103,1.13386,1.07506,1.12241
2022-02-09 07:00:00,1.12241,1.12241,1.08884,1.099
2022-02-09 08:00:00,1.099,1.11683,1.08529,1.08904
2022-02-09 09:00:00,1.08904,1.09869,1.08523,1.0896
2022-02-09 10:00:00,1.0893,1.09552,1.07309,1.07925
2022-02-09 11:00:00,1.07925,1.09001,1.07259,1.08094
2022-02-09 12:00:00,1.08094,1.09283,1.07901,1.09055
2022-02-09 13:00:00,1.09139,1.09619,1.07579,1.09235
2022-02-09 14:00:00,1.09246,1.09777,1.08672,1.08718
2022-02-09 15:00:00,1.08698,1.10152,1.08634,1.09798
2022-02-09 16:00:00,1.09628,1.09733,1.08383,1.08589
2022-02-09 17:00:00,1.08557,1.087,1.07663,1.07861
2022-02-09 18:00:00,1.08089,1.08136,1.06209,1.06531
2022-02-09 19:00:00,1.06451,1.07367,1.055,1.06209
2022-02-09 20:00:00,1.06172,1.07243,1.05,1.05693
2022-02-09 21:00:00,1.05651,1.05879,1.04041,1.04187
2022-02-09 22:00:00,1.04187,1.04274,1.02028,1.03711
2022-02-09 23:00:00,1.03778,1.05915,1.03582,1.05509
2022-02-10 00:00:00,1.05567,1.05659,1.04091,1.04535
2022-02-10 01:00:00,1.04643,1.05403,1.03988,1.05238
2022-02-10 02:00:00,1.05238,1.06791,1.05015,1.06337
2022-02-10 03:00:00,1.06337,1.09944,1.06337,1.08503
2022-02-10 04:00:00,1.08503,1.14504,1.07233,1.12746
2022-02-10 05:00:00,1.12852,1.24555,1.12852,1.198
2022-02-10 06:00:00,1.19835,1.21,1.15697,1.1729
2022-02-10 07:00:00,1.17314,1.18,1.14441,1.16759
2022-02-10 08:00:00,1.16797,1.17,1.0618,1.06669
2022-02-10 09:00:00,1.06741,1.14581,1.05,1.14566
2022-02-10 10:00:00,1.14566,1.1589,1.12333,1.13323
2022-02-10 11:00:00,1.13131,1.21,1.12681,1.18162
2022-02-10 12:00:00,1.18169,1.20091,1.14548,1.16038
2022-02-10 13:00:00,1.16099,1.18947,1.145,1.17435
2022-02-10 14:00:00,1.17548,1.17659,1.13642,1.13642
2022-02-10 15:00:00,1.13641,1.1473,1.10488,1.13292
2022-02-10 16:00:00,1.13409,1.15921,1.11871,1.12231
2022-02-10 17:00:00,1.1193,1.14228,1.1193,1.13442
2022-02-10 18:00:00,1.13535,1.1656,1.13,1.138
2022-02-10 19:00:00,1.13784,1.15945,1.11,1.14945
2022-02-10 20:00:00,1.15077,1.1669,1.11953,1.12955
2022-02-10 21:00:00,1.13003,1.19062,1.1274,1.184
2022-02-10 22:00:00,1.18574,1.2197,1.17182,1.192
2022-02-10 23:00:00,1.19133,1.19472,1.15373,1.16227
2022-02-11 00:00:00,1.16291,1.16291,1.12949,1.13043
2022-02-11 01:00:00,1.12946,1.1585,1.12912,1.13778
2022-02-11 02:00:00,1.13658,1.18445,1.13646,1.1663
2022-02-11 03:00:00,1.16657,1.19953,1.15767,1.18049
2022-02-11 04:00:00,1.1798,1.2317,1.1798,1.19915
2022-02-11 05:00:00,1.19935,1.21497,1.17702,1.20471
2022-02-11 06:00:00,1.20471,1.20911,1.18191,1.18655
2022-02-11 07:00:00,1.18649,1.19192,1.1648,1.1783
2022-02-11 08:00:00,1.17933,1.21863,1.17069,1.20473
2022-02-11 09:00:00,1.2045,1.21304,1.18123,1.20638
2022-02-11 10:00:00,1.20713,1.33567,1.20713,1.27917
2022-02-11 11:00:00,1.28114,1.34421,1.25965,1.2812
2022-02-11 12:00:00,1.28147,1.3,1.24047,1.2445
2022-02-11 13:00:00,1.24384,1.29,1.198,1.27118
2022-02-11 14:00:00,1.27215,1.2781,1.19058,1.21798
2022-02-11 15:00:00,1.21892,1.2227,1.15372,1.15561
2022-02-11 16:00:00,1.15529,1.19174,1.15162,1.16198
2022-02-11 17:00:00,1.16191,1.16847,1.07,1.072
2022-02-11 18:00:00,1.07136,1.11636,1.06483,1.10838
2022-02-11 19:00:00,1.10838,1.11139,1.05801,1.06426
2022-02-11 20:00:00,1.06461,1.08436,1.06068,1.06578
2022-02-11 21:00:00,1.06415,1.08812,1.06,1.0683
2022-02-11 22:00:00,1.06756,1.07665,1.0273,1.02891
2022-02-11 23:00:00,1.02887,1.03959,0.99724,1.0106
2022-02-12 00:00:00,1.0106,1.01972,0.9734,0.994
2022-02-12 01:00:00,0.99472,1.00779,0.97578,0.99932
2022-02-12 02:00:00,0.99707,1.02172,0.99232,1.01208
2022-02-12 03:00:00,1.01185,1.04799,1.01185,1.03858
2022-02-12 04:00:00,1.0394,1.06189,1.03338,1.05534
2022-02-12 05:00:00,1.05595,1.06298,1.02615,1.04099
2022-02-12 06:00:00,1.04099,1.0576,1.01554,1.05093
2022-02-12 07:00:00,1.05242,1.06771,1.04,1.05358
2022-02-12 08:00:00,1.05422,1.06489,1.0271,1.02832
2022-02-12 09:00:00,1.02907,1.04648,1.00463,1.03523
2022-02-12 10:00:00,1.03684,1.03828,0.99156,1.021
2022-02-12 11:00:00,1.02099,1.07509,1.01235,1.07479
2022-02-12 12:00:00,1.07462,1.09967,1.07109,1.07804
2022-02-12 13:00:00,1.07875,1.1,1.07181,1.08819
2022-02-12 14:00:00,1.08771,1.12801,1.08473,1.09186
2022-02-12 15:00:00,1.09071,1.11138,1.09071,1.09793
2022-02-12 16:00:00,1.09653,1.09778,1.03865,1.05068
2022-02-12 17:00:00,1.0501,1.089,1.04654,1.08847
2022-02-12 18:00:00,1.08847,1.08943,1.05716,1.07509
2022-02-12 19:00:00,1.07556,1.07573,1.04552,1.06504
2022-02-12 20:00:00,1.06514,1.07031,1.05025,1.05337
2022-02-12 21:00:00,1.05441,1.06105,1.04476,1.05922
2022-02-12 22:00:00,1.05952,1.06032,1.04576,1.05602
2022-02-12 23:00:00,1.05509,1.05786,1.02267,1.02933
2022-02-13 00:00:00,1.029,1.0738,1.01831,1.06066
2022-02-13 01:00:00,1.06326,1.14106,1.05007,1.10393
2022-02-13 02:00:00,1.10354,1.10354,1.08,1.09107
2022-02-13 03:00:00,1.09095,1.0996,1.07085,1.07558
2022-02-13 04:00:00,1.07697,1.07776,1.05299,1.05372
2022-02-13 05:00:00,1.05372,1.08571,1.05144,1.07979
2022-02-13 06:00:00,1.08107,1.08873,1.06307,1.0653
2022-02-13 07:00:00,1.06416,1.08494,1.06246,1.0743
2022-02-13 08:00:00,1.07189,1.08099,1.05574,1.05945
2022-02-13 09:00:00,1.0587,1.06188,1.03853,1.04994
2022-02-13 10:00:00,1.04966,1.05775,1.04116,1.04731
2022-02-13 11:00:00,1.04696,1.04696,1.02614,1.03373
2022-02-13 12:00:00,1.03311,1.04168,1.01464,1.03061
2022-02-13 13:00:00,1.02939,1.03738,0.99002,1.00489
2022-02-13 14:00:00,1.00409,1.02311,0.99715,1.01224
2022-02-13 15:00:00,1.01247,1.03533,1.0001,1.02421
2022-02-13 16:00:00,1.02529,1.03613,1.01448,1.01615
2022-02-13 17:00:00,1.0161,1.03533,1.01399,1.02148
2022-02-13 18:00:00,1.0208,1.0208,1.00607,1.00726
2022-02-13 19:00:00,1.00951,1.01474,0.9985,1.00401
2022-02-13 20:00:00,1.00518,1.01017,0.9635,0.9635
2022-02-13 21:00:00,0.96349,0.97486,0.956,0.96648
2022-02-13 22:00:00,0.96591,0.98991,0.959,0.98897
2022-02-13 23:00:00,0.98895,1.0,0.98271,0.98516
2022-02-14 00:00:00,0.98507,1.00029,0.97534,0.9829
2022-02-14 01:00:00,0.9842,0.99472,0.975,0.99053
2022-02-14 02:00:00,0.99078,1.0177,0.98871,1.01428
2022-02-14 03:00:00,1.01521,1.02295,0.99713,1.00276
2022-02-14 04:00:00,1.00128,1.00462,0.9899,0.99312
2022-02-14 05:00:00,0.99268,1.01068,0.98728,1.0011
2022-02-14 06:00:00,1.0011,1.00702,0.99409,0.99645
2022-02-14 07:00:00,0.99819,1.01182,0.98104,1.00883
2022-02-14 08:00:00,1.01073,1.025,1.001,1.00971
2022-02-14 09:00:00,1.01123,1.03999,1.01014,1.02104
2022-02-14 10:00:00,1.02048,1.02951,1.00966,1.01734
2022-02-14 11:00:00,1.0193,1.02843,1.00928,1.02477
2022-02-14 12:00:00,1.024,1.03499,1.01606,1.02625
2022-02-14 13:00:00,1.02415,1.03328,1.00631,1.00906
2022-02-14 14:00:00,1.00906,1.01124,0.97781,0.98908
2022-02-14 15:00:00,0.98996,0.99634,0.98432,0.99282
2022-02-14 16:00:00,0.994,0.99708,0.98329,0.99009
2022-02-14 17:00:00,0.9901,1.0075,0.9901,1.00313
2022-02-14 18:00:00,1.00313,1.00969,1.00101,1.00208
2022-02-14 19:00:00,1.00389,1.00947,0.99765,1.00256
2022-02-14 20:00:00,1.00256,1.04357,0.995,1.02987
2022-02-14 21:00:00,1.03021,1.04877,1.02788,1.04158
2022-02-14 22:00:00,1.04257,1.05527,1.0317,1.054
2022-02-14 23:00:00,1.0541,1.07616,1.0389,1.061
2022-02-15 00:00:00,1.06164,1.07398,1.05161,1.05678
2022-02-15 01:00:00,1.05547,1.06149,1.04804,1.05058
2022-02-15 02:00:00,1.05058,1.07227,1.04463,1.05873
2022-02-15 03:00:00,1.0606,1.09657,1.0606,1.08263
2022-02-15 04:00:00,1.08263,1.08658,1.06742,1.08097
2022-02-15 05:00:00,1.08264,1.08911,1.0719,1.07514
2022-02-15 06:00:00,1.07663,1.08078,1.06653,1.07429
2022-02-15 07:00:00,1.07429,1.08604,1.06769,1.0776
2022-02-15 08:00:00,1.0799,1.08358,1.06157,1.07156
2022-02-15 09:00:00,1.07258,1.07971,1.06363,1.06501
2022-02-15 10:00:00,1.0656,1.07699,1.05,1.06
2022-02-15 11:00:00,1.06003,1.0718,1.05403,1.05545
2022-02-15 12:00:00,1.05687,1.06528,1.04626,1.04991
2022-02-15 13:00:00,1.05001,1.07063,1.04817,1.0696
2022-02-15 14:00:00,1.07069,1.07699,1.06739,1.07004
2022-02-15 15:00:00,1.07169,1.08494,1.0685,1.07515
2022-02-15 16:00:00,1.07547,1.07923,1.06258,1.06522
2022-02-15 17:00:00,1.06528,1.07892,1.06476,1.07583
2022-02-15 18:00:00,1.07626,1.09776,1.07547,1.08916
2022-02-15 19:00:00,1.08905,1.09805,1.06995,1.09326
2022-02-15 20:00:00,1.09326,1.09478,1.08112,1.08697
2022-02-15 21:00:00,1.08862,1.10849,1.08629,1.0894
2022-02-15 22:00:00,1.09209,1.0982,1.08524,1.08663
2022-02-15 23:00:00,1.08598,1.093,1.06483,1.07351
2022-02-16 00:00:00,1.07416,1.08258,1.07049,1.07442
2022-02-16 01:00:00,1.07442,1.08712,1.07391,1.08107
2022-02-16 02:00:00,1.08089,1.08857,1.07562,1.08198
2022-02-16 03:00:00,1.08021,1.08999,1.07873,1.07894
2022-02-16 04:00:00,1.08305,1.09031,1.07342,1.07342
2022-02-16 05:00:00,1.07444,1.07835,1.06326,1.06799
2022-02-16 06:00:00,1.06628,1.07247,1.06486,1.06841
2022-02-16 07:00:00,1.06665,1.06742,1.05157,1.053
2022-02-16 08:00:00,1.05332,1.05332,1.031,1.035
2022-02-16 09:00:00,1.03572,1.04191,1.02763,1.03379
2022-02-16 10:00:00,1.03203,1.06601,1.03004,1.05075
2022-02-16 11:00:00,1.0498,1.0629,1.03765,1.06093
2022-02-16 12:00:00,1.0624,1.06345,1.05216,1.05216
2022-02-16 13:00:00,1.05211,1.07545,1.04876,1.05895
2022-02-16 14:00:00,1.06,1.07437,1.05559,1.06826
2022-02-16 15:00:00,1.06879,1.07544,1.06742,1.06868
2022-02-16 16:00:00,1.06869,1.06984,1.059,1.06483
2022-02-16 17:00:00,1.06331,1.07002,1.05906,1.06224
2022-02-16 18:00:00,1.06321,1.07102,1.05916,1.06056
2022-02-16 19:00:00,1.06057,1.06641,1.055,1.0653
2022-02-16 20:00:00,1.06639,1.07058,1.06209,1.06532
2022-02-16 21:00:00,1.06583,1.0663,1.055,1.05957
2022-02-16 22:00:00,1.0595,1.0595,1.036,1.03649
2022-02-16 23:00:00,1.03649,1.04499,1.02852,1.03469
2022-02-17 00:00:00,1.03363,1.04444,1.03263,1.03677
2022-02-17 01:00:00,1.03682,1.05058,1.03243,1.04774
2022-02-17 02:00:00,1.04864,1.05392,1.03457,1.05
2022-02-17 03:00:00,1.05007,1.05408,1.03022,1.03447
2022-02-17 04:00:00,1.03479,1.03479,1.01711,1.02454
2022-02-17 05:00:00,1.02486,1.03335,1.01539,1.01685
2022-02-17 06:00:00,1.01746,1.03361,1.01687,1.023
2022-02-17 07:00:00,1.02331,1.03183,1.01649,1.01893
2022-02-17 08:00:00,1.01986,1.03051,0.99274,0.99918
2022-02-17 09:00:00,0.99816,1.00928,0.98208,0.9922
2022-02-17 10:00:00,0.99109,0.99788,0.98516,0.99352
2022-02-17 11:00:00,0.99204,1.00604,0.98573,1.00372
2022-02-17 12:00:00,1.00473,1.0075,0.99725,1.0015
2022-02-17 13:00:00,1.00035,1.00335,0.95699,0.97675
2022-02-17 14:00:00,0.97569,0.97992,0.96151,0.96814
2022-02-17 15:00:00,0.9682,0.9682,0.95306,0.95844
2022-02-17 16:00:00,0.95844,0.96308,0.9253,0.95
2022-02-17 17:00:00,0.94815,0.95385,0.94232,0.94755
2022-02-17 18:00:00,0.94653,0.9493,0.92887,0.93273
2022-02-17 19:00:00,0.93228,0.93483,0.9157,0.92929
2022-02-17 20:00:00,0.92844,0.93995,0.91793,0.93894
2022-02-17 21:00:00,0.93871,0.9511,0.93671,0.94037
2022-02-17 22:00:00,0.94125,0.94425,0.9372,0.93863
2022-02-17 23:00:00,0.93901,0.94407,0.93411,0.93422
2022-02-18 00:00:00,0.93418,0.93903,0.93062,0.93684
2022-02-18 01:00:00,0.93677,0.9579,0.93492,0.95282
2022-02-18 02:00:00,0.95419,0.97416,0.95151,0.96153
2022-02-18 03:00:00,0.96117,0.99218,0.96113,0.99027
2022-02-18 04:00:00,0.99074,1.01247,0.97628,0.97902
2022-02-18 05:00:00,0.97945,0.99182,0.96318,0.97774
2022-02-18 06:00:00,0.97625,0.97891,0.93332,0.93693
2022-02-18 07:00:00,0.93784,0.96317,0.93183,0.95487
2022-02-18 08:00:00,0.95556,0.96192,0.94046,0.94931
2022-02-18 09:00:00,0.94744,0.988,0.91248,0.95792
2022-02-18 10:00:00,0.95796,0.96658,0.92582,0.93621
2022-02-18 11:00:00,0.93419,0.94838,0.92061,0.92801
2022-02-18 12:00:00,0.928,0.94655,0.928,0.9372
2022-02-18 13:00:00,0.9372,0.95045,0.91985,0.93723
2022-02-18 14:00:00,0.93637,0.94698,0.93059,0.93424
2022-02-18 15:00:00,0.93595,0.93849,0.92,0.92531
2022-02-18 16:00:00,0.92646,0.93191,0.92,0.92561
2022-02-18 17:00:00,0.92364,0.92968,0.91318,0.91487
2022-02-18 18:00:00,0.91441,0.92718,0.91353,0.91642
2022-02-18 19:00:00,0.91626,0.9382,0.91402,0.93558
2022-02-18 20:00:00,0.93552,0.94541,0.93251,0.94496
2022-02-18 21:00:00,0.94359,0.94564,0.93412,0.93798
2022-02-18 22:00:00,0.93766,0.94575,0.9354,0.94312
2022-02-18 23:00:00,0.94161,0.9451,0.93165,0.94097
2022-02-19 00:00:00,0.93933,0.99109,0.9354,0.97871
2022-02-19 01:00:00,0.97991,0.98797,0.96283,0.98265
2022-02-19 02:00:00,0.98265,0.99563,0.97156,0.98037
2022-02-19 03:00:00,0.9797,0.9859,0.94569,0.94762
2022-02-19 04:00:00,0.94718,0.95751,0.9457,0.948
2022-02-19 05:00:00,0.948,0.95271,0.93933,0.94724
2022-02-19 06:00:00,0.94822,0.94977,0.92744,0.93094
2022-02-19 07:00:00,0.93054,0.94188,0.92208,0.92376
2022-02-19 08:00:00,0.92376,0.94668,0.91556,0.94143
2022-02-19 09:00:00,0.94028,0.95004,0.92858,0.94377
2022-02-19 10:00:00,0.94384,0.95751,0.93865,0.95124
2022-02-19 11:00:00,0.95234,0.98056,0.94888,0.9545
2022-02-19 12:00:00,0.95456,0.96888,0.95,0.95774
2022-02-19 13:00:00,0.95615,0.95997,0.94891,0.95447
2022-02-19 14:00:00,0.95436,0.96271,0.94113,0.94247
2022-02-19 15:00:00,0.94229,0.95518,0.94031,0.95518
2022-02-19 16:00:00,0.95382,0.95457,0.93811,0.94585
2022-02-19 17:00:00,0.94392,0.95409,0.94045,0.94962
2022-02-19 18:00:00,0.94935,0.95678,0.94695,0.95237
2022-02-19 19:00:00,0.95297,0.95512,0.94004,0.94136
2022-02-19 20:00:00,0.94136,0.94278,0.93206,0.93811
2022-02-19 21:00:00,0.93811,0.94277,0.93036,0.93067
2022-02-19 22:00:00,0.93146,0.93368,0.92505,0.9296
2022-02-19 23:00:00,0.93015,0.93015,0.84976,0.87777
2022-02-20 00:00:00,0.87996,0.88727,0.8616,0.86228
2022-02-20 01:00:00,0.86224,0.86618,0.83971,0.84168
2022-02-20 02:00:00,0.84027,0.85407,0.83724,0.85407
2022-02-20 03:00:00,0.85446,0.85471,0.8131,0.81936
2022-02-20 04:00:00,0.81964,0.83399,0.81585,0.83009
2022-02-20 05:00:00,0.83137,0.8448,0.82596,0.83034
2022-02-20 06:00:00,0.83111,0.83714,0.82579,0.83676
2022-02-20 07:00:00,0.83708,0.85367,0.82805,0.82885
2022-02-20 08:00:00,0.82955,0.83196,0.81358,0.81771
2022-02-20 09:00:00,0.81691,0.82099,0.8001,0.81526
2022-02-20 10:00:00,0.8153,0.8331,0.81451,0.82731
2022-02-20 11:00:00,0.82754,0.84038,0.82064,0.82507
2022-02-20 12:00:00,0.82466,0.83554,0.8227,0.82887
2022-02-20 13:00:00,0.82824,0.83047,0.82,0.8284
2022-02-20 14:00:00,0.8275,0.82836,0.82075,0.82356
2022-02-20 15:00:00,0.82314,0.82314,0.81085,0.81543
2022-02-20 16:00:00,0.81575,0.81832,0.80042,0.80599
2022-02-20 17:00:00,0.8069,0.8397,0.8069,0.8352
2022-02-20 18:00:00,0.83601,0.8405,0.82197,0.82197
2022-02-20 19:00:00,0.82197,0.82679,0.81021,0.82679
2022-02-20 20:00:00,0.8252,0.85661,0.82489,0.84892
2022-02-20 21:00:00,0.84891,0.85079,0.836,0.84458
2022-02-20 22:00:00,0.84463,0.85136,0.83497,0.83749
2022-02-20 23:00:00,0.83674,0.85947,0.83674,0.85947
2022-02-21 00:00:00,0.85835,0.86203,0.85136,0.86018
2022-02-21 01:00:00,0.86019,0.86033,0.85299,0.85781
2022-02-21 02:00:00,0.85754,0.86851,0.8521,0.86625
2022-02-21 03:00:00,0.86625,0.87176,0.84621,0.84958
2022-02-21 04:00:00,0.84998,0.85113,0.8435,0.8435
2022-02-21 05:00:00,0.84368,0.84445,0.815,0.81803
2022-02-21 06:00:00,0.81885,0.82268,0.78256,0.79049
2022-02-21 07:00:00,0.79046,0.79536,0.779,0.7823
2022-02-21 08:00:00,0.78268,0.7842,0.76212,0.77329
2022-02-21 09:00:00,0.77314,0.82285,0.77061,0.81268
2022-02-21 10:00:00,0.81249,0.83009,0.80328,0.80501
2022-02-21 11:00:00,0.80495,0.81285,0.8018,0.80322
2022-02-21 12:00:00,0.80301,0.80753,0.79704,0.79858
2022-02-21 13:00:00,0.79829,0.8,0.77273,0.78348
2022-02-21 14:00:00,0.78217,0.79314,0.77684,0.79218
2022-02-21 15:00:00,0.79137,0.79362,0.78318,0.79031
2022-02-21 16:00:00,0.79095,0.79576,0.76554,0.76674
2022-02-21 17:00:00,0.76666,0.77845,0.75898,0.77142
2022-02-21 18:00:00,0.77207,0.7721,0.73547,0.74137
2022-02-21 19:00:00,0.74049,0.75387,0.73489,0.74735
2022-02-21 20:00:00,0.74773,0.74805,0.7346,0.74139
2022-02-21 21:00:00,0.74011,0.74245,0.72853,0.73474
2022-02-21 22:00:00,0.73528,0.73528,0.69861,0.70509
2022-02-21 23:00:00,0.70596,0.71666,0.70474,0.7061
2022-02-22 00:00:00,0.70636,0.72823,0.70636,0.71243
2022-02-22 01:00:00,0.71243,0.72922,0.71243,0.72515
2022-02-22 02:00:00,0.72492,0.7274,0.71332,0.7209
2022-02-22 03:00:00,0.72038,0.733,0.71811,0.733
2022-02-22 04:00:00,0.73331,0.73495,0.72576,0.72906
2022-02-22 05:00:00,0.73013,0.75125,0.72478,0.74986
2022-02-22 06:00:00,0.7508,0.75248,0.73679,0.74251
2022-02-22 07:00:00,0.74169,0.74671,0.73401,0.74027
2022-02-22 08:00:00,0.7396,0.74785,0.73465,0.7456
2022-02-22 09:00:00,0.74532,0.75856,0.73642,0.75413
2022-02-22 10:00:00,0.75324,0.75956,0.74419,0.74515
2022-02-22 11:00:00,0.74529,0.74926,0.73214,0.74021
2022-02-22 12:00:00,0.73989,0.74226,0.72891,0.73389
2022-02-22 13:00:00,0.73229,0.74346,0.73108,0.73636
2022-02-22 14:00:00,0.73561,0.74714,0.73296,0.74424
2022-02-22 15:00:00,0.74523,0.75,0.7355,0.74357
2022-02-22 16:00:00,0.74432,0.74821,0.74087,0.74205
2022-02-22 17:00:00,0.7429,0.74396,0.73843,0.7397
2022-02-22 18:00:00,0.74032,0.75788,0.73729,0.753
2022-02-22 19:00:00,0.75355,0.76025,0.75116,0.754
2022-02-22 20:00:00,0.75408,0.75416,0.74608,0.74824
2022-02-22 21:00:00,0.74808,0.75845,0.74099,0.74556
2022-02-22 22:00:00,0.74599,0.75086,0.74045,0.74978
2022-02-22 23:00:00,0.74893,0.7743,0.74893,0.76933
2022-02-23 00:00:00,0.77042,0.79885,0.76714,0.78053
2022-02-23 01:00:00,0.78173,0.79528,0.77653,0.7801
2022-02-23 02:00:00,0.77974,0.79272,0.77953,0.7865
2022-02-23 03:00:00,0.78731,0.83119,0.78489,0.80094
2022-02-23 04:00:00,0.80105,0.80592,0.79009,0.79612
2022-02-23 05:00:00,0.79615,0.805,0.79176,0.80234
2022-02-23 06:00:00,0.80273,0.80435,0.79357,0.79376
2022-02-23 07:00:00,0.79498,0.80689,0.79203,0.80174
2022-02-23 08:00:00,0.80188,0.80571,0.78757,0.79615
2022-02-23 09:00:00,0.79517,0.798,0.77546,0.77546
2022-02-23 10:00:00,0.77611,0.778,0.76508,0.77017
2022-02-23 11:00:00,0.76955,0.79215,0.75853,0.78689
2022-02-23 12:00:00,0.78695,0.805,0.76746,0.77211
2022-02-23 13:00:00,0.77179,0.78424,0.76559,0.77191
2022-02-23 14:00:00,0.77183,0.77639,0.75878,0.76077
2022-02-23 15:00:00,0.76025,0.76025,0.74729,0.75037
2022-02-23 16:00:00,0.75059,0.75579,0.73867,0.73911
2022-02-23 17:00:00,0.73835,0.748,0.7336,0.74547
2022-02-23 18:00:00,0.74575,0.74751,0.73,0.731
2022-02-23 19:00:00,0.73154,0.73861,0.71686,0.71881
2022-02-23 20:00:00,0.72001,0.72876,0.71574,0.72733
2022-02-23 21:00:00,0.7269,0.72902,0.70543,0.70652
2022-02-23 22:00:00,0.70646,0.71165,0.66709,0.67549
2022-02-23 23:00:00,0.67432,0.6828,0.65953,0.67884
2022-02-24 00:00:00,0.67981,0.67981,0.63803,0.65441
2022-02-24 01:00:00,0.65542,0.67471,0.64695,0.65054
2022-02-24 02:00:00,0.65025,0.66197,0.63016,0.65805
2022-02-24 03:00:00,0.65841,0.67353,0.65392,0.66514
2022-02-24 04:00:00,0.66535,0.68993,0.66189,0.6688
2022-02-24 05:00:00,0.66837,0.66904,0.63823,0.65322
2022-02-24 06:00:00,0.65292,0.65843,0.643,0.65555
2022-02-24 07:00:00,0.65463,0.65463,0.64328,0.64591
2022-02-24 08:00:00,0.64634,0.659,0.64175,0.65543
2022-02-24 09:00:00,0.65495,0.66472,0.64763,0.66425
2022-02-24 10:00:00,0.66313,0.67972,0.65785,0.67802
2022-02-24 11:00:00,0.678,0.68327,0.66597,0.67821
2022-02-24 12:00:00,0.67838,0.67838,0.66344,0.66877
2022-02-24 13:00:00,0.6682,0.6904,0.666,0.6834
2022-02-24 14:00:00,0.68387,0.70648,0.68066,0.70625
2022-02-24 15:00:00,0.70599,0.72658,0.70268,0.72
