datetime,STPTBUSD_open,STPTBUSD_high,STPTBUSD_low,STPTBUSD_close
2022-02-06 17:00:00,0.10035,0.10045,0.10003,0.10037
2022-02-06 18:00:00,0.10008,0.10207,0.10008,0.10181
2022-02-06 19:00:00,0.10181,0.10291,0.09954,0.10291
2022-02-06 20:00:00,0.10291,0.10382,0.10171,0.1027
2022-02-06 21:00:00,0.1027,0.10498,0.10174,0.10468
2022-02-06 22:00:00,0.10492,0.10604,0.10323,0.10395
2022-02-06 23:00:00,0.10423,0.10438,0.1034,0.10399
2022-02-07 00:00:00,0.10399,0.10444,0.10364,0.10364
2022-02-07 01:00:00,0.10361,0.10404,0.10327,0.10327
2022-02-07 02:00:00,0.10366,0.1038,0.10314,0.10327
2022-02-07 03:00:00,0.10303,0.10307,0.10225,0.10277
2022-02-07 04:00:00,0.10277,0.10762,0.10277,0.10762
2022-02-07 05:00:00,0.10713,0.10762,0.10406,0.10492
2022-02-07 06:00:00,0.1049,0.10542,0.10374,0.10407
2022-02-07 07:00:00,0.10368,0.10396,0.10278,0.10298
2022-02-07 08:00:00,0.10349,0.10379,0.10349,0.10358
2022-02-07 09:00:00,0.1038,0.10549,0.10379,0.10528
2022-02-07 10:00:00,0.10544,0.10544,0.1044,0.10519
2022-02-07 11:00:00,0.10484,0.107,0.10365,0.10674
2022-02-07 12:00:00,0.107,0.11194,0.10533,0.10624
2022-02-07 13:00:00,0.1063,0.1063,0.10427,0.10462
2022-02-07 14:00:00,0.10462,0.10551,0.10458,0.10549
2022-02-07 15:00:00,0.10473,0.10546,0.10467,0.10467
2022-02-07 16:00:00,0.10524,0.10524,0.1047,0.10507
2022-02-07 17:00:00,0.10507,0.10563,0.10482,0.10562
2022-02-07 18:00:00,0.10514,0.1056,0.10453,0.10453
2022-02-07 19:00:00,0.10457,0.11086,0.10456,0.10753
2022-02-07 20:00:00,0.10783,0.1098,0.10752,0.10928
2022-02-07 21:00:00,0.10927,0.11034,0.10831,0.10831
2022-02-07 22:00:00,0.10803,0.10871,0.10786,0.10871
2022-02-07 23:00:00,0.10869,0.114,0.10712,0.10712
2022-02-08 00:00:00,0.10712,0.10724,0.10636,0.10719
2022-02-08 01:00:00,0.10715,0.10786,0.1032,0.10424
2022-02-08 02:00:00,0.10411,0.10441,0.10223,0.10303
2022-02-08 03:00:00,0.10306,0.10331,0.0992,0.10056
2022-02-08 04:00:00,0.10011,0.10089,0.0987,0.0992
2022-02-08 05:00:00,0.09923,0.09959,0.09828,0.09883
2022-02-08 06:00:00,0.09908,0.103,0.09872,0.10219
2022-02-08 07:00:00,0.10146,0.10146,0.0992,0.09969
2022-02-08 08:00:00,0.10013,0.10023,0.09975,0.09995
2022-02-08 09:00:00,0.10021,0.10073,0.10021,0.10028
2022-02-08 10:00:00,0.10028,0.10028,0.09799,0.09899
2022-02-08 11:00:00,0.09989,0.10004,0.09908,0.09908
2022-02-08 12:00:00,0.09878,0.0997,0.0987,0.0997
2022-02-08 13:00:00,0.09987,0.09988,0.09966,0.09966
2022-02-08 14:00:00,0.09966,0.09986,0.09931,0.09986
2022-02-08 15:00:00,0.09971,0.10102,0.09971,0.10102
2022-02-08 16:00:00,0.10102,0.10139,0.10061,0.10139
2022-02-08 17:00:00,0.10128,0.10238,0.10078,0.10145
2022-02-08 18:00:00,0.10189,0.10738,0.10189,0.10561
2022-02-08 19:00:00,0.10561,0.1071,0.10374,0.1055
2022-02-08 20:00:00,0.1055,0.1055,0.10221,0.10232
2022-02-08 21:00:00,0.10203,0.10203,0.10058,0.10128
2022-02-08 22:00:00,0.10129,0.10188,0.10129,0.10188
2022-02-08 23:00:00,0.10187,0.10292,0.10172,0.10172
2022-02-09 00:00:00,0.10174,0.10361,0.10119,0.10329
2022-02-09 01:00:00,0.10268,0.10343,0.10268,0.10285
2022-02-09 02:00:00,0.1023,0.1034,0.10134,0.1034
2022-02-09 03:00:00,0.10239,0.10239,0.10084,0.10146
2022-02-09 04:00:00,0.10145,0.10151,0.10069,0.10151
2022-02-09 05:00:00,0.10152,0.1024,0.10152,0.10225
2022-02-09 06:00:00,0.10225,0.10286,0.10176,0.10286
2022-02-09 07:00:00,0.10235,0.10401,0.10204,0.10393
2022-02-09 08:00:00,0.10395,0.10395,0.1032,0.1032
2022-02-09 09:00:00,0.10321,0.10393,0.10279,0.10334
2022-02-09 10:00:00,0.10389,0.10389,0.10273,0.10273
2022-02-09 11:00:00,0.1028,0.10304,0.10226,0.10304
2022-02-09 12:00:00,0.10309,0.1037,0.10309,0.1031
2022-02-09 13:00:00,0.1031,0.10315,0.10226,0.10299
2022-02-09 14:00:00,0.10305,0.104,0.10299,0.104
2022-02-09 15:00:00,0.10379,0.10419,0.10379,0.10407
2022-02-09 16:00:00,0.10385,0.10406,0.1038,0.10406
2022-02-09 17:00:00,0.10406,0.10406,0.10406,0.10406
2022-02-09 18:00:00,0.10409,0.10449,0.10337,0.10337
2022-02-09 19:00:00,0.10323,0.10388,0.10224,0.10232
2022-02-09 20:00:00,0.10232,0.1027,0.1022,0.1023
2022-02-09 21:00:00,0.1024,0.1024,0.10145,0.10145
2022-02-09 22:00:00,0.1013,0.10157,0.10069,0.10155
2022-02-09 23:00:00,0.10141,0.10155,0.10132,0.10132
2022-02-10 00:00:00,0.10154,0.10155,0.10079,0.10097
2022-02-10 01:00:00,0.10097,0.10097,0.10019,0.10038
2022-02-10 02:00:00,0.10053,0.10076,0.10053,0.10074
2022-02-10 03:00:00,0.10074,0.10145,0.10072,0.10144
2022-02-10 04:00:00,0.10144,0.10145,0.10144,0.10145
2022-02-10 05:00:00,0.10189,0.10241,0.10189,0.10206
2022-02-10 06:00:00,0.10208,0.10241,0.10173,0.10208
2022-02-10 07:00:00,0.1019,0.1019,0.10009,0.10088
2022-02-10 08:00:00,0.10112,0.10112,0.09826,0.0987
2022-02-10 09:00:00,0.09889,0.09989,0.0968,0.09989
2022-02-10 10:00:00,0.10028,0.10094,0.0996,0.10019
2022-02-10 11:00:00,0.1005,0.10132,0.1005,0.10068
2022-02-10 12:00:00,0.10068,0.10139,0.10068,0.10139
2022-02-10 13:00:00,0.10024,0.10043,0.09969,0.10018
2022-02-10 14:00:00,0.09975,0.09975,0.0992,0.0992
2022-02-10 15:00:00,0.0991,0.09952,0.0991,0.09933
2022-02-10 16:00:00,0.09901,0.09986,0.09884,0.09915
2022-02-10 17:00:00,0.09913,0.09977,0.09888,0.0994
2022-02-10 18:00:00,0.09875,0.09943,0.09804,0.0988
2022-02-10 19:00:00,0.09864,0.09868,0.0964,0.09743
2022-02-10 20:00:00,0.09792,0.09887,0.09743,0.09743
2022-02-10 21:00:00,0.09824,0.09824,0.09726,0.09814
2022-02-10 22:00:00,0.09838,0.09841,0.09778,0.09841
2022-02-10 23:00:00,0.0986,0.0986,0.0981,0.0981
2022-02-11 00:00:00,0.09824,0.09886,0.09824,0.09884
2022-02-11 01:00:00,0.09882,0.09884,0.09837,0.0988
2022-02-11 02:00:00,0.0983,0.09867,0.09829,0.09851
2022-02-11 03:00:00,0.09883,0.09975,0.09883,0.09975
2022-02-11 04:00:00,0.0987,0.10036,0.0987,0.10036
2022-02-11 05:00:00,0.09971,0.09971,0.0988,0.0988
2022-02-11 06:00:00,0.09882,0.09882,0.09882,0.09882
2022-02-11 07:00:00,0.09882,0.09935,0.0987,0.09934
2022-02-11 08:00:00,0.09935,0.09957,0.09935,0.09957
2022-02-11 09:00:00,0.09957,0.09986,0.0989,0.09986
2022-02-11 10:00:00,0.09962,0.09962,0.09888,0.09935
2022-02-11 11:00:00,0.09895,0.09895,0.0987,0.09872
2022-02-11 12:00:00,0.09853,0.0987,0.09739,0.09833
2022-02-11 13:00:00,0.09812,0.0987,0.09756,0.09756
2022-02-11 14:00:00,0.09724,0.09785,0.09669,0.09704
2022-02-11 15:00:00,0.0973,0.0973,0.09548,0.09681
2022-02-11 16:00:00,0.09705,0.09711,0.09682,0.09704
2022-02-11 17:00:00,0.09717,0.0972,0.09441,0.09461
2022-02-11 18:00:00,0.09438,0.09647,0.09373,0.09647
2022-02-11 19:00:00,0.0958,0.09597,0.09492,0.09587
2022-02-11 20:00:00,0.09588,0.09596,0.09588,0.09594
2022-02-11 21:00:00,0.09563,0.09583,0.09508,0.09508
2022-02-11 22:00:00,0.09508,0.09508,0.09456,0.09496
2022-02-11 23:00:00,0.09456,0.09496,0.09438,0.09438
2022-02-12 00:00:00,0.09465,0.09497,0.09416,0.09417
2022-02-12 01:00:00,0.09438,0.09438,0.09104,0.09209
2022-02-12 02:00:00,0.09246,0.09273,0.0923,0.0923
2022-02-12 03:00:00,0.09351,0.09351,0.09218,0.09272
2022-02-12 04:00:00,0.09268,0.09268,0.0925,0.0925
2022-02-12 05:00:00,0.0927,0.0927,0.0917,0.09195
2022-02-12 06:00:00,0.09231,0.09303,0.091,0.09303
2022-02-12 07:00:00,0.09269,0.0927,0.09223,0.09223
2022-02-12 08:00:00,0.09247,0.09247,0.09245,0.09245
2022-02-12 09:00:00,0.09158,0.09188,0.09083,0.09181
2022-02-12 10:00:00,0.0918,0.09187,0.09077,0.0912
2022-02-12 11:00:00,0.09155,0.09333,0.09155,0.09333
2022-02-12 12:00:00,0.09321,0.09337,0.09321,0.09337
2022-02-12 13:00:00,0.09325,0.09449,0.09325,0.09434
2022-02-12 14:00:00,0.09456,0.09598,0.09456,0.09543
2022-02-12 15:00:00,0.09466,0.09628,0.09461,0.09628
2022-02-12 16:00:00,0.09601,0.09601,0.09391,0.09402
2022-02-12 17:00:00,0.09396,0.0945,0.09318,0.09339
2022-02-12 18:00:00,0.09339,0.09446,0.09312,0.09446
2022-02-12 19:00:00,0.09425,0.09598,0.09425,0.09598
2022-02-12 20:00:00,0.09636,0.09636,0.09485,0.09485
2022-02-12 21:00:00,0.09485,0.09594,0.09397,0.09594
2022-02-12 22:00:00,0.09512,0.09594,0.09488,0.09488
2022-02-12 23:00:00,0.09485,0.09551,0.09393,0.09551
2022-02-13 00:00:00,0.09586,0.09594,0.09348,0.09594
2022-02-13 01:00:00,0.09573,0.09585,0.09544,0.09585
2022-02-13 02:00:00,0.09578,0.09583,0.09541,0.09579
2022-02-13 03:00:00,0.09592,0.09592,0.09445,0.09481
2022-02-13 04:00:00,0.0948,0.09489,0.09456,0.09486
2022-02-13 05:00:00,0.09478,0.09589,0.09478,0.09565
2022-02-13 06:00:00,0.09565,0.09565,0.09519,0.09519
2022-02-13 07:00:00,0.09487,0.095,0.09477,0.095
2022-02-13 08:00:00,0.09471,0.09498,0.0945,0.09498
2022-02-13 09:00:00,0.09498,0.09551,0.09485,0.09498
2022-02-13 10:00:00,0.09524,0.09524,0.09503,0.09524
2022-02-13 11:00:00,0.09524,0.09524,0.09391,0.09391
2022-02-13 12:00:00,0.09391,0.09432,0.09391,0.09429
2022-02-13 13:00:00,0.09339,0.09433,0.09231,0.09231
2022-02-13 14:00:00,0.09245,0.09245,0.092,0.092
2022-02-13 15:00:00,0.09227,0.09543,0.09227,0.09391
2022-02-13 16:00:00,0.09452,0.09452,0.09397,0.09399
2022-02-13 17:00:00,0.0945,0.09546,0.0945,0.09546
2022-02-13 18:00:00,0.09546,0.09546,0.09425,0.09504
2022-02-13 19:00:00,0.09495,0.09841,0.0934,0.09456
2022-02-13 20:00:00,0.09426,0.09426,0.09187,0.09187
2022-02-13 21:00:00,0.09264,0.09347,0.09186,0.09243
2022-02-13 22:00:00,0.09243,0.09361,0.09243,0.09333
2022-02-13 23:00:00,0.09346,0.09393,0.09322,0.09338
2022-02-14 00:00:00,0.09323,0.09323,0.09225,0.09283
2022-02-14 01:00:00,0.09228,0.09379,0.09225,0.09379
2022-02-14 02:00:00,0.09377,0.09377,0.09308,0.09308
2022-02-14 03:00:00,0.09374,0.0947,0.09258,0.09286
2022-02-14 04:00:00,0.09286,0.09286,0.09286,0.09286
2022-02-14 05:00:00,0.09251,0.09372,0.09237,0.09372
2022-02-14 06:00:00,0.09381,0.09398,0.09374,0.09398
2022-02-14 07:00:00,0.09354,0.09551,0.09351,0.09551
2022-02-14 08:00:00,0.09593,0.09593,0.09495,0.09495
2022-02-14 09:00:00,0.095,0.09544,0.09495,0.09516
2022-02-14 10:00:00,0.09498,0.09503,0.09495,0.09503
2022-02-14 11:00:00,0.09532,0.09577,0.09513,0.09533
2022-02-14 12:00:00,0.09565,0.09565,0.09565,0.09565
2022-02-14 13:00:00,0.09565,0.09565,0.0946,0.0946
2022-02-14 14:00:00,0.09445,0.09453,0.09339,0.09339
2022-02-14 15:00:00,0.09437,0.09437,0.09398,0.09398
2022-02-14 16:00:00,0.094,0.09504,0.094,0.09504
2022-02-14 17:00:00,0.09504,0.09551,0.09504,0.09551
2022-02-14 18:00:00,0.09551,0.09551,0.0948,0.0948
2022-02-14 19:00:00,0.09468,0.09468,0.0946,0.0946
2022-02-14 20:00:00,0.09551,0.0969,0.09551,0.09643
2022-02-14 21:00:00,0.09662,0.09709,0.09634,0.09663
2022-02-14 22:00:00,0.09665,0.09665,0.09665,0.09665
2022-02-14 23:00:00,0.09659,0.09674,0.0957,0.0957
2022-02-15 00:00:00,0.0959,0.09594,0.0959,0.09594
2022-02-15 01:00:00,0.09612,0.09612,0.09612,0.09612
2022-02-15 02:00:00,0.09536,0.09596,0.09536,0.09596
2022-02-15 03:00:00,0.09642,0.09889,0.09642,0.09777
2022-02-15 04:00:00,0.09773,0.09811,0.09721,0.09811
2022-02-15 05:00:00,0.0981,0.09926,0.098,0.09923
2022-02-15 06:00:00,0.09918,0.09925,0.09771,0.09887
2022-02-15 07:00:00,0.09882,0.09883,0.09798,0.09846
2022-02-15 08:00:00,0.09841,0.09841,0.0975,0.09785
2022-02-15 09:00:00,0.09824,0.09841,0.09824,0.09839
2022-02-15 10:00:00,0.09869,0.09869,0.09805,0.09844
2022-02-15 11:00:00,0.0987,0.0987,0.0987,0.0987
2022-02-15 12:00:00,0.09875,0.09937,0.09812,0.09842
2022-02-15 13:00:00,0.09931,0.09931,0.09869,0.09869
2022-02-15 14:00:00,0.09912,0.09912,0.09912,0.09912
2022-02-15 15:00:00,0.09937,0.09938,0.09839,0.09937
2022-02-15 16:00:00,0.09925,0.10139,0.09821,0.09889
2022-02-15 17:00:00,0.09938,0.10081,0.09885,0.10014
2022-02-15 18:00:00,0.10075,0.10176,0.10016,0.10098
2022-02-15 19:00:00,0.10139,0.10139,0.09977,0.09977
2022-02-15 20:00:00,0.10028,0.10028,0.09923,0.09923
2022-02-15 21:00:00,0.09991,0.09996,0.09982,0.09982
2022-02-15 22:00:00,0.0992,0.09983,0.09901,0.09901
2022-02-15 23:00:00,0.0987,0.0987,0.09739,0.0984
2022-02-16 00:00:00,0.0984,0.10198,0.0984,0.09988
2022-02-16 01:00:00,0.0992,0.09932,0.09849,0.09932
2022-02-16 02:00:00,0.09854,0.09862,0.09762,0.09862
2022-02-16 03:00:00,0.09874,0.09946,0.09874,0.09923
2022-02-16 04:00:00,0.09923,0.09936,0.09913,0.09913
2022-02-16 05:00:00,0.09913,0.0993,0.09872,0.09903
2022-02-16 06:00:00,0.09902,0.09951,0.09901,0.09951
2022-02-16 07:00:00,0.09946,0.09964,0.09796,0.09889
2022-02-16 08:00:00,0.09811,0.09837,0.09622,0.09629
2022-02-16 09:00:00,0.09663,0.09709,0.09632,0.09671
2022-02-16 10:00:00,0.09652,0.09735,0.09652,0.09735
2022-02-16 11:00:00,0.09678,0.0973,0.09642,0.09724
2022-02-16 12:00:00,0.09743,0.09776,0.09694,0.09694
2022-02-16 13:00:00,0.09693,0.09839,0.09667,0.09748
2022-02-16 14:00:00,0.09743,0.09929,0.09743,0.09913
2022-02-16 15:00:00,0.09912,0.09921,0.09874,0.09881
2022-02-16 16:00:00,0.09917,0.09933,0.09822,0.09841
2022-02-16 17:00:00,0.0991,0.09939,0.09866,0.09866
2022-02-16 18:00:00,0.099,0.09939,0.099,0.09939
2022-02-16 19:00:00,0.09932,0.10115,0.0984,0.09999
2022-02-16 20:00:00,0.1003,0.10038,0.0997,0.10017
2022-02-16 21:00:00,0.09945,0.09999,0.09945,0.09996
2022-02-16 22:00:00,0.09995,0.09996,0.09886,0.09886
2022-02-16 23:00:00,0.0987,0.0987,0.09633,0.09727
2022-02-17 00:00:00,0.09727,0.09757,0.09714,0.09749
2022-02-17 01:00:00,0.0976,0.09792,0.09707,0.09792
2022-02-17 02:00:00,0.0976,0.09839,0.09747,0.09767
2022-02-17 03:00:00,0.09829,0.09838,0.09646,0.09726
2022-02-17 04:00:00,0.09719,0.09763,0.09676,0.09727
2022-02-17 05:00:00,0.09695,0.0974,0.09628,0.09628
2022-02-17 06:00:00,0.09628,0.09695,0.09628,0.09695
2022-02-17 07:00:00,0.09695,0.09695,0.09648,0.09648
2022-02-17 08:00:00,0.09653,0.09653,0.09415,0.09438
2022-02-17 09:00:00,0.09459,0.09504,0.09391,0.09391
2022-02-17 10:00:00,0.09445,0.09456,0.09383,0.09383
2022-02-17 11:00:00,0.09456,0.09456,0.09456,0.09456
2022-02-17 12:00:00,0.09391,0.09391,0.09381,0.09381
2022-02-17 13:00:00,0.09436,0.09436,0.0923,0.09356
2022-02-17 14:00:00,0.09343,0.09346,0.09269,0.09269
2022-02-17 15:00:00,0.09246,0.09314,0.09206,0.09234
2022-02-17 16:00:00,0.09236,0.09299,0.09109,0.09299
2022-02-17 17:00:00,0.09212,0.09274,0.09204,0.09274
2022-02-17 18:00:00,0.09187,0.09288,0.0916,0.0926
2022-02-17 19:00:00,0.0926,0.09385,0.09149,0.0919
2022-02-17 20:00:00,0.09263,0.0938,0.0917,0.09378
2022-02-17 21:00:00,0.09372,0.09376,0.09257,0.09283
2022-02-17 22:00:00,0.09254,0.09254,0.09208,0.09244
2022-02-17 23:00:00,0.09244,0.09244,0.09212,0.09212
2022-02-18 00:00:00,0.09212,0.09212,0.09212,0.09212
2022-02-18 01:00:00,0.09238,0.09238,0.09205,0.09218
2022-02-18 02:00:00,0.09215,0.09274,0.09205,0.09274
2022-02-18 03:00:00,0.09279,0.09305,0.09255,0.09305
2022-02-18 04:00:00,0.09369,0.09369,0.09329,0.09329
2022-02-18 05:00:00,0.09275,0.09275,0.09243,0.09243
2022-02-18 06:00:00,0.09275,0.09298,0.09141,0.09141
2022-02-18 07:00:00,0.09141,0.09251,0.09141,0.09143
2022-02-18 08:00:00,0.09195,0.09195,0.09044,0.09109
2022-02-18 09:00:00,0.09093,0.09102,0.08742,0.08956
2022-02-18 10:00:00,0.08996,0.09041,0.08808,0.0894
2022-02-18 11:00:00,0.08825,0.09001,0.08806,0.08909
2022-02-18 12:00:00,0.08927,0.09074,0.08927,0.09006
2022-02-18 13:00:00,0.0902,0.0902,0.0891,0.0891
2022-02-18 14:00:00,0.08965,0.08965,0.08965,0.08965
2022-02-18 15:00:00,0.08939,0.08985,0.089,0.08985
2022-02-18 16:00:00,0.08906,0.08906,0.08905,0.08905
2022-02-18 17:00:00,0.08905,0.08982,0.08893,0.08982
2022-02-18 18:00:00,0.08906,0.09021,0.08906,0.08965
2022-02-18 19:00:00,0.09017,0.09017,0.08994,0.09016
2022-02-18 20:00:00,0.09003,0.09003,0.08943,0.08943
2022-02-18 21:00:00,0.08943,0.08943,0.08943,0.08943
2022-02-18 22:00:00,0.08966,0.08966,0.08966,0.08966
2022-02-18 23:00:00,0.08919,0.08919,0.08919,0.08919
2022-02-19 00:00:00,0.08961,0.08964,0.08922,0.08954
2022-02-19 01:00:00,0.08959,0.09,0.0892,0.08998
2022-02-19 02:00:00,0.08998,0.08998,0.08998,0.08998
2022-02-19 03:00:00,0.08922,0.08922,0.08868,0.08868
2022-02-19 04:00:00,0.08868,0.08868,0.08786,0.08786
2022-02-19 05:00:00,0.08837,0.08837,0.0874,0.0874
2022-02-19 06:00:00,0.08701,0.08701,0.08622,0.08622
2022-02-19 07:00:00,0.08605,0.08672,0.08537,0.0861
2022-02-19 08:00:00,0.0861,0.08768,0.08599,0.08768
2022-02-19 09:00:00,0.0874,0.08741,0.08704,0.08704
2022-02-19 10:00:00,0.08728,0.08728,0.08673,0.08723
2022-02-19 11:00:00,0.08781,0.08821,0.08757,0.08757
2022-02-19 12:00:00,0.08817,0.08817,0.08735,0.08802
2022-02-19 13:00:00,0.088,0.088,0.088,0.088
2022-02-19 14:00:00,0.08773,0.08798,0.08765,0.08786
2022-02-19 15:00:00,0.08737,0.08811,0.08737,0.08799
2022-02-19 16:00:00,0.08799,0.08799,0.08799,0.08799
2022-02-19 17:00:00,0.08718,0.0883,0.08718,0.0883
2022-02-19 18:00:00,0.08814,0.09026,0.08747,0.08905
2022-02-19 19:00:00,0.08918,0.09156,0.08818,0.08818
2022-02-19 20:00:00,0.08778,0.0892,0.08774,0.08896
2022-02-19 21:00:00,0.08921,0.08972,0.08883,0.08948
2022-02-19 22:00:00,0.08976,0.09081,0.08858,0.0886
2022-02-19 23:00:00,0.0886,0.0886,0.08735,0.08735
2022-02-20 00:00:00,0.08804,0.09088,0.08785,0.08917
2022-02-20 01:00:00,0.08903,0.08903,0.08651,0.08723
2022-02-20 02:00:00,0.08644,0.08664,0.0857,0.0857
2022-02-20 03:00:00,0.08642,0.08642,0.0835,0.0835
2022-02-20 04:00:00,0.0834,0.08452,0.083,0.08354
2022-02-20 05:00:00,0.08354,0.08397,0.08303,0.08323
2022-02-20 06:00:00,0.08345,0.08365,0.08301,0.08337
2022-02-20 07:00:00,0.08365,0.08443,0.08306,0.08306
2022-02-20 08:00:00,0.08307,0.08316,0.083,0.08304
2022-02-20 09:00:00,0.08304,0.08326,0.0813,0.08173
2022-02-20 10:00:00,0.08216,0.08266,0.08173,0.08266
2022-02-20 11:00:00,0.08266,0.08274,0.08197,0.08257
2022-02-20 12:00:00,0.08247,0.08272,0.0822,0.08252
2022-02-20 13:00:00,0.08248,0.08252,0.08248,0.08252
2022-02-20 14:00:00,0.08226,0.08284,0.08226,0.08284
2022-02-20 15:00:00,0.08233,0.08233,0.08233,0.08233
2022-02-20 16:00:00,0.08233,0.08243,0.08181,0.08224
2022-02-20 17:00:00,0.08229,0.08361,0.08229,0.08361
2022-02-20 18:00:00,0.08361,0.08363,0.08292,0.08292
2022-02-20 19:00:00,0.08231,0.08801,0.08225,0.08738
2022-02-20 20:00:00,0.08639,0.087,0.08601,0.08652
2022-02-20 21:00:00,0.08625,0.08674,0.08588,0.08674
2022-02-20 22:00:00,0.08601,0.08633,0.08529,0.08549
2022-02-20 23:00:00,0.08552,0.08655,0.0855,0.08655
2022-02-21 00:00:00,0.08643,0.08703,0.08643,0.08685
2022-02-21 01:00:00,0.0868,0.08693,0.08617,0.08617
2022-02-21 02:00:00,0.08633,0.08682,0.0862,0.08646
2022-02-21 03:00:00,0.08652,0.0888,0.08652,0.08761
2022-02-21 04:00:00,0.08761,0.10442,0.08761,0.10308
2022-02-21 05:00:00,0.10263,0.10774,0.09451,0.09706
2022-02-21 06:00:00,0.09742,0.1,0.09368,0.0958
2022-02-21 07:00:00,0.09564,0.103,0.09454,0.10045
2022-02-21 08:00:00,0.1004,0.10064,0.09517,0.0976
2022-02-21 09:00:00,0.09727,0.09942,0.09479,0.09667
2022-02-21 10:00:00,0.0967,0.09877,0.09559,0.09773
2022-02-21 11:00:00,0.09841,0.09959,0.09576,0.09711
2022-02-21 12:00:00,0.0967,0.09785,0.09562,0.09587
2022-02-21 13:00:00,0.09587,0.0976,0.09501,0.097
2022-02-21 14:00:00,0.09721,0.0994,0.09641,0.09895
2022-02-21 15:00:00,0.09901,0.09908,0.09584,0.09774
2022-02-21 16:00:00,0.09776,0.09884,0.09331,0.09439
2022-02-21 17:00:00,0.09391,0.09572,0.09155,0.09352
2022-02-21 18:00:00,0.09334,0.09334,0.08809,0.08899
2022-02-21 19:00:00,0.0887,0.09394,0.08768,0.0882
2022-02-21 20:00:00,0.08807,0.08807,0.08427,0.08528
2022-02-21 21:00:00,0.08513,0.08576,0.08432,0.08488
2022-02-21 22:00:00,0.08428,0.08428,0.0818,0.08337
2022-02-21 23:00:00,0.08345,0.08355,0.08272,0.08272
2022-02-22 00:00:00,0.08284,0.08424,0.08222,0.08381
2022-02-22 01:00:00,0.08314,0.08482,0.08303,0.08449
2022-02-22 02:00:00,0.08449,0.0847,0.0829,0.08348
2022-02-22 03:00:00,0.08348,0.08504,0.08324,0.0847
2022-02-22 04:00:00,0.08459,0.08507,0.08362,0.08424
2022-02-22 05:00:00,0.08422,0.08829,0.08416,0.08718
2022-02-22 06:00:00,0.08681,0.08687,0.08575,0.08599
2022-02-22 07:00:00,0.08643,0.08773,0.08555,0.08568
2022-02-22 08:00:00,0.08593,0.08655,0.08512,0.08655
2022-02-22 09:00:00,0.08661,0.08697,0.0852,0.08695
2022-02-22 10:00:00,0.0866,0.08681,0.08583,0.08583
2022-02-22 11:00:00,0.08583,0.08591,0.08514,0.08521
2022-02-22 12:00:00,0.0851,0.08574,0.08416,0.0847
2022-02-22 13:00:00,0.08489,0.08518,0.08488,0.08517
2022-02-22 14:00:00,0.0851,0.08548,0.08487,0.08548
2022-02-22 15:00:00,0.08548,0.08582,0.08452,0.08529
2022-02-22 16:00:00,0.08538,0.08559,0.08504,0.08559
2022-02-22 17:00:00,0.08558,0.08618,0.08511,0.08583
2022-02-22 18:00:00,0.08645,0.08832,0.08645,0.08734
2022-02-22 19:00:00,0.08797,0.088,0.08525,0.08583
2022-02-22 20:00:00,0.08528,0.08568,0.08425,0.08463
2022-02-22 21:00:00,0.08455,0.08586,0.08414,0.08436
2022-02-22 22:00:00,0.08489,0.08541,0.08428,0.08541
2022-02-22 23:00:00,0.08513,0.08583,0.0849,0.08583
2022-02-23 00:00:00,0.08583,0.08615,0.08539,0.08559
2022-02-23 01:00:00,0.08587,0.08669,0.08587,0.08668
2022-02-23 02:00:00,0.08668,0.08713,0.08598,0.08601
2022-02-23 03:00:00,0.086,0.08776,0.08577,0.08741
2022-02-23 04:00:00,0.08801,0.08862,0.08733,0.08838
2022-02-23 05:00:00,0.08777,0.08908,0.08709,0.0884
2022-02-23 06:00:00,0.08814,0.08867,0.08752,0.08831
2022-02-23 07:00:00,0.08832,0.08933,0.08817,0.08858
2022-02-23 08:00:00,0.08871,0.08888,0.08788,0.08857
2022-02-23 09:00:00,0.08775,0.08775,0.08658,0.08659
2022-02-23 10:00:00,0.08659,0.08731,0.0858,0.08669
2022-02-23 11:00:00,0.08669,0.08669,0.08547,0.08629
2022-02-23 12:00:00,0.08631,0.08682,0.08595,0.08595
2022-02-23 13:00:00,0.08595,0.08609,0.08534,0.08537
2022-02-23 14:00:00,0.08555,0.08563,0.08451,0.08467
2022-02-23 15:00:00,0.08461,0.08572,0.08448,0.08531
2022-02-23 16:00:00,0.08505,0.08505,0.08449,0.0845
2022-02-23 17:00:00,0.0845,0.08513,0.08402,0.08495
2022-02-23 18:00:00,0.0843,0.08497,0.084,0.08414
2022-02-23 19:00:00,0.08425,0.08513,0.08229,0.08229
2022-02-23 20:00:00,0.08271,0.0835,0.0819,0.0835
2022-02-23 21:00:00,0.08307,0.08353,0.08105,0.08105
2022-02-23 22:00:00,0.08105,0.08105,0.07483,0.07483
2022-02-23 23:00:00,0.07483,0.0761,0.0744,0.07442
2022-02-24 00:00:00,0.07472,0.07477,0.07148,0.07277
2022-02-24 01:00:00,0.0735,0.07375,0.07293,0.07297
2022-02-24 02:00:00,0.07297,0.07413,0.0712,0.07315
2022-02-24 03:00:00,0.0731,0.07443,0.07308,0.07366
2022-02-24 04:00:00,0.07427,0.07529,0.07403,0.07403
2022-02-24 05:00:00,0.07346,0.07417,0.07173,0.07352
2022-02-24 06:00:00,0.07311,0.07371,0.0722,0.07371
2022-02-24 07:00:00,0.07369,0.07369,0.073,0.07364
