datetime,ETHTUSD_open,ETHTUSD_high,ETHTUSD_low,ETHTUSD_close
2022-02-06 11:00:00,2989.26,3006.44,2983.82,3002.72
2022-02-06 12:00:00,3003.39,3008.06,2998.54,3001.6
2022-02-06 13:00:00,2990.12,2990.12,2985.15,2985.49
2022-02-06 14:00:00,2987.07,3001.86,2987.07,2996.76
2022-02-06 15:00:00,3001.45,3001.45,2978.22,2988.24
2022-02-06 16:00:00,2988.89,3001.86,2988.89,2997.56
2022-02-06 17:00:00,2990.22,2990.22,2990.22,2990.22
2022-02-06 18:00:00,2985.15,3075.48,2985.15,3056.54
2022-02-06 19:00:00,3060.29,3060.29,2994.97,3012.62
2022-02-06 20:00:00,3003.61,3032.14,3003.61,3019.48
2022-02-06 21:00:00,3027.38,3061.09,3024.48,3038.95
2022-02-06 22:00:00,3039.4,3076.55,3037.82,3072.52
2022-02-06 23:00:00,3071.44,3091.2,3060.39,3090.21
2022-02-07 00:00:00,3090.21,3111.22,3082.16,3095.08
2022-02-07 01:00:00,3097.72,3110.06,3081.4,3093.48
2022-02-07 02:00:00,3093.71,3097.61,3071.84,3084.84
2022-02-07 03:00:00,3083.21,3087.2,3068.94,3078.29
2022-02-07 04:00:00,3076.46,3079.29,3055.33,3070.24
2022-02-07 05:00:00,3072.46,3078.8,3063.72,3075.87
2022-02-07 06:00:00,3074.19,3079.71,3060.87,3068.63
2022-02-07 07:00:00,3065.07,3087.57,3059.46,3083.3
2022-02-07 08:00:00,3075.32,3093.21,3075.32,3091.44
2022-02-07 09:00:00,3090.1,3130.17,3085.15,3128.34
2022-02-07 10:00:00,3128.41,3130.16,3099.36,3126.12
2022-02-07 11:00:00,3127.26,3144.8,3110.0,3133.57
2022-02-07 12:00:00,3131.25,3152.03,3120.42,3142.58
2022-02-07 13:00:00,3148.9,3180.74,3142.43,3166.5
2022-02-07 14:00:00,3164.2,3188.49,3164.2,3168.57
2022-02-07 15:00:00,3170.03,3186.71,3134.13,3149.88
2022-02-07 16:00:00,3148.42,3157.37,3130.88,3150.13
2022-02-07 17:00:00,3152.48,3157.61,3147.04,3156.86
2022-02-07 18:00:00,3148.62,3161.69,3138.34,3139.97
2022-02-07 19:00:00,3149.92,3150.0,3114.56,3130.82
2022-02-07 20:00:00,3130.79,3156.07,3130.79,3151.21
2022-02-07 21:00:00,3151.31,3158.37,3142.21,3142.21
2022-02-07 22:00:00,3138.5,3150.34,3136.38,3150.34
2022-02-07 23:00:00,3151.6,3163.01,3146.41,3163.01
2022-02-08 00:00:00,3159.66,3193.55,3159.66,3187.1
2022-02-08 01:00:00,3189.21,3232.76,3172.37,3183.21
2022-02-08 02:00:00,3178.42,3181.43,3164.87,3178.17
2022-02-08 03:00:00,3176.21,3176.21,3102.0,3103.55
2022-02-08 04:00:00,3116.13,3116.38,3073.8,3097.33
2022-02-08 05:00:00,3097.46,3117.95,3075.3,3117.95
2022-02-08 06:00:00,3117.98,3122.37,3096.18,3107.48
2022-02-08 07:00:00,3103.33,3103.33,3053.29,3066.94
2022-02-08 08:00:00,3065.58,3093.19,3060.87,3093.03
2022-02-08 09:00:00,3088.42,3102.61,3072.38,3073.19
2022-02-08 10:00:00,3071.84,3081.79,3038.19,3077.12
2022-02-08 11:00:00,3079.54,3086.5,3042.06,3047.98
2022-02-08 12:00:00,3051.6,3062.25,3030.19,3056.41
2022-02-08 13:00:00,3050.74,3068.63,3050.74,3061.42
2022-02-08 14:00:00,3054.15,3063.43,3034.61,3037.66
2022-02-08 15:00:00,3054.81,3119.11,3054.81,3116.98
2022-02-08 16:00:00,3122.37,3130.42,3104.99,3112.56
2022-02-08 17:00:00,3118.17,3120.41,3099.36,3117.95
2022-02-08 18:00:00,3122.37,3136.63,3116.0,3122.48
2022-02-08 19:00:00,3116.16,3133.57,3111.75,3127.62
2022-02-08 20:00:00,3124.38,3128.99,3100.07,3100.07
2022-02-08 21:00:00,3100.92,3100.92,3065.29,3065.29
2022-02-08 22:00:00,3080.32,3083.1,3078.98,3080.82
2022-02-08 23:00:00,3082.65,3093.19,3082.65,3085.92
2022-02-09 00:00:00,3085.23,3109.9,3060.87,3092.17
2022-02-09 01:00:00,3090.35,3103.38,3087.66,3095.68
2022-02-09 02:00:00,3100.76,3111.22,3082.85,3108.05
2022-02-09 03:00:00,3109.48,3109.48,3068.93,3100.11
2022-02-09 04:00:00,3105.12,3117.73,3103.4,3103.4
2022-02-09 05:00:00,3110.23,3144.8,3110.23,3139.15
2022-02-09 06:00:00,3139.15,3156.07,3124.18,3152.32
2022-02-09 07:00:00,3151.93,3193.44,3145.17,3180.71
2022-02-09 08:00:00,3182.72,3208.4,3182.72,3185.5
2022-02-09 09:00:00,3185.5,3213.04,3167.03,3193.66
2022-02-09 10:00:00,3194.59,3201.62,3169.06,3178.08
2022-02-09 11:00:00,3185.75,3213.04,3166.56,3201.5
2022-02-09 12:00:00,3204.85,3219.01,3198.32,3200.83
2022-02-09 13:00:00,3200.83,3206.2,3187.08,3201.22
2022-02-09 14:00:00,3213.04,3259.36,3213.04,3257.96
2022-02-09 15:00:00,3263.35,3271.04,3243.99,3259.18
2022-02-09 16:00:00,3252.83,3259.46,3238.32,3239.22
2022-02-09 17:00:00,3242.0,3255.79,3235.26,3252.78
2022-02-09 18:00:00,3244.83,3244.83,3232.53,3243.04
2022-02-09 19:00:00,3241.76,3241.76,3215.4,3222.2
2022-02-09 20:00:00,3222.67,3229.53,3212.6,3223.83
2022-02-09 21:00:00,3219.97,3219.97,3194.91,3194.91
2022-02-09 22:00:00,3187.08,3189.84,3174.4,3189.23
2022-02-09 23:00:00,3187.51,3193.44,3161.77,3161.77
2022-02-10 00:00:00,3169.63,3177.92,3156.6,3177.86
2022-02-10 01:00:00,3176.76,3190.13,3172.56,3182.71
2022-02-10 02:00:00,3184.4,3196.62,3184.4,3196.62
2022-02-10 03:00:00,3191.55,3209.69,3191.55,3199.16
2022-02-10 04:00:00,3201.3,3218.15,3187.08,3218.15
2022-02-10 05:00:00,3218.81,3273.01,3218.57,3247.11
2022-02-10 06:00:00,3246.95,3283.82,3241.21,3247.51
2022-02-10 07:00:00,3257.82,3257.82,3233.05,3249.41
2022-02-10 08:00:00,3254.12,3264.29,3127.15,3127.15
2022-02-10 09:00:00,3124.18,3170.54,3081.0,3170.54
2022-02-10 10:00:00,3180.74,3260.73,3161.77,3213.0
2022-02-10 11:00:00,3202.08,3224.62,3187.08,3224.62
2022-02-10 12:00:00,3231.87,3244.78,3199.82,3219.01
2022-02-10 13:00:00,3209.0,3209.0,3166.51,3180.87
2022-02-10 14:00:00,3180.87,3180.87,3121.15,3121.15
2022-02-10 15:00:00,3116.81,3140.26,3088.78,3117.95
2022-02-10 16:00:00,3114.04,3130.42,3099.36,3118.65
2022-02-10 17:00:00,3113.04,3130.42,3106.9,3116.84
2022-02-10 18:00:00,3116.24,3116.24,3062.46,3071.61
2022-02-10 19:00:00,3050.78,3068.63,3004.49,3037.54
2022-02-10 20:00:00,3044.24,3093.19,3044.24,3064.98
2022-02-10 21:00:00,3062.43,3062.43,3036.97,3060.55
2022-02-10 22:00:00,3059.35,3081.16,3056.42,3081.16
2022-02-10 23:00:00,3086.52,3086.52,3062.51,3062.57
2022-02-11 00:00:00,3065.12,3065.99,3044.22,3050.84
2022-02-11 01:00:00,3067.19,3080.88,3065.6,3080.88
2022-02-11 02:00:00,3086.96,3105.79,3080.14,3102.82
2022-02-11 03:00:00,3112.07,3112.07,3072.2,3072.2
2022-02-11 04:00:00,3077.12,3108.89,3070.54,3101.92
2022-02-11 05:00:00,3099.09,3117.95,3087.03,3106.46
2022-02-11 06:00:00,3106.39,3108.11,3087.03,3087.03
2022-02-11 07:00:00,3084.01,3119.81,3081.93,3105.77
2022-02-11 08:00:00,3101.12,3124.37,3101.12,3124.37
2022-02-11 09:00:00,3124.37,3130.42,3099.36,3099.36
2022-02-11 10:00:00,3112.08,3117.95,3089.36,3111.05
2022-02-11 11:00:00,3109.15,3109.15,3081.22,3086.92
2022-02-11 12:00:00,3098.14,3105.55,3074.75,3076.29
2022-02-11 13:00:00,3084.86,3087.15,3007.04,3007.81
2022-02-11 14:00:00,3006.91,3020.08,2972.0,2998.19
2022-02-11 15:00:00,3000.33,3000.33,2913.74,2919.44
2022-02-11 16:00:00,2936.73,2939.55,2922.2,2928.93
2022-02-11 17:00:00,2931.29,2931.29,2884.73,2888.23
2022-02-11 18:00:00,2901.13,2929.11,2884.73,2926.94
2022-02-11 19:00:00,2928.41,2933.72,2916.3,2929.41
2022-02-11 20:00:00,2936.95,2949.15,2934.92,2949.15
2022-02-11 21:00:00,2954.32,2960.46,2942.68,2942.68
2022-02-11 22:00:00,2955.28,2955.28,2930.73,2938.96
2022-02-11 23:00:00,2948.68,2948.99,2932.07,2932.07
2022-02-12 00:00:00,2941.66,2941.66,2927.63,2927.63
2022-02-12 01:00:00,2929.05,2929.05,2885.93,2916.34
2022-02-12 02:00:00,2916.61,2925.26,2896.93,2919.91
2022-02-12 03:00:00,2925.29,2939.29,2925.29,2939.29
2022-02-12 04:00:00,2933.42,2938.38,2931.03,2931.45
2022-02-12 05:00:00,2919.44,2919.44,2894.12,2906.24
2022-02-12 06:00:00,2912.98,2936.37,2876.26,2936.37
2022-02-12 07:00:00,2936.37,2936.95,2907.82,2911.99
2022-02-12 08:00:00,2906.87,2919.7,2896.25,2896.25
2022-02-12 09:00:00,2898.76,2898.76,2861.81,2892.96
2022-02-12 10:00:00,2880.14,2890.48,2861.81,2890.48
2022-02-12 11:00:00,2883.14,2943.77,2867.28,2934.57
2022-02-12 12:00:00,2928.66,2938.24,2928.66,2938.24
2022-02-12 13:00:00,2945.92,2975.31,2945.92,2966.32
2022-02-12 14:00:00,2954.57,2954.57,2953.98,2953.98
2022-02-12 15:00:00,2952.18,2985.29,2952.18,2966.37
2022-02-12 16:00:00,2954.57,2954.57,2872.3,2877.93
2022-02-12 17:00:00,2884.46,2917.45,2884.46,2917.45
2022-02-12 18:00:00,2899.54,2899.54,2899.38,2899.38
2022-02-12 19:00:00,2910.49,2947.78,2901.46,2944.15
2022-02-12 20:00:00,2935.1,2935.1,2919.44,2919.44
2022-02-12 21:00:00,2922.45,2922.45,2913.19,2913.19
2022-02-12 22:00:00,2916.74,2926.56,2916.74,2920.05
2022-02-12 23:00:00,2907.82,2907.82,2907.82,2907.82
2022-02-13 00:00:00,2904.55,2919.07,2902.55,2919.07
2022-02-13 01:00:00,2924.27,2926.29,2924.27,2925.0
2022-02-13 02:00:00,2925.14,2925.14,2920.41,2920.41
2022-02-13 03:00:00,2917.6,2923.7,2913.19,2923.7
2022-02-13 04:00:00,2923.7,2923.7,2923.7,2923.7
2022-02-13 05:00:00,2915.53,2936.95,2915.53,2933.87
2022-02-13 06:00:00,2933.58,2940.77,2930.57,2930.57
2022-02-13 07:00:00,2930.25,2950.5,2930.25,2936.34
2022-02-13 08:00:00,2933.83,2949.59,2931.1,2944.21
2022-02-13 09:00:00,2945.89,2949.59,2917.92,2936.63
2022-02-13 10:00:00,2936.61,2938.99,2930.14,2930.14
2022-02-13 11:00:00,2919.55,2924.79,2877.67,2891.27
2022-02-13 12:00:00,2874.74,2895.3,2873.25,2888.28
2022-02-13 13:00:00,2894.02,2903.0,2832.01,2856.32
2022-02-13 14:00:00,2858.8,2868.41,2839.7,2859.96
2022-02-13 15:00:00,2858.0,2902.03,2858.0,2902.03
2022-02-13 16:00:00,2901.91,2901.97,2875.8,2875.8
2022-02-13 17:00:00,2877.33,2906.01,2877.33,2906.01
2022-02-13 18:00:00,2904.87,2904.87,2873.25,2873.25
2022-02-13 19:00:00,2890.48,2890.48,2861.81,2869.97
2022-02-13 20:00:00,2872.12,2873.13,2833.38,2845.18
2022-02-13 21:00:00,2853.76,2863.24,2850.57,2850.79
2022-02-13 22:00:00,2839.09,2867.53,2837.68,2867.53
2022-02-13 23:00:00,2860.26,2860.26,2860.25,2860.25
2022-02-14 00:00:00,2861.0,2865.44,2846.54,2846.54
2022-02-14 01:00:00,2856.74,2867.53,2856.74,2867.53
2022-02-14 02:00:00,2878.15,2879.9,2866.99,2879.9
2022-02-14 03:00:00,2890.3,2890.3,2859.49,2863.5
2022-02-14 04:00:00,2857.42,2865.23,2856.2,2860.54
2022-02-14 05:00:00,2853.58,2875.31,2850.43,2872.37
2022-02-14 06:00:00,2872.68,2878.98,2868.01,2873.1
2022-02-14 07:00:00,2872.36,2929.27,2858.55,2923.29
2022-02-14 08:00:00,2936.95,2945.1,2927.46,2940.78
2022-02-14 09:00:00,2944.46,2961.78,2926.78,2945.04
2022-02-14 10:00:00,2936.34,2948.72,2919.44,2942.33
2022-02-14 11:00:00,2938.72,2963.85,2935.35,2951.53
2022-02-14 12:00:00,2950.76,2964.56,2937.27,2942.85
2022-02-14 13:00:00,2946.11,2949.39,2906.95,2914.87
2022-02-14 14:00:00,2904.59,2904.59,2861.81,2883.42
2022-02-14 15:00:00,2878.9,2905.29,2870.02,2898.07
2022-02-14 16:00:00,2898.44,2924.87,2895.51,2916.23
2022-02-14 17:00:00,2921.47,2945.31,2916.49,2938.25
2022-02-14 18:00:00,2940.21,2948.72,2930.6,2930.6
2022-02-14 19:00:00,2931.49,2940.72,2914.06,2921.45
2022-02-14 20:00:00,2921.59,3021.94,2921.58,3021.94
2022-02-14 21:00:00,3021.89,3037.11,3016.11,3030.31
2022-02-14 22:00:00,3031.72,3032.59,3025.65,3029.62
2022-02-14 23:00:00,3029.8,3035.69,3011.21,3015.01
2022-02-15 00:00:00,3018.54,3018.54,3014.03,3018.22
2022-02-15 01:00:00,3018.13,3035.29,3015.3,3033.83
2022-02-15 02:00:00,3030.21,3061.68,3030.11,3048.84
2022-02-15 03:00:00,3061.68,3088.92,3046.32,3075.29
2022-02-15 04:00:00,3084.27,3097.26,3075.59,3094.98
2022-02-15 05:00:00,3100.0,3116.39,3091.28,3104.81
2022-02-15 06:00:00,3110.72,3111.27,3094.13,3108.52
2022-02-15 07:00:00,3096.46,3110.62,3095.52,3110.53
2022-02-15 08:00:00,3116.38,3117.95,3097.53,3116.6
2022-02-15 09:00:00,3113.43,3147.71,3113.43,3119.71
2022-02-15 10:00:00,3120.21,3130.63,3105.0,3124.46
2022-02-15 11:00:00,3126.12,3137.16,3110.2,3115.67
2022-02-15 12:00:00,3123.3,3123.3,3089.61,3094.8
2022-02-15 13:00:00,3100.47,3123.3,3098.6,3122.33
2022-02-15 14:00:00,3119.31,3123.3,3108.64,3112.46
2022-02-15 15:00:00,3110.19,3117.53,3107.22,3114.5
2022-02-15 16:00:00,3111.73,3116.37,3093.6,3100.99
2022-02-15 17:00:00,3100.99,3148.15,3100.99,3132.31
2022-02-15 18:00:00,3130.77,3193.44,3129.77,3182.77
2022-02-15 19:00:00,3182.87,3182.87,3154.88,3161.13
2022-02-15 20:00:00,3157.36,3157.36,3135.49,3137.96
2022-02-15 21:00:00,3139.0,3158.06,3138.74,3158.06
2022-02-15 22:00:00,3159.71,3173.85,3142.69,3144.6
2022-02-15 23:00:00,3137.86,3137.86,3105.54,3122.19
2022-02-16 00:00:00,3124.02,3137.16,3122.43,3134.7
2022-02-16 01:00:00,3131.15,3145.27,3131.15,3133.44
2022-02-16 02:00:00,3136.9,3152.0,3128.1,3152.0
2022-02-16 03:00:00,3155.47,3161.0,3142.89,3142.9
2022-02-16 04:00:00,3145.12,3153.24,3130.92,3130.92
2022-02-16 05:00:00,3125.23,3135.31,3113.66,3131.17
2022-02-16 06:00:00,3132.18,3141.14,3132.18,3136.53
2022-02-16 07:00:00,3142.08,3144.11,3115.22,3115.22
2022-02-16 08:00:00,3111.75,3123.3,3068.71,3070.0
2022-02-16 09:00:00,3078.0,3083.44,3051.9,3066.61
2022-02-16 10:00:00,3066.03,3075.01,3062.65,3073.99
2022-02-16 11:00:00,3070.21,3088.92,3046.81,3083.26
2022-02-16 12:00:00,3079.8,3084.49,3075.96,3084.49
2022-02-16 13:00:00,3075.49,3097.26,3069.16,3096.83
2022-02-16 14:00:00,3097.22,3186.13,3083.58,3172.07
2022-02-16 15:00:00,3174.76,3180.66,3145.26,3145.26
2022-02-16 16:00:00,3158.27,3160.02,3130.92,3134.96
2022-02-16 17:00:00,3133.52,3152.5,3129.73,3137.86
2022-02-16 18:00:00,3139.69,3158.06,3123.43,3126.13
2022-02-16 19:00:00,3119.59,3155.47,3119.59,3155.47
2022-02-16 20:00:00,3154.15,3158.06,3137.48,3137.48
2022-02-16 21:00:00,3145.42,3152.89,3123.43,3137.16
2022-02-16 22:00:00,3124.58,3125.31,3087.03,3087.03
2022-02-16 23:00:00,3083.57,3083.57,3054.39,3078.49
2022-02-17 00:00:00,3060.44,3076.31,3059.85,3069.06
2022-02-17 01:00:00,3080.87,3105.55,3080.87,3105.55
2022-02-17 02:00:00,3089.61,3110.08,3082.78,3110.08
2022-02-17 03:00:00,3115.07,3137.37,3038.19,3064.37
2022-02-17 04:00:00,3051.73,3066.88,3038.19,3061.46
2022-02-17 05:00:00,3062.16,3077.99,3040.47,3046.8
2022-02-17 06:00:00,3056.31,3068.63,3048.27,3068.63
2022-02-17 07:00:00,3072.18,3086.29,3055.35,3055.35
2022-02-17 08:00:00,3073.6,3073.6,2989.79,2998.38
2022-02-17 09:00:00,2999.49,3016.06,2966.37,2972.62
2022-02-17 10:00:00,2978.33,2996.08,2975.89,2991.81
2022-02-17 11:00:00,2993.88,3005.76,2969.56,2969.56
2022-02-17 12:00:00,2980.01,2980.01,2942.81,2942.81
2022-02-17 13:00:00,2934.13,2942.7,2885.42,2921.96
2022-02-17 14:00:00,2919.33,2923.61,2896.25,2915.95
2022-02-17 15:00:00,2908.22,2913.62,2883.86,2899.19
2022-02-17 16:00:00,2905.23,2906.13,2856.57,2895.92
2022-02-17 17:00:00,2902.03,2903.35,2865.27,2887.91
2022-02-17 18:00:00,2896.41,2896.41,2877.34,2885.91
2022-02-17 19:00:00,2886.0,2893.05,2863.41,2890.48
2022-02-17 20:00:00,2886.04,2919.59,2870.61,2906.94
2022-02-17 21:00:00,2912.72,2912.72,2899.97,2904.84
2022-02-17 22:00:00,2903.17,2911.34,2903.17,2911.34
2022-02-17 23:00:00,2909.16,2909.16,2880.78,2880.78
2022-02-18 00:00:00,2882.0,2902.03,2882.0,2900.79
2022-02-18 01:00:00,2900.42,2915.04,2900.1,2911.66
2022-02-18 02:00:00,2908.86,2912.58,2897.95,2902.34
2022-02-18 03:00:00,2907.59,2943.47,2907.5,2940.65
2022-02-18 04:00:00,2936.85,2938.12,2927.69,2927.69
2022-02-18 05:00:00,2919.44,2919.44,2916.67,2916.67
2022-02-18 06:00:00,2907.82,2907.82,2874.8,2878.37
2022-02-18 07:00:00,2873.25,2908.37,2871.62,2903.62
2022-02-18 08:00:00,2903.67,2903.67,2882.66,2902.03
2022-02-18 09:00:00,2904.07,2904.07,2786.08,2856.12
2022-02-18 10:00:00,2864.3,2868.76,2794.0,2801.34
2022-02-18 11:00:00,2799.47,2822.16,2760.94,2790.64
2022-02-18 12:00:00,2789.94,2810.93,2778.16,2790.75
2022-02-18 13:00:00,2776.1,2797.98,2756.19,2797.98
2022-02-18 14:00:00,2799.74,2810.93,2788.8,2799.56
2022-02-18 15:00:00,2799.91,2806.66,2779.6,2789.11
2022-02-18 16:00:00,2796.86,2801.91,2783.05,2783.05
2022-02-18 17:00:00,2781.21,2782.2,2760.94,2779.3
2022-02-18 18:00:00,2774.42,2788.62,2774.42,2786.23
2022-02-18 19:00:00,2776.5,2811.6,2771.97,2811.6
2022-02-18 20:00:00,2811.98,2828.66,2811.98,2825.2
2022-02-18 21:00:00,2818.83,2822.72,2810.67,2820.27
2022-02-18 22:00:00,2822.13,2822.13,2805.33,2807.76
2022-02-18 23:00:00,2811.71,2813.89,2799.74,2812.54
2022-02-19 00:00:00,2819.29,2820.98,2803.73,2811.0
2022-02-19 01:00:00,2806.51,2825.93,2806.51,2825.93
2022-02-19 02:00:00,2825.19,2825.19,2809.4,2813.02
2022-02-19 03:00:00,2809.08,2809.49,2783.05,2789.53
2022-02-19 04:00:00,2781.27,2790.02,2781.27,2783.3
2022-02-19 05:00:00,2771.97,2776.32,2763.23,2776.32
2022-02-19 06:00:00,2781.86,2781.92,2711.0,2723.42
2022-02-19 07:00:00,2719.31,2733.56,2703.17,2709.55
2022-02-19 08:00:00,2712.0,2745.26,2700.0,2745.26
2022-02-19 09:00:00,2740.06,2740.06,2726.14,2734.89
2022-02-19 10:00:00,2726.17,2745.49,2726.17,2745.49
2022-02-19 11:00:00,2748.86,2795.6,2743.01,2749.43
2022-02-19 12:00:00,2746.73,2762.96,2746.73,2756.4
2022-02-19 13:00:00,2759.62,2762.23,2746.69,2751.01
2022-02-19 14:00:00,2753.2,2753.2,2741.58,2743.73
2022-02-19 15:00:00,2745.26,2762.6,2744.97,2760.92
2022-02-19 16:00:00,2756.99,2757.29,2739.02,2741.92
2022-02-19 17:00:00,2742.98,2746.58,2729.68,2744.88
2022-02-19 18:00:00,2740.03,2766.45,2740.03,2766.11
2022-02-19 19:00:00,2749.96,2749.96,2728.12,2728.12
2022-02-19 20:00:00,2734.73,2744.48,2706.45,2739.58
2022-02-19 21:00:00,2733.08,2739.01,2711.01,2715.95
2022-02-19 22:00:00,2714.45,2719.16,2700.12,2714.99
2022-02-19 23:00:00,2717.11,2719.31,2677.49,2683.85
2022-02-20 00:00:00,2693.78,2693.78,2659.27,2661.12
2022-02-20 01:00:00,2662.88,2665.4,2625.52,2639.69
2022-02-20 02:00:00,2636.3,2657.31,2631.96,2655.91
2022-02-20 03:00:00,2652.73,2652.73,2604.93,2604.93
2022-02-20 04:00:00,2613.81,2634.18,2601.54,2623.85
2022-02-20 05:00:00,2633.69,2642.68,2615.57,2615.57
2022-02-20 06:00:00,2618.08,2647.75,2612.31,2643.92
2022-02-20 07:00:00,2645.48,2663.18,2625.31,2625.31
2022-02-20 08:00:00,2629.18,2640.85,2628.28,2636.85
2022-02-20 09:00:00,2635.09,2635.09,2605.15,2628.56
2022-02-20 10:00:00,2637.2,2660.59,2631.95,2656.34
2022-02-20 11:00:00,2649.45,2673.64,2631.96,2650.0
2022-02-20 12:00:00,2654.5,2658.32,2642.38,2647.53
2022-02-20 13:00:00,2647.53,2668.94,2647.53,2658.95
2022-02-20 14:00:00,2658.71,2658.71,2647.93,2650.89
2022-02-20 15:00:00,2642.48,2642.48,2627.73,2627.73
2022-02-20 16:00:00,2629.44,2632.28,2577.81,2599.48
2022-02-20 17:00:00,2605.86,2647.75,2605.86,2639.98
2022-02-20 18:00:00,2658.32,2658.32,2621.48,2621.48
2022-02-20 19:00:00,2619.99,2668.94,2608.88,2668.94
2022-02-20 20:00:00,2663.88,2733.56,2660.91,2717.26
2022-02-20 21:00:00,2716.47,2731.28,2711.74,2728.52
2022-02-20 22:00:00,2729.35,2739.11,2706.45,2710.93
2022-02-20 23:00:00,2714.81,2750.55,2712.98,2747.28
2022-02-21 00:00:00,2747.9,2756.54,2737.12,2737.57
2022-02-21 01:00:00,2735.39,2740.85,2733.0,2740.64
2022-02-21 02:00:00,2746.0,2755.45,2734.56,2749.94
2022-02-21 03:00:00,2751.87,2756.0,2719.31,2721.15
2022-02-21 04:00:00,2724.64,2727.76,2712.63,2713.9
2022-02-21 05:00:00,2713.13,2717.2,2674.27,2679.32
2022-02-21 06:00:00,2680.05,2690.31,2606.4,2624.71
2022-02-21 07:00:00,2626.76,2635.87,2593.07,2610.81
2022-02-21 08:00:00,2604.47,2617.65,2581.57,2611.99
2022-02-21 09:00:00,2611.93,2725.87,2611.93,2709.61
2022-02-21 10:00:00,2702.07,2750.0,2692.36,2717.26
2022-02-21 11:00:00,2728.11,2745.12,2700.0,2700.0
2022-02-21 12:00:00,2709.01,2729.83,2695.06,2695.17
2022-02-21 13:00:00,2701.78,2701.78,2601.15,2628.15
2022-02-21 14:00:00,2643.0,2658.32,2612.37,2646.72
2022-02-21 15:00:00,2650.76,2663.56,2631.96,2649.42
2022-02-21 16:00:00,2649.72,2669.98,2580.01,2580.01
2022-02-21 17:00:00,2575.0,2637.2,2570.86,2621.48
2022-02-21 18:00:00,2619.1,2621.62,2562.63,2568.16
2022-02-21 19:00:00,2578.56,2605.86,2555.0,2598.99
2022-02-21 20:00:00,2599.94,2620.79,2569.74,2598.95
2022-02-21 21:00:00,2590.32,2590.32,2566.74,2573.14
2022-02-21 22:00:00,2570.02,2570.02,2510.12,2516.99
2022-02-21 23:00:00,2524.37,2540.0,2513.07,2513.07
2022-02-22 00:00:00,2514.16,2544.25,2500.71,2505.16
2022-02-22 01:00:00,2502.69,2534.13,2502.69,2534.13
2022-02-22 02:00:00,2519.02,2527.93,2506.58,2516.56
2022-02-22 03:00:00,2520.41,2555.64,2520.41,2555.64
2022-02-22 04:00:00,2546.0,2556.91,2539.19,2552.5
2022-02-22 05:00:00,2546.98,2604.6,2546.08,2600.91
2022-02-22 06:00:00,2591.32,2605.38,2580.01,2595.5
2022-02-22 07:00:00,2580.01,2619.86,2568.51,2598.88
2022-02-22 08:00:00,2602.77,2618.37,2580.01,2617.74
2022-02-22 09:00:00,2604.44,2658.32,2577.15,2649.61
2022-02-22 10:00:00,2642.17,2664.36,2619.72,2625.29
2022-02-22 11:00:00,2620.47,2634.92,2589.04,2596.33
2022-02-22 12:00:00,2610.72,2610.74,2587.79,2598.79
2022-02-22 13:00:00,2598.72,2605.86,2589.73,2591.59
2022-02-22 14:00:00,2590.32,2637.2,2586.6,2637.2
2022-02-22 15:00:00,2637.2,2640.79,2594.36,2594.36
2022-02-22 16:00:00,2609.32,2622.54,2609.32,2613.65
2022-02-22 17:00:00,2605.75,2608.96,2598.9,2603.77
2022-02-22 18:00:00,2610.13,2653.78,2610.13,2633.18
2022-02-22 19:00:00,2639.75,2654.23,2628.04,2628.09
2022-02-22 20:00:00,2628.51,2628.51,2612.23,2622.76
2022-02-22 21:00:00,2629.13,2650.59,2597.23,2616.26
2022-02-22 22:00:00,2616.61,2623.36,2613.24,2623.36
2022-02-22 23:00:00,2626.71,2658.32,2626.36,2655.15
2022-02-23 00:00:00,2659.31,2665.52,2646.88,2662.84
2022-02-23 01:00:00,2667.89,2671.58,2660.43,2660.43
2022-02-23 02:00:00,2662.5,2697.72,2662.41,2697.72
2022-02-23 03:00:00,2699.39,2722.68,2684.95,2701.35
2022-02-23 04:00:00,2716.6,2723.58,2713.28,2713.28
2022-02-23 05:00:00,2706.45,2722.68,2706.45,2716.11
2022-02-23 06:00:00,2718.97,2734.0,2706.45,2709.28
2022-02-23 07:00:00,2724.94,2750.0,2718.04,2741.68
2022-02-23 08:00:00,2752.64,2752.64,2728.12,2728.12
2022-02-23 09:00:00,2729.17,2737.98,2706.0,2706.0
2022-02-23 10:00:00,2705.75,2706.22,2684.95,2691.62
2022-02-23 11:00:00,2692.24,2711.85,2678.83,2708.46
2022-02-23 12:00:00,2705.4,2729.56,2660.46,2671.68
2022-02-23 13:00:00,2668.94,2668.94,2639.91,2649.9
2022-02-23 14:00:00,2651.24,2660.88,2621.48,2637.2
2022-02-23 15:00:00,2630.05,2637.2,2611.95,2628.05
2022-02-23 16:00:00,2626.6,2629.81,2611.05,2626.71
2022-02-23 17:00:00,2623.41,2637.2,2596.14,2631.22
2022-02-23 18:00:00,2632.53,2632.53,2578.18,2579.42
2022-02-23 19:00:00,2572.03,2589.92,2559.52,2561.17
2022-02-23 20:00:00,2567.52,2577.13,2549.15,2570.16
2022-02-23 21:00:00,2572.0,2575.92,2490.37,2496.25
2022-02-23 22:00:00,2498.35,2498.35,2391.19,2396.85
2022-02-23 23:00:00,2404.33,2410.82,2360.0,2400.62
2022-02-24 00:00:00,2405.5,2406.13,2304.97,2334.36
