datetime,BTCUSDC_open,BTCUSDC_high,BTCUSDC_low,BTCUSDC_close
2022-02-05 08:00:00,41425.06,41621.56,41338.73,41464.14
2022-02-05 09:00:00,41432.49,41585.84,41223.22,41565.05
2022-02-05 10:00:00,41534.7,41691.84,41466.04,41594.7
2022-02-05 11:00:00,41591.67,41639.57,41408.6,41455.67
2022-02-05 12:00:00,41500.61,41533.99,41377.82,41407.06
2022-02-05 13:00:00,41401.35,41571.29,41385.77,41487.66
2022-02-05 14:00:00,41509.33,41747.84,41424.13,41508.38
2022-02-05 15:00:00,41450.0,41924.99,41372.52,41804.21
2022-02-05 16:00:00,41851.08,41885.66,41267.03,41322.24
2022-02-05 17:00:00,41357.51,41689.56,40904.62,41605.67
2022-02-05 18:00:00,41589.5,41772.7,41554.22,41669.33
2022-02-05 19:00:00,41658.79,41701.93,41515.65,41583.69
2022-02-05 20:00:00,41615.69,41737.23,41415.18,41654.62
2022-02-05 21:00:00,41644.04,41800.14,41586.21,41665.47
2022-02-05 22:00:00,41664.56,41783.76,41588.9,41618.39
2022-02-05 23:00:00,41592.99,41647.67,41370.93,41412.07
2022-02-06 00:00:00,41399.74,41551.66,41361.71,41532.9
2022-02-06 01:00:00,41562.73,41666.47,41519.04,41631.11
2022-02-06 02:00:00,41630.47,41656.79,41499.75,41560.34
2022-02-06 03:00:00,41564.34,41587.44,41464.6,41473.76
2022-02-06 04:00:00,41484.09,41574.44,41340.75,41574.44
2022-02-06 05:00:00,41569.3,41618.0,41515.78,41599.9
2022-02-06 06:00:00,41603.33,41616.6,41440.08,41477.61
2022-02-06 07:00:00,41487.96,41747.4,41438.39,41667.0
2022-02-06 08:00:00,41667.0,41691.13,41519.65,41662.55
2022-02-06 09:00:00,41662.55,41699.59,41613.69,41696.79
2022-02-06 10:00:00,41698.33,41720.13,41567.13,41603.84
2022-02-06 11:00:00,41602.6,41602.6,41459.52,41539.05
2022-02-06 12:00:00,41552.57,41671.38,41525.13,41656.81
2022-02-06 13:00:00,41667.94,41844.23,41513.71,41721.7
2022-02-06 14:00:00,41711.79,42192.03,41244.78,41324.99
2022-02-06 15:00:00,41322.85,41573.97,41125.4,41573.97
2022-02-06 16:00:00,41576.48,41715.53,41457.4,41674.17
2022-02-06 17:00:00,41648.09,41781.28,41568.79,41639.8
2022-02-06 18:00:00,41694.16,41702.78,41439.87,41526.13
2022-02-06 19:00:00,41533.91,41750.0,41533.62,41740.89
2022-02-06 20:00:00,41705.38,41774.94,41532.7,41599.0
2022-02-06 21:00:00,41599.04,41735.26,41557.91,41672.93
2022-02-06 22:00:00,41689.72,41738.83,41575.6,41602.63
2022-02-06 23:00:00,41567.9,42680.8,41509.19,42431.21
2022-02-07 00:00:00,42430.0,42515.33,41683.28,41860.25
2022-02-07 01:00:00,41869.86,42291.2,41739.16,42121.14
2022-02-07 02:00:00,42155.03,42700.0,42155.03,42363.3
2022-02-07 03:00:00,42370.54,43000.0,42370.54,42867.2
2022-02-07 04:00:00,42852.06,42933.88,42728.53,42869.8
2022-02-07 05:00:00,42867.01,43071.19,42731.87,42856.24
2022-02-07 06:00:00,42834.56,42846.24,42710.83,42783.45
2022-02-07 07:00:00,42780.93,42797.19,42591.02,42751.71
2022-02-07 08:00:00,42737.04,42802.69,42546.36,42616.91
2022-02-07 09:00:00,42635.07,42635.07,42282.47,42470.37
2022-02-07 10:00:00,42470.36,42669.69,42391.9,42597.69
2022-02-07 11:00:00,42619.8,42820.56,42619.8,42814.45
2022-02-07 12:00:00,42800.2,42800.2,42510.4,42674.34
2022-02-07 13:00:00,42644.51,42908.74,42644.51,42830.04
2022-02-07 14:00:00,42819.23,43500.42,42808.65,43488.06
2022-02-07 15:00:00,43460.69,43938.95,43130.53,43880.71
2022-02-07 16:00:00,43876.55,44133.16,43528.96,43822.12
2022-02-07 17:00:00,43818.96,44359.14,43648.8,44253.75
2022-02-07 18:00:00,44258.75,44556.88,43800.0,44101.24
2022-02-07 19:00:00,44099.93,44556.6,44000.11,44279.85
2022-02-07 20:00:00,44286.98,44484.22,43850.0,44199.41
2022-02-07 21:00:00,44184.04,44286.35,43816.39,44119.57
2022-02-07 22:00:00,44128.21,44203.23,43998.52,44090.94
2022-02-07 23:00:00,44083.69,44226.6,43769.94,43868.63
2022-02-08 00:00:00,43882.29,43970.91,43597.33,43832.14
2022-02-08 01:00:00,43862.13,44111.03,43862.13,44078.85
2022-02-08 02:00:00,44075.27,44139.2,43924.44,43997.1
2022-02-08 03:00:00,43962.45,44231.57,43885.08,44230.46
2022-02-08 04:00:00,44197.21,44420.35,44113.97,44409.53
2022-02-08 05:00:00,44370.79,45028.28,44274.66,44890.33
2022-02-08 06:00:00,44892.57,45522.75,44577.4,44840.34
2022-02-08 07:00:00,44852.2,44951.06,44653.69,44908.71
2022-02-08 08:00:00,44916.46,44957.42,43879.0,44047.95
2022-02-08 09:00:00,44034.72,44205.76,43575.98,43881.33
2022-02-08 10:00:00,43845.86,43957.24,43618.2,43893.23
2022-02-08 11:00:00,43907.99,44097.8,43751.05,44026.8
2022-02-08 12:00:00,44001.95,44017.58,43162.29,43480.28
2022-02-08 13:00:00,43470.1,43665.27,43250.13,43665.27
2022-02-08 14:00:00,43659.87,43897.72,43579.03,43612.91
2022-02-08 15:00:00,43593.81,43611.61,42925.63,43478.25
2022-02-08 16:00:00,43502.18,43733.44,42958.47,43068.48
2022-02-08 17:00:00,43076.69,43226.48,42698.15,43002.89
2022-02-08 18:00:00,43001.15,43281.79,42878.34,43009.08
2022-02-08 19:00:00,42957.1,43158.56,42743.41,43004.67
2022-02-08 20:00:00,42992.01,44375.48,42989.59,44277.74
2022-02-08 21:00:00,44285.04,44518.73,43934.03,44224.49
2022-02-08 22:00:00,44229.41,44305.24,43908.27,44134.02
2022-02-08 23:00:00,44174.36,44327.1,44050.64,44097.79
2022-02-09 00:00:00,44097.79,44364.21,43990.48,44291.11
2022-02-09 01:00:00,44282.19,44282.19,43842.49,43902.23
2022-02-09 02:00:00,43912.6,43970.49,43143.3,43367.02
2022-02-09 03:00:00,43367.02,43534.93,43297.88,43371.66
2022-02-09 04:00:00,43361.82,43623.88,43361.82,43502.08
2022-02-09 05:00:00,43502.08,43778.49,43156.41,43637.36
2022-02-09 06:00:00,43605.22,43854.94,43570.75,43740.69
2022-02-09 07:00:00,43773.45,43941.21,43452.47,43847.07
2022-02-09 08:00:00,43838.15,43964.55,43218.77,43475.07
2022-02-09 09:00:00,43471.46,43684.83,43347.23,43432.8
2022-02-09 10:00:00,43428.4,43762.03,43400.8,43662.29
2022-02-09 11:00:00,43622.27,43853.53,43419.89,43747.14
2022-02-09 12:00:00,43747.14,44375.8,43680.88,44192.41
2022-02-09 13:00:00,44180.43,44485.08,43897.1,44004.07
2022-02-09 14:00:00,44015.94,44305.06,43823.49,44126.27
2022-02-09 15:00:00,44137.08,44237.86,43840.39,43900.28
2022-02-09 16:00:00,43926.82,44170.79,43663.45,44117.35
2022-02-09 17:00:00,44110.46,44357.82,44026.74,44099.75
2022-02-09 18:00:00,44063.84,44220.83,43970.69,44220.83
2022-02-09 19:00:00,44231.53,44739.57,44176.47,44510.88
2022-02-09 20:00:00,44503.86,44850.0,44400.0,44780.63
2022-02-09 21:00:00,44799.26,44829.85,44482.52,44489.07
2022-02-09 22:00:00,44564.05,44635.84,44260.45,44593.85
2022-02-09 23:00:00,44608.94,44615.85,44274.28,44426.28
2022-02-10 00:00:00,44415.54,44415.54,44076.04,44162.54
2022-02-10 01:00:00,44177.95,44312.61,44074.39,44294.91
2022-02-10 02:00:00,44289.68,44392.4,43850.0,43850.0
2022-02-10 03:00:00,43838.06,43876.36,43616.43,43821.2
2022-02-10 04:00:00,43780.25,43935.93,43619.03,43817.82
2022-02-10 05:00:00,43824.55,43941.12,43747.91,43922.37
2022-02-10 06:00:00,43902.93,44022.59,43802.5,43945.83
2022-02-10 07:00:00,43968.25,44153.02,43952.39,44124.71
2022-02-10 08:00:00,44111.21,44331.74,44097.67,44247.0
2022-02-10 09:00:00,44247.0,44507.47,44149.24,44442.12
2022-02-10 10:00:00,44413.74,44784.81,44413.74,44677.82
2022-02-10 11:00:00,44688.88,45200.0,44605.83,44877.73
2022-02-10 12:00:00,44849.09,45020.0,44592.03,44884.52
2022-02-10 13:00:00,44808.77,45092.34,43612.64,43612.64
2022-02-10 14:00:00,43605.84,44408.91,43231.03,44382.84
2022-02-10 15:00:00,44420.35,45710.94,44227.99,44989.74
2022-02-10 16:00:00,44986.64,45567.38,44897.37,45445.19
2022-02-10 17:00:00,45436.98,45869.0,45048.72,45363.7
2022-02-10 18:00:00,45356.15,45430.48,44879.83,45225.31
2022-02-10 19:00:00,45245.2,45285.74,44383.0,44391.21
2022-02-10 20:00:00,44399.29,44637.04,43808.74,44106.14
2022-02-10 21:00:00,44133.98,44223.26,43705.37,43781.39
2022-02-10 22:00:00,43786.96,44033.85,43632.2,43938.2
2022-02-10 23:00:00,43962.7,44066.6,43366.66,43510.63
2022-02-11 00:00:00,43533.04,43589.8,42633.86,43069.46
2022-02-11 01:00:00,43063.79,43763.37,42975.68,43171.75
2022-02-11 02:00:00,43195.71,43211.55,42843.92,43155.46
2022-02-11 03:00:00,43159.88,43438.97,43110.9,43379.9
2022-02-11 04:00:00,43365.81,43401.07,43000.0,43125.56
2022-02-11 05:00:00,43125.56,43125.56,42840.59,42847.97
2022-02-11 06:00:00,42873.61,43302.23,42861.73,43253.21
2022-02-11 07:00:00,43264.26,43437.68,43189.05,43380.53
2022-02-11 08:00:00,43382.6,43567.35,43036.54,43061.3
2022-02-11 09:00:00,43051.52,43633.73,42914.64,43533.9
2022-02-11 10:00:00,43476.4,43580.67,43275.53,43489.54
2022-02-11 11:00:00,43464.23,43537.97,43355.72,43387.07
2022-02-11 12:00:00,43355.34,43709.02,43296.89,43595.74
2022-02-11 13:00:00,43623.35,43867.05,43552.51,43820.3
2022-02-11 14:00:00,43787.11,43945.74,43336.3,43630.01
2022-02-11 15:00:00,43617.57,43838.87,43565.14,43709.06
2022-02-11 16:00:00,43705.03,43791.72,43470.41,43603.28
2022-02-11 17:00:00,43595.44,43757.45,43411.01,43487.97
2022-02-11 18:00:00,43520.23,43552.87,42621.96,42803.85
2022-02-11 19:00:00,42789.38,43181.0,42052.95,42763.07
2022-02-11 20:00:00,42763.99,42887.52,42243.61,42371.84
2022-02-11 21:00:00,42337.31,42729.92,42326.25,42554.9
2022-02-11 22:00:00,42560.25,42621.08,42029.35,42181.53
2022-02-11 23:00:00,42176.67,42437.43,41963.09,42400.37
2022-02-12 00:00:00,42389.51,42421.36,42244.89,42301.41
2022-02-12 01:00:00,42292.52,42495.48,42278.0,42430.53
2022-02-12 02:00:00,42437.91,42490.02,42365.29,42470.37
2022-02-12 03:00:00,42470.37,42470.37,42177.56,42320.26
2022-02-12 04:00:00,42318.48,42446.82,42254.55,42305.4
2022-02-12 05:00:00,42338.33,42428.21,42226.23,42226.23
2022-02-12 06:00:00,42229.09,42269.69,41774.6,42117.17
2022-02-12 07:00:00,42133.85,42238.14,41964.79,42130.29
2022-02-12 08:00:00,42147.62,42382.17,42147.62,42293.44
2022-02-12 09:00:00,42280.4,42465.56,42249.17,42421.73
2022-02-12 10:00:00,42407.33,42411.84,42136.54,42291.06
2022-02-12 11:00:00,42320.86,42446.09,41929.05,42420.12
2022-02-12 12:00:00,42450.53,42463.53,42233.04,42251.57
2022-02-12 13:00:00,42222.52,42350.61,42107.52,42182.71
2022-02-12 14:00:00,42160.61,42234.18,41818.65,42164.42
2022-02-12 15:00:00,42234.37,42241.99,41875.44,42147.7
2022-02-12 16:00:00,42161.08,42878.59,42002.6,42708.27
2022-02-12 17:00:00,42750.21,42799.94,42580.39,42752.22
2022-02-12 18:00:00,42779.9,43043.89,42767.63,42896.96
2022-02-12 19:00:00,42847.95,42890.82,42640.2,42700.0
2022-02-12 20:00:00,42700.0,42778.92,42500.25,42623.31
2022-02-12 21:00:00,42611.39,42611.39,41744.35,41864.58
2022-02-12 22:00:00,41873.07,42211.77,41873.07,42191.54
2022-02-12 23:00:00,42164.11,42272.34,42083.99,42212.79
2022-02-13 00:00:00,42176.81,42515.78,42066.59,42389.28
2022-02-13 01:00:00,42375.17,42504.21,42222.49,42250.83
2022-02-13 02:00:00,42265.54,42288.39,42118.87,42236.51
2022-02-13 03:00:00,42236.51,42301.3,42170.56,42254.22
2022-02-13 04:00:00,42281.24,42334.47,42143.06,42201.39
2022-02-13 05:00:00,42197.6,42331.79,42155.25,42292.39
2022-02-13 06:00:00,42303.84,42433.11,42245.83,42410.06
2022-02-13 07:00:00,42428.24,42476.51,42341.95,42424.99
2022-02-13 08:00:00,42420.8,42519.44,42340.65,42447.11
2022-02-13 09:00:00,42408.01,42408.01,42300.0,42326.92
2022-02-13 10:00:00,42316.66,42657.85,42279.98,42609.2
2022-02-13 11:00:00,42608.6,42674.45,42483.96,42497.93
2022-02-13 12:00:00,42497.18,42646.85,42447.6,42493.68
2022-02-13 13:00:00,42489.87,42593.53,42426.33,42532.62
2022-02-13 14:00:00,42527.41,42721.06,42201.4,42546.35
2022-02-13 15:00:00,42544.81,42760.98,42534.13,42592.46
2022-02-13 16:00:00,42594.51,42594.51,42227.68,42320.68
2022-02-13 17:00:00,42309.41,42317.76,42104.07,42317.76
2022-02-13 18:00:00,42321.25,42412.91,41887.33,41969.54
2022-02-13 19:00:00,42020.0,42198.32,41894.32,42034.97
2022-02-13 20:00:00,42048.24,42460.4,41959.51,42460.4
2022-02-13 21:00:00,42445.43,42520.0,42226.28,42227.7
2022-02-13 22:00:00,42232.46,42440.0,42225.56,42395.53
2022-02-13 23:00:00,42408.35,42408.35,42039.5,42081.48
2022-02-14 00:00:00,42080.53,42192.56,41951.53,42118.86
2022-02-14 01:00:00,42147.65,42158.31,41549.13,41686.3
2022-02-14 02:00:00,41684.47,41854.99,41620.07,41732.73
2022-02-14 03:00:00,41732.73,41989.28,41638.77,41925.83
2022-02-14 04:00:00,41941.34,41991.42,41863.53,41983.08
2022-02-14 05:00:00,42007.3,42008.72,41778.69,41778.69
2022-02-14 06:00:00,41806.3,42291.89,41750.0,42192.04
2022-02-14 07:00:00,42226.65,42372.5,42129.92,42336.42
2022-02-14 08:00:00,42323.03,42427.91,42018.93,42047.6
2022-02-14 09:00:00,42029.47,42250.38,41969.02,42064.55
2022-02-14 10:00:00,42084.76,42283.98,41934.81,42242.46
2022-02-14 11:00:00,42240.59,42286.32,42099.46,42137.69
2022-02-14 12:00:00,42136.66,42601.68,42004.26,42585.15
2022-02-14 13:00:00,42575.65,42704.93,42415.0,42504.05
2022-02-14 14:00:00,42507.11,42858.2,42494.38,42518.03
2022-02-14 15:00:00,42525.76,42667.13,42370.14,42608.71
2022-02-14 16:00:00,42573.58,42836.54,42573.58,42658.97
2022-02-14 17:00:00,42652.22,42811.52,42524.23,42605.75
2022-02-14 18:00:00,42616.82,42665.83,42226.95,42226.95
2022-02-14 19:00:00,42276.68,42301.46,41818.65,42133.5
2022-02-14 20:00:00,42131.55,42327.64,42007.71,42178.91
2022-02-14 21:00:00,42195.15,42314.58,42127.55,42282.87
2022-02-14 22:00:00,42282.87,42768.89,42246.83,42694.26
2022-02-14 23:00:00,42714.96,42825.45,42537.8,42562.42
2022-02-15 00:00:00,42580.17,42677.14,42447.96,42596.22
2022-02-15 01:00:00,42596.22,43644.12,42553.37,43487.69
2022-02-15 02:00:00,43459.56,43835.24,43419.43,43585.19
2022-02-15 03:00:00,43598.62,43684.39,43528.42,43592.2
2022-02-15 04:00:00,43613.89,43791.74,43483.12,43489.2
2022-02-15 05:00:00,43523.76,43640.65,43417.67,43598.78
2022-02-15 06:00:00,43582.02,43699.89,43550.61,43574.02
2022-02-15 07:00:00,43579.49,43776.13,43547.0,43718.71
2022-02-15 08:00:00,43718.71,44184.93,43641.05,44015.4
2022-02-15 09:00:00,44023.24,44117.67,43878.94,44105.35
2022-02-15 10:00:00,44086.18,44387.54,43997.8,44334.44
2022-02-15 11:00:00,44289.44,44444.0,44142.55,44250.0
2022-02-15 12:00:00,44268.76,44366.1,44177.4,44192.48
2022-02-15 13:00:00,44224.45,44339.65,44059.66,44262.92
2022-02-15 14:00:00,44292.56,44543.72,44235.44,44287.28
2022-02-15 15:00:00,44253.47,44345.21,44143.51,44227.32
2022-02-15 16:00:00,44238.98,44281.16,44044.64,44155.7
2022-02-15 17:00:00,44153.81,44184.69,43873.25,43940.0
2022-02-15 18:00:00,43958.19,44220.5,43892.84,44150.56
2022-02-15 19:00:00,44128.45,44147.01,44000.0,44011.37
2022-02-15 20:00:00,44017.61,44195.8,43999.47,44159.12
2022-02-15 21:00:00,44169.09,44183.83,43971.53,44000.87
2022-02-15 22:00:00,44010.64,44375.0,44010.64,44183.18
2022-02-15 23:00:00,44186.79,44771.41,44144.66,44572.79
2022-02-16 00:00:00,44572.79,44584.9,44162.98,44226.96
2022-02-16 01:00:00,44217.49,44217.49,43975.84,44010.07
2022-02-16 02:00:00,44010.07,44106.59,43922.4,44089.38
2022-02-16 03:00:00,44095.81,44191.42,43983.89,44013.75
2022-02-16 04:00:00,43990.6,44003.56,43709.18,43925.87
2022-02-16 05:00:00,43925.97,44161.9,43925.13,44088.9
2022-02-16 06:00:00,44096.59,44210.44,44053.58,44068.68
2022-02-16 07:00:00,44085.4,44220.51,43961.24,44210.92
2022-02-16 08:00:00,44211.99,44353.37,44161.96,44202.02
2022-02-16 09:00:00,44199.05,44267.13,44033.11,44033.11
2022-02-16 10:00:00,44010.04,44158.58,43901.24,44143.18
2022-02-16 11:00:00,44146.38,44295.04,44140.8,44213.83
2022-02-16 12:00:00,44194.87,44236.93,43995.05,44062.04
2022-02-16 13:00:00,44061.66,44165.97,43559.58,43652.96
2022-02-16 14:00:00,43638.9,43753.09,43351.2,43511.31
2022-02-16 15:00:00,43503.13,43717.13,43467.34,43610.51
2022-02-16 16:00:00,43611.02,43753.97,43384.27,43676.34
2022-02-16 17:00:00,43685.49,43733.06,43575.72,43588.77
2022-02-16 18:00:00,43621.15,43903.77,43523.44,43901.58
2022-02-16 19:00:00,43890.74,44384.45,43733.23,44250.89
2022-02-16 20:00:00,44253.45,44391.78,44132.67,44132.67
2022-02-16 21:00:00,44112.6,44179.62,43909.19,44096.43
2022-02-16 22:00:00,44097.68,44163.67,43974.25,44022.22
2022-02-16 23:00:00,44022.22,44200.29,43872.93,43910.83
2022-02-17 00:00:00,43891.03,44121.05,43839.95,44094.27
2022-02-17 01:00:00,44093.13,44193.55,44004.67,44041.53
2022-02-17 02:00:00,44033.48,44121.23,43857.17,44036.84
2022-02-17 03:00:00,44030.12,44032.3,43605.09,43611.41
2022-02-17 04:00:00,43602.85,43728.47,43377.96,43628.75
2022-02-17 05:00:00,43639.97,43724.79,43528.0,43617.83
2022-02-17 06:00:00,43633.27,43908.34,43614.4,43866.11
2022-02-17 07:00:00,43836.11,43976.15,43776.21,43964.6
2022-02-17 08:00:00,43970.6,44052.8,43353.06,43494.13
2022-02-17 09:00:00,43505.74,43555.45,42949.15,43224.21
2022-02-17 10:00:00,43210.99,43367.83,42956.47,43082.74
2022-02-17 11:00:00,43073.84,43240.37,43013.44,43195.36
2022-02-17 12:00:00,43189.23,43370.34,43174.39,43249.06
2022-02-17 13:00:00,43253.2,43332.17,42180.45,42233.6
2022-02-17 14:00:00,42225.49,42421.49,41883.32,41937.68
2022-02-17 15:00:00,41919.7,42149.69,41727.67,41936.12
2022-02-17 16:00:00,41914.2,42134.88,41662.78,41992.25
2022-02-17 17:00:00,42015.37,42016.83,41628.12,41755.04
2022-02-17 18:00:00,41754.98,41891.31,40798.24,41307.5
2022-02-17 19:00:00,41300.59,41300.59,40967.41,41221.51
2022-02-17 20:00:00,41197.08,41197.08,40878.0,40902.01
2022-02-17 21:00:00,40876.85,40964.07,39976.86,40655.0
2022-02-17 22:00:00,40651.52,40785.91,40440.73,40726.55
2022-02-17 23:00:00,40738.73,40782.7,40473.51,40544.79
2022-02-18 00:00:00,40537.04,40691.73,40331.49,40561.23
2022-02-18 01:00:00,40554.71,40957.1,40378.34,40815.34
2022-02-18 02:00:00,40809.09,40911.03,40697.51,40793.43
2022-02-18 03:00:00,40798.45,40798.45,40618.22,40719.2
2022-02-18 04:00:00,40729.14,40796.09,40523.82,40523.82
2022-02-18 05:00:00,40546.04,40723.02,40542.57,40622.77
2022-02-18 06:00:00,40640.73,40763.55,40610.0,40746.85
2022-02-18 07:00:00,40752.24,40803.71,40602.36,40678.2
2022-02-18 08:00:00,40688.67,40979.09,40679.67,40922.5
2022-02-18 09:00:00,40932.8,40950.74,40798.92,40900.68
2022-02-18 10:00:00,40897.22,40897.22,40732.8,40824.34
2022-02-18 11:00:00,40824.34,40824.34,40123.77,40193.61
2022-02-18 12:00:00,40213.0,40560.06,40111.0,40458.83
2022-02-18 13:00:00,40472.6,40544.78,40200.0,40399.8
2022-02-18 14:00:00,40394.14,40516.98,39518.59,40515.92
2022-02-18 15:00:00,40526.9,40797.6,39674.41,39838.49
2022-02-18 16:00:00,39826.13,40449.01,39442.01,39961.61
2022-02-18 17:00:00,39983.79,40392.22,39935.95,40040.15
2022-02-18 18:00:00,40036.1,40243.35,39807.85,40162.0
2022-02-18 19:00:00,40180.44,40359.86,40064.49,40226.96
2022-02-18 20:00:00,40242.66,40293.2,39956.41,40014.02
2022-02-18 21:00:00,40048.43,40167.01,39919.85,39950.8
2022-02-18 22:00:00,39913.5,40062.91,39755.8,39951.11
2022-02-18 23:00:00,39965.7,40097.8,39909.98,40000.0
2022-02-19 00:00:00,39986.96,40257.96,39956.4,40223.69
2022-02-19 01:00:00,40218.01,40321.74,40083.53,40176.62
2022-02-19 02:00:00,40156.01,40229.64,40102.6,40178.4
2022-02-19 03:00:00,40182.08,40248.55,40092.2,40155.0
2022-02-19 04:00:00,40159.57,40300.81,40101.0,40240.37
2022-02-19 05:00:00,40241.48,40296.1,40182.72,40252.16
2022-02-19 06:00:00,40246.58,40511.32,40241.82,40395.16
2022-02-19 07:00:00,40390.65,40430.99,40273.6,40291.73
2022-02-19 08:00:00,40295.82,40323.7,39954.5,39999.4
2022-02-19 09:00:00,39991.9,40067.51,39901.11,39965.42
2022-02-19 10:00:00,39953.91,39987.9,39787.03,39972.53
2022-02-19 11:00:00,39977.9,40047.7,39667.57,39836.0
2022-02-19 12:00:00,39831.5,39969.8,39688.81,39777.38
2022-02-19 13:00:00,39786.7,40087.77,39664.72,40012.6
2022-02-19 14:00:00,40008.24,40008.24,39800.0,39866.8
2022-02-19 15:00:00,39863.41,40028.6,39836.19,40017.64
2022-02-19 16:00:00,40006.78,40360.87,39877.56,39936.93
2022-02-19 17:00:00,39909.65,40184.55,39909.65,40162.5
2022-02-19 18:00:00,40157.0,40223.02,40062.95,40127.8
2022-02-19 19:00:00,40109.5,40109.5,39925.0,39994.59
2022-02-19 20:00:00,39983.4,40111.22,39959.28,40086.0
2022-02-19 21:00:00,40067.6,40067.95,39821.72,39946.97
2022-02-19 22:00:00,39954.18,40054.85,39898.43,40046.32
2022-02-19 23:00:00,40026.8,40153.94,39988.57,40107.5
2022-02-20 00:00:00,40126.0,40139.71,39900.0,39941.54
2022-02-20 01:00:00,39928.13,40020.3,39832.57,40020.3
2022-02-20 02:00:00,40008.68,40034.98,39849.42,39861.34
2022-02-20 03:00:00,39868.1,39895.0,39711.96,39835.77
2022-02-20 04:00:00,39846.2,39852.1,39492.16,39562.99
2022-02-20 05:00:00,39584.5,39700.1,39308.24,39365.8
2022-02-20 06:00:00,39407.6,39444.9,38665.63,38791.33
2022-02-20 07:00:00,38785.26,38891.92,38596.7,38792.0
2022-02-20 08:00:00,38815.58,38854.9,38107.44,38159.01
2022-02-20 09:00:00,38101.31,38432.55,38001.0,38224.8
2022-02-20 10:00:00,38221.65,38383.75,38166.11,38212.95
2022-02-20 11:00:00,38211.71,38361.4,38170.03,38352.44
2022-02-20 12:00:00,38359.0,38611.8,38231.7,38232.6
2022-02-20 13:00:00,38256.6,38330.45,38202.81,38226.18
2022-02-20 14:00:00,38218.0,38291.5,38033.44,38220.39
2022-02-20 15:00:00,38237.4,38426.36,38194.73,38350.1
2022-02-20 16:00:00,38332.2,38523.26,38275.35,38297.9
2022-02-20 17:00:00,38286.62,38416.09,38232.8,38254.69
2022-02-20 18:00:00,38261.12,38464.55,38185.0,38458.38
2022-02-20 19:00:00,38448.21,38448.21,38351.51,38385.68
2022-02-20 20:00:00,38377.7,38377.7,38259.06,38349.13
2022-02-20 21:00:00,38369.25,38369.25,38062.03,38277.18
2022-02-20 22:00:00,38309.67,38891.0,38267.84,38870.21
2022-02-20 23:00:00,38854.0,38989.94,38350.74,38398.9
2022-02-21 00:00:00,38393.35,38766.52,38201.44,38764.45
2022-02-21 01:00:00,38731.9,39420.84,38573.5,39149.21
2022-02-21 02:00:00,39165.3,39262.1,39049.44,39135.94
2022-02-21 03:00:00,39107.15,39264.47,38829.48,38928.6
2022-02-21 04:00:00,38976.6,39385.28,38953.43,39332.59
2022-02-21 05:00:00,39285.2,39518.55,39217.15,39217.15
2022-02-21 06:00:00,39217.9,39293.12,39178.4,39235.03
2022-02-21 07:00:00,39245.6,39367.0,39091.22,39313.19
2022-02-21 08:00:00,39306.33,39381.2,39063.57,39084.4
2022-02-21 09:00:00,39044.04,39105.76,38894.35,38924.28
2022-02-21 10:00:00,38930.85,38990.66,38241.46,38312.28
2022-02-21 11:00:00,38312.09,38432.3,37383.67,37604.8
2022-02-21 12:00:00,37560.4,37789.45,37426.55,37573.4
2022-02-21 13:00:00,37583.43,37707.36,37231.01,37577.53
2022-02-21 14:00:00,37564.5,38874.96,37497.36,38729.91
2022-02-21 15:00:00,38700.0,39318.51,38673.62,38843.17
2022-02-21 16:00:00,38834.6,39164.89,38680.29,38727.86
2022-02-21 17:00:00,38750.78,38855.43,38498.21,38538.97
2022-02-21 18:00:00,38547.41,38644.5,37565.96,37743.31
2022-02-21 19:00:00,37755.33,38332.7,37584.74,38124.5
2022-02-21 20:00:00,38102.41,38452.98,37988.37,38262.4
2022-02-21 21:00:00,38264.66,38361.98,36988.96,37041.78
2022-02-21 22:00:00,37010.2,37790.44,36823.9,37567.63
2022-02-21 23:00:00,37567.37,37693.4,36838.51,37033.74
2022-02-22 00:00:00,37042.39,37336.7,36867.83,37243.77
2022-02-22 01:00:00,37246.56,37478.62,36870.82,37241.61
2022-02-22 02:00:00,37199.4,37208.87,36899.6,36959.85
2022-02-22 03:00:00,36950.1,36953.43,36373.81,36591.55
2022-02-22 04:00:00,36600.73,36811.99,36571.82,36672.4
2022-02-22 05:00:00,36680.2,37255.73,36572.31,36722.95
2022-02-22 06:00:00,36698.71,37012.27,36623.5,36854.9
2022-02-22 07:00:00,36857.6,36996.3,36538.67,36781.41
2022-02-22 08:00:00,36804.29,37190.4,36765.73,37144.8
2022-02-22 09:00:00,37135.81,37312.27,37032.12,37150.48
2022-02-22 10:00:00,37147.2,37877.99,37100.0,37725.2
2022-02-22 11:00:00,37729.64,37777.87,37473.71,37509.6
2022-02-22 12:00:00,37500.0,37781.06,37305.03,37670.09
2022-02-22 13:00:00,37645.17,37977.79,37342.75,37854.54
2022-02-22 14:00:00,37857.11,38357.7,37435.2,38121.5
2022-02-22 15:00:00,38098.02,38255.18,37709.55,37775.1
2022-02-22 16:00:00,37764.02,37887.78,37496.52,37742.55
2022-02-22 17:00:00,37764.66,37849.06,37403.9,37656.62
2022-02-22 18:00:00,37649.5,38005.19,37555.43,37726.46
2022-02-22 19:00:00,37726.46,38184.24,37623.21,38112.55
2022-02-22 20:00:00,38097.16,38300.0,37810.79,37965.6
2022-02-22 21:00:00,37975.1,38060.15,37856.4,37896.13
