datetime,ETHUSDT_open,ETHUSDT_high,ETHUSDT_low,ETHUSDT_close
2022-02-07 21:00:00,3155.13,3159.99,3129.45,3151.11
2022-02-07 22:00:00,3151.65,3157.61,3144.07,3150.52
2022-02-07 23:00:00,3149.63,3160.22,3135.66,3138.91
2022-02-08 00:00:00,3139.87,3153.58,3112.36,3126.66
2022-02-08 01:00:00,3125.94,3155.47,3121.25,3151.1
2022-02-08 02:00:00,3151.41,3156.32,3136.11,3137.94
2022-02-08 03:00:00,3138.05,3149.01,3128.41,3145.63
2022-02-08 04:00:00,3146.66,3164.54,3141.93,3162.29
2022-02-08 05:00:00,3163.25,3195.31,3156.6,3185.36
2022-02-08 06:00:00,3184.47,3232.44,3168.9,3183.84
2022-02-08 07:00:00,3183.87,3183.87,3164.38,3179.24
2022-02-08 08:00:00,3175.5,3175.5,3098.36,3103.3
2022-02-08 09:00:00,3103.94,3115.45,3074.45,3092.99
2022-02-08 10:00:00,3095.56,3118.36,3079.1,3112.09
2022-02-08 11:00:00,3113.29,3123.94,3094.26,3103.18
2022-02-08 12:00:00,3102.79,3102.79,3046.14,3065.28
2022-02-08 13:00:00,3064.53,3092.7,3058.89,3092.7
2022-02-08 14:00:00,3090.87,3101.48,3071.3,3071.3
2022-02-08 15:00:00,3069.01,3081.53,3029.78,3076.79
2022-02-08 16:00:00,3078.56,3084.66,3039.0,3044.69
2022-02-08 17:00:00,3045.34,3061.19,3025.24,3053.0
2022-02-08 18:00:00,3051.61,3072.45,3048.81,3059.36
2022-02-08 19:00:00,3056.49,3062.77,3031.24,3049.95
2022-02-08 20:00:00,3049.85,3118.84,3047.12,3114.1
2022-02-08 21:00:00,3116.07,3128.93,3102.11,3115.06
2022-02-08 22:00:00,3113.91,3123.68,3096.68,3116.54
2022-02-08 23:00:00,3117.35,3137.12,3112.25,3115.02
2022-02-09 00:00:00,3117.76,3133.61,3105.25,3128.9
2022-02-09 01:00:00,3124.17,3131.38,3099.2,3104.38
2022-02-09 02:00:00,3102.97,3103.92,3061.34,3076.05
2022-02-09 03:00:00,3075.74,3084.42,3066.97,3076.55
2022-02-09 04:00:00,3077.54,3095.08,3075.14,3080.66
2022-02-09 05:00:00,3079.71,3105.16,3054.71,3089.77
2022-02-09 06:00:00,3087.4,3106.9,3085.04,3100.6
2022-02-09 07:00:00,3103.54,3112.69,3079.78,3107.91
2022-02-09 08:00:00,3107.88,3113.49,3068.77,3092.68
2022-02-09 09:00:00,3095.31,3116.58,3092.32,3100.26
2022-02-09 10:00:00,3099.1,3145.1,3098.45,3136.61
2022-02-09 11:00:00,3137.68,3157.94,3119.71,3153.43
2022-02-09 12:00:00,3153.0,3193.39,3138.89,3182.94
2022-02-09 13:00:00,3181.64,3207.36,3175.06,3181.93
2022-02-09 14:00:00,3183.45,3216.11,3161.89,3190.91
2022-02-09 15:00:00,3189.63,3200.68,3165.71,3179.0
2022-02-09 16:00:00,3179.82,3212.85,3162.69,3202.69
2022-02-09 17:00:00,3202.18,3218.26,3193.02,3200.07
2022-02-09 18:00:00,3197.86,3211.06,3183.84,3211.06
2022-02-09 19:00:00,3211.0,3257.92,3207.06,3246.37
2022-02-09 20:00:00,3247.44,3270.66,3241.74,3259.42
2022-02-09 21:00:00,3257.7,3260.69,3234.17,3235.51
2022-02-09 22:00:00,3235.77,3254.38,3232.0,3247.93
2022-02-09 23:00:00,3248.54,3248.54,3231.11,3246.18
2022-02-10 00:00:00,3245.67,3248.43,3211.76,3220.64
2022-02-10 01:00:00,3221.46,3227.87,3208.13,3224.71
2022-02-10 02:00:00,3224.15,3229.47,3182.24,3184.34
2022-02-10 03:00:00,3187.33,3188.94,3170.11,3178.58
2022-02-10 04:00:00,3179.91,3192.59,3158.18,3167.0
2022-02-10 05:00:00,3166.13,3176.26,3156.39,3174.76
2022-02-10 06:00:00,3173.64,3189.32,3167.61,3178.96
2022-02-10 07:00:00,3178.85,3193.5,3177.9,3189.43
2022-02-10 08:00:00,3189.59,3207.64,3186.04,3198.47
2022-02-10 09:00:00,3199.18,3216.75,3184.03,3216.21
2022-02-10 10:00:00,3215.01,3264.83,3212.32,3248.51
2022-02-10 11:00:00,3246.78,3282.78,3236.75,3247.18
2022-02-10 12:00:00,3248.76,3261.35,3230.43,3246.32
2022-02-10 13:00:00,3247.7,3262.3,3124.37,3125.22
2022-02-10 14:00:00,3125.74,3170.59,3086.07,3169.39
2022-02-10 15:00:00,3170.69,3265.02,3158.53,3207.36
2022-02-10 16:00:00,3208.85,3228.6,3183.07,3226.9
2022-02-10 17:00:00,3227.49,3246.41,3195.59,3210.86
2022-02-10 18:00:00,3210.46,3216.83,3161.89,3185.65
2022-02-10 19:00:00,3185.28,3189.17,3115.89,3120.23
2022-02-10 20:00:00,3119.55,3141.39,3084.67,3109.06
2022-02-10 21:00:00,3109.92,3131.76,3093.27,3114.97
2022-02-10 22:00:00,3115.6,3129.23,3102.32,3116.59
2022-02-10 23:00:00,3111.66,3119.74,3056.84,3071.77
2022-02-11 00:00:00,3072.22,3073.11,3001.32,3039.0
2022-02-11 01:00:00,3039.33,3106.67,3031.53,3063.41
2022-02-11 02:00:00,3060.95,3062.46,3036.11,3056.51
2022-02-11 03:00:00,3056.27,3085.97,3054.43,3084.03
2022-02-11 04:00:00,3084.11,3085.85,3057.82,3068.61
2022-02-11 05:00:00,3067.95,3067.95,3041.6,3046.04
2022-02-11 06:00:00,3046.91,3080.19,3044.46,3073.84
2022-02-11 07:00:00,3073.0,3105.69,3071.94,3097.69
2022-02-11 08:00:00,3097.91,3112.41,3069.19,3069.19
2022-02-11 09:00:00,3074.63,3110.84,3062.67,3100.44
2022-02-11 10:00:00,3099.08,3115.36,3076.68,3106.37
2022-02-11 11:00:00,3105.38,3108.49,3084.05,3088.29
2022-02-11 12:00:00,3089.39,3122.28,3079.41,3103.66
2022-02-11 13:00:00,3105.65,3126.91,3095.97,3121.35
2022-02-11 14:00:00,3121.17,3138.77,3086.13,3093.86
2022-02-11 15:00:00,3095.03,3118.44,3087.58,3102.35
2022-02-11 16:00:00,3102.51,3112.34,3075.07,3093.79
2022-02-11 17:00:00,3091.43,3105.81,3069.33,3074.24
2022-02-11 18:00:00,3076.64,3083.77,3003.04,3005.03
2022-02-11 19:00:00,3003.72,3026.9,2967.0,2992.1
2022-02-11 20:00:00,2990.65,3000.1,2907.18,2916.26
2022-02-11 21:00:00,2917.63,2940.91,2910.18,2925.84
2022-02-11 22:00:00,2924.5,2934.37,2875.88,2890.45
2022-02-11 23:00:00,2894.5,2932.63,2879.02,2926.96
2022-02-12 00:00:00,2927.0,2935.17,2910.43,2928.82
2022-02-12 01:00:00,2927.43,2955.57,2921.67,2951.56
2022-02-12 02:00:00,2949.04,2959.44,2945.41,2956.37
2022-02-12 03:00:00,2954.95,2954.95,2922.11,2933.5
2022-02-12 04:00:00,2933.29,2947.62,2928.69,2936.22
2022-02-12 05:00:00,2938.93,2942.28,2918.94,2925.89
2022-02-12 06:00:00,2924.68,2924.68,2883.16,2907.89
2022-02-12 07:00:00,2910.24,2926.19,2897.53,2918.54
2022-02-12 08:00:00,2921.14,2941.91,2921.14,2934.1
2022-02-12 09:00:00,2932.03,2938.09,2924.66,2934.81
2022-02-12 10:00:00,2937.09,2937.5,2891.3,2911.63
2022-02-12 11:00:00,2911.18,2932.82,2874.35,2931.05
2022-02-12 12:00:00,2931.09,2937.93,2904.68,2910.17
2022-02-12 13:00:00,2910.9,2918.62,2892.03,2901.26
2022-02-12 14:00:00,2901.66,2910.33,2857.93,2895.78
2022-02-12 15:00:00,2896.74,2898.71,2858.68,2880.17
2022-02-12 16:00:00,2878.41,2944.68,2865.0,2931.75
2022-02-12 17:00:00,2929.31,2944.62,2923.22,2940.86
2022-02-12 18:00:00,2941.68,2978.72,2939.55,2971.35
2022-02-12 19:00:00,2972.44,2975.03,2947.41,2955.56
2022-02-12 20:00:00,2954.71,2985.51,2946.95,2966.66
2022-02-12 21:00:00,2966.12,2966.6,2866.56,2873.59
2022-02-12 22:00:00,2876.22,2919.12,2876.22,2911.88
2022-02-12 23:00:00,2911.45,2922.66,2896.47,2917.0
2022-02-13 00:00:00,2912.91,2946.67,2897.66,2931.51
2022-02-13 01:00:00,2933.7,2941.58,2915.2,2918.07
2022-02-13 02:00:00,2923.68,2926.24,2908.2,2923.91
2022-02-13 03:00:00,2923.58,2929.34,2914.18,2916.95
2022-02-13 04:00:00,2921.89,2927.88,2903.66,2914.69
2022-02-13 05:00:00,2914.34,2919.19,2899.19,2914.97
2022-02-13 06:00:00,2913.25,2926.9,2904.02,2922.29
2022-02-13 07:00:00,2921.68,2925.12,2912.82,2919.93
2022-02-13 08:00:00,2918.05,2929.75,2911.71,2928.73
2022-02-13 09:00:00,2928.09,2928.09,2907.4,2910.57
2022-02-13 10:00:00,2909.92,2935.18,2908.05,2932.63
2022-02-13 11:00:00,2933.84,2944.68,2927.69,2931.42
2022-02-13 12:00:00,2932.13,2949.29,2926.42,2935.76
2022-02-13 13:00:00,2936.21,2948.31,2928.79,2941.34
2022-02-13 14:00:00,2941.32,2954.01,2909.81,2933.88
2022-02-13 15:00:00,2932.63,2942.34,2919.3,2919.77
2022-02-13 16:00:00,2919.98,2921.38,2876.15,2887.57
2022-02-13 17:00:00,2888.14,2894.2,2866.56,2891.79
2022-02-13 18:00:00,2892.29,2902.83,2836.14,2850.1
2022-02-13 19:00:00,2849.51,2867.51,2838.47,2856.68
2022-02-13 20:00:00,2857.33,2902.64,2848.31,2902.64
2022-02-13 21:00:00,2902.64,2907.42,2873.18,2873.96
2022-02-13 22:00:00,2875.5,2909.54,2873.5,2903.73
2022-02-13 23:00:00,2898.93,2902.14,2865.63,2874.51
2022-02-14 00:00:00,2877.76,2892.44,2855.58,2870.4
2022-02-14 01:00:00,2870.49,2877.42,2830.98,2839.08
2022-02-14 02:00:00,2838.09,2862.13,2836.19,2844.15
2022-02-14 03:00:00,2843.93,2869.92,2835.28,2865.3
2022-02-14 04:00:00,2864.51,2868.18,2858.36,2865.79
2022-02-14 05:00:00,2866.91,2871.24,2845.8,2846.57
2022-02-14 06:00:00,2845.28,2874.96,2843.91,2871.58
2022-02-14 07:00:00,2870.69,2883.97,2864.62,2881.33
2022-02-14 08:00:00,2882.53,2888.34,2855.92,2857.5
2022-02-14 09:00:00,2858.3,2866.3,2851.55,2857.63
2022-02-14 10:00:00,2855.71,2875.17,2845.66,2871.93
2022-02-14 11:00:00,2872.74,2878.3,2865.32,2875.64
2022-02-14 12:00:00,2875.06,2931.46,2856.42,2930.97
2022-02-14 13:00:00,2929.15,2944.37,2922.68,2937.42
2022-02-14 14:00:00,2938.74,2965.0,2934.13,2937.53
2022-02-14 15:00:00,2937.19,2947.93,2916.81,2937.17
2022-02-14 16:00:00,2936.84,2964.64,2933.81,2946.35
2022-02-14 17:00:00,2946.77,2963.94,2936.65,2945.16
2022-02-14 18:00:00,2945.78,2953.08,2903.68,2906.76
2022-02-14 19:00:00,2906.75,2911.35,2856.44,2881.19
2022-02-14 20:00:00,2880.31,2904.53,2866.56,2893.96
2022-02-14 21:00:00,2895.04,2921.99,2888.47,2913.48
2022-02-14 22:00:00,2914.67,2944.36,2914.67,2943.87
2022-02-14 23:00:00,2941.45,2948.87,2928.84,2929.68
2022-02-15 00:00:00,2929.99,2940.5,2912.17,2920.63
2022-02-15 01:00:00,2920.61,3023.31,2913.92,3020.64
2022-02-15 02:00:00,3022.65,3037.51,3015.22,3030.97
2022-02-15 03:00:00,3030.25,3031.92,3022.02,3027.15
2022-02-15 04:00:00,3028.14,3035.11,3011.03,3014.4
2022-02-15 05:00:00,3015.46,3018.15,3007.38,3013.37
2022-02-15 06:00:00,3013.54,3036.55,3012.69,3033.71
2022-02-15 07:00:00,3033.39,3061.69,3026.75,3049.06
2022-02-15 08:00:00,3050.06,3087.74,3041.67,3078.37
2022-02-15 09:00:00,3079.68,3101.17,3071.82,3097.77
2022-02-15 10:00:00,3097.56,3116.44,3085.89,3109.61
2022-02-15 11:00:00,3111.86,3113.58,3089.75,3095.55
2022-02-15 12:00:00,3098.78,3112.53,3088.03,3111.76
2022-02-15 13:00:00,3113.08,3120.75,3094.12,3109.7
2022-02-15 14:00:00,3111.5,3153.28,3110.26,3119.52
2022-02-15 15:00:00,3120.16,3130.55,3104.12,3122.59
2022-02-15 16:00:00,3123.14,3140.98,3105.3,3114.99
2022-02-15 17:00:00,3115.54,3121.7,3087.58,3096.1
2022-02-15 18:00:00,3098.08,3122.39,3091.7,3119.21
2022-02-15 19:00:00,3118.63,3121.37,3104.71,3110.38
2022-02-15 20:00:00,3109.27,3117.85,3103.49,3113.17
2022-02-15 21:00:00,3111.36,3115.72,3092.05,3097.06
2022-02-15 22:00:00,3096.95,3147.5,3096.79,3128.71
2022-02-15 23:00:00,3129.15,3196.05,3123.87,3182.83
2022-02-16 00:00:00,3182.82,3184.37,3153.11,3161.54
2022-02-16 01:00:00,3159.43,3159.75,3132.82,3138.56
2022-02-16 02:00:00,3139.04,3157.3,3135.07,3154.57
2022-02-16 03:00:00,3154.66,3174.6,3137.59,3140.01
2022-02-16 04:00:00,3140.25,3140.56,3104.66,3123.07
2022-02-16 05:00:00,3123.57,3134.97,3120.76,3127.29
2022-02-16 06:00:00,3129.44,3148.17,3125.23,3134.51
2022-02-16 07:00:00,3134.32,3152.23,3126.72,3152.23
2022-02-16 08:00:00,3152.19,3162.54,3136.64,3136.64
2022-02-16 09:00:00,3138.46,3151.93,3126.65,3126.65
2022-02-16 10:00:00,3126.48,3135.18,3112.68,3130.37
2022-02-16 11:00:00,3129.35,3140.78,3129.35,3134.86
2022-02-16 12:00:00,3133.87,3143.2,3111.24,3119.42
2022-02-16 13:00:00,3119.33,3122.06,3063.18,3073.93
2022-02-16 14:00:00,3071.65,3080.64,3051.81,3063.09
2022-02-16 15:00:00,3061.72,3076.0,3058.1,3066.38
2022-02-16 16:00:00,3067.12,3087.95,3043.25,3080.38
2022-02-16 17:00:00,3081.56,3086.0,3067.7,3070.96
2022-02-16 18:00:00,3069.15,3098.64,3064.77,3094.72
2022-02-16 19:00:00,3093.37,3186.89,3082.09,3168.64
2022-02-16 20:00:00,3172.73,3179.2,3146.61,3150.17
2022-02-16 21:00:00,3147.99,3159.36,3125.26,3140.08
2022-02-16 22:00:00,3140.08,3151.64,3124.67,3135.78
2022-02-16 23:00:00,3136.89,3156.9,3117.39,3123.36
2022-02-17 00:00:00,3123.36,3154.9,3121.36,3150.96
2022-02-17 01:00:00,3148.96,3160.21,3136.6,3142.71
2022-02-17 02:00:00,3142.48,3150.68,3118.24,3132.65
2022-02-17 03:00:00,3132.11,3132.47,3082.42,3082.42
2022-02-17 04:00:00,3083.47,3083.47,3051.22,3063.01
2022-02-17 05:00:00,3063.4,3075.21,3052.66,3067.84
2022-02-17 06:00:00,3064.93,3104.23,3064.07,3098.39
2022-02-17 07:00:00,3098.42,3111.09,3079.86,3109.19
2022-02-17 08:00:00,3109.9,3136.64,3034.58,3064.85
2022-02-17 09:00:00,3064.31,3072.5,3036.07,3059.42
2022-02-17 10:00:00,3057.55,3076.7,3038.67,3048.73
2022-02-17 11:00:00,3048.51,3066.95,3043.22,3065.03
2022-02-17 12:00:00,3065.17,3086.93,3058.43,3064.62
2022-02-17 13:00:00,3065.34,3072.07,2986.32,2993.98
2022-02-17 14:00:00,2991.0,3017.75,2961.54,2971.21
2022-02-17 15:00:00,2969.29,2994.18,2966.42,2989.29
2022-02-17 16:00:00,2988.52,3005.3,2966.17,2980.71
2022-02-17 17:00:00,2983.41,2983.41,2936.52,2950.67
2022-02-17 18:00:00,2949.91,2956.35,2882.43,2922.05
2022-02-17 19:00:00,2916.39,2922.39,2891.49,2909.57
2022-02-17 20:00:00,2908.27,2916.19,2882.51,2900.67
2022-02-17 21:00:00,2900.79,2907.53,2851.64,2890.17
2022-02-17 22:00:00,2891.06,2903.66,2872.32,2897.02
2022-02-17 23:00:00,2897.46,2900.49,2873.52,2891.75
2022-02-18 00:00:00,2892.59,2896.83,2861.94,2890.89
2022-02-18 01:00:00,2888.08,2919.74,2869.44,2908.87
2022-02-18 02:00:00,2908.55,2919.19,2895.4,2904.9
2022-02-18 03:00:00,2904.9,2913.28,2897.3,2908.23
2022-02-18 04:00:00,2908.52,2911.71,2876.35,2877.35
2022-02-18 05:00:00,2877.36,2900.42,2877.36,2897.84
2022-02-18 06:00:00,2898.19,2912.83,2894.8,2907.24
2022-02-18 07:00:00,2906.67,2916.49,2896.81,2903.92
2022-02-18 08:00:00,2910.18,2944.07,2909.46,2940.9
2022-02-18 09:00:00,2941.29,2942.13,2925.63,2928.24
2022-02-18 10:00:00,2928.1,2928.1,2907.66,2917.09
2022-02-18 11:00:00,2916.15,2916.15,2872.32,2878.21
2022-02-18 12:00:00,2878.02,2907.42,2868.44,2903.05
2022-02-18 13:00:00,2902.12,2904.38,2875.74,2898.66
2022-02-18 14:00:00,2897.53,2906.98,2793.39,2850.08
2022-02-18 15:00:00,2850.18,2868.01,2788.24,2798.21
2022-02-18 16:00:00,2796.28,2826.41,2765.0,2789.04
2022-02-18 17:00:00,2788.05,2813.07,2772.84,2784.32
2022-02-18 18:00:00,2784.19,2797.11,2751.99,2794.68
2022-02-18 19:00:00,2796.78,2811.2,2782.0,2798.93
2022-02-18 20:00:00,2799.56,2806.58,2771.25,2788.22
2022-02-18 21:00:00,2789.33,2805.74,2780.0,2780.0
2022-02-18 22:00:00,2779.43,2791.27,2753.71,2773.34
2022-02-18 23:00:00,2774.5,2790.15,2768.12,2776.65
2022-02-19 00:00:00,2775.24,2811.03,2767.29,2809.24
2022-02-19 01:00:00,2808.89,2830.0,2808.3,2818.68
2022-02-19 02:00:00,2818.69,2822.9,2811.24,2815.84
2022-02-19 03:00:00,2816.05,2826.95,2803.15,2804.78
2022-02-19 04:00:00,2805.28,2818.97,2795.78,2816.27
2022-02-19 05:00:00,2815.29,2819.59,2800.95,2807.87
2022-02-19 06:00:00,2808.18,2824.56,2803.67,2820.43
2022-02-19 07:00:00,2821.98,2824.15,2807.2,2814.86
2022-02-19 08:00:00,2815.56,2819.19,2780.85,2783.15
2022-02-19 09:00:00,2780.04,2792.4,2774.14,2781.55
2022-02-19 10:00:00,2783.99,2788.55,2761.06,2778.69
2022-02-19 11:00:00,2779.55,2782.75,2707.74,2721.89
2022-02-19 12:00:00,2720.83,2732.72,2700.76,2711.63
2022-02-19 13:00:00,2713.06,2748.03,2694.54,2742.9
2022-02-19 14:00:00,2741.06,2744.26,2721.8,2728.88
2022-02-19 15:00:00,2730.21,2751.99,2720.24,2745.7
2022-02-19 16:00:00,2746.24,2795.18,2740.06,2747.32
2022-02-19 17:00:00,2742.92,2764.57,2740.74,2762.39
2022-02-19 18:00:00,2761.05,2762.06,2745.63,2750.02
2022-02-19 19:00:00,2751.16,2752.57,2738.3,2742.56
2022-02-19 20:00:00,2742.46,2760.21,2739.37,2753.54
2022-02-19 21:00:00,2753.81,2756.45,2734.77,2739.73
2022-02-19 22:00:00,2740.53,2746.74,2727.49,2741.13
2022-02-19 23:00:00,2742.97,2767.39,2737.11,2764.51
2022-02-20 00:00:00,2761.61,2763.36,2726.43,2733.47
2022-02-20 01:00:00,2730.68,2744.72,2700.5,2739.3
2022-02-20 02:00:00,2739.5,2741.67,2709.74,2713.22
2022-02-20 03:00:00,2713.62,2720.2,2697.64,2712.78
2022-02-20 04:00:00,2713.4,2717.16,2678.0,2686.21
2022-02-20 05:00:00,2686.09,2694.1,2654.88,2659.21
2022-02-20 06:00:00,2660.15,2664.7,2620.72,2634.34
2022-02-20 07:00:00,2634.42,2656.56,2631.49,2652.13
2022-02-20 08:00:00,2652.3,2652.3,2596.71,2604.76
2022-02-20 09:00:00,2603.87,2632.31,2599.34,2622.36
2022-02-20 10:00:00,2628.79,2642.08,2611.88,2611.88
2022-02-20 11:00:00,2615.87,2647.65,2611.3,2642.28
2022-02-20 12:00:00,2645.49,2663.78,2620.71,2623.87
2022-02-20 13:00:00,2623.06,2640.32,2619.13,2628.7
2022-02-20 14:00:00,2629.11,2635.43,2599.85,2626.23
2022-02-20 15:00:00,2629.47,2661.28,2626.45,2652.68
2022-02-20 16:00:00,2650.77,2676.06,2632.36,2643.79
2022-02-20 17:00:00,2642.62,2659.89,2636.62,2644.38
2022-02-20 18:00:00,2644.61,2668.99,2639.88,2662.96
2022-02-20 19:00:00,2660.87,2660.87,2643.88,2649.05
2022-02-20 20:00:00,2647.96,2647.96,2621.93,2626.31
2022-02-20 21:00:00,2625.52,2631.07,2575.0,2598.99
2022-02-20 22:00:00,2599.0,2655.43,2599.0,2651.77
2022-02-20 23:00:00,2655.93,2664.87,2619.09,2621.85
2022-02-21 00:00:00,2620.51,2670.14,2604.76,2667.44
2022-02-21 01:00:00,2667.23,2734.3,2656.32,2714.49
2022-02-21 02:00:00,2713.02,2731.39,2712.07,2722.93
2022-02-21 03:00:00,2720.76,2739.01,2704.19,2710.92
2022-02-21 04:00:00,2710.74,2749.53,2710.74,2744.72
2022-02-21 05:00:00,2746.51,2756.1,2734.3,2738.41
2022-02-21 06:00:00,2737.63,2743.03,2728.72,2742.45
2022-02-21 07:00:00,2742.51,2755.18,2733.82,2747.46
2022-02-21 08:00:00,2746.6,2758.86,2717.21,2719.47
2022-02-21 09:00:00,2718.88,2731.11,2707.74,2712.31
2022-02-21 10:00:00,2711.88,2719.69,2666.93,2680.97
2022-02-21 11:00:00,2681.29,2690.55,2606.52,2627.02
2022-02-21 12:00:00,2625.15,2634.55,2591.45,2609.88
2022-02-21 13:00:00,2611.8,2625.85,2580.88,2599.57
2022-02-21 14:00:00,2600.84,2728.12,2595.19,2702.23
2022-02-21 15:00:00,2700.1,2751.35,2700.1,2722.02
2022-02-21 16:00:00,2721.82,2743.5,2703.45,2709.1
2022-02-21 17:00:00,2713.42,2731.51,2691.23,2694.12
2022-02-21 18:00:00,2696.95,2703.39,2605.14,2641.55
2022-02-21 19:00:00,2635.49,2661.88,2616.35,2647.26
2022-02-21 20:00:00,2646.09,2665.37,2628.27,2648.85
2022-02-21 21:00:00,2651.93,2676.05,2574.52,2582.23
2022-02-21 22:00:00,2581.11,2641.23,2568.17,2612.88
2022-02-21 23:00:00,2612.57,2628.28,2558.65,2569.21
2022-02-22 00:00:00,2568.95,2606.81,2552.04,2595.79
2022-02-22 01:00:00,2597.97,2621.39,2567.53,2600.87
2022-02-22 02:00:00,2601.12,2601.12,2564.57,2576.33
2022-02-22 03:00:00,2577.29,2577.98,2506.48,2518.53
2022-02-22 04:00:00,2520.17,2539.96,2509.35,2510.45
2022-02-22 05:00:00,2510.84,2547.6,2499.67,2504.04
2022-02-22 06:00:00,2502.43,2533.29,2500.97,2528.6
2022-02-22 07:00:00,2528.63,2534.29,2510.02,2515.34
2022-02-22 08:00:00,2517.3,2554.67,2514.11,2550.81
2022-02-22 09:00:00,2547.63,2556.7,2536.57,2544.21
2022-02-22 10:00:00,2545.14,2604.68,2540.19,2596.62
2022-02-22 11:00:00,2595.29,2603.63,2577.95,2587.91
2022-02-22 12:00:00,2585.06,2623.94,2566.68,2602.21
2022-02-22 13:00:00,2602.15,2623.49,2576.66,2613.34
2022-02-22 14:00:00,2612.25,2662.26,2570.88,2644.94
2022-02-22 15:00:00,2642.16,2666.27,2618.53,2623.85
2022-02-22 16:00:00,2622.97,2634.21,2586.78,2602.73
2022-02-22 17:00:00,2603.26,2609.62,2582.07,2593.98
2022-02-22 18:00:00,2594.36,2613.39,2584.38,2591.82
2022-02-22 19:00:00,2587.99,2639.73,2579.86,2634.62
2022-02-22 20:00:00,2634.43,2645.34,2590.34,2602.85
2022-02-22 21:00:00,2601.95,2620.91,2600.81,2604.29
2022-02-22 22:00:00,2602.77,2613.0,2591.48,2606.65
2022-02-22 23:00:00,2607.77,2656.36,2604.51,2640.0
2022-02-23 00:00:00,2640.19,2655.19,2620.36,2626.24
2022-02-23 01:00:00,2626.08,2626.69,2609.7,2621.62
2022-02-23 02:00:00,2617.99,2653.05,2597.68,2615.19
2022-02-23 03:00:00,2611.86,2625.8,2609.1,2623.06
2022-02-23 04:00:00,2622.68,2660.61,2622.68,2651.41
2022-02-23 05:00:00,2651.91,2665.16,2644.55,2657.21
2022-02-23 06:00:00,2657.86,2675.44,2655.71,2659.23
2022-02-23 07:00:00,2658.87,2698.59,2657.25,2697.69
2022-02-23 08:00:00,2696.52,2722.53,2681.93,2702.99
2022-02-23 09:00:00,2702.88,2724.23,2700.43,2714.82
2022-02-23 10:00:00,2716.88,2722.72,2700.7,2716.63
2022-02-23 11:00:00,2716.35,2739.01,2703.86,2720.54
2022-02-23 12:00:00,2722.34,2750.22,2717.29,2739.35
2022-02-23 13:00:00,2739.57,2753.11,2726.13,2733.52
2022-02-23 14:00:00,2733.81,2737.27,2703.3,2707.06
2022-02-23 15:00:00,2707.59,2707.59,2683.65,2687.59
2022-02-23 16:00:00,2687.09,2717.15,2677.05,2710.21
2022-02-23 17:00:00,2709.64,2730.58,2660.33,2666.54
2022-02-23 18:00:00,2666.55,2669.28,2638.25,2647.58
2022-02-23 19:00:00,2648.43,2662.69,2619.79,2631.23
2022-02-23 20:00:00,2629.22,2640.39,2609.53,2621.86
2022-02-23 21:00:00,2623.48,2634.61,2609.78,2619.57
2022-02-23 22:00:00,2621.98,2638.08,2596.62,2637.04
2022-02-23 23:00:00,2635.0,2636.82,2575.51,2578.97
2022-02-24 00:00:00,2578.35,2591.73,2559.41,2560.47
2022-02-24 01:00:00,2561.02,2576.21,2546.7,2571.18
2022-02-24 02:00:00,2575.12,2576.0,2489.25,2497.88
2022-02-24 03:00:00,2494.01,2495.59,2388.82,2397.31
2022-02-24 04:00:00,2397.04,2409.52,2354.26,2405.22
2022-02-24 05:00:00,2404.18,2404.54,2300.73,2333.73
2022-02-24 06:00:00,2334.52,2355.52,2328.18,2341.81
2022-02-24 07:00:00,2339.71,2397.3,2300.63,2368.51
2022-02-24 08:00:00,2369.19,2425.74,2360.16,2381.47
2022-02-24 09:00:00,2383.32,2410.37,2364.26,2370.28
2022-02-24 10:00:00,2371.48,2380.28,2332.67,2361.14
2022-02-24 11:00:00,2361.86,2395.43,2334.82,2392.03
2022-02-24 12:00:00,2393.15,2393.15,2357.17,2368.61
2022-02-24 13:00:00,2370.0,2412.03,2350.0,2394.24
2022-02-24 14:00:00,2394.24,2445.26,2374.96,2439.57
2022-02-24 15:00:00,2436.66,2476.13,2416.64,2456.14
2022-02-24 16:00:00,2455.19,2491.92,2450.43,2475.05
2022-02-24 17:00:00,2473.17,2474.76,2429.86,2435.15
2022-02-24 18:00:00,2434.66,2555.74,2432.59,2525.83
2022-02-24 19:00:00,2527.31,2600.66,2513.38,2597.76
2022-02-24 20:00:00,2600.66,2737.41,2597.51,2647.85
2022-02-24 21:00:00,2648.9,2654.01,2617.88,2640.51
2022-02-24 22:00:00,2641.9,2643.84,2545.8,2567.13
2022-02-24 23:00:00,2568.27,2603.41,2567.93,2601.6
2022-02-25 00:00:00,2602.16,2630.32,2583.76,2584.21
2022-02-25 01:00:00,2583.94,2647.67,2582.92,2629.95
2022-02-25 02:00:00,2629.36,2649.53,2624.11,2640.67
2022-02-25 03:00:00,2637.36,2640.74,2606.38,2636.64
2022-02-25 04:00:00,2636.51,2638.69,2612.69,2617.16
2022-02-25 05:00:00,2617.76,2624.31,2584.96,2606.22
2022-02-25 06:00:00,2606.19,2638.3,2596.49,2632.61
2022-02-25 07:00:00,2631.8,2646.05,2608.76,2614.04
2022-02-25 08:00:00,2612.65,2617.21,2591.86,2610.67
2022-02-25 09:00:00,2610.85,2624.69,2572.51,2616.93
2022-02-25 10:00:00,2621.8,2625.96,2605.61,2616.77
