datetime,ETHBUSD_open,ETHBUSD_high,ETHBUSD_low,ETHBUSD_close
2022-02-07 03:00:00,3081.6,3087.94,3067.1,3074.01
2022-02-07 04:00:00,3074.17,3080.65,3050.0,3069.07
2022-02-07 05:00:00,3069.09,3080.39,3062.72,3073.02
2022-02-07 06:00:00,3073.02,3080.9,3060.29,3069.37
2022-02-07 07:00:00,3069.37,3088.02,3056.18,3073.43
2022-02-07 08:00:00,3073.43,3095.71,3070.98,3090.9
2022-02-07 09:00:00,3090.91,3129.71,3085.84,3124.56
2022-02-07 10:00:00,3124.57,3129.15,3095.69,3125.62
2022-02-07 11:00:00,3125.11,3150.0,3108.61,3133.84
2022-02-07 12:00:00,3133.84,3150.0,3117.67,3147.3
2022-02-07 13:00:00,3147.23,3182.0,3141.22,3164.36
2022-02-07 14:00:00,3164.36,3188.77,3160.21,3169.12
2022-02-07 15:00:00,3169.11,3187.17,3135.05,3156.22
2022-02-07 16:00:00,3156.01,3162.88,3132.21,3153.18
2022-02-07 17:00:00,3153.38,3161.02,3145.63,3154.01
2022-02-07 18:00:00,3154.01,3163.06,3138.01,3141.9
2022-02-07 19:00:00,3141.9,3155.9,3114.96,3132.17
2022-02-07 20:00:00,3132.32,3157.37,3128.01,3153.68
2022-02-07 21:00:00,3153.68,3159.2,3138.87,3141.78
2022-02-07 22:00:00,3141.84,3151.39,3131.34,3149.46
2022-02-07 23:00:00,3149.18,3167.16,3145.0,3164.96
2022-02-08 00:00:00,3164.96,3197.76,3159.33,3187.44
2022-02-08 01:00:00,3187.71,3234.77,3170.35,3185.26
2022-02-08 02:00:00,3185.2,3186.59,3166.61,3176.36
2022-02-08 03:00:00,3176.37,3181.97,3103.3,3106.51
2022-02-08 04:00:00,3106.5,3118.61,3077.0,3097.01
2022-02-08 05:00:00,3097.01,3121.2,3080.65,3114.63
2022-02-08 06:00:00,3114.63,3126.15,3094.62,3107.47
2022-02-08 07:00:00,3107.33,3107.33,3052.08,3068.8
2022-02-08 08:00:00,3068.79,3094.94,3060.59,3093.9
2022-02-08 09:00:00,3094.31,3105.0,3071.69,3072.82
2022-02-08 10:00:00,3072.84,3083.63,3032.58,3078.74
2022-02-08 11:00:00,3078.57,3087.3,3042.06,3047.17
2022-02-08 12:00:00,3047.12,3064.7,3028.08,3054.47
2022-02-08 13:00:00,3054.48,3075.0,3051.46,3061.61
2022-02-08 14:00:00,3061.24,3066.11,3035.0,3053.55
2022-02-08 15:00:00,3054.0,3122.17,3049.0,3118.82
2022-02-08 16:00:00,3119.84,3131.34,3104.05,3116.7
2022-02-08 17:00:00,3116.68,3125.71,3099.43,3116.29
2022-02-08 18:00:00,3116.29,3140.0,3114.61,3119.57
2022-02-08 19:00:00,3119.59,3134.99,3108.0,3131.67
2022-02-08 20:00:00,3131.55,3135.0,3101.01,3104.41
2022-02-08 21:00:00,3104.35,3109.01,3062.96,3077.75
2022-02-08 22:00:00,3077.77,3086.43,3069.79,3079.12
2022-02-08 23:00:00,3079.12,3096.45,3077.42,3082.16
2022-02-09 00:00:00,3082.57,3110.53,3056.1,3092.48
2022-02-09 01:00:00,3092.34,3109.14,3087.0,3102.19
2022-02-09 02:00:00,3102.19,3116.65,3082.51,3108.25
2022-02-09 03:00:00,3108.66,3115.37,3071.6,3096.4
2022-02-09 04:00:00,3096.4,3118.55,3094.74,3101.48
2022-02-09 05:00:00,3101.62,3145.45,3101.62,3138.98
2022-02-09 06:00:00,3138.78,3160.85,3122.72,3155.91
2022-02-09 07:00:00,3155.39,3195.69,3141.69,3183.81
2022-02-09 08:00:00,3184.34,3210.06,3177.2,3183.89
2022-02-09 09:00:00,3183.89,3220.0,3164.59,3191.01
2022-02-09 10:00:00,3191.01,3203.38,3168.65,3180.96
2022-02-09 11:00:00,3181.01,3215.96,3165.31,3205.32
2022-02-09 12:00:00,3205.33,3219.9,3196.0,3202.23
2022-02-09 13:00:00,3202.42,3212.68,3185.7,3212.62
2022-02-09 14:00:00,3212.63,3260.0,3209.46,3249.48
2022-02-09 15:00:00,3249.47,3272.34,3243.18,3260.98
2022-02-09 16:00:00,3261.18,3263.72,3236.45,3238.58
2022-02-09 17:00:00,3238.84,3256.89,3233.58,3253.12
2022-02-09 18:00:00,3253.38,3253.38,3234.0,3246.47
2022-02-09 19:00:00,3246.46,3251.7,3214.42,3223.0
2022-02-09 20:00:00,3222.91,3231.45,3210.6,3227.23
2022-02-09 21:00:00,3227.23,3231.8,3187.38,3189.23
2022-02-09 22:00:00,3189.22,3192.67,3172.29,3181.85
2022-02-09 23:00:00,3181.85,3196.02,3160.35,3171.12
2022-02-10 00:00:00,3171.17,3179.19,3159.35,3177.48
2022-02-10 01:00:00,3177.48,3190.82,3171.0,3181.22
2022-02-10 02:00:00,3181.92,3198.34,3180.05,3192.49
2022-02-10 03:00:00,3192.49,3210.36,3188.74,3201.0
2022-02-10 04:00:00,3201.0,3219.43,3186.98,3217.0
2022-02-10 05:00:00,3216.58,3267.0,3214.53,3249.72
2022-02-10 06:00:00,3249.31,3286.0,3239.05,3250.71
2022-02-10 07:00:00,3250.56,3264.03,3232.51,3247.02
2022-02-10 08:00:00,3247.05,3266.7,3127.0,3128.05
2022-02-10 09:00:00,3128.33,3172.96,3088.0,3172.2
2022-02-10 10:00:00,3172.17,3267.97,3160.74,3212.74
2022-02-10 11:00:00,3212.24,3230.67,3186.15,3228.37
2022-02-10 12:00:00,3228.67,3247.99,3199.02,3213.58
2022-02-10 13:00:00,3213.46,3220.24,3164.34,3188.49
2022-02-10 14:00:00,3188.53,3191.19,3118.3,3123.81
2022-02-10 15:00:00,3123.87,3143.31,3088.0,3113.37
2022-02-10 16:00:00,3113.74,3133.9,3095.41,3116.74
2022-02-10 17:00:00,3117.0,3131.0,3104.14,3117.91
2022-02-10 18:00:00,3117.98,3122.32,3060.14,3075.09
2022-02-10 19:00:00,3075.09,3077.42,3003.95,3041.67
2022-02-10 20:00:00,3041.1,3098.25,3033.13,3067.29
2022-02-10 21:00:00,3067.39,3067.39,3038.33,3060.09
2022-02-10 22:00:00,3060.4,3087.58,3055.4,3083.35
2022-02-10 23:00:00,3083.35,3088.6,3059.88,3070.73
2022-02-11 00:00:00,3070.72,3070.72,3043.44,3050.29
2022-02-11 01:00:00,3050.28,3081.67,3044.8,3077.08
2022-02-11 02:00:00,3077.08,3108.2,3073.79,3100.8
2022-02-11 03:00:00,3101.06,3114.46,3071.66,3072.24
2022-02-11 04:00:00,3072.24,3113.56,3064.13,3104.48
2022-02-11 05:00:00,3104.52,3118.45,3077.54,3108.78
2022-02-11 06:00:00,3108.78,3112.0,3085.54,3090.45
2022-02-11 07:00:00,3090.45,3124.42,3081.03,3104.71
2022-02-11 08:00:00,3104.7,3128.82,3098.05,3124.0
2022-02-11 09:00:00,3124.01,3141.01,3088.55,3096.66
2022-02-11 10:00:00,3096.73,3120.27,3089.19,3105.78
2022-02-11 11:00:00,3105.44,3115.52,3077.79,3095.82
2022-02-11 12:00:00,3095.81,3108.85,3070.0,3077.1
2022-02-11 13:00:00,3077.1,3086.99,3006.0,3007.46
2022-02-11 14:00:00,3007.31,3028.77,2969.54,2994.65
2022-02-11 15:00:00,2994.71,3003.43,2909.19,2918.75
2022-02-11 16:00:00,2918.84,2942.74,2913.18,2928.04
2022-02-11 17:00:00,2928.01,2937.09,2880.39,2895.72
2022-02-11 18:00:00,2895.71,2934.28,2880.23,2929.22
2022-02-11 19:00:00,2929.21,2936.47,2911.86,2931.86
2022-02-11 20:00:00,2931.47,2956.54,2923.89,2954.53
2022-02-11 21:00:00,2954.52,2960.95,2946.64,2958.02
2022-02-11 22:00:00,2958.02,2958.49,2924.27,2935.23
2022-02-11 23:00:00,2935.5,2949.99,2930.15,2937.41
2022-02-12 00:00:00,2936.99,2944.61,2919.5,2927.66
2022-02-12 01:00:00,2927.71,2928.79,2884.34,2909.25
2022-02-12 02:00:00,2909.24,2927.66,2899.58,2920.68
2022-02-12 03:00:00,2920.71,2944.59,2920.71,2936.45
2022-02-12 04:00:00,2936.46,2940.57,2926.15,2938.84
2022-02-12 05:00:00,2938.84,2940.48,2893.46,2909.01
2022-02-12 06:00:00,2909.01,2934.7,2874.04,2932.87
2022-02-12 07:00:00,2932.56,2939.0,2906.42,2912.24
2022-02-12 08:00:00,2912.29,2920.93,2893.95,2895.61
2022-02-12 09:00:00,2895.75,2912.64,2860.0,2897.48
2022-02-12 10:00:00,2897.57,2902.2,2860.01,2881.97
2022-02-12 11:00:00,2881.97,2945.87,2866.15,2933.38
2022-02-12 12:00:00,2933.38,2945.97,2924.54,2942.35
2022-02-12 13:00:00,2942.39,2979.89,2941.09,2973.2
2022-02-12 14:00:00,2973.05,2977.36,2948.97,2954.19
2022-02-12 15:00:00,2954.19,2986.85,2948.97,2970.0
2022-02-12 16:00:00,2970.0,2970.0,2868.0,2878.27
2022-02-12 17:00:00,2877.83,2920.67,2875.0,2917.14
2022-02-12 18:00:00,2917.13,2924.63,2898.43,2920.52
2022-02-12 19:00:00,2920.21,2947.82,2899.56,2935.75
2022-02-12 20:00:00,2935.75,2942.83,2917.52,2919.76
2022-02-12 21:00:00,2919.86,2929.68,2910.0,2926.99
2022-02-12 22:00:00,2927.0,2931.46,2915.49,2920.06
2022-02-12 23:00:00,2920.06,2930.34,2906.37,2918.36
2022-02-13 00:00:00,2918.35,2921.29,2900.01,2916.1
2022-02-13 01:00:00,2916.31,2928.94,2905.36,2926.01
2022-02-13 02:00:00,2926.22,2927.76,2914.49,2924.67
2022-02-13 03:00:00,2924.68,2931.56,2913.14,2929.85
2022-02-13 04:00:00,2929.86,2930.7,2917.23,2918.48
2022-02-13 05:00:00,2918.48,2937.42,2909.0,2932.84
2022-02-13 06:00:00,2932.86,2945.8,2928.62,2932.99
2022-02-13 07:00:00,2933.0,2951.54,2927.2,2936.64
2022-02-13 08:00:00,2936.73,2950.0,2930.9,2942.66
2022-02-13 09:00:00,2942.82,2956.15,2911.11,2934.81
2022-02-13 10:00:00,2934.49,2944.31,2920.56,2921.01
2022-02-13 11:00:00,2921.22,2923.62,2878.11,2891.09
2022-02-13 12:00:00,2890.98,2896.37,2868.6,2889.78
2022-02-13 13:00:00,2889.78,2904.05,2837.61,2852.03
2022-02-13 14:00:00,2852.01,2869.47,2839.05,2858.75
2022-02-13 15:00:00,2858.76,2904.63,2850.06,2904.12
2022-02-13 16:00:00,2904.13,2909.03,2874.46,2875.68
2022-02-13 17:00:00,2875.57,2910.08,2875.33,2903.72
2022-02-13 18:00:00,2903.95,2907.0,2867.53,2872.5
2022-02-13 19:00:00,2872.6,2894.82,2857.75,2872.06
2022-02-13 20:00:00,2871.75,2878.25,2832.15,2841.25
2022-02-13 21:00:00,2841.25,2864.15,2837.25,2845.65
2022-02-13 22:00:00,2845.76,2871.11,2836.63,2866.88
2022-02-13 23:00:00,2866.88,2869.51,2859.15,2867.15
2022-02-14 00:00:00,2867.49,2872.71,2846.7,2848.95
2022-02-14 01:00:00,2848.95,2876.82,2845.18,2872.55
2022-02-14 02:00:00,2872.56,2885.05,2866.03,2884.04
2022-02-14 03:00:00,2884.0,2890.04,2857.79,2859.97
2022-02-14 04:00:00,2859.95,2869.27,2853.22,2859.45
2022-02-14 05:00:00,2859.94,2877.23,2848.0,2873.95
2022-02-14 06:00:00,2873.95,2879.5,2867.16,2875.59
2022-02-14 07:00:00,2875.72,2931.8,2858.0,2928.72
2022-02-14 08:00:00,2928.72,2945.0,2924.26,2937.82
2022-02-14 09:00:00,2938.3,2965.76,2935.35,2939.17
2022-02-14 10:00:00,2940.12,2949.45,2918.47,2937.27
2022-02-14 11:00:00,2937.76,2965.79,2934.65,2950.76
2022-02-14 12:00:00,2950.9,2964.46,2938.92,2945.96
2022-02-14 13:00:00,2945.83,2954.21,2904.9,2909.0
2022-02-14 14:00:00,2909.0,2912.96,2859.01,2880.79
2022-02-14 15:00:00,2880.82,2905.75,2867.49,2896.54
2022-02-14 16:00:00,2896.74,2923.72,2889.4,2914.81
2022-02-14 17:00:00,2915.07,2945.19,2915.07,2942.22
2022-02-14 18:00:00,2942.3,2950.0,2930.04,2930.89
2022-02-14 19:00:00,2930.9,2941.62,2913.5,2921.55
2022-02-14 20:00:00,2921.58,3024.22,2915.23,3021.65
2022-02-14 21:00:00,3022.31,3039.16,3016.3,3030.1
2022-02-14 22:00:00,3030.28,3033.73,3023.6,3025.93
2022-02-14 23:00:00,3026.2,3036.08,3011.8,3015.67
2022-02-15 00:00:00,3015.87,3019.7,3008.5,3015.61
2022-02-15 01:00:00,3015.57,3037.99,3014.03,3032.95
2022-02-15 02:00:00,3032.95,3062.58,3028.01,3050.93
2022-02-15 03:00:00,3050.53,3089.21,3042.22,3079.73
2022-02-15 04:00:00,3079.73,3100.98,3073.0,3099.57
2022-02-15 05:00:00,3099.57,3118.42,3087.45,3108.05
2022-02-15 06:00:00,3108.21,3116.98,3091.08,3096.45
2022-02-15 07:00:00,3096.58,3114.41,3090.0,3111.44
2022-02-15 08:00:00,3111.46,3124.12,3096.07,3111.6
2022-02-15 09:00:00,3111.6,3150.0,3110.13,3120.76
2022-02-15 10:00:00,3120.76,3131.68,3105.58,3124.8
2022-02-15 11:00:00,3124.82,3143.46,3107.34,3115.41
2022-02-15 12:00:00,3115.62,3123.72,3089.2,3098.91
2022-02-15 13:00:00,3098.98,3124.5,3094.82,3119.76
2022-02-15 14:00:00,3119.7,3124.66,3104.62,3111.41
2022-02-15 15:00:00,3111.41,3119.46,3106.36,3114.12
2022-02-15 16:00:00,3114.13,3116.6,3093.81,3098.41
2022-02-15 17:00:00,3098.41,3148.96,3098.37,3127.19
2022-02-15 18:00:00,3127.32,3198.0,3124.9,3185.52
2022-02-15 19:00:00,3185.62,3186.85,3154.93,3162.85
2022-02-15 20:00:00,3162.85,3162.85,3134.49,3140.87
2022-02-15 21:00:00,3140.76,3159.0,3137.75,3156.95
2022-02-15 22:00:00,3156.95,3176.46,3140.01,3143.03
2022-02-15 23:00:00,3143.06,3143.06,3107.01,3125.21
2022-02-16 00:00:00,3125.21,3137.93,3122.41,3130.82
2022-02-16 01:00:00,3130.63,3149.21,3127.56,3136.93
2022-02-16 02:00:00,3136.92,3154.0,3128.85,3151.09
2022-02-16 03:00:00,3151.42,3164.63,3139.99,3140.07
2022-02-16 04:00:00,3140.09,3153.95,3129.0,3129.07
2022-02-16 05:00:00,3129.25,3137.42,3114.85,3132.31
2022-02-16 06:00:00,3132.25,3143.0,3129.74,3137.48
2022-02-16 07:00:00,3137.47,3146.0,3112.2,3119.66
2022-02-16 08:00:00,3119.67,3125.99,3064.0,3075.56
2022-02-16 09:00:00,3075.11,3083.51,3053.76,3064.0
2022-02-16 10:00:00,3063.99,3077.98,3059.63,3067.95
2022-02-16 11:00:00,3068.0,3090.85,3045.0,3082.54
2022-02-16 12:00:00,3082.18,3087.97,3069.0,3072.72
2022-02-16 13:00:00,3072.71,3101.0,3067.15,3095.01
2022-02-16 14:00:00,3095.23,3188.9,3083.49,3170.94
2022-02-16 15:00:00,3170.94,3180.67,3148.57,3150.07
2022-02-16 16:00:00,3150.04,3161.06,3126.79,3141.99
2022-02-16 17:00:00,3141.98,3152.94,3126.67,3138.22
2022-02-16 18:00:00,3138.22,3158.85,3119.33,3124.08
2022-02-16 19:00:00,3124.1,3155.81,3123.71,3152.74
2022-02-16 20:00:00,3152.35,3162.14,3137.84,3144.57
2022-02-16 21:00:00,3144.57,3152.97,3121.0,3134.48
2022-02-16 22:00:00,3134.43,3134.81,3085.01,3085.86
2022-02-16 23:00:00,3085.78,3085.78,3052.04,3066.52
2022-02-17 00:00:00,3066.51,3077.46,3054.0,3070.75
2022-02-17 01:00:00,3070.74,3107.42,3066.01,3100.97
2022-02-17 02:00:00,3100.97,3113.48,3082.0,3111.15
2022-02-17 03:00:00,3111.13,3144.98,3036.31,3067.2
2022-02-17 04:00:00,3067.01,3075.5,3037.09,3062.58
2022-02-17 05:00:00,3062.4,3078.97,3040.43,3051.26
2022-02-17 06:00:00,3051.57,3069.21,3045.38,3067.19
2022-02-17 07:00:00,3067.43,3088.67,3059.0,3065.99
2022-02-17 08:00:00,3066.4,3073.81,2988.4,2996.04
2022-02-17 09:00:00,2996.31,3019.44,2964.1,2976.06
2022-02-17 10:00:00,2975.72,2996.5,2967.63,2990.81
2022-02-17 11:00:00,2990.81,3007.01,2967.3,2983.25
2022-02-17 12:00:00,2983.26,2985.21,2937.2,2952.12
2022-02-17 13:00:00,2952.26,2958.19,2885.0,2924.63
2022-02-17 14:00:00,2924.44,2924.48,2893.38,2911.86
2022-02-17 15:00:00,2912.15,2917.57,2884.44,2902.15
2022-02-17 16:00:00,2902.15,2908.54,2854.69,2895.97
2022-02-17 17:00:00,2895.82,2905.49,2873.54,2900.99
2022-02-17 18:00:00,2900.99,2901.75,2875.0,2893.44
2022-02-17 19:00:00,2893.48,2898.68,2863.53,2891.25
2022-02-17 20:00:00,2891.26,2920.98,2871.22,2910.18
2022-02-17 21:00:00,2910.18,2921.31,2897.14,2907.0
2022-02-17 22:00:00,2906.93,2915.17,2898.07,2909.35
2022-02-17 23:00:00,2909.34,2913.73,2878.42,2879.47
2022-02-18 00:00:00,2879.7,2902.9,2878.56,2900.59
2022-02-18 01:00:00,2900.59,2915.0,2896.33,2909.19
2022-02-18 02:00:00,2909.19,2918.67,2898.03,2906.82
2022-02-18 03:00:00,2906.99,2945.67,2905.72,2940.7
2022-02-18 04:00:00,2940.98,2944.0,2927.28,2931.81
2022-02-18 05:00:00,2932.0,2932.23,2909.34,2919.03
2022-02-18 06:00:00,2919.02,2920.45,2874.0,2880.0
2022-02-18 07:00:00,2880.16,2909.22,2870.31,2903.65
2022-02-18 08:00:00,2903.76,2907.39,2877.52,2899.61
2022-02-18 09:00:00,2899.91,2908.94,2800.0,2852.51
2022-02-18 10:00:00,2852.19,2869.39,2790.0,2801.86
2022-02-18 11:00:00,2801.85,2827.37,2766.26,2786.69
2022-02-18 12:00:00,2786.85,2814.22,2775.0,2785.62
2022-02-18 13:00:00,2785.36,2799.57,2753.44,2795.77
2022-02-18 14:00:00,2795.76,2813.8,2783.38,2798.5
2022-02-18 15:00:00,2798.98,2808.99,2773.49,2790.71
2022-02-18 16:00:00,2790.71,2808.0,2782.74,2783.43
2022-02-18 17:00:00,2783.24,2792.4,2755.03,2775.68
2022-02-18 18:00:00,2775.68,2792.0,2769.57,2780.89
2022-02-18 19:00:00,2780.77,2812.84,2767.76,2811.27
2022-02-18 20:00:00,2811.31,2832.08,2807.24,2821.5
2022-02-18 21:00:00,2821.37,2824.96,2811.0,2818.37
2022-02-18 22:00:00,2818.36,2828.79,2803.39,2806.84
2022-02-18 23:00:00,2806.85,2820.52,2797.09,2816.51
2022-02-19 00:00:00,2816.79,2822.0,2802.63,2810.89
2022-02-19 01:00:00,2811.04,2827.24,2804.6,2821.09
2022-02-19 02:00:00,2820.95,2826.42,2808.91,2813.56
2022-02-19 03:00:00,2813.64,2820.28,2781.58,2783.2
2022-02-19 04:00:00,2783.22,2793.74,2775.51,2784.44
2022-02-19 05:00:00,2784.67,2790.0,2763.01,2779.93
2022-02-19 06:00:00,2779.94,2785.0,2708.45,2723.66
2022-02-19 07:00:00,2723.64,2734.79,2702.97,2713.0
2022-02-19 08:00:00,2713.16,2749.88,2696.12,2744.01
2022-02-19 09:00:00,2744.01,2745.9,2722.97,2729.99
2022-02-19 10:00:00,2729.99,2753.55,2721.35,2747.53
2022-02-19 11:00:00,2747.45,2797.23,2741.42,2750.99
2022-02-19 12:00:00,2751.0,2766.33,2741.0,2762.6
2022-02-19 13:00:00,2762.51,2764.3,2747.01,2751.97
2022-02-19 14:00:00,2752.05,2753.82,2740.0,2746.68
2022-02-19 15:00:00,2746.26,2762.22,2741.61,2759.46
2022-02-19 16:00:00,2759.41,2760.34,2736.96,2741.36
2022-02-19 17:00:00,2741.95,2750.0,2728.74,2744.48
2022-02-19 18:00:00,2744.52,2769.06,2739.41,2765.41
2022-02-19 19:00:00,2765.14,2765.72,2727.78,2733.12
2022-02-19 20:00:00,2733.12,2745.7,2710.0,2740.06
2022-02-19 21:00:00,2740.11,2743.14,2709.94,2713.35
2022-02-19 22:00:00,2713.12,2723.22,2700.0,2714.39
2022-02-19 23:00:00,2714.38,2718.97,2680.6,2687.15
2022-02-20 00:00:00,2686.97,2696.83,2656.77,2658.12
2022-02-20 01:00:00,2658.0,2667.44,2622.47,2637.56
2022-02-20 02:00:00,2637.53,2658.38,2632.03,2655.36
2022-02-20 03:00:00,2655.36,2655.96,2603.61,2607.43
2022-02-20 04:00:00,2607.41,2634.43,2600.0,2623.51
2022-02-20 05:00:00,2623.6,2643.49,2613.74,2615.31
2022-02-20 06:00:00,2615.17,2648.41,2611.22,2644.32
2022-02-20 07:00:00,2644.33,2666.0,2622.84,2625.7
2022-02-20 08:00:00,2626.03,2642.36,2621.08,2630.49
2022-02-20 09:00:00,2630.5,2637.33,2601.11,2626.69
2022-02-20 10:00:00,2626.59,2663.29,2624.74,2653.64
2022-02-20 11:00:00,2653.24,2676.44,2633.44,2645.89
2022-02-20 12:00:00,2645.88,2661.48,2640.15,2647.23
2022-02-20 13:00:00,2647.22,2670.0,2641.0,2663.96
2022-02-20 14:00:00,2663.46,2663.46,2645.21,2650.67
2022-02-20 15:00:00,2650.67,2651.16,2623.85,2627.15
2022-02-20 16:00:00,2626.96,2634.99,2577.04,2599.36
2022-02-20 17:00:00,2599.36,2656.97,2599.04,2653.44
2022-02-20 18:00:00,2653.43,2665.99,2619.9,2623.08
2022-02-20 19:00:00,2623.08,2671.0,2606.4,2668.69
2022-02-20 20:00:00,2668.68,2735.05,2657.08,2714.8
2022-02-20 21:00:00,2714.67,2732.58,2712.9,2723.67
2022-02-20 22:00:00,2723.67,2740.62,2705.69,2711.81
2022-02-20 23:00:00,2712.16,2751.0,2711.62,2746.03
2022-02-21 00:00:00,2745.97,2759.64,2735.2,2739.0
2022-02-21 01:00:00,2738.79,2744.72,2730.0,2743.49
2022-02-21 02:00:00,2743.74,2756.55,2733.34,2748.37
2022-02-21 03:00:00,2748.37,2760.86,2718.95,2723.44
2022-02-21 04:00:00,2723.27,2734.04,2708.41,2714.47
2022-02-21 05:00:00,2714.52,2721.9,2668.21,2681.41
2022-02-21 06:00:00,2681.2,2691.84,2606.13,2628.46
2022-02-21 07:00:00,2628.31,2638.17,2592.54,2611.09
2022-02-21 08:00:00,2610.9,2626.21,2582.51,2608.19
2022-02-21 09:00:00,2608.19,2728.7,2597.01,2702.87
2022-02-21 10:00:00,2702.41,2752.16,2701.69,2723.63
2022-02-21 11:00:00,2724.28,2746.27,2705.0,2711.84
2022-02-21 12:00:00,2712.24,2733.13,2692.41,2696.54
2022-02-21 13:00:00,2696.77,2705.07,2607.48,2640.39
2022-02-21 14:00:00,2640.78,2662.1,2618.1,2654.39
2022-02-21 15:00:00,2654.4,2668.6,2629.8,2653.06
2022-02-21 16:00:00,2653.34,2676.4,2575.05,2584.03
2022-02-21 17:00:00,2584.16,2641.8,2568.74,2619.71
2022-02-21 18:00:00,2619.82,2630.68,2559.51,2570.17
2022-02-21 19:00:00,2569.89,2608.26,2553.42,2598.66
2022-02-21 20:00:00,2597.85,2623.94,2568.52,2602.16
2022-02-21 21:00:00,2602.15,2602.27,2566.16,2578.61
2022-02-21 22:00:00,2578.89,2580.27,2509.32,2520.21
2022-02-21 23:00:00,2520.4,2541.93,2510.45,2511.74
2022-02-22 00:00:00,2511.78,2548.26,2500.3,2504.77
2022-02-22 01:00:00,2504.87,2535.2,2502.15,2530.44
2022-02-22 02:00:00,2530.53,2536.99,2507.77,2516.43
2022-02-22 03:00:00,2516.78,2555.7,2513.13,2551.35
2022-02-22 04:00:00,2551.0,2558.94,2537.51,2545.73
2022-02-22 05:00:00,2546.07,2607.4,2540.88,2596.57
2022-02-22 06:00:00,2597.03,2606.05,2578.77,2590.69
2022-02-22 07:00:00,2590.26,2625.0,2568.0,2605.45
2022-02-22 08:00:00,2605.11,2624.15,2577.45,2614.19
2022-02-22 09:00:00,2614.08,2664.11,2571.4,2645.85
2022-02-22 10:00:00,2645.42,2666.0,2619.37,2625.68
2022-02-22 11:00:00,2625.02,2636.0,2587.95,2603.7
2022-02-22 12:00:00,2603.38,2613.59,2583.8,2594.68
2022-02-22 13:00:00,2595.0,2615.01,2585.64,2593.49
2022-02-22 14:00:00,2593.34,2641.16,2581.21,2633.17
2022-02-22 15:00:00,2633.85,2646.37,2592.41,2603.14
2022-02-22 16:00:00,2603.5,2623.19,2603.02,2607.69
2022-02-22 17:00:00,2607.68,2615.0,2593.24,2605.29
2022-02-22 18:00:00,2605.49,2657.25,2604.01,2637.51
2022-02-22 19:00:00,2637.74,2655.75,2621.57,2627.92
2022-02-22 20:00:00,2627.62,2628.77,2611.12,2623.81
2022-02-22 21:00:00,2623.55,2654.22,2598.97,2616.45
2022-02-22 22:00:00,2616.53,2626.93,2609.0,2626.31
2022-02-22 23:00:00,2626.3,2661.48,2621.92,2651.64
2022-02-23 00:00:00,2651.88,2666.0,2643.83,2658.26
2022-02-23 01:00:00,2658.75,2678.68,2656.08,2660.73
2022-02-23 02:00:00,2660.34,2699.8,2658.01,2696.6
2022-02-23 03:00:00,2697.7,2723.86,2683.68,2703.89
2022-02-23 04:00:00,2703.77,2725.24,2700.2,2715.0
2022-02-23 05:00:00,2715.29,2725.72,2701.3,2718.77
2022-02-23 06:00:00,2718.76,2739.99,2705.7,2721.02
2022-02-23 07:00:00,2721.03,2751.31,2718.15,2742.03
2022-02-23 08:00:00,2741.93,2754.94,2727.85,2732.63
2022-02-23 09:00:00,2732.69,2738.69,2704.0,2708.63
2022-02-23 10:00:00,2708.66,2709.92,2685.22,2689.61
2022-02-23 11:00:00,2689.82,2717.54,2678.1,2712.24
2022-02-23 12:00:00,2712.43,2731.3,2663.95,2668.05
2022-02-23 13:00:00,2667.93,2670.43,2638.84,2651.07
2022-02-23 14:00:00,2650.74,2664.88,2620.96,2634.35
2022-02-23 15:00:00,2634.2,2642.73,2611.0,2623.82
2022-02-23 16:00:00,2623.97,2635.93,2610.0,2619.57
2022-02-23 17:00:00,2619.28,2639.47,2598.36,2638.6
2022-02-23 18:00:00,2638.58,2638.6,2577.22,2580.18
2022-02-23 19:00:00,2580.95,2594.24,2560.64,2562.33
2022-02-23 20:00:00,2562.55,2577.65,2547.4,2572.05
2022-02-23 21:00:00,2572.29,2577.52,2491.78,2497.92
2022-02-23 22:00:00,2497.74,2500.0,2389.0,2398.8
2022-02-23 23:00:00,2398.65,2411.68,2356.36,2403.07
2022-02-24 00:00:00,2403.88,2410.63,2301.4,2336.18
2022-02-24 01:00:00,2336.18,2356.55,2329.17,2341.91
2022-02-24 02:00:00,2341.69,2399.7,2302.0,2371.76
2022-02-24 03:00:00,2371.07,2424.24,2360.62,2382.06
2022-02-24 04:00:00,2382.05,2411.01,2365.0,2371.21
2022-02-24 05:00:00,2370.06,2381.6,2332.24,2362.9
2022-02-24 06:00:00,2363.0,2398.0,2335.46,2395.38
2022-02-24 07:00:00,2395.35,2395.67,2357.67,2369.33
2022-02-24 08:00:00,2369.33,2412.16,2350.18,2392.01
2022-02-24 09:00:00,2392.45,2445.9,2376.12,2437.69
2022-02-24 10:00:00,2437.75,2477.0,2416.2,2456.01
2022-02-24 11:00:00,2456.7,2491.99,2451.03,2476.66
2022-02-24 12:00:00,2476.52,2478.53,2431.13,2436.05
2022-02-24 13:00:00,2436.05,2556.0,2434.42,2527.06
2022-02-24 14:00:00,2526.52,2600.9,2514.33,2597.84
2022-02-24 15:00:00,2597.83,2736.8,2597.02,2652.3
2022-02-24 16:00:00,2652.74,2655.54,2618.72,2637.31
