datetime,BETABUSD_open,BETABUSD_high,BETABUSD_low,BETABUSD_close
2022-02-07 10:00:00,0.49558,0.52506,0.49378,0.50552
2022-02-07 11:00:00,0.50515,0.50909,0.49709,0.503
2022-02-07 12:00:00,0.50376,0.5121,0.50001,0.51104
2022-02-07 13:00:00,0.51102,0.51104,0.49462,0.49815
2022-02-07 14:00:00,0.49901,0.50281,0.49519,0.4961
2022-02-07 15:00:00,0.49594,0.506,0.48565,0.49044
2022-02-07 16:00:00,0.49051,0.50377,0.48801,0.49709
2022-02-07 17:00:00,0.49699,0.49771,0.49187,0.49187
2022-02-07 18:00:00,0.49339,0.49342,0.48303,0.48495
2022-02-07 19:00:00,0.48497,0.48684,0.47685,0.4818
2022-02-07 20:00:00,0.48229,0.49151,0.48229,0.48989
2022-02-07 21:00:00,0.48987,0.52888,0.4861,0.52068
2022-02-07 22:00:00,0.52237,0.54192,0.51976,0.52252
2022-02-07 23:00:00,0.52249,0.52392,0.5071,0.5138
2022-02-08 00:00:00,0.5138,0.53865,0.5138,0.53016
2022-02-08 01:00:00,0.53073,0.53503,0.51602,0.5218
2022-02-08 02:00:00,0.52153,0.54804,0.5146,0.53883
2022-02-08 03:00:00,0.53856,0.55492,0.50455,0.51282
2022-02-08 04:00:00,0.5114,0.51824,0.49216,0.508
2022-02-08 05:00:00,0.50721,0.51421,0.49851,0.50506
2022-02-08 06:00:00,0.50517,0.51014,0.49808,0.50669
2022-02-08 07:00:00,0.50669,0.50669,0.48594,0.48594
2022-02-08 08:00:00,0.48615,0.50361,0.48346,0.50291
2022-02-08 09:00:00,0.50148,0.51039,0.50081,0.50278
2022-02-08 10:00:00,0.50234,0.5025,0.48636,0.49074
2022-02-08 11:00:00,0.49128,0.49808,0.48484,0.48716
2022-02-08 12:00:00,0.48853,0.50291,0.48665,0.48912
2022-02-08 13:00:00,0.48823,0.49569,0.48699,0.49471
2022-02-08 14:00:00,0.49471,0.49904,0.48761,0.49214
2022-02-08 15:00:00,0.49073,0.50955,0.48989,0.50774
2022-02-08 16:00:00,0.50774,0.51834,0.50774,0.51254
2022-02-08 17:00:00,0.51358,0.51358,0.50178,0.50565
2022-02-08 18:00:00,0.50565,0.51348,0.50565,0.50997
2022-02-08 19:00:00,0.50995,0.50995,0.5,0.50066
2022-02-08 20:00:00,0.502,0.502,0.49025,0.49249
2022-02-08 21:00:00,0.4912,0.49228,0.48123,0.48213
2022-02-08 22:00:00,0.48335,0.48751,0.48335,0.4862
2022-02-08 23:00:00,0.48564,0.48757,0.48091,0.48503
2022-02-09 00:00:00,0.48503,0.48562,0.47501,0.4817
2022-02-09 01:00:00,0.4819,0.48882,0.4819,0.48805
2022-02-09 02:00:00,0.48736,0.49361,0.48438,0.49248
2022-02-09 03:00:00,0.49248,0.49397,0.48213,0.48548
2022-02-09 04:00:00,0.48643,0.48643,0.47411,0.47965
2022-02-09 05:00:00,0.47954,0.48343,0.47767,0.48343
2022-02-09 06:00:00,0.48335,0.516,0.4814,0.49173
2022-02-09 07:00:00,0.49198,0.51465,0.48985,0.51099
2022-02-09 08:00:00,0.51099,0.513,0.497,0.49901
2022-02-09 09:00:00,0.49903,0.5166,0.49314,0.50439
2022-02-09 10:00:00,0.50431,0.51014,0.48905,0.49299
2022-02-09 11:00:00,0.49342,0.49592,0.48714,0.49078
2022-02-09 12:00:00,0.49079,0.49775,0.49078,0.49638
2022-02-09 13:00:00,0.49638,0.4969,0.49289,0.49479
2022-02-09 14:00:00,0.49499,0.50334,0.49499,0.50051
2022-02-09 15:00:00,0.50051,0.50829,0.50017,0.50548
2022-02-09 16:00:00,0.50661,0.50661,0.49973,0.50156
2022-02-09 17:00:00,0.50112,0.50287,0.49524,0.5
2022-02-09 18:00:00,0.5,0.50334,0.49731,0.5029
2022-02-09 19:00:00,0.50281,0.50281,0.48922,0.49136
2022-02-09 20:00:00,0.49126,0.49433,0.4904,0.49385
2022-02-09 21:00:00,0.49386,0.5011,0.48856,0.48856
2022-02-09 22:00:00,0.48847,0.49002,0.48103,0.48186
2022-02-09 23:00:00,0.48275,0.48937,0.48107,0.48178
2022-02-10 00:00:00,0.48282,0.48535,0.47791,0.48535
2022-02-10 01:00:00,0.48465,0.50616,0.48453,0.49171
2022-02-10 02:00:00,0.49255,0.49368,0.48789,0.48865
2022-02-10 03:00:00,0.48876,0.49114,0.48742,0.488
2022-02-10 04:00:00,0.48773,0.4922,0.48636,0.48942
2022-02-10 05:00:00,0.48836,0.49376,0.48831,0.49263
2022-02-10 06:00:00,0.4927,0.50306,0.49024,0.49651
2022-02-10 07:00:00,0.49649,0.4971,0.48981,0.49388
2022-02-10 08:00:00,0.49386,0.495,0.46,0.46556
2022-02-10 09:00:00,0.46556,0.47346,0.45241,0.47346
2022-02-10 10:00:00,0.4728,0.48515,0.47142,0.47757
2022-02-10 11:00:00,0.47879,0.481,0.47551,0.48024
2022-02-10 12:00:00,0.47825,0.48493,0.47628,0.47943
2022-02-10 13:00:00,0.47743,0.47743,0.46533,0.47094
2022-02-10 14:00:00,0.47133,0.47219,0.46358,0.46366
2022-02-10 15:00:00,0.46364,0.46627,0.45505,0.46214
2022-02-10 16:00:00,0.46182,0.47869,0.459,0.46642
2022-02-10 17:00:00,0.46733,0.47038,0.46358,0.4643
2022-02-10 18:00:00,0.46551,0.46562,0.45119,0.453
2022-02-10 19:00:00,0.45288,0.453,0.41576,0.42812
2022-02-10 20:00:00,0.42781,0.43453,0.42709,0.43181
2022-02-10 21:00:00,0.43121,0.43225,0.42734,0.42919
2022-02-10 22:00:00,0.43007,0.4318,0.42714,0.43165
2022-02-10 23:00:00,0.43167,0.43259,0.4275,0.42882
2022-02-11 00:00:00,0.42882,0.43137,0.42679,0.42745
2022-02-11 01:00:00,0.42734,0.46534,0.42713,0.43559
2022-02-11 02:00:00,0.43657,0.43977,0.43119,0.43908
2022-02-11 03:00:00,0.43906,0.44653,0.43723,0.43756
2022-02-11 04:00:00,0.43798,0.45483,0.43798,0.45196
2022-02-11 05:00:00,0.45002,0.45531,0.44144,0.44605
2022-02-11 06:00:00,0.44594,0.44662,0.44042,0.44042
2022-02-11 07:00:00,0.44123,0.44544,0.4385,0.44375
2022-02-11 08:00:00,0.44369,0.44579,0.44101,0.44513
2022-02-11 09:00:00,0.4458,0.44762,0.43957,0.44102
2022-02-11 10:00:00,0.44133,0.44279,0.43719,0.43778
2022-02-11 11:00:00,0.43829,0.43887,0.4284,0.43313
2022-02-11 12:00:00,0.43311,0.43585,0.42665,0.42967
2022-02-11 13:00:00,0.43011,0.43251,0.41657,0.41882
2022-02-11 14:00:00,0.4167,0.41797,0.40836,0.41117
2022-02-11 15:00:00,0.41266,0.4135,0.40192,0.4037
2022-02-11 16:00:00,0.40407,0.44093,0.40006,0.41178
2022-02-11 17:00:00,0.41199,0.42163,0.40461,0.40816
2022-02-11 18:00:00,0.40804,0.415,0.4076,0.41259
2022-02-11 19:00:00,0.41297,0.41834,0.4086,0.41238
2022-02-11 20:00:00,0.41399,0.42399,0.41383,0.42399
2022-02-11 21:00:00,0.42242,0.42611,0.42,0.42176
2022-02-11 22:00:00,0.42176,0.42183,0.41651,0.41765
2022-02-11 23:00:00,0.41651,0.4186,0.41412,0.41439
2022-02-12 00:00:00,0.41439,0.41594,0.4057,0.4057
2022-02-12 01:00:00,0.40562,0.4059,0.38807,0.3946
2022-02-12 02:00:00,0.39468,0.39631,0.38817,0.39175
2022-02-12 03:00:00,0.39348,0.41393,0.39348,0.40157
2022-02-12 04:00:00,0.40179,0.40473,0.3992,0.40473
2022-02-12 05:00:00,0.40473,0.40475,0.39636,0.39877
2022-02-12 06:00:00,0.39884,0.41222,0.39399,0.41065
2022-02-12 07:00:00,0.40932,0.4235,0.40803,0.41756
2022-02-12 08:00:00,0.41791,0.4352,0.41788,0.43455
2022-02-12 09:00:00,0.43495,0.43899,0.41869,0.42754
2022-02-12 10:00:00,0.42758,0.43995,0.42083,0.43564
2022-02-12 11:00:00,0.43586,0.50762,0.43586,0.47396
2022-02-12 12:00:00,0.4733,0.48999,0.457,0.46554
2022-02-12 13:00:00,0.46554,0.49915,0.45801,0.47437
2022-02-12 14:00:00,0.4754,0.485,0.46001,0.47281
2022-02-12 15:00:00,0.47292,0.50637,0.46856,0.49461
2022-02-12 16:00:00,0.49374,0.49925,0.46152,0.4695
2022-02-12 17:00:00,0.46823,0.49095,0.468,0.47523
2022-02-12 18:00:00,0.47449,0.51064,0.47332,0.50032
2022-02-12 19:00:00,0.4989,0.546,0.484,0.54185
2022-02-12 20:00:00,0.54082,0.54165,0.50746,0.517
2022-02-12 21:00:00,0.51758,0.57329,0.51731,0.5534
2022-02-12 22:00:00,0.55334,0.592,0.54276,0.54311
2022-02-12 23:00:00,0.544,0.54701,0.51663,0.53538
2022-02-13 00:00:00,0.53585,0.53942,0.5105,0.52183
2022-02-13 01:00:00,0.52318,0.54221,0.51339,0.5416
2022-02-13 02:00:00,0.54242,0.565,0.5251,0.54663
2022-02-13 03:00:00,0.54682,0.55581,0.52254,0.52735
2022-02-13 04:00:00,0.52735,0.5333,0.51139,0.52579
2022-02-13 05:00:00,0.52469,0.535,0.5187,0.52298
2022-02-13 06:00:00,0.52297,0.52626,0.50746,0.51254
2022-02-13 07:00:00,0.513,0.51841,0.49998,0.50739
2022-02-13 08:00:00,0.50787,0.51899,0.50399,0.51142
2022-02-13 09:00:00,0.51151,0.51269,0.49113,0.49658
2022-02-13 10:00:00,0.49583,0.50484,0.48636,0.48878
2022-02-13 11:00:00,0.48902,0.48904,0.47589,0.48409
2022-02-13 12:00:00,0.48322,0.51265,0.4819,0.512
2022-02-13 13:00:00,0.51128,0.52499,0.48636,0.49209
2022-02-13 14:00:00,0.49061,0.49507,0.47859,0.48547
2022-02-13 15:00:00,0.48605,0.49803,0.48381,0.49055
2022-02-13 16:00:00,0.49086,0.50649,0.48798,0.49792
2022-02-13 17:00:00,0.49792,0.50632,0.49791,0.50632
2022-02-13 18:00:00,0.50563,0.51289,0.49024,0.49024
2022-02-13 19:00:00,0.49026,0.50904,0.48749,0.50589
2022-02-13 20:00:00,0.50589,0.52963,0.50224,0.51925
2022-02-13 21:00:00,0.51908,0.52,0.49386,0.4984
2022-02-13 22:00:00,0.49838,0.52497,0.49587,0.52054
2022-02-13 23:00:00,0.5206,0.5206,0.50355,0.50888
2022-02-14 00:00:00,0.50867,0.55483,0.50742,0.53648
2022-02-14 01:00:00,0.5345,0.57574,0.5334,0.54555
2022-02-14 02:00:00,0.54519,0.568,0.53156,0.54034
2022-02-14 03:00:00,0.54022,0.55,0.52751,0.546
2022-02-14 04:00:00,0.54605,0.565,0.53574,0.565
2022-02-14 05:00:00,0.56403,0.565,0.5329,0.54304
2022-02-14 06:00:00,0.54349,0.55031,0.53434,0.5411
2022-02-14 07:00:00,0.54025,0.57182,0.53745,0.55952
2022-02-14 08:00:00,0.55952,0.61626,0.54675,0.61499
2022-02-14 09:00:00,0.61499,0.61838,0.57663,0.58308
2022-02-14 10:00:00,0.58308,0.59176,0.56928,0.58631
2022-02-14 11:00:00,0.58677,0.58984,0.56239,0.56694
2022-02-14 12:00:00,0.56555,0.58186,0.56236,0.57328
2022-02-14 13:00:00,0.57413,0.58793,0.56592,0.58135
2022-02-14 14:00:00,0.58142,0.58778,0.55492,0.58462
2022-02-14 15:00:00,0.58383,0.58383,0.56311,0.56642
2022-02-14 16:00:00,0.56617,0.56694,0.55692,0.56563
2022-02-14 17:00:00,0.56574,0.57236,0.56277,0.56854
2022-02-14 18:00:00,0.56849,0.57645,0.56151,0.56151
2022-02-14 19:00:00,0.56294,0.5668,0.54962,0.55434
2022-02-14 20:00:00,0.55449,0.55732,0.54329,0.55107
2022-02-14 21:00:00,0.5525,0.55895,0.55064,0.55402
2022-02-14 22:00:00,0.55389,0.62999,0.55343,0.60992
2022-02-14 23:00:00,0.608,0.6509,0.59751,0.63999
2022-02-15 00:00:00,0.64119,0.65686,0.61277,0.61606
2022-02-15 01:00:00,0.61582,0.62848,0.6065,0.61294
2022-02-15 02:00:00,0.61339,0.63393,0.61339,0.61601
2022-02-15 03:00:00,0.61627,0.64809,0.61624,0.62207
2022-02-15 04:00:00,0.62083,0.62897,0.61257,0.6188
2022-02-15 05:00:00,0.61886,0.62517,0.6134,0.61436
2022-02-15 06:00:00,0.6138,0.63399,0.60852,0.63399
2022-02-15 07:00:00,0.63138,0.64499,0.6226,0.63479
2022-02-15 08:00:00,0.63479,0.67,0.62389,0.63108
2022-02-15 09:00:00,0.62967,0.6356,0.61737,0.61803
2022-02-15 10:00:00,0.61803,0.62849,0.61609,0.62368
2022-02-15 11:00:00,0.62493,0.62493,0.60204,0.604
2022-02-15 12:00:00,0.60376,0.61007,0.59166,0.5932
2022-02-15 13:00:00,0.59476,0.606,0.58934,0.603
2022-02-15 14:00:00,0.60286,0.60575,0.59579,0.59649
2022-02-15 15:00:00,0.59649,0.60431,0.59649,0.60222
2022-02-15 16:00:00,0.60191,0.60282,0.59793,0.60246
2022-02-15 17:00:00,0.60262,0.61183,0.6,0.6114
2022-02-15 18:00:00,0.61196,0.61896,0.60369,0.6039
2022-02-15 19:00:00,0.60442,0.60454,0.59528,0.597
2022-02-15 20:00:00,0.596,0.59796,0.57765,0.579
2022-02-15 21:00:00,0.57833,0.59229,0.5782,0.59229
2022-02-15 22:00:00,0.59225,0.61278,0.58942,0.60054
2022-02-15 23:00:00,0.60127,0.60162,0.58121,0.58687
2022-02-16 00:00:00,0.58773,0.60688,0.58729,0.60416
2022-02-16 01:00:00,0.60379,0.6193,0.59742,0.61039
2022-02-16 02:00:00,0.609,0.63607,0.607,0.63041
2022-02-16 03:00:00,0.63114,0.63564,0.6121,0.61502
2022-02-16 04:00:00,0.61377,0.63199,0.60958,0.62221
2022-02-16 05:00:00,0.62134,0.64938,0.6175,0.62768
2022-02-16 06:00:00,0.62845,0.63492,0.62153,0.62837
2022-02-16 07:00:00,0.6275,0.62853,0.60722,0.608
2022-02-16 08:00:00,0.60803,0.61206,0.58352,0.58836
2022-02-16 09:00:00,0.58856,0.60245,0.5866,0.58706
2022-02-16 10:00:00,0.58813,0.60111,0.58787,0.59381
2022-02-16 11:00:00,0.59402,0.60038,0.59064,0.5995
2022-02-16 12:00:00,0.59934,0.60157,0.59235,0.59931
2022-02-16 13:00:00,0.60004,0.60356,0.59701,0.60356
2022-02-16 14:00:00,0.60272,0.61104,0.60056,0.6082
2022-02-16 15:00:00,0.6085,0.60973,0.60256,0.60256
2022-02-16 16:00:00,0.60379,0.60379,0.59554,0.59833
2022-02-16 17:00:00,0.59911,0.59911,0.594,0.59401
2022-02-16 18:00:00,0.594,0.59871,0.58916,0.59244
2022-02-16 19:00:00,0.59218,0.60533,0.59063,0.60533
2022-02-16 20:00:00,0.60354,0.62821,0.60351,0.62802
2022-02-16 21:00:00,0.62653,0.63998,0.62224,0.62784
2022-02-16 22:00:00,0.62757,0.63304,0.61351,0.62182
2022-02-16 23:00:00,0.62208,0.62948,0.6128,0.62656
2022-02-17 00:00:00,0.62497,0.63089,0.60661,0.6112
2022-02-17 01:00:00,0.61172,0.61799,0.60642,0.61305
2022-02-17 02:00:00,0.61358,0.62748,0.60693,0.62153
2022-02-17 03:00:00,0.62103,0.62156,0.59874,0.59883
2022-02-17 04:00:00,0.59888,0.60634,0.59576,0.59688
2022-02-17 05:00:00,0.59688,0.60533,0.58774,0.58883
2022-02-17 06:00:00,0.58904,0.59857,0.58904,0.59364
2022-02-17 07:00:00,0.59312,0.60153,0.59243,0.59379
2022-02-17 08:00:00,0.59376,0.59594,0.5783,0.58084
2022-02-17 09:00:00,0.57971,0.58636,0.56565,0.56662
2022-02-17 10:00:00,0.56648,0.5717,0.5602,0.56158
2022-02-17 11:00:00,0.56068,0.57408,0.55767,0.56578
2022-02-17 12:00:00,0.56467,0.56476,0.55,0.55561
2022-02-17 13:00:00,0.55565,0.55599,0.53838,0.54444
2022-02-17 14:00:00,0.543,0.54358,0.53598,0.53997
2022-02-17 15:00:00,0.53948,0.53948,0.527,0.5283
2022-02-17 16:00:00,0.52886,0.5333,0.52015,0.53148
2022-02-17 17:00:00,0.53118,0.53359,0.52716,0.532
2022-02-17 18:00:00,0.532,0.54215,0.53089,0.53392
2022-02-17 19:00:00,0.53248,0.53957,0.52983,0.53771
2022-02-17 20:00:00,0.53778,0.55609,0.536,0.54935
2022-02-17 21:00:00,0.54921,0.55874,0.54739,0.55146
2022-02-17 22:00:00,0.55176,0.553,0.54273,0.54385
2022-02-17 23:00:00,0.5435,0.55575,0.54178,0.549
2022-02-18 00:00:00,0.54992,0.56687,0.54992,0.55703
2022-02-18 01:00:00,0.5571,0.56992,0.55627,0.5694
2022-02-18 02:00:00,0.56992,0.57698,0.56122,0.56438
2022-02-18 03:00:00,0.56485,0.56903,0.55847,0.56194
2022-02-18 04:00:00,0.56226,0.56423,0.55459,0.55489
2022-02-18 05:00:00,0.55489,0.55543,0.54693,0.55022
2022-02-18 06:00:00,0.55,0.55222,0.53248,0.53594
2022-02-18 07:00:00,0.53473,0.54242,0.53137,0.53519
2022-02-18 08:00:00,0.53551,0.53756,0.52655,0.5297
2022-02-18 09:00:00,0.52878,0.53242,0.508,0.52287
2022-02-18 10:00:00,0.52346,0.52999,0.51389,0.51654
2022-02-18 11:00:00,0.51579,0.52953,0.51081,0.51815
2022-02-18 12:00:00,0.51808,0.53046,0.51745,0.53046
2022-02-18 13:00:00,0.53046,0.54185,0.52211,0.53856
2022-02-18 14:00:00,0.5388,0.56798,0.53624,0.55409
2022-02-18 15:00:00,0.55367,0.55508,0.53748,0.53748
2022-02-18 16:00:00,0.53844,0.54725,0.53753,0.53873
2022-02-18 17:00:00,0.53851,0.54022,0.52874,0.52891
2022-02-18 18:00:00,0.52933,0.54703,0.52842,0.54684
2022-02-18 19:00:00,0.54684,0.56498,0.53987,0.56171
2022-02-18 20:00:00,0.56167,0.57329,0.55172,0.55555
2022-02-18 21:00:00,0.5568,0.55971,0.54644,0.55711
2022-02-18 22:00:00,0.55711,0.56968,0.55711,0.56499
2022-02-18 23:00:00,0.56499,0.61,0.56145,0.60755
2022-02-19 00:00:00,0.60755,0.61455,0.58742,0.59286
2022-02-19 01:00:00,0.5926,0.60677,0.59174,0.5937
2022-02-19 02:00:00,0.59372,0.60965,0.58412,0.60962
2022-02-19 03:00:00,0.60871,0.63586,0.60191,0.60332
2022-02-19 04:00:00,0.6022,0.648,0.595,0.64519
2022-02-19 05:00:00,0.645,0.65069,0.61353,0.6211
2022-02-19 06:00:00,0.62297,0.663,0.6215,0.65205
2022-02-19 07:00:00,0.6512,0.68,0.633,0.67407
2022-02-19 08:00:00,0.67481,0.70022,0.6648,0.68834
2022-02-19 09:00:00,0.68766,0.74149,0.68459,0.71173
2022-02-19 10:00:00,0.71092,0.738,0.68654,0.69363
2022-02-19 11:00:00,0.69331,0.70499,0.663,0.69051
2022-02-19 12:00:00,0.68952,0.69939,0.663,0.66702
2022-02-19 13:00:00,0.66679,0.685,0.652,0.68066
2022-02-19 14:00:00,0.68026,0.68173,0.6461,0.6467
2022-02-19 15:00:00,0.64615,0.65398,0.6375,0.65255
2022-02-19 16:00:00,0.653,0.68,0.63824,0.66815
2022-02-19 17:00:00,0.66728,0.68754,0.65238,0.65334
2022-02-19 18:00:00,0.6524,0.716,0.65239,0.70614
2022-02-19 19:00:00,0.70686,0.75,0.68653,0.73603
2022-02-19 20:00:00,0.73591,0.73671,0.70158,0.71641
2022-02-19 21:00:00,0.71647,0.769,0.69345,0.76659
2022-02-19 22:00:00,0.76718,0.76791,0.73484,0.75771
2022-02-19 23:00:00,0.75757,0.75869,0.70979,0.71266
2022-02-20 00:00:00,0.71341,0.7486,0.71264,0.74112
2022-02-20 01:00:00,0.74144,0.762,0.68922,0.70538
2022-02-20 02:00:00,0.705,0.71999,0.66757,0.67737
2022-02-20 03:00:00,0.67704,0.69606,0.65394,0.66686
2022-02-20 04:00:00,0.6664,0.7043,0.66572,0.67946
2022-02-20 05:00:00,0.68084,0.69388,0.66789,0.669
2022-02-20 06:00:00,0.66997,0.692,0.66199,0.67631
2022-02-20 07:00:00,0.67569,0.67578,0.63857,0.64578
2022-02-20 08:00:00,0.64537,0.6459,0.62053,0.63204
2022-02-20 09:00:00,0.63129,0.642,0.60815,0.6235
2022-02-20 10:00:00,0.62327,0.6339,0.608,0.62511
2022-02-20 11:00:00,0.62539,0.64234,0.61952,0.63539
2022-02-20 12:00:00,0.63556,0.64018,0.60968,0.6188
2022-02-20 13:00:00,0.61667,0.63064,0.61267,0.62631
2022-02-20 14:00:00,0.6264,0.62764,0.602,0.60282
2022-02-20 15:00:00,0.60207,0.60784,0.59448,0.60407
2022-02-20 16:00:00,0.60472,0.60805,0.58834,0.59891
2022-02-20 17:00:00,0.60038,0.60334,0.59001,0.60184
2022-02-20 18:00:00,0.60184,0.61462,0.59974,0.60701
2022-02-20 19:00:00,0.60548,0.62782,0.60137,0.61201
2022-02-20 20:00:00,0.6128,0.6474,0.60906,0.64002
2022-02-20 21:00:00,0.63941,0.65528,0.62956,0.65233
2022-02-20 22:00:00,0.65125,0.65385,0.61963,0.62298
2022-02-20 23:00:00,0.62258,0.648,0.62171,0.635
2022-02-21 00:00:00,0.635,0.63896,0.62537,0.63133
2022-02-21 01:00:00,0.63163,0.63163,0.61392,0.62149
2022-02-21 02:00:00,0.62073,0.62447,0.60385,0.60789
2022-02-21 03:00:00,0.60784,0.6199,0.60279,0.6153
2022-02-21 04:00:00,0.615,0.615,0.59501,0.59598
2022-02-21 05:00:00,0.59567,0.60286,0.57354,0.57617
2022-02-21 06:00:00,0.57544,0.58297,0.54755,0.55461
2022-02-21 07:00:00,0.55327,0.55905,0.54791,0.55196
2022-02-21 08:00:00,0.55191,0.55391,0.53052,0.54663
2022-02-21 09:00:00,0.54652,0.57886,0.54305,0.57554
2022-02-21 10:00:00,0.57549,0.59966,0.56604,0.56954
2022-02-21 11:00:00,0.56897,0.59009,0.56721,0.57258
2022-02-21 12:00:00,0.57277,0.57362,0.55372,0.5556
2022-02-21 13:00:00,0.5547,0.5589,0.53829,0.54937
2022-02-21 14:00:00,0.54833,0.55847,0.54654,0.55632
2022-02-21 15:00:00,0.5557,0.55971,0.54994,0.5548
2022-02-21 16:00:00,0.5548,0.5548,0.52386,0.52545
2022-02-21 17:00:00,0.5238,0.53,0.51824,0.52814
2022-02-21 18:00:00,0.52627,0.52646,0.50898,0.52068
2022-02-21 19:00:00,0.51973,0.54672,0.51965,0.53483
2022-02-21 20:00:00,0.53388,0.53388,0.50997,0.52209
2022-02-21 21:00:00,0.52211,0.5223,0.50718,0.51
2022-02-21 22:00:00,0.51051,0.51051,0.48,0.49658
2022-02-21 23:00:00,0.49587,0.505,0.489,0.49062
2022-02-22 00:00:00,0.48917,0.51227,0.48641,0.50546
2022-02-22 01:00:00,0.505,0.518,0.49358,0.5102
2022-02-22 02:00:00,0.5103,0.51513,0.4993,0.50753
2022-02-22 03:00:00,0.50754,0.51656,0.50676,0.51365
2022-02-22 04:00:00,0.51319,0.51529,0.50352,0.5086
2022-02-22 05:00:00,0.5087,0.53591,0.50597,0.529
2022-02-22 06:00:00,0.52914,0.53213,0.51659,0.52014
2022-02-22 07:00:00,0.51999,0.52605,0.51113,0.52173
2022-02-22 08:00:00,0.52164,0.52164,0.50902,0.51903
2022-02-22 09:00:00,0.51904,0.51983,0.49957,0.51343
2022-02-22 10:00:00,0.51344,0.51379,0.50528,0.50757
2022-02-22 11:00:00,0.50766,0.51034,0.49718,0.50322
2022-02-22 12:00:00,0.50314,0.50463,0.49086,0.4965
2022-02-22 13:00:00,0.49553,0.49905,0.4911,0.49894
2022-02-22 14:00:00,0.49813,0.512,0.49813,0.50935
2022-02-22 15:00:00,0.51069,0.51187,0.49466,0.49865
2022-02-22 16:00:00,0.49757,0.50431,0.49682,0.49942
2022-02-22 17:00:00,0.49921,0.50356,0.48819,0.48952
2022-02-22 18:00:00,0.49004,0.50517,0.4887,0.50403
2022-02-22 19:00:00,0.50431,0.50578,0.49,0.50255
2022-02-22 20:00:00,0.50249,0.53999,0.49776,0.53999
2022-02-22 21:00:00,0.54,0.5549,0.52685,0.54541
2022-02-22 22:00:00,0.54541,0.57077,0.52911,0.53126
2022-02-22 23:00:00,0.53213,0.54616,0.52983,0.543
2022-02-23 00:00:00,0.54312,0.57084,0.54154,0.55469
2022-02-23 01:00:00,0.55607,0.55826,0.54,0.55464
2022-02-23 02:00:00,0.55641,0.56171,0.54247,0.55877
2022-02-23 03:00:00,0.557,0.559,0.54542,0.54718
2022-02-23 04:00:00,0.54784,0.57735,0.54641,0.55972
2022-02-23 05:00:00,0.56077,0.57597,0.55923,0.56833
2022-02-23 06:00:00,0.56676,0.56706,0.55436,0.55436
2022-02-23 07:00:00,0.5547,0.56115,0.54868,0.56045
2022-02-23 08:00:00,0.56089,0.56555,0.54293,0.54748
2022-02-23 09:00:00,0.54844,0.56319,0.53723,0.53839
2022-02-23 10:00:00,0.53796,0.53971,0.53502,0.53629
2022-02-23 11:00:00,0.53549,0.54159,0.52452,0.53703
2022-02-23 12:00:00,0.5369,0.55273,0.53256,0.53393
2022-02-23 13:00:00,0.5334,0.53957,0.5162,0.51871
2022-02-23 14:00:00,0.5185,0.52081,0.50751,0.50752
2022-02-23 15:00:00,0.50739,0.51356,0.49386,0.51356
2022-02-23 16:00:00,0.51272,0.51736,0.50553,0.508
2022-02-23 17:00:00,0.50689,0.50959,0.49719,0.50227
2022-02-23 18:00:00,0.50209,0.50697,0.48981,0.49025
2022-02-23 19:00:00,0.4916,0.49468,0.475,0.47728
2022-02-23 20:00:00,0.47785,0.4898,0.47785,0.48866
2022-02-23 21:00:00,0.4893,0.49484,0.47425,0.47502
2022-02-23 22:00:00,0.47494,0.47566,0.43478,0.43899
2022-02-23 23:00:00,0.43847,0.44176,0.42468,0.43922
2022-02-24 00:00:00,0.43787,0.43787,0.40896,0.42107
2022-02-24 01:00:00,0.42307,0.4335,0.41987,0.4289
2022-02-24 02:00:00,0.42834,0.43881,0.41003,0.43501
2022-02-24 03:00:00,0.43672,0.4488,0.42718,0.43558
2022-02-24 04:00:00,0.43638,0.43685,0.425,0.4261
2022-02-24 05:00:00,0.42564,0.42805,0.41133,0.4198
2022-02-24 06:00:00,0.41958,0.43013,0.41312,0.42949
2022-02-24 07:00:00,0.42937,0.42937,0.418,0.42354
2022-02-24 08:00:00,0.42449,0.43627,0.4208,0.42875
2022-02-24 09:00:00,0.42875,0.43515,0.41965,0.43191
2022-02-24 10:00:00,0.42955,0.44902,0.42681,0.44722
2022-02-24 11:00:00,0.44589,0.45475,0.43598,0.44316
2022-02-24 12:00:00,0.44316,0.44424,0.43328,0.4408
2022-02-24 13:00:00,0.44093,0.4567,0.4408,0.45161
2022-02-24 14:00:00,0.45149,0.46249,0.44791,0.46249
2022-02-24 15:00:00,0.4628,0.478,0.45748,0.46126
2022-02-24 16:00:00,0.46126,0.47226,0.45504,0.4695
2022-02-24 17:00:00,0.471,0.47235,0.45223,0.45223
2022-02-24 18:00:00,0.45222,0.46767,0.44882,0.46767
2022-02-24 19:00:00,0.46512,0.47331,0.45329,0.45329
2022-02-24 20:00:00,0.45449,0.46937,0.45422,0.46303
2022-02-24 21:00:00,0.46311,0.47136,0.46311,0.47136
2022-02-24 22:00:00,0.47135,0.48215,0.46078,0.48215
2022-02-24 23:00:00,0.48219,0.4919,0.47158,0.47362
2022-02-25 00:00:00,0.47538,0.47915,0.46574,0.47239
2022-02-25 01:00:00,0.47243,0.47615,0.46467,0.47599
2022-02-25 02:00:00,0.47532,0.47754,0.46724,0.47056
2022-02-25 03:00:00,0.46951,0.47137,0.45372,0.46019
