datetime,XRPTUSD_open,XRPTUSD_high,XRPTUSD_low,XRPTUSD_close
2022-01-03 15:00:00,0.8323,0.8332,0.8228,0.8244
2022-01-03 16:00:00,0.8274,0.8306,0.8242,0.8297
2022-01-03 17:00:00,0.8279,0.8354,0.8279,0.8336
2022-01-03 18:00:00,0.8344,0.8371,0.8293,0.8328
2022-01-03 19:00:00,0.832,0.8341,0.8261,0.8272
2022-01-03 20:00:00,0.8282,0.8317,0.826,0.826
2022-01-03 21:00:00,0.8263,0.8272,0.8241,0.8258
2022-01-03 22:00:00,0.8251,0.83,0.8232,0.83
2022-01-03 23:00:00,0.8284,0.8305,0.8267,0.8281
2022-01-04 00:00:00,0.8287,0.8305,0.8151,0.8244
2022-01-04 01:00:00,0.8257,0.8274,0.8256,0.8258
2022-01-04 02:00:00,0.826,0.8288,0.826,0.828
2022-01-04 03:00:00,0.8291,0.8306,0.8273,0.8288
2022-01-04 04:00:00,0.8308,0.8314,0.8291,0.8291
2022-01-04 05:00:00,0.832,0.8328,0.8309,0.8326
2022-01-04 06:00:00,0.8343,0.8362,0.8343,0.8361
2022-01-04 07:00:00,0.8364,0.8364,0.831,0.8345
2022-01-04 08:00:00,0.8337,0.8379,0.8307,0.8373
2022-01-04 09:00:00,0.8381,0.845,0.8357,0.8444
2022-01-04 10:00:00,0.8431,0.8433,0.8349,0.8349
2022-01-04 11:00:00,0.8331,0.8361,0.833,0.8361
2022-01-04 12:00:00,0.8341,0.8341,0.8306,0.8321
2022-01-04 13:00:00,0.8288,0.8314,0.819,0.8193
2022-01-04 14:00:00,0.8161,0.8265,0.8155,0.8239
2022-01-04 15:00:00,0.8251,0.8293,0.8247,0.8263
2022-01-04 16:00:00,0.8264,0.83,0.8261,0.8294
2022-01-04 17:00:00,0.828,0.8301,0.8277,0.8299
2022-01-04 18:00:00,0.8301,0.8301,0.8234,0.8244
2022-01-04 19:00:00,0.8224,0.8292,0.8217,0.8279
2022-01-04 20:00:00,0.8278,0.8328,0.8261,0.8261
2022-01-04 21:00:00,0.8268,0.8306,0.8266,0.8284
2022-01-04 22:00:00,0.8287,0.8311,0.8287,0.83
2022-01-04 23:00:00,0.8311,0.8311,0.8295,0.8301
2022-01-05 00:00:00,0.8292,0.8302,0.8292,0.8296
2022-01-05 01:00:00,0.8319,0.8336,0.8319,0.8336
2022-01-05 02:00:00,0.8293,0.8293,0.8288,0.8288
2022-01-05 03:00:00,0.8291,0.8312,0.8261,0.8307
2022-01-05 04:00:00,0.8306,0.8328,0.8306,0.8328
2022-01-05 05:00:00,0.835,0.8366,0.8301,0.8307
2022-01-05 06:00:00,0.8295,0.8295,0.8242,0.8242
2022-01-05 07:00:00,0.8248,0.8248,0.8217,0.8239
2022-01-05 08:00:00,0.8253,0.8277,0.8235,0.8275
2022-01-05 09:00:00,0.8265,0.8296,0.8237,0.8296
2022-01-05 10:00:00,0.8296,0.8296,0.8254,0.8254
2022-01-05 11:00:00,0.8269,0.8278,0.8256,0.8263
2022-01-05 12:00:00,0.8274,0.8281,0.8208,0.8208
2022-01-05 13:00:00,0.8196,0.8224,0.816,0.8218
2022-01-05 14:00:00,0.8199,0.8202,0.7922,0.7973
2022-01-05 15:00:00,0.799,0.8003,0.7792,0.7889
2022-01-05 16:00:00,0.7962,0.7978,0.7883,0.7947
2022-01-05 17:00:00,0.7917,0.7945,0.7108,0.7607
2022-01-05 18:00:00,0.7624,0.7753,0.7578,0.7721
2022-01-05 19:00:00,0.7703,0.778,0.7682,0.7721
2022-01-05 20:00:00,0.7701,0.7757,0.7646,0.7646
2022-01-05 21:00:00,0.7695,0.7735,0.766,0.7712
2022-01-05 22:00:00,0.7653,0.7656,0.7497,0.7505
2022-01-05 23:00:00,0.7518,0.7627,0.7472,0.7615
2022-01-06 00:00:00,0.7565,0.7646,0.7548,0.7586
2022-01-06 01:00:00,0.7589,0.7649,0.7578,0.758
2022-01-06 02:00:00,0.7585,0.7625,0.7585,0.7619
2022-01-06 03:00:00,0.7593,0.7598,0.7524,0.756
2022-01-06 04:00:00,0.7506,0.751,0.7385,0.744
2022-01-06 05:00:00,0.7452,0.7551,0.7434,0.7519
2022-01-06 06:00:00,0.7503,0.7531,0.7477,0.7486
2022-01-06 07:00:00,0.7497,0.7564,0.7431,0.7564
2022-01-06 08:00:00,0.7562,0.7637,0.7561,0.7624
2022-01-06 09:00:00,0.7634,0.764,0.7574,0.7595
2022-01-06 10:00:00,0.7572,0.762,0.7543,0.7616
2022-01-06 11:00:00,0.7631,0.7685,0.7631,0.7662
2022-01-06 12:00:00,0.7663,0.769,0.7663,0.7665
2022-01-06 13:00:00,0.7692,0.7738,0.7671,0.7733
2022-01-06 14:00:00,0.7721,0.7811,0.7719,0.7811
2022-01-06 15:00:00,0.7818,0.785,0.7778,0.7783
2022-01-06 16:00:00,0.7838,0.7853,0.783,0.7835
2022-01-06 17:00:00,0.7829,0.7844,0.7823,0.7837
2022-01-06 18:00:00,0.7829,0.7841,0.7784,0.7803
2022-01-06 19:00:00,0.7778,0.7778,0.7694,0.7713
2022-01-06 20:00:00,0.7712,0.7747,0.7689,0.7724
2022-01-06 21:00:00,0.7719,0.7727,0.7626,0.7637
2022-01-06 22:00:00,0.7622,0.7629,0.7399,0.7441
2022-01-06 23:00:00,0.7471,0.7493,0.7291,0.7488
2022-01-07 00:00:00,0.75,0.7518,0.7463,0.7518
2022-01-07 01:00:00,0.7467,0.7482,0.7415,0.7449
2022-01-07 02:00:00,0.7416,0.7517,0.7376,0.7515
2022-01-07 03:00:00,0.7518,0.775,0.751,0.766
2022-01-07 04:00:00,0.7663,0.7722,0.7663,0.7698
2022-01-07 05:00:00,0.77,0.77,0.7598,0.7598
2022-01-07 06:00:00,0.76,0.7608,0.756,0.757
2022-01-07 07:00:00,0.7589,0.7635,0.7589,0.7614
2022-01-07 08:00:00,0.7604,0.7604,0.7422,0.7485
2022-01-07 09:00:00,0.7463,0.7559,0.7463,0.7553
2022-01-07 10:00:00,0.7554,0.7554,0.7346,0.7512
2022-01-07 11:00:00,0.7525,0.769,0.7479,0.769
2022-01-07 12:00:00,0.7657,0.7657,0.7598,0.765
2022-01-07 13:00:00,0.7646,0.7646,0.7579,0.7617
2022-01-07 14:00:00,0.7621,0.7664,0.7585,0.7654
2022-01-07 15:00:00,0.7651,0.7678,0.7599,0.7634
2022-01-07 16:00:00,0.761,0.7702,0.7603,0.7693
2022-01-07 17:00:00,0.7651,0.7661,0.7587,0.7587
2022-01-07 18:00:00,0.7617,0.7629,0.7594,0.7603
2022-01-07 19:00:00,0.7654,0.769,0.7615,0.769
2022-01-07 20:00:00,0.7717,0.7738,0.7699,0.7705
2022-01-07 21:00:00,0.7708,0.7709,0.7649,0.7675
2022-01-07 22:00:00,0.7691,0.7691,0.7636,0.7647
2022-01-07 23:00:00,0.7685,0.7721,0.7674,0.7718
2022-01-08 00:00:00,0.7707,0.7724,0.7698,0.7721
2022-01-08 01:00:00,0.7706,0.7734,0.7693,0.7734
2022-01-08 02:00:00,0.7744,0.7744,0.771,0.7715
2022-01-08 03:00:00,0.7718,0.7752,0.7701,0.7701
2022-01-08 04:00:00,0.7707,0.7712,0.768,0.7708
2022-01-08 05:00:00,0.7699,0.771,0.7655,0.7673
2022-01-08 06:00:00,0.7657,0.7666,0.7639,0.7647
2022-01-08 07:00:00,0.7659,0.7659,0.7623,0.7635
2022-01-08 08:00:00,0.7634,0.7665,0.7615,0.7648
2022-01-08 09:00:00,0.7654,0.7679,0.7614,0.7614
2022-01-08 10:00:00,0.7614,0.7614,0.7535,0.7566
2022-01-08 11:00:00,0.7556,0.7613,0.7517,0.7531
2022-01-08 12:00:00,0.7491,0.751,0.7385,0.7414
2022-01-08 13:00:00,0.7385,0.7425,0.7249,0.7299
2022-01-08 14:00:00,0.724,0.733,0.7227,0.7284
2022-01-08 15:00:00,0.7281,0.7373,0.7271,0.7316
2022-01-08 16:00:00,0.735,0.7539,0.735,0.7537
2022-01-08 17:00:00,0.7528,0.76,0.7528,0.754
2022-01-08 18:00:00,0.7535,0.7535,0.7456,0.7456
2022-01-08 19:00:00,0.7458,0.752,0.7411,0.7509
2022-01-08 20:00:00,0.7509,0.7522,0.7448,0.748
2022-01-08 21:00:00,0.7478,0.7553,0.7478,0.7544
2022-01-08 22:00:00,0.7551,0.7551,0.7496,0.751
2022-01-08 23:00:00,0.751,0.7571,0.7505,0.7564
2022-01-09 00:00:00,0.7571,0.7571,0.7507,0.7515
2022-01-09 01:00:00,0.7521,0.7532,0.7508,0.7508
2022-01-09 02:00:00,0.7512,0.7524,0.7499,0.75
2022-01-09 03:00:00,0.7495,0.7512,0.7478,0.7478
2022-01-09 04:00:00,0.7476,0.7478,0.7423,0.7425
2022-01-09 05:00:00,0.743,0.7464,0.7409,0.7456
2022-01-09 06:00:00,0.7506,0.7506,0.7478,0.7504
2022-01-09 07:00:00,0.7511,0.7511,0.7463,0.7469
2022-01-09 08:00:00,0.7477,0.7504,0.7434,0.7434
2022-01-09 09:00:00,0.7438,0.746,0.7435,0.746
2022-01-09 10:00:00,0.7447,0.7453,0.7412,0.7417
2022-01-09 11:00:00,0.7439,0.7533,0.7419,0.7533
2022-01-09 12:00:00,0.7545,0.7558,0.7521,0.7534
2022-01-09 13:00:00,0.7566,0.7588,0.755,0.7587
2022-01-09 14:00:00,0.7567,0.7657,0.7567,0.7657
2022-01-09 15:00:00,0.7633,0.7667,0.7633,0.7635
2022-01-09 16:00:00,0.764,0.7658,0.7617,0.7617
2022-01-09 17:00:00,0.7622,0.7622,0.7588,0.7588
2022-01-09 18:00:00,0.7588,0.7588,0.7519,0.7535
2022-01-09 19:00:00,0.7522,0.7561,0.7522,0.7534
2022-01-09 20:00:00,0.7501,0.7508,0.7489,0.7508
2022-01-09 21:00:00,0.7516,0.7522,0.7495,0.7515
2022-01-09 22:00:00,0.7529,0.7544,0.7526,0.7544
2022-01-09 23:00:00,0.755,0.7581,0.7543,0.7578
2022-01-10 00:00:00,0.7572,0.7577,0.7555,0.7555
2022-01-10 01:00:00,0.7551,0.7551,0.7516,0.7516
2022-01-10 02:00:00,0.7524,0.7543,0.7517,0.7517
2022-01-10 03:00:00,0.7523,0.7529,0.7463,0.7474
2022-01-10 04:00:00,0.7462,0.7484,0.7455,0.7477
2022-01-10 05:00:00,0.7471,0.751,0.7468,0.7468
2022-01-10 06:00:00,0.7413,0.7443,0.7395,0.7395
2022-01-10 07:00:00,0.741,0.7418,0.7317,0.7346
2022-01-10 08:00:00,0.7366,0.738,0.732,0.7334
2022-01-10 09:00:00,0.7315,0.7321,0.6979,0.7263
2022-01-10 10:00:00,0.7264,0.727,0.716,0.7263
2022-01-10 11:00:00,0.7224,0.7439,0.7224,0.7348
2022-01-10 12:00:00,0.7369,0.7369,0.7165,0.7224
2022-01-10 13:00:00,0.7222,0.729,0.7222,0.7257
2022-01-10 14:00:00,0.7257,0.7273,0.7245,0.7273
2022-01-10 15:00:00,0.7248,0.7313,0.7248,0.7296
2022-01-10 16:00:00,0.7346,0.7371,0.7301,0.7336
2022-01-10 17:00:00,0.7356,0.7368,0.7352,0.7354
2022-01-10 18:00:00,0.734,0.7394,0.734,0.7389
2022-01-10 19:00:00,0.7354,0.7376,0.7327,0.7372
2022-01-10 20:00:00,0.7372,0.7409,0.7372,0.7409
2022-01-10 21:00:00,0.7387,0.7472,0.7387,0.7449
2022-01-10 22:00:00,0.7465,0.7465,0.7465,0.7465
2022-01-10 23:00:00,0.7463,0.7556,0.7463,0.7494
2022-01-11 00:00:00,0.748,0.748,0.7455,0.7455
2022-01-11 01:00:00,0.747,0.7495,0.747,0.7495
2022-01-11 02:00:00,0.7495,0.7495,0.7495,0.7495
2022-01-11 03:00:00,0.7473,0.7493,0.7389,0.7389
2022-01-11 04:00:00,0.7415,0.7415,0.74,0.7403
2022-01-11 05:00:00,0.7406,0.7406,0.7406,0.7406
2022-01-11 06:00:00,0.7337,0.7389,0.7337,0.7389
2022-01-11 07:00:00,0.7419,0.7419,0.7409,0.7413
2022-01-11 08:00:00,0.7425,0.7463,0.7388,0.7388
2022-01-11 09:00:00,0.7393,0.7393,0.7335,0.7381
2022-01-11 10:00:00,0.7407,0.7437,0.7354,0.7398
2022-01-11 11:00:00,0.7441,0.7595,0.7434,0.757
2022-01-11 12:00:00,0.7608,0.7675,0.7504,0.757
2022-01-11 13:00:00,0.7548,0.7629,0.7548,0.7589
2022-01-11 14:00:00,0.7622,0.7653,0.7613,0.7653
2022-01-11 15:00:00,0.7651,0.7697,0.7647,0.766
2022-01-11 16:00:00,0.7644,0.7644,0.7644,0.7644
2022-01-11 17:00:00,0.7669,0.7669,0.7645,0.7669
2022-01-11 18:00:00,0.7702,0.776,0.7692,0.7702
2022-01-11 19:00:00,0.7717,0.7794,0.7717,0.7741
2022-01-11 20:00:00,0.7732,0.7732,0.7694,0.7713
2022-01-11 21:00:00,0.7744,0.7758,0.7686,0.7688
2022-01-11 22:00:00,0.7705,0.7705,0.7705,0.7705
2022-01-11 23:00:00,0.7705,0.7705,0.7705,0.7705
2022-01-12 00:00:00,0.7675,0.7675,0.7647,0.7647
2022-01-12 01:00:00,0.7622,0.7668,0.7621,0.764
2022-01-12 02:00:00,0.7602,0.7606,0.7592,0.7602
2022-01-12 03:00:00,0.7592,0.7641,0.7592,0.763
2022-01-12 04:00:00,0.7608,0.7654,0.7607,0.7654
2022-01-12 05:00:00,0.7651,0.7675,0.7651,0.7668
2022-01-12 06:00:00,0.7656,0.7765,0.7647,0.7742
2022-01-12 07:00:00,0.7768,0.7782,0.7747,0.7747
2022-01-12 08:00:00,0.7765,0.789,0.7765,0.789
2022-01-12 09:00:00,0.7943,0.801,0.7911,0.7962
2022-01-12 10:00:00,0.7989,0.8002,0.7915,0.7915
2022-01-12 11:00:00,0.7862,0.7892,0.7862,0.7879
2022-01-12 12:00:00,0.7882,0.7921,0.7882,0.7921
2022-01-12 13:00:00,0.7921,0.7921,0.7921,0.7921
2022-01-12 14:00:00,0.7912,0.7974,0.7912,0.7961
2022-01-12 15:00:00,0.7998,0.8016,0.7982,0.8016
2022-01-12 16:00:00,0.7999,0.8077,0.7999,0.8077
2022-01-12 17:00:00,0.7976,0.7986,0.7976,0.7986
2022-01-12 18:00:00,0.799,0.799,0.799,0.799
2022-01-12 19:00:00,0.7972,0.7972,0.7915,0.7915
2022-01-12 20:00:00,0.7915,0.7915,0.7915,0.7915
2022-01-12 21:00:00,0.7917,0.7923,0.7888,0.7905
2022-01-12 22:00:00,0.7905,0.7905,0.7905,0.7905
2022-01-12 23:00:00,0.7881,0.7933,0.788,0.7918
2022-01-13 00:00:00,0.7909,0.7926,0.7909,0.7926
2022-01-13 01:00:00,0.793,0.793,0.793,0.793
2022-01-13 02:00:00,0.7934,0.7934,0.7933,0.7933
2022-01-13 03:00:00,0.7909,0.7961,0.7806,0.7956
2022-01-13 04:00:00,0.797,0.7988,0.7936,0.7936
2022-01-13 05:00:00,0.794,0.7955,0.7939,0.7939
2022-01-13 06:00:00,0.7851,0.7873,0.7851,0.7873
2022-01-13 07:00:00,0.7866,0.7898,0.7866,0.7882
2022-01-13 08:00:00,0.7882,0.7903,0.7868,0.7875
2022-01-13 09:00:00,0.7903,0.795,0.7903,0.795
2022-01-13 10:00:00,0.7922,0.7922,0.7695,0.7746
2022-01-13 11:00:00,0.7757,0.7806,0.7757,0.7776
2022-01-13 12:00:00,0.7746,0.7758,0.7682,0.7698
2022-01-13 13:00:00,0.7709,0.7714,0.7693,0.7714
2022-01-13 14:00:00,0.7697,0.7701,0.7697,0.7701
2022-01-13 15:00:00,0.7682,0.7682,0.7622,0.7654
2022-01-13 16:00:00,0.7689,0.7689,0.7689,0.7689
2022-01-13 17:00:00,0.7697,0.7715,0.7664,0.7666
2022-01-13 18:00:00,0.7686,0.7712,0.7686,0.7712
2022-01-13 19:00:00,0.7685,0.7723,0.7685,0.7723
2022-01-13 20:00:00,0.7717,0.7717,0.7712,0.7712
2022-01-13 21:00:00,0.7681,0.7681,0.7681,0.7681
2022-01-13 22:00:00,0.7697,0.7697,0.7697,0.7697
2022-01-13 23:00:00,0.7726,0.7776,0.7726,0.7776
2022-01-14 00:00:00,0.7776,0.7839,0.7773,0.7839
2022-01-14 01:00:00,0.7855,0.7855,0.7824,0.7837
2022-01-14 02:00:00,0.7853,0.7894,0.7824,0.7824
2022-01-14 03:00:00,0.7797,0.7797,0.7769,0.777
2022-01-14 04:00:00,0.7791,0.7795,0.7791,0.7795
2022-01-14 05:00:00,0.7733,0.7738,0.7623,0.7623
2022-01-14 06:00:00,0.7588,0.7599,0.758,0.7584
2022-01-14 07:00:00,0.756,0.7618,0.756,0.7604
2022-01-14 08:00:00,0.7649,0.7649,0.7649,0.7649
2022-01-14 09:00:00,0.7619,0.7632,0.7619,0.7632
2022-01-14 10:00:00,0.7766,0.7766,0.7724,0.7724
2022-01-14 11:00:00,0.7696,0.7753,0.7695,0.7753
2022-01-14 12:00:00,0.7732,0.7732,0.7726,0.7726
2022-01-14 13:00:00,0.7672,0.7688,0.7672,0.7688
2022-01-14 14:00:00,0.7705,0.773,0.7703,0.773
2022-01-14 15:00:00,0.773,0.7791,0.7725,0.7771
2022-01-14 16:00:00,0.7772,0.7791,0.7758,0.7791
2022-01-14 17:00:00,0.7777,0.7777,0.7777,0.7777
2022-01-14 18:00:00,0.7769,0.7769,0.771,0.771
2022-01-14 19:00:00,0.7761,0.7761,0.7721,0.7744
2022-01-14 20:00:00,0.7721,0.7721,0.7721,0.7721
2022-01-14 21:00:00,0.7717,0.7745,0.7717,0.7745
2022-01-14 22:00:00,0.7739,0.7752,0.7736,0.7736
2022-01-14 23:00:00,0.7723,0.7723,0.7714,0.7714
2022-01-15 00:00:00,0.7714,0.7714,0.7714,0.7714
2022-01-15 01:00:00,0.773,0.7761,0.7729,0.7761
2022-01-15 02:00:00,0.7768,0.7768,0.7768,0.7768
2022-01-15 03:00:00,0.7795,0.7795,0.7795,0.7795
2022-01-15 04:00:00,0.7771,0.7789,0.7771,0.7789
2022-01-15 05:00:00,0.7789,0.7789,0.7789,0.7789
2022-01-15 06:00:00,0.7778,0.778,0.7778,0.778
2022-01-15 07:00:00,0.7758,0.7758,0.7758,0.7758
2022-01-15 08:00:00,0.7775,0.7804,0.7775,0.7804
2022-01-15 09:00:00,0.7816,0.7862,0.7816,0.7836
2022-01-15 10:00:00,0.7817,0.788,0.7808,0.7867
2022-01-15 11:00:00,0.7878,0.7878,0.7878,0.7878
2022-01-15 12:00:00,0.7851,0.7854,0.7829,0.7829
2022-01-15 13:00:00,0.7825,0.7825,0.7825,0.7825
2022-01-15 14:00:00,0.7819,0.7819,0.7818,0.7818
2022-01-15 15:00:00,0.7899,0.7899,0.7856,0.7856
2022-01-15 16:00:00,0.7869,0.7869,0.7858,0.7858
2022-01-15 17:00:00,0.7826,0.7826,0.7812,0.7812
2022-01-15 18:00:00,0.7824,0.7824,0.78,0.78
2022-01-15 19:00:00,0.7777,0.7777,0.7777,0.7777
2022-01-15 20:00:00,0.7781,0.7781,0.778,0.778
2022-01-15 21:00:00,0.7746,0.7746,0.7746,0.7746
2022-01-15 22:00:00,0.7746,0.7746,0.7746,0.7746
2022-01-15 23:00:00,0.7758,0.7788,0.7758,0.7788
2022-01-16 00:00:00,0.7792,0.7792,0.7776,0.7787
2022-01-16 01:00:00,0.7787,0.7787,0.7787,0.7787
2022-01-16 02:00:00,0.7816,0.7816,0.7816,0.7816
2022-01-16 03:00:00,0.7816,0.7816,0.7816,0.7816
2022-01-16 04:00:00,0.7783,0.7821,0.7782,0.7821
2022-01-16 05:00:00,0.7821,0.7821,0.7821,0.7821
2022-01-16 06:00:00,0.7821,0.7821,0.7821,0.7821
2022-01-16 07:00:00,0.78,0.78,0.7773,0.7796
2022-01-16 08:00:00,0.7729,0.7751,0.7711,0.7751
2022-01-16 09:00:00,0.78,0.78,0.7769,0.7769
2022-01-16 10:00:00,0.7769,0.7769,0.7769,0.7769
2022-01-16 11:00:00,0.7774,0.7774,0.7773,0.7773
2022-01-16 12:00:00,0.7809,0.7809,0.7809,0.7809
2022-01-16 13:00:00,0.7774,0.7835,0.7774,0.7835
2022-01-16 14:00:00,0.7781,0.7781,0.7781,0.7781
2022-01-16 15:00:00,0.7738,0.7784,0.7738,0.7756
2022-01-16 16:00:00,0.7767,0.7767,0.7754,0.7756
2022-01-16 17:00:00,0.7801,0.7801,0.7792,0.7792
2022-01-16 18:00:00,0.7795,0.7803,0.7795,0.7803
2022-01-16 19:00:00,0.7752,0.7752,0.7752,0.7752
2022-01-16 20:00:00,0.7744,0.7744,0.7744,0.7744
2022-01-16 21:00:00,0.7746,0.7746,0.7746,0.7746
2022-01-16 22:00:00,0.7668,0.7686,0.7668,0.7686
2022-01-16 23:00:00,0.7666,0.7666,0.7628,0.7642
2022-01-17 00:00:00,0.7603,0.7624,0.7569,0.7624
2022-01-17 01:00:00,0.7614,0.7645,0.7614,0.7645
2022-01-17 02:00:00,0.7657,0.7657,0.7657,0.7657
2022-01-17 03:00:00,0.7625,0.7644,0.7618,0.7641
2022-01-17 04:00:00,0.7661,0.7686,0.7661,0.7686
2022-01-17 05:00:00,0.7686,0.7686,0.7686,0.7686
2022-01-17 06:00:00,0.7672,0.7679,0.7672,0.7678
2022-01-17 07:00:00,0.7614,0.7614,0.7614,0.7614
2022-01-17 08:00:00,0.7614,0.7614,0.7614,0.7614
2022-01-17 09:00:00,0.762,0.762,0.762,0.762
2022-01-17 10:00:00,0.762,0.762,0.7598,0.7598
2022-01-17 11:00:00,0.7589,0.7589,0.7542,0.7549
2022-01-17 12:00:00,0.756,0.7571,0.7519,0.7571
2022-01-17 13:00:00,0.7536,0.7594,0.7536,0.7594
2022-01-17 14:00:00,0.7594,0.7594,0.7594,0.7594
2022-01-17 15:00:00,0.7612,0.7612,0.7612,0.7612
2022-01-17 16:00:00,0.7593,0.7599,0.7529,0.7529
2022-01-17 17:00:00,0.7517,0.7517,0.7517,0.7517
2022-01-17 18:00:00,0.7632,0.7654,0.7618,0.7618
2022-01-17 19:00:00,0.7659,0.7675,0.7659,0.7667
2022-01-17 20:00:00,0.7665,0.7665,0.7651,0.7651
2022-01-17 21:00:00,0.7647,0.7647,0.7629,0.7629
2022-01-17 22:00:00,0.758,0.758,0.7575,0.7575
2022-01-17 23:00:00,0.7564,0.7564,0.7564,0.7564
2022-01-18 00:00:00,0.7528,0.7557,0.7528,0.7557
2022-01-18 01:00:00,0.759,0.759,0.759,0.759
2022-01-18 02:00:00,0.7558,0.7558,0.7558,0.7558
2022-01-18 03:00:00,0.7558,0.7558,0.7421,0.7456
2022-01-18 04:00:00,0.7453,0.7475,0.7384,0.7459
2022-01-18 05:00:00,0.747,0.747,0.747,0.747
2022-01-18 06:00:00,0.7436,0.745,0.7436,0.7436
2022-01-18 07:00:00,0.7492,0.7492,0.7425,0.744
2022-01-18 08:00:00,0.7439,0.7461,0.7403,0.7403
2022-01-18 09:00:00,0.7406,0.7439,0.7406,0.7439
2022-01-18 10:00:00,0.7455,0.7486,0.7455,0.7486
2022-01-18 11:00:00,0.7486,0.7486,0.7486,0.7486
2022-01-18 12:00:00,0.7458,0.7458,0.7429,0.7429
2022-01-18 13:00:00,0.7431,0.7431,0.7431,0.7431
2022-01-18 14:00:00,0.7466,0.7472,0.7466,0.7472
2022-01-18 15:00:00,0.7472,0.7472,0.7472,0.7472
2022-01-18 16:00:00,0.7547,0.7559,0.7535,0.7554
2022-01-18 17:00:00,0.7567,0.7583,0.7567,0.7583
2022-01-18 18:00:00,0.755,0.7555,0.7544,0.7544
2022-01-18 19:00:00,0.7495,0.7506,0.7494,0.7506
2022-01-18 20:00:00,0.75,0.75,0.75,0.75
2022-01-18 21:00:00,0.75,0.75,0.75,0.75
2022-01-18 22:00:00,0.7477,0.7477,0.7365,0.7401
2022-01-18 23:00:00,0.7401,0.7401,0.7401,0.7401
2022-01-19 00:00:00,0.7441,0.7441,0.7438,0.7438
2022-01-19 01:00:00,0.7438,0.7438,0.7438,0.7438
2022-01-19 02:00:00,0.7399,0.7399,0.7275,0.7275
2022-01-19 03:00:00,0.7291,0.7302,0.7265,0.7302
2022-01-19 04:00:00,0.7311,0.7337,0.73,0.7337
2022-01-19 05:00:00,0.7302,0.7319,0.7281,0.7293
2022-01-19 06:00:00,0.7362,0.7372,0.735,0.7372
2022-01-19 07:00:00,0.7411,0.7411,0.7385,0.7385
2022-01-19 08:00:00,0.7392,0.7392,0.7376,0.7376
2022-01-19 09:00:00,0.7412,0.7449,0.7412,0.7449
2022-01-19 10:00:00,0.7432,0.7432,0.7365,0.7365
2022-01-19 11:00:00,0.7387,0.7387,0.738,0.738
2022-01-19 12:00:00,0.7402,0.7402,0.7386,0.7386
2022-01-19 13:00:00,0.7377,0.7398,0.7377,0.7398
2022-01-19 14:00:00,0.7398,0.7402,0.7398,0.7402
2022-01-19 15:00:00,0.7375,0.7375,0.7375,0.7375
2022-01-19 16:00:00,0.7405,0.7405,0.7401,0.7401
2022-01-19 17:00:00,0.7401,0.7401,0.7401,0.7401
2022-01-19 18:00:00,0.7414,0.7414,0.7414,0.7414
2022-01-19 19:00:00,0.7414,0.7414,0.7414,0.7414
2022-01-19 20:00:00,0.7394,0.7394,0.7394,0.7394
2022-01-19 21:00:00,0.7469,0.7469,0.7423,0.7423
2022-01-19 22:00:00,0.7423,0.7423,0.7423,0.7423
2022-01-19 23:00:00,0.742,0.7464,0.742,0.7464
2022-01-20 00:00:00,0.7438,0.7438,0.7438,0.7438
2022-01-20 01:00:00,0.7472,0.7473,0.7456,0.7456
2022-01-20 02:00:00,0.748,0.748,0.748,0.748
2022-01-20 03:00:00,0.748,0.748,0.748,0.748
2022-01-20 04:00:00,0.7414,0.7438,0.7414,0.7438
2022-01-20 05:00:00,0.7438,0.7438,0.7438,0.7438
2022-01-20 06:00:00,0.7438,0.7438,0.7438,0.7438
2022-01-20 07:00:00,0.7423,0.7423,0.7423,0.7423
2022-01-20 08:00:00,0.7409,0.7478,0.7409,0.7478
2022-01-20 09:00:00,0.7495,0.7539,0.7495,0.7529
2022-01-20 10:00:00,0.7587,0.7611,0.7581,0.7611
2022-01-20 11:00:00,0.7611,0.7617,0.7572,0.7572
2022-01-20 12:00:00,0.7579,0.7586,0.7579,0.7586
2022-01-20 13:00:00,0.7567,0.7567,0.7551,0.7551
2022-01-20 14:00:00,0.7586,0.7586,0.7577,0.7577
2022-01-20 15:00:00,0.7569,0.7569,0.7539,0.7539
2022-01-20 16:00:00,0.7421,0.7421,0.7349,0.7349
2022-01-20 17:00:00,0.73,0.7371,0.7273,0.7332
2022-01-20 18:00:00,0.733,0.7333,0.7202,0.7209
2022-01-20 19:00:00,0.7178,0.7288,0.7178,0.7246
2022-01-20 20:00:00,0.7245,0.7252,0.6982,0.6982
2022-01-20 21:00:00,0.7002,0.717,0.6995,0.7085
2022-01-20 22:00:00,0.7053,0.7069,0.6878,0.6889
2022-01-20 23:00:00,0.6936,0.6983,0.6936,0.6983
2022-01-21 00:00:00,0.6966,0.6966,0.6956,0.6961
2022-01-21 01:00:00,0.685,0.6886,0.6834,0.6869
2022-01-21 02:00:00,0.6869,0.6957,0.6866,0.6957
2022-01-21 03:00:00,0.6935,0.6967,0.6935,0.6966
2022-01-21 04:00:00,0.6966,0.6966,0.6966,0.6966
2022-01-21 05:00:00,0.6932,0.6932,0.6932,0.6932
2022-01-21 06:00:00,0.6845,0.6883,0.6844,0.6883
2022-01-21 07:00:00,0.6888,0.6888,0.6594,0.6756
2022-01-21 08:00:00,0.6765,0.6811,0.6743,0.6771
2022-01-21 09:00:00,0.676,0.6846,0.6756,0.6788
2022-01-21 10:00:00,0.6749,0.6845,0.6724,0.6845
