datetime,BIFIBUSD_open,BIFIBUSD_high,BIFIBUSD_low,BIFIBUSD_close
2022-01-18 04:00:00,1462.5,1486.0,1453.0,1456.2
2022-01-18 05:00:00,1458.0,1467.3,1454.9,1461.0
2022-01-18 06:00:00,1461.0,1463.1,1445.6,1449.0
2022-01-18 07:00:00,1450.0,1459.4,1443.0,1443.0
2022-01-18 08:00:00,1444.0,1525.8,1425.6,1518.4
2022-01-18 09:00:00,1518.4,1600.0,1502.4,1568.5
2022-01-18 10:00:00,1563.8,1582.2,1558.5,1582.2
2022-01-18 11:00:00,1579.8,1590.3,1545.6,1586.1
2022-01-18 12:00:00,1589.2,1640.0,1565.5,1573.8
2022-01-18 13:00:00,1574.5,1607.8,1562.0,1583.1
2022-01-18 14:00:00,1588.0,1615.0,1572.5,1602.0
2022-01-18 15:00:00,1606.9,1620.0,1573.3,1577.8
2022-01-18 16:00:00,1578.1,1649.5,1578.1,1633.1
2022-01-18 17:00:00,1636.3,1649.5,1616.5,1629.0
2022-01-18 18:00:00,1630.0,1638.8,1599.7,1623.8
2022-01-18 19:00:00,1627.8,1630.6,1597.5,1612.1
2022-01-18 20:00:00,1613.0,1620.0,1600.0,1607.1
2022-01-18 21:00:00,1605.3,1625.0,1594.5,1617.1
2022-01-18 22:00:00,1617.2,1644.9,1606.9,1644.9
2022-01-18 23:00:00,1644.9,1644.9,1622.0,1632.5
2022-01-19 00:00:00,1634.3,1667.2,1560.9,1573.5
2022-01-19 01:00:00,1577.0,1577.0,1548.3,1563.7
2022-01-19 02:00:00,1568.7,1569.9,1548.1,1565.0
2022-01-19 03:00:00,1566.0,1627.0,1560.4,1599.3
2022-01-19 04:00:00,1604.7,1660.6,1602.1,1647.6
2022-01-19 05:00:00,1645.8,1665.0,1612.6,1612.6
2022-01-19 06:00:00,1615.4,1665.0,1615.4,1619.6
2022-01-19 07:00:00,1619.9,1619.9,1590.0,1597.0
2022-01-19 08:00:00,1601.9,1621.5,1598.7,1600.2
2022-01-19 09:00:00,1604.3,1611.0,1599.6,1611.0
2022-01-19 10:00:00,1605.9,1633.0,1598.0,1605.0
2022-01-19 11:00:00,1607.0,1607.0,1582.0,1582.1
2022-01-19 12:00:00,1581.2,1596.0,1565.5,1575.0
2022-01-19 13:00:00,1575.0,1595.0,1558.0,1570.8
2022-01-19 14:00:00,1570.8,1601.9,1539.1,1593.0
2022-01-19 15:00:00,1595.7,1621.2,1586.4,1597.7
2022-01-19 16:00:00,1597.6,1599.0,1585.7,1598.4
2022-01-19 17:00:00,1599.1,1607.8,1581.6,1607.8
2022-01-19 18:00:00,1607.7,1609.3,1597.0,1598.7
2022-01-19 19:00:00,1599.9,1600.1,1583.8,1595.0
2022-01-19 20:00:00,1596.0,1596.0,1573.9,1579.1
2022-01-19 21:00:00,1579.1,1609.0,1579.1,1609.0
2022-01-19 22:00:00,1609.0,1677.0,1609.0,1644.0
2022-01-19 23:00:00,1646.0,1656.4,1634.9,1641.0
2022-01-20 00:00:00,1639.6,1700.0,1636.0,1700.0
2022-01-20 01:00:00,1700.0,1720.0,1685.1,1693.4
2022-01-20 02:00:00,1693.8,1750.0,1690.4,1741.1
2022-01-20 03:00:00,1740.2,1748.7,1707.5,1712.3
2022-01-20 04:00:00,1710.6,1722.4,1693.5,1721.5
2022-01-20 05:00:00,1721.5,1721.5,1610.0,1670.0
2022-01-20 06:00:00,1670.0,1675.0,1661.5,1670.0
2022-01-20 07:00:00,1670.0,1675.0,1653.9,1671.1
2022-01-20 08:00:00,1670.0,1715.2,1667.0,1705.7
2022-01-20 09:00:00,1705.7,1744.7,1704.5,1740.0
2022-01-20 10:00:00,1739.9,1799.5,1729.5,1765.2
2022-01-20 11:00:00,1765.2,1800.0,1744.2,1773.9
2022-01-20 12:00:00,1773.9,1796.7,1761.7,1783.1
2022-01-20 13:00:00,1782.8,1782.8,1756.7,1757.1
2022-01-20 14:00:00,1757.1,1760.1,1730.4,1730.5
2022-01-20 15:00:00,1735.5,1740.7,1719.0,1728.1
2022-01-20 16:00:00,1722.0,1722.0,1617.0,1629.6
2022-01-20 17:00:00,1622.0,1651.0,1604.7,1621.7
2022-01-20 18:00:00,1622.0,1691.0,1619.0,1660.1
2022-01-20 19:00:00,1661.0,1720.0,1654.0,1698.0
2022-01-20 20:00:00,1698.9,1698.9,1645.0,1647.4
2022-01-20 21:00:00,1656.0,1668.6,1640.0,1640.0
2022-01-20 22:00:00,1647.8,1665.9,1638.5,1644.6
2022-01-20 23:00:00,1645.5,1670.0,1635.0,1635.0
2022-01-21 00:00:00,1635.0,1637.9,1590.7,1607.1
2022-01-21 01:00:00,1600.0,1604.0,1528.5,1549.8
2022-01-21 02:00:00,1540.7,1560.0,1515.0,1553.1
2022-01-21 03:00:00,1557.8,1568.5,1553.0,1568.2
2022-01-21 04:00:00,1567.4,1567.4,1536.2,1553.2
2022-01-21 05:00:00,1554.4,1596.2,1541.7,1586.0
2022-01-21 06:00:00,1586.0,1635.5,1586.0,1612.2
2022-01-21 07:00:00,1621.6,1632.9,1527.4,1542.5
2022-01-21 08:00:00,1545.8,1597.6,1516.1,1523.4
2022-01-21 09:00:00,1529.5,1529.5,1464.5,1467.0
2022-01-21 10:00:00,1474.2,1482.5,1454.2,1471.2
2022-01-21 11:00:00,1478.6,1489.4,1469.1,1475.4
2022-01-21 12:00:00,1477.0,1479.1,1460.1,1474.3
2022-01-21 13:00:00,1475.4,1490.0,1465.3,1479.5
2022-01-21 14:00:00,1479.0,1484.8,1460.0,1465.6
2022-01-21 15:00:00,1463.6,1469.6,1449.2,1468.1
2022-01-21 16:00:00,1461.7,1474.3,1419.8,1429.2
2022-01-21 17:00:00,1429.2,1445.4,1397.4,1418.1
2022-01-21 18:00:00,1421.0,1449.9,1395.6,1414.3
2022-01-21 19:00:00,1416.4,1452.8,1416.4,1440.0
2022-01-21 20:00:00,1440.0,1452.9,1437.6,1450.1
2022-01-21 21:00:00,1450.1,1450.1,1433.4,1439.2
2022-01-21 22:00:00,1442.0,1449.4,1419.9,1425.0
2022-01-21 23:00:00,1424.0,1428.6,1411.3,1415.1
2022-01-22 00:00:00,1415.2,1418.0,1409.0,1412.2
2022-01-22 01:00:00,1408.6,1424.5,1389.1,1400.4
2022-01-22 02:00:00,1399.3,1400.4,1300.0,1302.9
2022-01-22 03:00:00,1300.0,1319.5,1297.6,1316.9
2022-01-22 04:00:00,1315.3,1326.2,1250.0,1276.5
2022-01-22 05:00:00,1276.9,1313.0,1230.0,1293.8
2022-01-22 06:00:00,1288.3,1352.3,1275.6,1322.8
2022-01-22 07:00:00,1322.3,1357.4,1315.7,1357.4
2022-01-22 08:00:00,1357.4,1377.1,1343.4,1365.0
2022-01-22 09:00:00,1365.0,1365.8,1323.0,1323.0
2022-01-22 10:00:00,1323.2,1333.1,1316.8,1316.8
2022-01-22 11:00:00,1326.2,1365.0,1309.9,1335.1
2022-01-22 12:00:00,1335.5,1342.7,1328.3,1337.2
2022-01-22 13:00:00,1334.2,1349.7,1326.3,1329.0
2022-01-22 14:00:00,1338.9,1343.9,1296.3,1308.2
2022-01-22 15:00:00,1316.8,1356.0,1307.9,1356.0
2022-01-22 16:00:00,1354.7,1406.0,1333.4,1360.6
2022-01-22 17:00:00,1358.0,1360.0,1338.4,1346.2
2022-01-22 18:00:00,1346.0,1357.3,1333.5,1345.9
2022-01-22 19:00:00,1347.9,1414.7,1347.9,1414.7
2022-01-22 20:00:00,1414.4,1415.1,1402.0,1410.0
2022-01-22 21:00:00,1413.5,1414.4,1406.0,1411.9
2022-01-22 22:00:00,1411.1,1411.1,1379.7,1390.7
2022-01-22 23:00:00,1391.4,1410.0,1390.7,1410.0
2022-01-23 00:00:00,1410.0,1419.7,1396.6,1419.7
2022-01-23 01:00:00,1419.6,1429.9,1408.8,1417.2
2022-01-23 02:00:00,1419.9,1506.8,1419.9,1461.6
2022-01-23 03:00:00,1464.0,1518.0,1460.0,1484.7
2022-01-23 04:00:00,1487.3,1555.0,1485.9,1514.0
2022-01-23 05:00:00,1514.0,1525.4,1490.0,1509.1
2022-01-23 06:00:00,1510.0,1515.4,1466.0,1466.0
2022-01-23 07:00:00,1472.0,1555.0,1456.2,1496.1
2022-01-23 08:00:00,1500.0,1570.0,1490.8,1565.8
2022-01-23 09:00:00,1567.9,1567.9,1440.0,1494.9
2022-01-23 10:00:00,1495.5,1515.4,1477.5,1492.0
2022-01-23 11:00:00,1496.0,1519.8,1446.2,1482.4
2022-01-23 12:00:00,1483.0,1545.0,1480.0,1543.0
2022-01-23 13:00:00,1543.5,1598.0,1542.5,1559.0
2022-01-23 14:00:00,1562.6,1591.2,1520.0,1551.4
2022-01-23 15:00:00,1552.0,1565.0,1540.5,1564.6
2022-01-23 16:00:00,1565.0,1591.3,1561.9,1591.3
2022-01-23 17:00:00,1592.0,1635.6,1583.7,1628.7
2022-01-23 18:00:00,1635.3,1689.9,1630.1,1680.3
2022-01-23 19:00:00,1675.4,1692.5,1624.0,1624.0
2022-01-23 20:00:00,1625.8,1625.8,1593.8,1618.2
2022-01-23 21:00:00,1619.4,1623.2,1592.5,1595.1
2022-01-23 22:00:00,1594.7,1602.3,1567.1,1568.6
2022-01-23 23:00:00,1567.5,1570.0,1564.2,1565.9
2022-01-24 00:00:00,1565.5,1566.0,1540.0,1564.0
2022-01-24 01:00:00,1565.4,1570.0,1555.5,1565.7
2022-01-24 02:00:00,1565.9,1567.0,1464.2,1470.0
2022-01-24 03:00:00,1468.0,1585.6,1468.0,1510.0
2022-01-24 04:00:00,1508.4,1539.5,1475.4,1512.0
2022-01-24 05:00:00,1512.0,1513.4,1428.5,1448.0
2022-01-24 06:00:00,1446.0,1531.3,1393.5,1454.6
2022-01-24 07:00:00,1458.0,1480.2,1407.9,1407.9
2022-01-24 08:00:00,1415.7,1450.0,1402.6,1406.0
2022-01-24 09:00:00,1407.9,1448.4,1401.0,1442.4
2022-01-24 10:00:00,1440.0,1467.2,1418.5,1452.0
2022-01-24 11:00:00,1454.0,1461.5,1415.1,1439.9
2022-01-24 12:00:00,1438.0,1506.0,1424.8,1497.7
2022-01-24 13:00:00,1499.9,1537.5,1470.0,1537.5
2022-01-24 14:00:00,1532.0,1700.0,1532.0,1610.2
2022-01-24 15:00:00,1610.6,1699.0,1573.2,1623.8
2022-01-24 16:00:00,1620.8,1647.5,1611.4,1615.1
2022-01-24 17:00:00,1621.8,1642.5,1612.2,1618.5
2022-01-24 18:00:00,1623.9,1630.6,1610.5,1612.9
2022-01-24 19:00:00,1619.4,1619.4,1592.2,1596.0
2022-01-24 20:00:00,1596.0,1596.0,1581.2,1583.9
2022-01-24 21:00:00,1588.8,1601.9,1583.5,1596.7
2022-01-24 22:00:00,1602.1,1630.7,1596.0,1607.8
2022-01-24 23:00:00,1616.9,1616.9,1590.2,1590.4
2022-01-25 00:00:00,1590.4,1598.0,1580.0,1593.3
2022-01-25 01:00:00,1594.0,1602.9,1590.6,1593.0
2022-01-25 02:00:00,1592.7,1623.8,1585.3,1604.7
2022-01-25 03:00:00,1608.3,1636.8,1608.3,1629.0
2022-01-25 04:00:00,1631.8,1657.7,1631.8,1657.7
2022-01-25 05:00:00,1657.7,1700.6,1651.8,1684.2
2022-01-25 06:00:00,1692.9,1727.5,1680.0,1681.9
2022-01-25 07:00:00,1685.3,1718.1,1680.8,1712.1
2022-01-25 08:00:00,1716.8,1736.1,1704.9,1722.4
2022-01-25 09:00:00,1734.5,1765.0,1653.4,1675.6
2022-01-25 10:00:00,1679.1,1750.0,1644.3,1731.7
2022-01-25 11:00:00,1735.0,1771.9,1726.5,1760.6
2022-01-25 12:00:00,1755.6,1800.0,1753.6,1798.3
2022-01-25 13:00:00,1798.4,1811.27,1744.6,1797.4
2022-01-25 14:00:00,1789.5,1813.9,1785.8,1811.6
2022-01-25 15:00:00,1811.8,1813.9,1761.7,1771.8
2022-01-25 16:00:00,1778.5,1780.2,1712.5,1730.5
2022-01-25 17:00:00,1730.2,1730.2,1665.9,1711.9
2022-01-25 18:00:00,1706.3,1734.1,1706.3,1712.6
2022-01-25 19:00:00,1718.2,1722.0,1653.5,1665.0
2022-01-25 20:00:00,1664.7,1686.6,1650.1,1681.5
2022-01-25 21:00:00,1682.9,1692.1,1663.0,1663.0
2022-01-25 22:00:00,1662.5,1702.6,1661.3,1697.6
2022-01-25 23:00:00,1697.8,1717.4,1696.5,1717.4
2022-01-26 00:00:00,1717.0,1722.2,1702.5,1710.2
2022-01-26 01:00:00,1710.3,1734.2,1702.1,1704.0
2022-01-26 02:00:00,1710.8,1734.7,1697.4,1716.2
2022-01-26 03:00:00,1724.4,1760.0,1705.5,1753.2
2022-01-26 04:00:00,1759.5,1810.4,1759.4,1781.4
2022-01-26 05:00:00,1784.7,1810.0,1775.5,1801.5
2022-01-26 06:00:00,1809.8,1818.2,1762.0,1770.2
2022-01-26 07:00:00,1769.0,1800.5,1768.9,1790.0
2022-01-26 08:00:00,1790.0,1840.0,1773.8,1823.8
2022-01-26 09:00:00,1823.5,1844.1,1818.5,1831.8
2022-01-26 10:00:00,1833.5,1842.6,1802.0,1802.0
2022-01-26 11:00:00,1801.7,1819.2,1750.0,1755.4
2022-01-26 12:00:00,1761.8,1800.0,1739.4,1753.9
2022-01-26 13:00:00,1745.9,1760.3,1697.1,1734.0
2022-01-26 14:00:00,1738.5,1816.1,1719.0,1734.4
2022-01-26 15:00:00,1730.6,1756.6,1682.1,1710.4
2022-01-26 16:00:00,1717.7,1794.0,1701.3,1715.5
2022-01-26 17:00:00,1710.2,1766.1,1710.0,1737.9
2022-01-26 18:00:00,1738.4,1799.8,1738.4,1791.6
2022-01-26 19:00:00,1779.1,1802.2,1750.9,1786.8
2022-01-26 20:00:00,1797.5,1798.6,1724.5,1725.0
2022-01-26 21:00:00,1728.7,1738.0,1711.6,1719.0
2022-01-26 22:00:00,1723.1,1747.2,1714.0,1721.1
2022-01-26 23:00:00,1714.0,1749.1,1710.0,1736.0
2022-01-27 00:00:00,1737.2,1741.6,1710.0,1719.6
2022-01-27 01:00:00,1718.4,1722.0,1710.0,1722.0
2022-01-27 02:00:00,1722.2,1735.4,1707.9,1712.8
2022-01-27 03:00:00,1714.7,1800.0,1714.7,1759.2
2022-01-27 04:00:00,1750.6,1777.0,1750.0,1770.6
2022-01-27 05:00:00,1765.6,1777.0,1743.1,1748.0
2022-01-27 06:00:00,1745.4,1776.3,1741.9,1763.3
2022-01-27 07:00:00,1756.6,1772.0,1754.6,1770.5
2022-01-27 08:00:00,1771.7,1775.3,1760.2,1760.2
2022-01-27 09:00:00,1768.4,1798.0,1758.6,1775.8
2022-01-27 10:00:00,1779.9,1784.7,1735.4,1739.8
2022-01-27 11:00:00,1737.9,1772.4,1737.8,1760.3
2022-01-27 12:00:00,1758.6,1761.5,1739.5,1748.3
2022-01-27 13:00:00,1744.6,1820.0,1719.0,1810.9
2022-01-27 14:00:00,1811.8,1899.5,1792.3,1877.9
2022-01-27 15:00:00,1877.9,1909.0,1789.5,1805.7
2022-01-27 16:00:00,1805.7,1863.8,1775.5,1852.1
2022-01-27 17:00:00,1852.7,1893.7,1814.8,1877.7
2022-01-27 18:00:00,1877.7,1910.0,1869.0,1910.0
2022-01-27 19:00:00,1910.0,1928.9,1891.7,1904.1
2022-01-27 20:00:00,1904.6,1919.4,1847.3,1848.7
2022-01-27 21:00:00,1848.7,1862.9,1810.0,1854.7
2022-01-27 22:00:00,1857.4,1872.7,1825.7,1844.6
2022-01-27 23:00:00,1844.6,1865.0,1844.6,1864.0
2022-01-28 00:00:00,1858.4,1865.4,1840.0,1865.4
2022-01-28 01:00:00,1858.8,1874.4,1851.9,1862.5
2022-01-28 02:00:00,1860.1,1877.6,1827.5,1857.2
2022-01-28 03:00:00,1854.3,1854.3,1817.1,1829.6
2022-01-28 04:00:00,1834.3,1842.5,1816.5,1823.5
2022-01-28 05:00:00,1827.1,1830.8,1811.1,1818.1
2022-01-28 06:00:00,1821.9,1822.0,1750.0,1803.2
2022-01-28 07:00:00,1805.3,1811.7,1781.8,1801.5
2022-01-28 08:00:00,1797.3,1871.1,1797.1,1853.8
2022-01-28 09:00:00,1845.1,1884.0,1825.0,1871.3
2022-01-28 10:00:00,1870.9,2122.1,1862.2,2095.7
2022-01-28 11:00:00,2094.7,2178.0,1958.3,1997.8
2022-01-28 12:00:00,1997.0,2006.4,1958.2,1970.1
2022-01-28 13:00:00,1966.8,2045.0,1958.4,2037.9
2022-01-28 14:00:00,2037.9,2054.0,2014.0,2054.0
2022-01-28 15:00:00,2052.8,2150.0,2049.1,2106.1
2022-01-28 16:00:00,2106.1,2116.2,2064.2,2098.5
2022-01-28 17:00:00,2096.8,2139.0,2084.5,2132.2
2022-01-28 18:00:00,2132.8,2200.0,2081.0,2107.7
2022-01-28 19:00:00,2107.7,2186.3,2107.7,2144.8
2022-01-28 20:00:00,2144.8,2166.8,2101.9,2110.9
2022-01-28 21:00:00,2103.2,2109.8,2019.0,2036.7
2022-01-28 22:00:00,2046.7,2092.0,2038.4,2076.0
2022-01-28 23:00:00,2074.6,2103.3,2072.6,2086.9
2022-01-29 00:00:00,2097.9,2097.9,1983.9,2034.6
2022-01-29 01:00:00,2034.6,2039.3,2027.0,2033.4
2022-01-29 02:00:00,2032.9,2058.1,2027.1,2058.1
2022-01-29 03:00:00,2047.1,2076.8,2032.6,2050.0
2022-01-29 04:00:00,2050.0,2050.0,1956.0,2038.0
2022-01-29 05:00:00,2038.0,2120.8,2037.2,2104.5
2022-01-29 06:00:00,2102.0,2127.1,2090.0,2117.3
2022-01-29 07:00:00,2106.7,2144.9,2106.7,2140.4
2022-01-29 08:00:00,2141.2,2189.9,2131.2,2168.0
2022-01-29 09:00:00,2158.6,2175.6,2132.1,2136.1
2022-01-29 10:00:00,2147.6,2169.9,2100.0,2121.0
2022-01-29 11:00:00,2114.5,2122.0,2033.1,2077.9
2022-01-29 12:00:00,2089.0,2114.8,2077.9,2099.9
2022-01-29 13:00:00,2101.0,2136.6,2079.0,2134.0
2022-01-29 14:00:00,2134.7,2150.4,2115.4,2121.7
2022-01-29 15:00:00,2122.0,2200.0,2095.4,2191.8
2022-01-29 16:00:00,2191.7,2268.8,2164.6,2177.5
2022-01-29 17:00:00,2177.5,2278.0,2144.4,2203.7
2022-01-29 18:00:00,2199.5,2229.8,2185.7,2199.1
2022-01-29 19:00:00,2209.3,2216.2,2165.0,2184.8
2022-01-29 20:00:00,2184.8,2225.4,2173.0,2182.6
2022-01-29 21:00:00,2192.7,2208.8,2169.7,2196.7
2022-01-29 22:00:00,2205.4,2240.0,2190.9,2230.2
2022-01-29 23:00:00,2233.0,2250.0,2216.3,2240.3
2022-01-30 00:00:00,2241.5,2278.0,2232.2,2277.4
2022-01-30 01:00:00,2278.0,2315.0,2265.3,2315.0
2022-01-30 02:00:00,2315.0,2350.0,2283.3,2310.4
2022-01-30 03:00:00,2315.4,2336.9,2275.0,2277.2
2022-01-30 04:00:00,2285.7,2370.0,2283.2,2339.9
2022-01-30 05:00:00,2343.0,2365.0,2321.5,2338.1
2022-01-30 06:00:00,2339.9,2352.5,2306.2,2339.1
2022-01-30 07:00:00,2333.6,2342.0,2264.9,2271.1
2022-01-30 08:00:00,2271.1,2303.2,2200.0,2204.4
2022-01-30 09:00:00,2205.4,2224.0,2098.3,2142.6
2022-01-30 10:00:00,2148.5,2156.0,2110.0,2127.0
2022-01-30 11:00:00,2116.6,2156.0,2116.6,2129.0
2022-01-30 12:00:00,2129.0,2144.9,2125.0,2142.7
2022-01-30 13:00:00,2141.2,2171.1,2127.0,2138.4
2022-01-30 14:00:00,2137.9,2150.6,2013.6,2041.3
2022-01-30 15:00:00,2038.6,2056.8,2000.0,2012.4
2022-01-30 16:00:00,2019.0,2055.9,2016.7,2055.9
2022-01-30 17:00:00,2055.9,2057.0,2040.1,2057.0
2022-01-30 18:00:00,2058.1,2096.7,2058.1,2078.9
2022-01-30 19:00:00,2078.9,2100.0,2035.2,2041.7
2022-01-30 20:00:00,2034.9,2037.3,1881.7,1913.9
2022-01-30 21:00:00,1915.8,1938.4,1870.0,1932.4
2022-01-30 22:00:00,1937.9,1976.8,1901.1,1913.3
2022-01-30 23:00:00,1905.8,1913.3,1806.3,1845.0
2022-01-31 00:00:00,1845.0,1888.8,1845.0,1886.4
2022-01-31 01:00:00,1879.7,1975.4,1879.7,1953.6
2022-01-31 02:00:00,1953.7,2236.4,1953.6,2013.0
2022-01-31 03:00:00,2013.0,2097.4,2013.0,2081.8
2022-01-31 04:00:00,2081.7,2088.0,2038.0,2048.0
2022-01-31 05:00:00,2045.1,2082.1,2045.1,2081.7
2022-01-31 06:00:00,2073.1,2087.0,2052.2,2086.8
2022-01-31 07:00:00,2085.6,2102.8,2029.0,2053.0
2022-01-31 08:00:00,2054.2,2064.0,2029.0,2049.0
2022-01-31 09:00:00,2048.8,2097.0,2048.8,2088.9
2022-01-31 10:00:00,2096.5,2200.0,2087.2,2194.6
2022-01-31 11:00:00,2180.7,2199.4,2174.1,2194.3
2022-01-31 12:00:00,2191.9,2250.0,2167.5,2188.4
2022-01-31 13:00:00,2188.4,2197.2,2149.7,2152.7
2022-01-31 14:00:00,2154.6,2196.7,2134.6,2178.0
2022-01-31 15:00:00,2182.6,2204.2,2109.1,2152.1
2022-01-31 16:00:00,2136.5,2137.8,2084.7,2095.2
2022-01-31 17:00:00,2087.3,2095.2,2028.6,2054.4
2022-01-31 18:00:00,2055.9,2063.5,2004.5,2049.4
2022-01-31 19:00:00,2048.0,2092.5,2040.1,2088.0
2022-01-31 20:00:00,2083.1,2116.7,1823.5,1896.8
2022-01-31 21:00:00,1892.2,1962.2,1889.9,1962.0
2022-01-31 22:00:00,1959.9,1991.9,1950.6,1991.7
2022-01-31 23:00:00,1991.9,2035.2,1984.1,2027.0
2022-02-01 00:00:00,2024.2,2080.1,2001.0,2027.0
2022-02-01 01:00:00,2020.0,2055.0,2005.2,2027.6
2022-02-01 02:00:00,2026.8,2041.0,1972.7,1992.5
2022-02-01 03:00:00,1989.0,1995.9,1966.6,1987.8
2022-02-01 04:00:00,1986.0,2015.3,1950.0,1970.9
2022-02-01 05:00:00,1961.0,2011.2,1955.0,1982.0
2022-02-01 06:00:00,1975.5,2033.9,1961.1,2030.0
2022-02-01 07:00:00,2024.9,2139.3,2019.0,2108.0
2022-02-01 08:00:00,2111.2,2163.1,2101.1,2159.1
2022-02-01 09:00:00,2146.8,2200.9,2146.5,2166.7
2022-02-01 10:00:00,2171.9,2199.9,2158.3,2197.6
2022-02-01 11:00:00,2185.3,2200.0,2149.9,2179.8
2022-02-01 12:00:00,2177.6,2177.6,2115.5,2151.1
2022-02-01 13:00:00,2151.1,2159.7,2107.5,2134.9
2022-02-01 14:00:00,2128.5,2141.8,2088.2,2134.8
2022-02-01 15:00:00,2134.8,2175.8,2127.0,2154.6
2022-02-01 16:00:00,2160.8,2171.9,2149.8,2165.0
2022-02-01 17:00:00,2155.7,2177.3,2123.0,2177.3
2022-02-01 18:00:00,2177.3,2214.3,2162.2,2197.0
2022-02-01 19:00:00,2197.0,2200.0,2144.6,2164.3
2022-02-01 20:00:00,2164.4,2192.2,2161.5,2189.1
2022-02-01 21:00:00,2179.5,2220.0,2179.0,2218.8
2022-02-01 22:00:00,2218.8,2262.3,2208.8,2216.3
2022-02-01 23:00:00,2211.2,2221.8,2200.0,2221.6
2022-02-02 00:00:00,2219.3,2230.3,2181.6,2230.3
2022-02-02 01:00:00,2218.9,2256.5,2218.9,2250.1
2022-02-02 02:00:00,2250.1,2279.2,2208.5,2264.7
2022-02-02 03:00:00,2264.9,2280.0,2260.3,2278.4
2022-02-02 04:00:00,2279.2,2315.0,2263.8,2297.7
2022-02-02 05:00:00,2297.7,2317.0,2288.3,2307.7
2022-02-02 06:00:00,2313.9,2315.2,2237.2,2268.7
2022-02-02 07:00:00,2268.7,2284.9,2199.2,2247.0
2022-02-02 08:00:00,2248.1,2267.4,2248.1,2248.7
2022-02-02 09:00:00,2249.1,2256.0,2177.1,2179.0
2022-02-02 10:00:00,2192.0,2192.0,2099.5,2122.0
2022-02-02 11:00:00,2120.2,2122.0,2058.4,2081.8
2022-02-02 12:00:00,2087.1,2111.0,2081.9,2110.0
2022-02-02 13:00:00,2103.8,2118.0,2103.6,2113.0
2022-02-02 14:00:00,2113.0,2176.2,2095.4,2175.7
2022-02-02 15:00:00,2175.2,2175.2,2121.9,2128.6
2022-02-02 16:00:00,2129.6,2129.6,2012.4,2070.4
2022-02-02 17:00:00,2058.6,2118.1,2058.6,2106.4
2022-02-02 18:00:00,2110.0,2162.5,2107.0,2153.0
2022-02-02 19:00:00,2155.0,2200.6,2145.3,2197.9
2022-02-02 20:00:00,2191.0,2213.5,2183.2,2192.5
2022-02-02 21:00:00,2183.8,2241.5,2183.2,2225.4
2022-02-02 22:00:00,2225.3,2265.8,2219.4,2262.0
2022-02-02 23:00:00,2251.6,2273.7,2251.5,2272.1
2022-02-03 00:00:00,2266.7,2268.1,2249.1,2249.1
2022-02-03 01:00:00,2249.1,2256.0,2233.1,2249.9
2022-02-03 02:00:00,2249.9,2250.8,2207.1,2247.8
2022-02-03 03:00:00,2247.6,2250.1,2235.2,2249.9
2022-02-03 04:00:00,2248.1,2250.1,2153.7,2171.0
2022-02-03 05:00:00,2164.8,2171.0,2100.9,2133.2
2022-02-03 06:00:00,2132.2,2181.8,2127.0,2165.5
2022-02-03 07:00:00,2178.7,2180.0,2136.3,2150.8
2022-02-03 08:00:00,2150.6,2158.6,2122.3,2140.3
2022-02-03 09:00:00,2134.7,2150.4,2128.8,2139.1
2022-02-03 10:00:00,2144.6,2189.2,2135.2,2189.0
2022-02-03 11:00:00,2179.3,2216.9,2166.7,2178.6
2022-02-03 12:00:00,2178.6,2198.5,2158.3,2184.9
2022-02-03 13:00:00,2184.9,2198.5,2175.9,2188.1
2022-02-03 14:00:00,2191.7,2198.5,2183.2,2193.4
2022-02-03 15:00:00,2184.6,2235.5,2183.3,2212.0
2022-02-03 16:00:00,2203.8,2262.4,2201.3,2262.3
2022-02-03 17:00:00,2248.2,2269.6,2247.1,2269.6
2022-02-03 18:00:00,2269.6,2285.5,2259.8,2276.7
2022-02-03 19:00:00,2265.4,2276.0,2259.8,2261.4
2022-02-03 20:00:00,2270.2,2271.9,2258.0,2262.6
2022-02-03 21:00:00,2258.0,2268.9,2258.0,2268.8
2022-02-03 22:00:00,2258.1,2268.8,2258.0,2258.0
2022-02-03 23:00:00,2254.3,2264.4,2231.5,2254.2
2022-02-04 00:00:00,2252.4,2284.6,2242.8,2284.6
2022-02-04 01:00:00,2269.8,2288.6,2267.0,2286.6
2022-02-04 02:00:00,2285.0,2300.0,2279.4,2287.0
2022-02-04 03:00:00,2287.3,2295.7,2257.1,2257.9
2022-02-04 04:00:00,2257.9,2257.9,2228.2,2247.5
2022-02-04 05:00:00,2239.5,2256.4,2238.0,2248.5
2022-02-04 06:00:00,2248.4,2251.1,2238.0,2243.2
2022-02-04 07:00:00,2241.0,2250.5,2166.7,2226.9
2022-02-04 08:00:00,2226.9,2329.9,2224.2,2257.9
2022-02-04 09:00:00,2258.2,2270.1,2211.1,2251.5
2022-02-04 10:00:00,2249.8,2329.9,2243.3,2254.1
2022-02-04 11:00:00,2256.6,2330.0,2256.6,2309.9
2022-02-04 12:00:00,2303.0,2348.6,2282.0,2297.7
2022-02-04 13:00:00,2288.7,2297.8,2212.1,2231.1
2022-02-04 14:00:00,2231.0,2332.0,2188.2,2231.4
2022-02-04 15:00:00,2230.9,2245.3,2218.0,2231.2
2022-02-04 16:00:00,2231.2,2295.2,2212.2,2270.1
2022-02-04 17:00:00,2261.3,2276.1,2245.2,2271.9
