datetime,BTCTUSD_open,BTCTUSD_high,BTCTUSD_low,BTCTUSD_close
2022-02-06 02:00:00,41490.72,41708.5,41437.73,41678.91
2022-02-06 03:00:00,41667.62,41680.56,41516.41,41658.15
2022-02-06 04:00:00,41643.09,41696.6,41614.89,41679.93
2022-02-06 05:00:00,41672.4,41735.7,41579.34,41620.24
2022-02-06 06:00:00,41585.22,41669.02,41469.68,41537.49
2022-02-06 07:00:00,41570.28,41662.01,41524.77,41627.39
2022-02-06 08:00:00,41602.67,41806.34,41507.62,41694.45
2022-02-06 09:00:00,41707.0,42327.73,41249.03,41284.68
2022-02-06 10:00:00,41296.31,41575.96,41191.13,41562.51
2022-02-06 11:00:00,41540.47,41726.56,41447.74,41695.79
2022-02-06 12:00:00,41673.19,41746.46,41643.41,41671.4
2022-02-06 13:00:00,41665.07,41700.26,41434.28,41489.49
2022-02-06 14:00:00,41548.1,41774.52,41548.1,41761.1
2022-02-06 15:00:00,41764.98,41778.91,41551.4,41623.32
2022-02-06 16:00:00,41619.53,41743.0,41586.28,41695.22
2022-02-06 17:00:00,41673.19,41748.61,41582.26,41587.11
2022-02-06 18:00:00,41610.43,42659.41,41610.43,42435.03
2022-02-06 19:00:00,42466.41,42527.37,41657.77,41850.51
2022-02-06 20:00:00,41874.22,42297.89,41722.04,42143.43
2022-02-06 21:00:00,42152.18,42704.3,42150.6,42401.0
2022-02-06 22:00:00,42382.68,42969.71,42353.71,42851.43
2022-02-06 23:00:00,42870.54,42943.5,42731.9,42827.3
2022-02-07 00:00:00,42835.64,43021.14,42717.0,42839.9
2022-02-07 01:00:00,42797.62,42822.58,42704.54,42732.64
2022-02-07 02:00:00,42790.22,42793.72,42578.8,42791.99
2022-02-07 03:00:00,42731.9,42791.98,42565.92,42679.68
2022-02-07 04:00:00,42632.26,42642.24,42288.98,42487.37
2022-02-07 05:00:00,42443.85,42615.76,42360.8,42615.75
2022-02-07 06:00:00,42620.54,42780.3,42620.54,42780.3
2022-02-07 07:00:00,42702.1,42748.06,42534.42,42669.89
2022-02-07 08:00:00,42708.49,42879.53,42707.97,42860.05
2022-02-07 09:00:00,42834.7,43473.0,42758.9,43469.09
2022-02-07 10:00:00,43449.09,43916.6,43156.0,43899.8
2022-02-07 11:00:00,43834.4,44140.49,43550.0,43779.88
2022-02-07 12:00:00,43833.48,44334.24,43629.16,44187.97
2022-02-07 13:00:00,44222.88,44503.6,43800.0,44017.59
2022-02-07 14:00:00,44054.95,44531.2,43989.79,44274.12
2022-02-07 15:00:00,44294.2,44467.37,43836.9,44146.82
2022-02-07 16:00:00,44179.1,44275.53,43787.58,44087.83
2022-02-07 17:00:00,44105.86,44182.03,44016.76,44098.09
2022-02-07 18:00:00,44045.9,44228.88,43798.24,43867.88
2022-02-07 19:00:00,43888.38,43946.15,43617.94,43873.1
2022-02-07 20:00:00,43870.3,44089.55,43821.97,44028.94
2022-02-07 21:00:00,44058.02,44119.47,43987.61,44008.24
2022-02-07 22:00:00,43918.7,44211.78,43875.39,44211.78
2022-02-07 23:00:00,44207.05,44336.2,44096.93,44336.2
2022-02-08 00:00:00,44409.66,45023.1,44270.6,44924.76
2022-02-08 01:00:00,44901.99,45507.45,44567.9,44851.41
2022-02-08 02:00:00,44725.2,44939.12,44616.33,44932.28
2022-02-08 03:00:00,44911.79,44948.9,43865.29,44132.29
2022-02-08 04:00:00,44113.8,44235.72,43574.51,43820.44
2022-02-08 05:00:00,43891.66,43964.96,43602.04,43945.62
2022-02-08 06:00:00,43961.22,44240.88,43757.69,44035.39
2022-02-08 07:00:00,43958.74,44006.42,43190.77,43490.34
2022-02-08 08:00:00,43421.51,43657.6,43225.49,43657.6
2022-02-08 09:00:00,43659.12,43887.25,43565.24,43599.14
2022-02-08 10:00:00,43586.49,43586.49,42878.01,43496.06
2022-02-08 11:00:00,43485.42,43697.63,42908.6,43068.0
2022-02-08 12:00:00,43090.59,43241.08,42699.35,42961.8
2022-02-08 13:00:00,42995.13,43288.2,42887.41,43008.82
2022-02-08 14:00:00,43008.62,43119.0,42726.4,43056.91
2022-02-08 15:00:00,43013.63,44320.0,42971.49,44286.39
2022-02-08 16:00:00,44250.0,44409.68,43931.18,44262.77
2022-02-08 17:00:00,44250.0,44299.65,40948.86,44111.54
2022-02-08 18:00:00,44123.4,44313.7,44038.04,44070.46
2022-02-08 19:00:00,44047.5,44321.28,43970.52,44293.1
2022-02-08 20:00:00,44226.71,44226.71,43850.97,43869.74
2022-02-08 21:00:00,43935.91,43935.91,43083.57,43366.43
2022-02-08 22:00:00,43376.75,43495.78,43320.86,43332.32
2022-02-08 23:00:00,43399.72,43591.14,43399.72,43468.46
2022-02-09 00:00:00,43390.0,43705.1,43179.44,43585.59
2022-02-09 01:00:00,43638.73,43818.49,43574.55,43743.17
2022-02-09 02:00:00,43694.08,43932.15,43453.85,43890.29
2022-02-09 03:00:00,43875.96,43946.84,43235.7,43442.81
2022-02-09 04:00:00,43447.68,43609.96,43368.08,43405.96
2022-02-09 05:00:00,43414.63,43714.1,43401.62,43637.57
2022-02-09 06:00:00,43640.09,43815.32,43406.67,43778.74
2022-02-09 07:00:00,43749.81,44316.41,43688.36,44130.16
2022-02-09 08:00:00,44178.04,44470.67,43927.77,43996.83
2022-02-09 09:00:00,43999.52,44273.22,41300.01,44176.6
2022-02-09 10:00:00,44094.09,44226.2,43810.57,43892.32
2022-02-09 11:00:00,43889.73,44165.28,43720.55,44049.81
2022-02-09 12:00:00,44100.74,44334.99,44018.61,44018.61
2022-02-09 13:00:00,44018.61,44182.63,43950.78,44119.33
2022-02-09 14:00:00,44206.89,44669.2,44127.91,44484.38
2022-02-09 15:00:00,44487.72,44806.1,44407.66,44769.15
2022-02-09 16:00:00,44719.07,44852.19,44498.74,44519.63
2022-02-09 17:00:00,44497.58,44609.81,44312.4,44556.01
2022-02-09 18:00:00,44565.98,44566.54,44335.95,44460.73
2022-02-09 19:00:00,44426.12,44426.12,44147.1,44179.71
2022-02-09 20:00:00,44158.2,44296.5,44042.9,44296.5
2022-02-09 21:00:00,44306.33,44317.82,43858.11,43858.11
2022-02-09 22:00:00,43830.08,43899.48,43616.45,43818.84
2022-02-09 23:00:00,43804.8,43933.28,43677.55,43835.6
2022-02-10 00:00:00,43735.84,43937.62,43721.29,43910.65
2022-02-10 01:00:00,43903.49,44025.49,43773.5,43988.14
2022-02-10 02:00:00,43908.86,44161.8,43908.86,44161.8
2022-02-10 03:00:00,44064.51,44282.74,44064.51,44277.21
2022-02-10 04:00:00,44213.51,44499.6,44123.68,44413.48
2022-02-10 05:00:00,44428.97,44770.51,44409.46,44639.73
2022-02-10 06:00:00,44643.28,45171.3,44592.29,44831.22
2022-02-10 07:00:00,44887.51,44992.1,44496.1,44861.77
2022-02-10 08:00:00,44821.3,45070.84,43672.43,43704.71
2022-02-10 09:00:00,43704.71,44582.84,43241.7,44422.26
2022-02-10 10:00:00,44272.25,45642.45,44272.25,44971.5
2022-02-10 11:00:00,44978.35,45557.0,44870.36,45478.14
2022-02-10 12:00:00,45405.05,45798.52,45058.15,45345.5
2022-02-10 13:00:00,45349.28,45430.91,44927.31,45172.69
2022-02-10 14:00:00,45237.03,45237.03,44377.28,44403.12
2022-02-10 15:00:00,44412.66,44614.7,43853.08,44189.48
2022-02-10 16:00:00,44131.37,44213.32,43710.57,43741.43
2022-02-10 17:00:00,43755.65,44027.3,43647.0,43946.6
2022-02-10 18:00:00,44000.97,44064.9,43412.29,43544.78
2022-02-10 19:00:00,43385.36,43550.88,42653.88,43060.29
2022-02-10 20:00:00,43075.46,43749.7,42906.13,43177.82
2022-02-10 21:00:00,43161.91,43219.03,42839.81,43143.85
2022-02-10 22:00:00,43107.63,43376.56,43107.63,43376.56
2022-02-10 23:00:00,43391.11,43399.84,43000.0,43092.14
2022-02-11 00:00:00,43058.15,43081.49,42895.31,42895.31
2022-02-11 01:00:00,42909.29,43264.28,42909.29,43247.33
2022-02-11 02:00:00,43239.91,43398.32,43204.76,43398.32
2022-02-11 03:00:00,43358.94,43569.89,43129.09,43129.09
2022-02-11 04:00:00,43044.73,43624.38,42866.0,43510.44
2022-02-11 05:00:00,43496.48,43578.09,43265.45,43487.46
2022-02-11 06:00:00,43445.84,43540.51,43350.09,43358.29
2022-02-11 07:00:00,43358.29,43690.55,43274.87,43599.29
2022-02-11 08:00:00,43530.19,43827.46,43530.19,43776.82
2022-02-11 09:00:00,43833.32,43926.29,43349.47,43529.89
2022-02-11 10:00:00,43648.29,43838.99,43571.15,43714.43
2022-02-11 11:00:00,43713.57,43771.09,43493.99,43580.85
2022-02-11 12:00:00,43588.07,43759.78,43444.64,43444.64
2022-02-11 13:00:00,43458.85,43503.53,42639.11,42699.23
2022-02-11 14:00:00,42678.85,43164.89,42000.0,42725.96
2022-02-11 15:00:00,42778.98,42845.49,42292.4,42385.0
2022-02-11 16:00:00,42385.0,42714.76,42385.0,42568.62
2022-02-11 17:00:00,42599.15,42613.42,42030.83,42185.26
2022-02-11 18:00:00,42276.86,42445.43,41990.9,42421.44
2022-02-11 19:00:00,42402.27,42419.85,42239.29,42349.67
2022-02-11 20:00:00,42338.3,42511.59,42308.44,42482.34
2022-02-11 21:00:00,42404.23,42492.17,42394.93,42455.98
2022-02-11 22:00:00,42472.8,42472.8,42248.84,42356.72
2022-02-11 23:00:00,42319.51,42437.39,42262.34,42319.97
2022-02-12 00:00:00,42332.05,42390.65,42275.04,42317.57
2022-02-12 01:00:00,42251.59,42251.59,41800.0,42116.73
2022-02-12 02:00:00,42118.85,42206.33,41971.51,42172.5
2022-02-12 03:00:00,42162.17,42366.87,42132.61,42275.47
2022-02-12 04:00:00,42275.47,42458.26,42275.47,42458.26
2022-02-12 05:00:00,42401.19,42425.01,42154.97,42274.95
2022-02-12 06:00:00,42271.79,42438.54,41980.17,42365.14
2022-02-12 07:00:00,42445.59,42447.79,42237.44,42238.42
2022-02-12 08:00:00,42266.38,42332.04,42116.1,42116.1
2022-02-12 09:00:00,42166.98,42212.51,41853.13,42155.08
2022-02-12 10:00:00,42210.75,42210.75,41841.34,42142.8
2022-02-12 11:00:00,42178.12,42795.27,42029.39,42711.66
2022-02-12 12:00:00,42704.03,42758.86,42610.17,42691.34
2022-02-12 13:00:00,42791.94,43013.9,42791.94,42885.07
2022-02-12 14:00:00,42866.43,42910.14,42645.45,42654.05
2022-02-12 15:00:00,42712.05,42784.3,42564.74,42631.5
2022-02-12 16:00:00,42629.56,42631.41,41760.93,41905.97
2022-02-12 17:00:00,41937.37,42201.01,41906.26,42110.62
2022-02-12 18:00:00,42151.95,42254.92,42100.64,42221.36
2022-02-12 19:00:00,42228.95,42504.5,42104.88,42428.14
2022-02-12 20:00:00,42422.28,42468.11,42266.42,42266.42
2022-02-12 21:00:00,42246.55,42268.24,42128.56,42215.61
2022-02-12 22:00:00,42249.09,42289.96,42188.22,42289.96
2022-02-12 23:00:00,42301.26,42339.71,42159.08,42234.12
2022-02-13 00:00:00,42196.45,42310.29,42190.08,42310.29
2022-02-13 01:00:00,42331.41,42411.86,42244.87,42411.86
2022-02-13 02:00:00,42408.29,42469.7,42327.94,42462.36
2022-02-13 03:00:00,42456.53,42519.1,42397.76,42437.87
2022-02-13 04:00:00,42435.19,42448.48,42338.65,42355.03
2022-02-13 05:00:00,42289.15,42664.82,42274.27,42660.8
2022-02-13 06:00:00,42534.82,42632.56,42498.91,42512.5
2022-02-13 07:00:00,42529.84,42650.43,42500.95,42509.24
2022-02-13 08:00:00,42504.63,42586.96,42497.86,42542.91
2022-02-13 09:00:00,42568.96,42702.11,42174.8,42560.76
2022-02-13 10:00:00,42538.11,42778.3,42520.17,42590.77
2022-02-13 11:00:00,42577.13,42623.13,42159.88,42337.05
2022-02-13 12:00:00,42265.36,42308.73,42117.51,42304.17
2022-02-13 13:00:00,42331.07,42416.23,41909.71,41992.25
2022-02-13 14:00:00,42017.39,42178.06,41878.81,42076.12
2022-02-13 15:00:00,42066.06,42415.59,42023.02,42384.25
2022-02-13 16:00:00,42434.4,42495.02,42231.95,42303.86
2022-02-13 17:00:00,42234.56,42438.18,42234.56,42385.22
2022-02-13 18:00:00,42346.13,42346.13,42120.94,42175.8
2022-02-13 19:00:00,42036.45,42192.25,41994.39,42107.36
2022-02-13 20:00:00,42162.5,42164.46,41574.56,41750.6
2022-02-13 21:00:00,41665.04,41811.06,41665.04,41747.58
2022-02-13 22:00:00,41745.41,41989.59,41666.29,41938.46
2022-02-13 23:00:00,41930.32,41998.74,41882.83,41929.33
2022-02-14 00:00:00,42039.73,42039.73,41812.2,41812.2
2022-02-14 01:00:00,41805.35,42259.56,41769.8,42169.67
2022-02-14 02:00:00,42171.69,42381.2,42161.0,42334.72
2022-02-14 03:00:00,42340.8,42436.82,42039.78,42039.78
2022-02-14 04:00:00,41984.93,42215.76,41974.72,42103.44
2022-02-14 05:00:00,42063.38,42264.29,41973.92,42227.73
2022-02-14 06:00:00,42256.44,42274.58,42102.7,42185.83
2022-02-14 07:00:00,42161.45,42704.89,42005.44,42563.88
2022-02-14 08:00:00,42574.45,42702.97,42447.86,42537.97
2022-02-14 09:00:00,42504.53,42799.79,42504.53,42509.31
2022-02-14 10:00:00,42464.9,42674.44,42368.81,42607.95
2022-02-14 11:00:00,42676.25,42839.32,42654.65,42656.49
2022-02-14 12:00:00,42693.32,42800.0,42505.62,42505.62
2022-02-14 13:00:00,42619.0,42668.35,42226.58,42336.49
2022-02-14 14:00:00,42249.83,42269.79,41833.55,42137.01
2022-02-14 15:00:00,42132.24,42333.75,42067.34,42218.11
2022-02-14 16:00:00,42224.21,42304.95,42152.88,42247.18
2022-02-14 17:00:00,42307.16,42781.82,42259.54,42659.94
2022-02-14 18:00:00,42705.43,42808.32,42469.05,42587.31
2022-02-14 19:00:00,42651.3,42656.25,42459.24,42595.02
2022-02-14 20:00:00,42596.0,43620.69,42568.08,43453.05
2022-02-14 21:00:00,43504.19,43660.9,43420.0,43587.94
2022-02-14 22:00:00,43570.76,43671.44,43509.52,43572.75
2022-02-14 23:00:00,43582.02,43718.72,43475.38,43544.17
2022-02-15 00:00:00,43495.43,43636.31,43420.32,43621.15
2022-02-15 01:00:00,43577.59,43699.13,43528.28,43528.28
2022-02-15 02:00:00,43594.25,43741.81,43541.2,43682.46
2022-02-15 03:00:00,43694.27,44161.5,43687.05,44006.66
2022-02-15 04:00:00,43995.06,44083.91,43865.82,44081.6
2022-02-15 05:00:00,44105.58,44380.79,43986.33,44293.9
2022-02-15 06:00:00,44336.12,44419.32,44133.52,44289.12
2022-02-15 07:00:00,44214.66,44331.87,44175.18,44228.75
2022-02-15 08:00:00,44173.86,44315.6,44085.23,44277.23
2022-02-15 09:00:00,44288.52,44515.15,44243.13,44289.36
2022-02-15 10:00:00,44257.36,44324.2,44110.22,44208.57
2022-02-15 11:00:00,44217.95,44279.78,44026.61,44141.05
2022-02-15 12:00:00,44138.4,44185.28,43862.97,43922.89
2022-02-15 13:00:00,43924.2,44189.45,43898.68,44132.89
2022-02-15 14:00:00,44119.43,44146.16,44000.01,44056.79
2022-02-15 15:00:00,44009.35,44157.56,44008.11,44098.41
2022-02-15 16:00:00,44144.99,44183.04,43971.61,44025.27
2022-02-15 17:00:00,44011.53,44365.55,44003.71,44240.74
2022-02-15 18:00:00,44206.59,44778.45,44130.9,44520.81
2022-02-15 19:00:00,44533.59,44533.59,44175.9,44219.26
2022-02-15 20:00:00,44212.7,44212.7,43972.38,44018.59
2022-02-15 21:00:00,43975.48,44092.05,43938.77,44092.05
2022-02-15 22:00:00,44115.49,44197.32,43960.9,43964.01
2022-02-15 23:00:00,43964.01,44005.01,43746.89,43926.01
2022-02-16 00:00:00,43857.98,44138.9,43857.98,44092.13
2022-02-16 01:00:00,44122.8,44213.58,44054.09,44074.89
2022-02-16 02:00:00,44110.83,44195.98,43961.24,44195.98
2022-02-16 03:00:00,44213.4,44360.3,44130.89,44165.79
2022-02-16 04:00:00,44212.25,44257.45,44048.87,44048.87
2022-02-16 05:00:00,44023.58,44160.01,43936.03,44135.25
2022-02-16 06:00:00,44148.63,44284.14,44126.2,44226.65
2022-02-16 07:00:00,44182.95,44208.68,43997.52,44031.26
2022-02-16 08:00:00,44059.07,44157.04,43574.51,43634.17
2022-02-16 09:00:00,43588.87,43722.1,43366.85,43515.9
2022-02-16 10:00:00,43455.84,43706.69,43455.84,43628.92
2022-02-16 11:00:00,43632.02,43742.85,43364.93,43666.61
2022-02-16 12:00:00,43710.73,43714.15,43546.82,43624.72
2022-02-16 13:00:00,43550.79,43892.28,43546.82,43860.36
2022-02-16 14:00:00,43832.53,44365.56,43671.11,44271.43
2022-02-16 15:00:00,44271.44,44365.3,44084.68,44084.68
2022-02-16 16:00:00,44132.95,44156.9,43951.0,44048.67
2022-02-16 17:00:00,44090.46,44151.4,44011.97,44041.85
2022-02-16 18:00:00,44048.36,44150.84,43766.21,43766.21
2022-02-16 19:00:00,43920.73,44087.31,43897.62,44087.31
2022-02-16 20:00:00,44066.26,44179.92,44001.27,44001.27
2022-02-16 21:00:00,44045.41,44111.22,43866.61,44020.74
2022-02-16 22:00:00,44020.56,44050.52,43649.9,43649.9
2022-02-16 23:00:00,43574.51,43740.56,43384.58,43707.27
2022-02-17 00:00:00,43647.99,43735.7,43595.19,43608.99
2022-02-17 01:00:00,43645.11,43905.85,43618.05,43866.09
2022-02-17 02:00:00,43834.21,43933.06,43777.63,43933.06
2022-02-17 03:00:00,43977.63,44033.7,43383.79,43456.0
2022-02-17 04:00:00,43515.79,43560.54,42900.52,43287.98
2022-02-17 05:00:00,43249.29,43338.71,42967.05,42967.05
2022-02-17 06:00:00,43123.82,43218.64,43038.56,43145.53
2022-02-17 07:00:00,43217.3,43377.93,43217.3,43228.1
2022-02-17 08:00:00,43246.9,43313.93,42228.21,42289.98
2022-02-17 09:00:00,42321.62,42414.68,41908.08,41955.12
2022-02-17 10:00:00,41950.19,42155.01,41759.72,41950.88
2022-02-17 11:00:00,41957.9,42135.12,41733.83,41981.42
2022-02-17 12:00:00,42009.55,42030.32,41625.98,41796.69
2022-02-17 13:00:00,41812.24,41833.91,40815.92,41293.82
2022-02-17 14:00:00,41222.83,41242.97,40975.11,41217.7
2022-02-17 15:00:00,41160.72,41201.55,40901.2,40902.76
2022-02-17 16:00:00,40864.69,40877.78,40095.5,40714.75
2022-02-17 17:00:00,40621.34,40692.73,40465.07,40687.21
2022-02-17 18:00:00,40690.85,40727.13,40453.8,40549.1
2022-02-17 19:00:00,40433.9,40684.61,40306.74,40592.81
2022-02-17 20:00:00,40617.57,40947.43,40403.66,40808.68
2022-02-17 21:00:00,40796.63,40897.2,40689.8,40790.07
2022-02-17 22:00:00,40779.39,40785.93,40595.4,40687.28
2022-02-17 23:00:00,40696.69,40787.82,40537.53,40537.53
2022-02-18 00:00:00,40493.68,40718.49,40493.68,40657.31
2022-02-18 01:00:00,40622.56,40755.03,40587.85,40726.19
2022-02-18 02:00:00,40745.5,40770.5,40530.7,40671.47
2022-02-18 03:00:00,40654.73,40922.49,40653.17,40894.05
2022-02-18 04:00:00,40881.74,40929.94,40791.92,40913.09
2022-02-18 05:00:00,40877.89,40879.2,40728.16,40834.04
2022-02-18 06:00:00,40799.84,40799.84,40130.4,40149.22
2022-02-18 07:00:00,40220.92,40550.08,40155.76,40420.65
2022-02-18 08:00:00,40511.27,40543.04,40236.15,40446.61
2022-02-18 09:00:00,40440.4,40493.91,39659.59,40486.32
2022-02-18 10:00:00,40638.54,40704.09,39658.84,39775.06
2022-02-18 11:00:00,39797.43,40396.51,39523.71,40102.97
2022-02-18 12:00:00,39981.61,40371.51,39922.28,40033.46
2022-02-18 13:00:00,39964.59,40200.43,39801.09,40183.94
2022-02-18 14:00:00,40178.59,40355.68,40077.89,40184.47
2022-02-18 15:00:00,40263.05,40263.05,39970.47,40026.1
2022-02-18 16:00:00,40048.42,40145.38,39982.59,40010.21
2022-02-18 17:00:00,39982.59,40033.94,39784.13,39960.95
2022-02-18 18:00:00,39979.48,40100.28,39927.68,39994.23
2022-02-18 19:00:00,39982.19,40262.72,39956.88,40239.53
2022-02-18 20:00:00,40202.98,40303.88,40077.12,40158.77
2022-02-18 21:00:00,40123.77,40231.91,40079.2,40194.71
2022-02-18 22:00:00,40191.42,40217.64,40097.99,40169.5
2022-02-18 23:00:00,40174.25,40247.28,40151.62,40247.28
2022-02-19 00:00:00,40212.5,40265.84,40172.09,40265.84
2022-02-19 01:00:00,40252.96,40459.22,40234.99,40420.16
2022-02-19 02:00:00,40409.23,40409.23,40298.79,40298.79
2022-02-19 03:00:00,40320.03,40320.03,39994.92,40040.58
2022-02-19 04:00:00,39949.87,40069.49,39912.12,39979.71
2022-02-19 05:00:00,39938.33,39991.83,39794.52,39967.29
2022-02-19 06:00:00,39967.49,40041.39,39705.81,39859.09
2022-02-19 07:00:00,39869.19,39939.14,39709.58,39753.08
2022-02-19 08:00:00,39744.53,40083.75,39694.53,40069.19
2022-02-19 09:00:00,39953.85,39955.89,39800.0,39933.05
2022-02-19 10:00:00,39861.89,40015.82,39833.26,40012.2
2022-02-19 11:00:00,40190.33,40336.19,39908.73,39968.51
2022-02-19 12:00:00,39959.18,40175.69,39927.08,40175.69
2022-02-19 13:00:00,40119.46,40145.14,40100.73,40145.14
2022-02-19 14:00:00,40153.62,40153.62,39960.64,39994.31
2022-02-19 15:00:00,39992.53,40127.19,39992.53,40102.92
2022-02-19 16:00:00,40046.94,40057.61,39833.77,39957.27
2022-02-19 17:00:00,39957.27,40064.17,39957.27,40064.17
2022-02-19 18:00:00,39975.79,40116.87,39959.19,40116.87
2022-02-19 19:00:00,40086.67,40088.39,39910.55,39910.55
2022-02-19 20:00:00,39955.85,39968.79,39866.74,39892.55
2022-02-19 21:00:00,40028.73,40039.38,39921.16,39988.58
2022-02-19 22:00:00,39853.5,39913.18,39748.98,39845.11
2022-02-19 23:00:00,39845.11,39845.11,39499.7,39499.7
2022-02-20 00:00:00,39601.77,39644.1,39304.35,39417.21
2022-02-20 01:00:00,39350.0,39393.94,38647.33,38842.93
2022-02-20 02:00:00,38812.65,38903.6,38647.3,38825.9
2022-02-20 03:00:00,38779.96,38817.65,38122.07,38185.94
2022-02-20 04:00:00,38094.58,38416.35,38000.0,38230.19
2022-02-20 05:00:00,38268.72,38393.49,38182.68,38245.03
2022-02-20 06:00:00,38227.4,38361.4,38184.45,38361.4
2022-02-20 07:00:00,38339.37,38593.26,38246.69,38248.86
2022-02-20 08:00:00,38256.71,38332.4,38145.5,38145.5
2022-02-20 09:00:00,38273.25,38273.25,38088.57,38193.76
2022-02-20 10:00:00,38247.56,38414.0,38200.81,38370.88
2022-02-20 11:00:00,38350.0,38522.0,38261.8,38347.29
2022-02-20 12:00:00,38318.39,38405.3,38276.92,38295.79
2022-02-20 13:00:00,38239.91,38456.15,38222.31,38456.15
2022-02-20 14:00:00,38438.72,38450.27,38361.73,38376.68
2022-02-20 15:00:00,38380.28,38380.28,38251.35,38325.99
2022-02-20 16:00:00,38355.37,38372.6,38072.61,38172.84
2022-02-20 17:00:00,38291.05,38849.17,38280.09,38844.95
2022-02-20 18:00:00,38960.53,38960.53,38373.36,38373.36
2022-02-20 19:00:00,38335.07,38666.3,38231.86,38595.14
2022-02-20 20:00:00,38687.04,39396.63,38566.03,39174.68
2022-02-20 21:00:00,39152.6,39226.37,39093.37,39125.49
2022-02-20 22:00:00,39128.21,39256.3,38895.2,38951.85
2022-02-20 23:00:00,39011.24,39360.14,38981.1,39335.9
2022-02-21 00:00:00,39327.05,39431.52,39257.3,39265.71
2022-02-21 01:00:00,39259.37,39297.92,39194.73,39210.27
2022-02-21 02:00:00,39263.83,39310.94,39114.86,39283.8
2022-02-21 03:00:00,39347.12,39347.12,39074.22,39074.22
2022-02-21 04:00:00,39038.22,39104.49,38900.73,38957.61
2022-02-21 05:00:00,38920.0,38975.0,38264.16,38301.41
2022-02-21 06:00:00,38276.71,38439.15,37435.02,37630.37
2022-02-21 07:00:00,37555.69,37774.77,37432.45,37575.76
2022-02-21 08:00:00,37590.53,37690.82,37209.67,37579.0
2022-02-21 09:00:00,37569.53,38886.79,37569.53,38694.99
2022-02-21 10:00:00,38734.24,39248.29,38676.69,38816.78
2022-02-21 11:00:00,38817.47,39188.35,38713.38,38713.38
2022-02-21 12:00:00,38716.73,38845.73,38492.16,38556.94
2022-02-21 13:00:00,38572.21,38631.75,37571.24,37790.58
2022-02-21 14:00:00,37809.22,38189.76,37668.66,38126.43
2022-02-21 15:00:00,38193.91,38404.35,38032.73,38183.9
2022-02-21 16:00:00,38220.32,38339.11,36998.41,37155.76
2022-02-21 17:00:00,36964.23,37748.54,36785.27,37534.81
2022-02-21 18:00:00,37600.24,37651.34,36917.55,37030.71
2022-02-21 19:00:00,37047.14,37330.13,36880.36,37179.94
2022-02-21 20:00:00,37244.26,37469.1,36892.6,37242.54
2022-02-21 21:00:00,37153.06,37184.97,36905.33,36976.86
2022-02-21 22:00:00,36990.69,36990.69,36329.17,36579.49
2022-02-21 23:00:00,36598.06,36807.01,36575.28,36637.82
2022-02-22 00:00:00,36649.78,37205.83,36607.45,36733.16
2022-02-22 01:00:00,36691.66,36928.98,36689.94,36870.33
2022-02-22 02:00:00,36932.51,36943.22,36569.14,36805.29
2022-02-22 03:00:00,36810.91,37168.04,36810.91,37165.59
2022-02-22 04:00:00,37141.22,37293.3,37045.39,37153.15
2022-02-22 05:00:00,37165.13,37880.0,37112.37,37765.23
2022-02-22 06:00:00,37692.51,37778.35,37482.9,37535.43
2022-02-22 07:00:00,37483.76,37729.49,37326.8,37586.26
2022-02-22 08:00:00,37627.56,37953.31,37358.38,37917.77
2022-02-22 09:00:00,37859.77,38300.0,37461.94,38132.4
2022-02-22 10:00:00,38128.51,38263.32,37721.68,37738.12
2022-02-22 11:00:00,37804.37,37848.18,37494.27,37734.69
2022-02-22 12:00:00,37700.61,37817.42,37391.08,37650.56
2022-02-22 13:00:00,37618.27,37949.19,37598.98,37705.47
2022-02-22 14:00:00,37704.51,38116.73,37641.7,38097.96
2022-02-22 15:00:00,38116.1,38277.65,37838.24,37895.62
2022-02-22 16:00:00,37954.16,38047.1,37869.18,37888.82
2022-02-22 17:00:00,37886.82,37973.78,37802.35,37875.6
2022-02-22 18:00:00,37927.34,38458.57,37927.34,38251.67
2022-02-22 19:00:00,38266.92,38360.56,38074.49,38159.59
2022-02-22 20:00:00,38162.0,38164.5,37942.7,38088.86
2022-02-22 21:00:00,38064.93,38215.1,37596.33,37675.79
2022-02-22 22:00:00,37708.97,37803.6,37640.08,37726.88
2022-02-22 23:00:00,37726.88,38105.36,37726.88,38052.85
2022-02-23 00:00:00,38026.91,38087.99,37854.51,37990.06
2022-02-23 01:00:00,37966.83,38148.95,37941.64,38006.65
2022-02-23 02:00:00,38034.93,38182.11,38027.09,38133.99
2022-02-23 03:00:00,38185.05,38840.41,38116.94,38692.56
2022-02-23 04:00:00,38614.58,38999.6,38614.58,38908.93
2022-02-23 05:00:00,38930.58,38955.59,38792.31,38888.0
2022-02-23 06:00:00,38837.58,39074.31,38604.4,38800.51
2022-02-23 07:00:00,38797.39,39075.7,38765.96,39044.02
2022-02-23 08:00:00,39056.12,39278.38,38948.06,38994.14
2022-02-23 09:00:00,38940.65,39000.91,38670.33,38670.33
2022-02-23 10:00:00,38654.96,38686.67,38493.7,38506.0
2022-02-23 11:00:00,38498.94,38729.69,38380.63,38648.16
2022-02-23 12:00:00,38622.18,38764.28,38072.24,38072.24
2022-02-23 13:00:00,38069.49,38094.31,37731.43,37845.77
2022-02-23 14:00:00,37791.6,37877.01,37552.75,37663.16
2022-02-23 15:00:00,37612.56,37728.19,37415.46,37691.05
