datetime,BTCUSDT_open,BTCUSDT_high,BTCUSDT_low,BTCUSDT_close
2022-02-07 23:00:00,44072.3,44198.24,43742.89,43826.63
2022-02-08 00:00:00,43836.09,43949.48,43544.99,43812.85
2022-02-08 01:00:00,43808.65,44078.96,43795.97,44053.44
2022-02-08 02:00:00,44045.12,44102.67,43894.83,43965.27
2022-02-08 03:00:00,43964.37,44198.61,43840.72,44184.37
2022-02-08 04:00:00,44169.43,44385.72,44082.98,44366.25
2022-02-08 05:00:00,44347.48,45012.15,44237.35,44871.36
2022-02-08 06:00:00,44861.05,45506.0,44548.22,44793.68
2022-02-08 07:00:00,44808.81,44928.92,44620.31,44860.49
2022-02-08 08:00:00,44879.79,44926.97,43811.47,44015.44
2022-02-08 09:00:00,44026.14,44180.6,43531.47,43811.25
2022-02-08 10:00:00,43833.23,43935.64,43584.48,43855.66
2022-02-08 11:00:00,43865.6,44048.62,43706.18,44000.95
2022-02-08 12:00:00,43964.04,43979.26,43131.29,43452.08
2022-02-08 13:00:00,43454.67,43632.32,43220.3,43632.32
2022-02-08 14:00:00,43621.54,43858.16,43523.55,43573.24
2022-02-08 15:00:00,43571.54,43571.54,42878.29,43431.36
2022-02-08 16:00:00,43453.17,43686.56,42916.81,43043.06
2022-02-08 17:00:00,43038.46,43193.29,42655.2,42962.53
2022-02-08 18:00:00,42943.71,43259.82,42860.15,42972.63
2022-02-08 19:00:00,42982.43,43126.82,42701.37,42954.74
2022-02-08 20:00:00,42954.74,44338.7,42936.4,44271.11
2022-02-08 21:00:00,44268.88,44392.18,43904.17,44184.78
2022-02-08 22:00:00,44174.88,44268.59,43874.39,44086.95
2022-02-08 23:00:00,44083.0,44288.47,44009.0,44048.52
2022-02-09 00:00:00,44052.5,44328.1,43958.34,44245.83
2022-02-09 01:00:00,44245.83,44245.83,43808.71,43865.07
2022-02-09 02:00:00,43871.23,43912.06,43140.83,43324.67
2022-02-09 03:00:00,43345.31,43497.29,43258.54,43355.49
2022-02-09 04:00:00,43370.63,43572.93,43322.75,43455.72
2022-02-09 05:00:00,43475.88,43764.69,43120.68,43601.64
2022-02-09 06:00:00,43598.46,43811.07,43538.33,43709.54
2022-02-09 07:00:00,43731.33,43904.7,43420.89,43827.37
2022-02-09 08:00:00,43842.66,43937.47,43183.73,43445.91
2022-02-09 09:00:00,43456.49,43648.31,43312.81,43377.44
2022-02-09 10:00:00,43378.96,43726.63,43362.89,43612.62
2022-02-09 11:00:00,43617.1,43816.73,43378.4,43726.55
2022-02-09 12:00:00,43707.15,44348.76,43631.75,44139.16
2022-02-09 13:00:00,44145.86,44444.22,43846.15,43949.21
2022-02-09 14:00:00,43947.28,44252.55,43781.2,44104.04
2022-02-09 15:00:00,44101.46,44203.75,43787.55,43848.95
2022-02-09 16:00:00,43873.04,44147.43,43626.83,44081.53
2022-02-09 17:00:00,44055.79,44317.08,43985.58,44063.13
2022-02-09 18:00:00,44035.86,44174.44,43928.16,44174.44
2022-02-09 19:00:00,44180.53,44697.04,44139.75,44472.71
2022-02-09 20:00:00,44491.61,44811.35,44355.1,44762.83
2022-02-09 21:00:00,44767.48,44795.02,44430.0,44455.89
2022-02-09 22:00:00,44458.14,44593.18,44218.16,44570.63
2022-02-09 23:00:00,44558.45,44566.66,44242.66,44382.29
2022-02-10 00:00:00,44382.29,44398.52,44034.59,44115.58
2022-02-10 01:00:00,44124.31,44270.55,44030.82,44257.36
2022-02-10 02:00:00,44251.17,44362.59,43808.71,43808.71
2022-02-10 03:00:00,43800.02,43843.01,43576.1,43771.87
2022-02-10 04:00:00,43761.85,43905.62,43581.6,43779.26
2022-02-10 05:00:00,43778.34,43908.36,43702.06,43889.08
2022-02-10 06:00:00,43886.7,43990.14,43761.11,43876.16
2022-02-10 07:00:00,43866.74,44122.35,43851.37,44090.89
2022-02-10 08:00:00,44091.26,44290.88,44069.65,44223.25
2022-02-10 09:00:00,44225.74,44464.14,44101.42,44412.46
2022-02-10 10:00:00,44402.99,44753.38,44369.78,44661.5
2022-02-10 11:00:00,44653.89,45176.64,44554.73,44845.38
2022-02-10 12:00:00,44807.96,44986.55,44563.93,44832.61
2022-02-10 13:00:00,44832.61,45066.21,43631.06,43640.89
2022-02-10 14:00:00,43629.84,44364.51,43166.66,44337.66
2022-02-10 15:00:00,44369.46,45678.0,44172.05,44936.34
2022-02-10 16:00:00,44950.8,45546.24,44858.42,45412.96
2022-02-10 17:00:00,45395.59,45825.15,45019.34,45312.57
2022-02-10 18:00:00,45317.7,45384.59,44853.41,45213.22
2022-02-10 19:00:00,45244.66,45253.2,44338.93,44355.72
2022-02-10 20:00:00,44331.92,44584.18,43781.92,44089.47
2022-02-10 21:00:00,44114.48,44185.8,43687.67,43773.38
2022-02-10 22:00:00,43770.37,44082.77,43613.26,43958.13
2022-02-10 23:00:00,43948.21,44036.89,43339.13,43479.98
2022-02-11 00:00:00,43487.58,43548.59,42597.18,43042.78
2022-02-11 01:00:00,43038.43,43742.56,42946.31,43141.94
2022-02-11 02:00:00,43137.15,43200.0,42816.08,43120.44
2022-02-11 03:00:00,43110.48,43410.25,43092.78,43328.41
2022-02-11 04:00:00,43333.03,43368.73,42974.24,43105.73
2022-02-11 05:00:00,43085.39,43090.39,42840.7,42840.7
2022-02-11 06:00:00,42835.64,43284.06,42821.02,43222.13
2022-02-11 07:00:00,43222.14,43411.4,43171.83,43345.51
2022-02-11 08:00:00,43327.61,43538.79,42988.04,43000.29
2022-02-11 09:00:00,43007.38,43595.83,42878.47,43462.88
2022-02-11 10:00:00,43450.53,43553.32,43243.06,43436.67
2022-02-11 11:00:00,43427.39,43509.72,43331.01,43357.08
2022-02-11 12:00:00,43331.3,43682.27,43244.05,43561.86
2022-02-11 13:00:00,43589.23,43835.55,43495.76,43785.04
2022-02-11 14:00:00,43767.71,43917.17,43294.44,43600.17
2022-02-11 15:00:00,43600.17,43817.66,43500.19,43652.05
2022-02-11 16:00:00,43658.51,43765.12,43431.72,43557.92
2022-02-11 17:00:00,43524.8,43724.08,43371.42,43423.67
2022-02-11 18:00:00,43446.53,43504.69,42578.08,42653.25
2022-02-11 19:00:00,42644.74,43162.6,42028.68,42718.63
2022-02-11 20:00:00,42749.17,42850.58,42227.68,42323.04
2022-02-11 21:00:00,42340.88,42726.61,42305.01,42531.61
2022-02-11 22:00:00,42539.8,42604.02,41972.81,42145.28
2022-02-11 23:00:00,42092.29,42421.71,41955.48,42379.63
2022-02-12 00:00:00,42366.95,42394.1,42217.08,42299.64
2022-02-12 01:00:00,42281.39,42471.25,42244.28,42435.17
2022-02-12 02:00:00,42398.45,42471.51,42336.97,42426.99
2022-02-12 03:00:00,42439.54,42452.31,42147.63,42283.03
2022-02-12 04:00:00,42292.26,42421.53,42228.82,42279.37
2022-02-12 05:00:00,42281.51,42419.77,42200.0,42283.38
2022-02-12 06:00:00,42297.13,42297.13,41755.0,42040.58
2022-02-12 07:00:00,42040.54,42224.32,41938.01,42103.1
2022-02-12 08:00:00,42092.87,42367.33,42091.84,42260.19
2022-02-12 09:00:00,42234.67,42442.5,42233.77,42364.08
2022-02-12 10:00:00,42362.12,42377.55,42100.34,42263.77
2022-02-12 11:00:00,42279.12,42431.74,41912.71,42401.01
2022-02-12 12:00:00,42426.63,42430.32,42204.07,42270.23
2022-02-12 13:00:00,42260.47,42349.58,42083.28,42100.31
2022-02-12 14:00:00,42102.77,42203.2,41800.23,42136.04
2022-02-12 15:00:00,42174.63,42197.56,41829.44,42144.27
2022-02-12 16:00:00,42168.33,42804.72,41997.24,42688.4
2022-02-12 17:00:00,42724.95,42796.08,42554.72,42730.56
2022-02-12 18:00:00,42767.29,43013.51,42743.65,42819.42
2022-02-12 19:00:00,42818.74,42872.64,42607.64,42676.53
2022-02-12 20:00:00,42681.69,42744.68,42474.87,42601.24
2022-02-12 21:00:00,42595.2,42611.82,41742.55,41867.62
2022-02-12 22:00:00,41862.52,42213.7,41834.65,42167.28
2022-02-12 23:00:00,42183.3,42240.63,42072.62,42199.35
2022-02-13 00:00:00,42184.21,42499.43,42056.62,42387.1
2022-02-13 01:00:00,42379.82,42476.59,42200.0,42227.83
2022-02-13 02:00:00,42227.28,42265.0,42099.08,42197.39
2022-02-13 03:00:00,42198.34,42296.73,42153.94,42234.02
2022-02-13 04:00:00,42273.56,42321.05,42133.32,42206.85
2022-02-13 05:00:00,42170.38,42307.33,42123.34,42276.83
2022-02-13 06:00:00,42295.61,42439.41,42221.77,42403.2
2022-02-13 07:00:00,42395.09,42460.45,42322.98,42423.67
2022-02-13 08:00:00,42412.15,42494.78,42370.82,42386.51
2022-02-13 09:00:00,42383.96,42383.96,42275.53,42281.21
2022-02-13 10:00:00,42294.49,42624.91,42262.78,42582.09
2022-02-13 11:00:00,42587.64,42700.01,42468.58,42488.9
2022-02-13 12:00:00,42485.49,42624.7,42431.55,42476.66
2022-02-13 13:00:00,42455.91,42566.79,42402.94,42504.22
2022-02-13 14:00:00,42482.82,42707.01,42191.93,42510.11
2022-02-13 15:00:00,42506.22,42749.62,42506.22,42565.38
2022-02-13 16:00:00,42563.14,42581.17,42217.87,42303.82
2022-02-13 17:00:00,42306.81,42306.82,42088.88,42267.47
2022-02-13 18:00:00,42273.36,42398.33,41872.09,41957.86
2022-02-13 19:00:00,42008.0,42179.25,41884.09,42020.79
2022-02-13 20:00:00,42046.85,42438.04,41954.48,42438.04
2022-02-13 21:00:00,42436.08,42501.76,42206.49,42219.56
2022-02-13 22:00:00,42215.37,42421.11,42194.9,42368.6
2022-02-13 23:00:00,42368.6,42381.02,42024.3,42062.44
2022-02-14 00:00:00,42063.38,42165.79,41935.9,42111.0
2022-02-14 01:00:00,42098.63,42145.09,41555.44,41669.95
2022-02-14 02:00:00,41660.91,41835.57,41611.89,41716.48
2022-02-14 03:00:00,41717.06,41966.66,41618.99,41913.95
2022-02-14 04:00:00,41899.14,41978.61,41841.71,41968.01
2022-02-14 05:00:00,41957.55,41999.74,41767.39,41783.33
2022-02-14 06:00:00,41783.78,42275.94,41736.73,42187.79
2022-02-14 07:00:00,42196.87,42365.92,42109.52,42304.68
2022-02-14 08:00:00,42314.94,42404.21,42023.06,42032.99
2022-02-14 09:00:00,42029.46,42209.49,41948.15,42050.09
2022-02-14 10:00:00,42046.01,42280.12,41919.76,42218.11
2022-02-14 11:00:00,42214.78,42268.24,42068.95,42109.17
2022-02-14 12:00:00,42115.43,42581.34,41967.99,42563.47
2022-02-14 13:00:00,42551.99,42689.65,42379.0,42497.39
2022-02-14 14:00:00,42509.96,42825.2,42467.49,42495.39
2022-02-14 15:00:00,42487.5,42651.76,42359.34,42578.56
2022-02-14 16:00:00,42555.76,42821.82,42555.76,42639.25
2022-02-14 17:00:00,42626.36,42790.57,42517.89,42583.24
2022-02-14 18:00:00,42592.7,42656.1,42202.72,42202.72
2022-02-14 19:00:00,42224.39,42284.58,41800.0,42121.85
2022-02-14 20:00:00,42121.76,42309.6,41987.26,42154.16
2022-02-14 21:00:00,42178.89,42288.94,42116.62,42264.91
2022-02-14 22:00:00,42264.91,42743.64,42228.76,42705.28
2022-02-14 23:00:00,42687.12,42804.72,42514.73,42524.79
2022-02-15 00:00:00,42539.78,42648.93,42432.86,42576.51
2022-02-15 01:00:00,42584.62,43647.76,42514.91,43460.67
2022-02-15 02:00:00,43485.6,43690.39,43384.74,43575.0
2022-02-15 03:00:00,43574.72,43656.73,43501.0,43585.43
2022-02-15 04:00:00,43587.34,43778.25,43458.51,43462.74
2022-02-15 05:00:00,43473.98,43621.04,43395.07,43544.41
2022-02-15 06:00:00,43545.67,43674.78,43527.66,43539.42
2022-02-15 07:00:00,43545.16,43759.41,43522.15,43691.95
2022-02-15 08:00:00,43691.95,44158.02,43607.98,43999.85
2022-02-15 09:00:00,43977.44,44093.47,43847.97,44077.11
2022-02-15 10:00:00,44065.82,44373.09,43971.46,44300.82
2022-02-15 11:00:00,44287.45,44428.47,44111.27,44241.67
2022-02-15 12:00:00,44242.54,44340.82,44145.2,44195.98
2022-02-15 13:00:00,44200.89,44307.17,44019.06,44228.9
2022-02-15 14:00:00,44242.9,44521.79,44199.88,44264.31
2022-02-15 15:00:00,44232.92,44294.92,44109.48,44194.63
2022-02-15 16:00:00,44206.09,44257.77,44017.3,44127.08
2022-02-15 17:00:00,44123.79,44161.71,43851.44,43912.28
2022-02-15 18:00:00,43935.91,44198.61,43873.1,44128.14
2022-02-15 19:00:00,44099.88,44127.34,43965.77,43992.37
2022-02-15 20:00:00,43976.94,44163.07,43970.69,44133.14
2022-02-15 21:00:00,44135.39,44166.67,43938.34,43963.95
2022-02-15 22:00:00,43965.1,44358.52,43965.1,44178.35
2022-02-15 23:00:00,44169.87,44743.9,44111.04,44528.3
2022-02-16 00:00:00,44554.48,44554.49,44128.7,44195.0
2022-02-16 01:00:00,44192.69,44192.69,43948.74,43980.84
2022-02-16 02:00:00,43983.41,44076.1,43898.39,44073.01
2022-02-16 03:00:00,44060.84,44162.29,43947.65,43967.92
2022-02-16 04:00:00,43960.85,43972.32,43687.86,43894.64
2022-02-16 05:00:00,43893.88,44127.89,43886.52,44051.62
2022-02-16 06:00:00,44048.8,44173.84,44023.03,44029.78
2022-02-16 07:00:00,44032.75,44188.87,43934.59,44184.78
2022-02-16 08:00:00,44184.02,44330.29,44133.12,44155.99
2022-02-16 09:00:00,44150.62,44225.48,43995.46,44006.69
2022-02-16 10:00:00,43996.82,44129.96,43875.6,44110.42
2022-02-16 11:00:00,44122.24,44260.81,44105.94,44182.42
2022-02-16 12:00:00,44166.9,44201.59,43957.44,44032.45
2022-02-16 13:00:00,44051.46,44132.6,43534.72,43629.08
2022-02-16 14:00:00,43617.92,43736.99,43310.64,43482.51
2022-02-16 15:00:00,43482.07,43695.91,43446.34,43603.29
2022-02-16 16:00:00,43580.49,43738.5,43359.0,43632.2
2022-02-16 17:00:00,43655.74,43698.44,43544.71,43552.98
2022-02-16 18:00:00,43576.0,43888.88,43508.79,43827.25
2022-02-16 19:00:00,43897.22,44337.0,43681.23,44229.46
2022-02-16 20:00:00,44239.52,44370.87,44075.78,44092.89
2022-02-16 21:00:00,44084.0,44154.04,43871.8,44064.69
2022-02-16 22:00:00,44054.4,44145.58,43960.98,44009.41
2022-02-16 23:00:00,44001.8,44167.15,43835.99,43856.67
2022-02-17 00:00:00,43867.23,44083.14,43810.93,44064.74
2022-02-17 01:00:00,44057.78,44152.18,43966.85,43999.31
2022-02-17 02:00:00,43996.17,44087.24,43833.0,43992.31
2022-02-17 03:00:00,43997.19,44004.36,43564.2,43564.2
2022-02-17 04:00:00,43567.05,43714.75,43345.59,43612.47
2022-02-17 05:00:00,43609.23,43693.09,43516.35,43586.29
2022-02-17 06:00:00,43574.36,43882.2,43574.36,43842.11
2022-02-17 07:00:00,43844.73,43943.2,43744.19,43936.09
2022-02-17 08:00:00,43947.32,44022.11,43326.29,43454.89
2022-02-17 09:00:00,43469.82,43528.82,42924.39,43211.16
2022-02-17 10:00:00,43202.07,43330.79,42930.01,43043.32
2022-02-17 11:00:00,43053.35,43209.83,42983.05,43167.32
2022-02-17 12:00:00,43164.0,43341.76,43139.35,43218.77
2022-02-17 13:00:00,43234.7,43295.58,42156.49,42250.87
2022-02-17 14:00:00,42210.01,42385.18,41855.68,41929.53
2022-02-17 15:00:00,41912.87,42124.21,41700.0,41918.64
2022-02-17 16:00:00,41918.91,42110.28,41657.11,41973.84
2022-02-17 17:00:00,41947.95,41994.33,41600.0,41745.28
2022-02-17 18:00:00,41742.85,41866.81,40761.87,41288.45
2022-02-17 19:00:00,41260.38,41260.38,40947.51,41194.92
2022-02-17 20:00:00,41178.12,41178.12,40848.58,40873.03
2022-02-17 21:00:00,40875.67,40943.95,40063.3,40627.48
2022-02-17 22:00:00,40622.16,40744.96,40426.26,40698.24
2022-02-17 23:00:00,40680.2,40759.9,40449.42,40515.88
2022-02-18 00:00:00,40513.24,40656.39,40300.39,40558.47
2022-02-18 01:00:00,40557.0,40926.04,40360.98,40793.53
2022-02-18 02:00:00,40787.35,40885.64,40663.6,40764.35
2022-02-18 03:00:00,40764.32,40770.69,40583.48,40704.05
2022-02-18 04:00:00,40704.7,40776.12,40498.44,40498.44
2022-02-18 05:00:00,40518.51,40705.5,40497.25,40600.15
2022-02-18 06:00:00,40593.85,40740.69,40577.88,40712.39
2022-02-18 07:00:00,40724.39,40772.52,40573.05,40656.51
2022-02-18 08:00:00,40671.36,40956.95,40668.93,40884.21
2022-02-18 09:00:00,40879.04,40922.23,40770.02,40863.64
2022-02-18 10:00:00,40879.81,40880.92,40698.54,40793.62
2022-02-18 11:00:00,40789.23,40789.57,40099.19,40173.01
2022-02-18 12:00:00,40209.16,40556.57,40083.88,40426.68
2022-02-18 13:00:00,40445.43,40528.36,40189.06,40397.37
2022-02-18 14:00:00,40379.75,40513.5,39627.0,40477.87
2022-02-18 15:00:00,40516.96,40789.91,39663.5,39821.95
2022-02-18 16:00:00,39811.48,40431.57,39454.41,39922.23
2022-02-18 17:00:00,39939.67,40358.97,39912.21,40025.37
2022-02-18 18:00:00,40044.41,40209.17,39782.17,40180.27
2022-02-18 19:00:00,40174.78,40336.1,40046.09,40211.05
2022-02-18 20:00:00,40227.23,40268.59,39931.45,40016.54
2022-02-18 21:00:00,40019.58,40136.53,39890.33,39963.23
2022-02-18 22:00:00,39934.19,40048.38,39741.13,39952.6
2022-02-18 23:00:00,39950.24,40070.38,39888.28,39983.85
2022-02-19 00:00:00,39957.45,40241.15,39930.96,40192.46
2022-02-19 01:00:00,40181.55,40306.15,40062.66,40151.45
2022-02-19 02:00:00,40165.44,40206.9,40084.09,40157.73
2022-02-19 03:00:00,40156.63,40218.82,40065.93,40131.14
2022-02-19 04:00:00,40130.85,40290.91,40074.59,40223.46
2022-02-19 05:00:00,40217.01,40250.12,40144.51,40247.27
2022-02-19 06:00:00,40224.96,40440.92,40204.73,40364.77
2022-02-19 07:00:00,40367.65,40420.46,40251.29,40262.0
2022-02-19 08:00:00,40260.02,40299.48,39932.48,39976.49
2022-02-19 09:00:00,39950.0,40048.08,39880.0,39931.15
2022-02-19 10:00:00,39950.04,39967.99,39766.41,39951.47
2022-02-19 11:00:00,39949.51,40029.18,39636.43,39842.68
2022-02-19 12:00:00,39841.76,39953.92,39660.01,39764.09
2022-02-19 13:00:00,39758.75,40055.4,39632.84,40039.09
2022-02-19 14:00:00,40000.13,40000.13,39767.59,39885.91
2022-02-19 15:00:00,39859.12,40000.19,39809.22,39976.1
2022-02-19 16:00:00,39977.89,40337.27,39859.69,39963.8
2022-02-19 17:00:00,39890.09,40165.14,39887.76,40152.77
2022-02-19 18:00:00,40116.91,40204.31,40041.29,40119.72
2022-02-19 19:00:00,40107.64,40107.64,39923.23,39982.06
2022-02-19 20:00:00,39961.51,40105.96,39937.36,40058.82
2022-02-19 21:00:00,40066.98,40066.98,39800.0,39923.04
2022-02-19 22:00:00,39914.69,40031.23,39871.92,40001.28
2022-02-19 23:00:00,40001.57,40131.8,39971.2,40091.77
2022-02-20 00:00:00,40081.8,40129.4,39894.63,39931.71
2022-02-20 01:00:00,39937.31,40015.87,39821.22,40005.41
2022-02-20 02:00:00,39994.29,40008.53,39795.89,39795.89
2022-02-20 03:00:00,39858.77,39886.14,39700.0,39796.64
2022-02-20 04:00:00,39790.0,39826.52,39449.31,39546.32
2022-02-20 05:00:00,39556.41,39681.04,39285.0,39351.33
2022-02-20 06:00:00,39389.72,39410.3,38714.57,38757.68
2022-02-20 07:00:00,38758.81,38872.22,38576.17,38786.11
2022-02-20 08:00:00,38794.56,38834.71,38088.93,38155.77
2022-02-20 09:00:00,38086.56,38408.32,37955.13,38179.14
2022-02-20 10:00:00,38199.08,38374.82,38142.03,38184.05
2022-02-20 11:00:00,38176.82,38352.74,38150.43,38350.16
2022-02-20 12:00:00,38340.08,38615.38,38207.88,38212.17
2022-02-20 13:00:00,38217.06,38322.88,38175.9,38188.05
2022-02-20 14:00:00,38207.98,38282.17,38018.05,38206.46
2022-02-20 15:00:00,38218.98,38411.44,38181.15,38331.68
2022-02-20 16:00:00,38317.56,38517.8,38245.09,38267.76
2022-02-20 17:00:00,38243.81,38407.08,38221.74,38236.54
2022-02-20 18:00:00,38236.54,38448.38,38166.89,38433.34
2022-02-20 19:00:00,38413.38,38428.18,38339.33,38390.0
2022-02-20 20:00:00,38399.12,38399.12,38257.83,38326.81
2022-02-20 21:00:00,38330.9,38336.94,38051.13,38244.03
2022-02-20 22:00:00,38262.21,38878.05,38241.73,38859.46
2022-02-20 23:00:00,38844.82,38970.26,38331.16,38390.11
2022-02-21 00:00:00,38382.21,38753.05,38195.0,38742.12
2022-02-21 01:00:00,38744.71,39385.04,38569.72,39146.65
2022-02-21 02:00:00,39148.01,39255.2,39042.84,39107.97
2022-02-21 03:00:00,39095.36,39246.87,38822.07,38904.07
2022-02-21 04:00:00,38937.47,39370.07,38926.19,39295.85
2022-02-21 05:00:00,39282.13,39480.66,39189.26,39189.26
2022-02-21 06:00:00,39192.74,39278.35,39151.95,39203.96
2022-02-21 07:00:00,39205.12,39323.99,39057.87,39281.2
2022-02-21 08:00:00,39280.2,39356.2,39029.0,39056.18
2022-02-21 09:00:00,39054.99,39092.82,38873.5,38903.71
2022-02-21 10:00:00,38909.69,38974.12,38226.62,38280.69
2022-02-21 11:00:00,38322.72,38426.91,37362.24,37582.18
2022-02-21 12:00:00,37570.32,37777.65,37384.35,37545.58
2022-02-21 13:00:00,37563.71,37703.41,37220.48,37553.89
2022-02-21 14:00:00,37544.37,38853.93,37485.71,38679.74
2022-02-21 15:00:00,38682.34,39296.67,38646.43,38815.87
2022-02-21 16:00:00,38805.88,39128.85,38664.5,38697.48
2022-02-21 17:00:00,38692.7,38831.07,38462.6,38518.7
2022-02-21 18:00:00,38600.17,38646.76,37534.32,37715.47
2022-02-21 19:00:00,37716.52,38320.57,37568.05,38103.14
2022-02-21 20:00:00,38077.42,38441.7,37965.01,38241.62
2022-02-21 21:00:00,38241.23,38346.06,36952.1,37036.7
2022-02-21 22:00:00,37029.75,37782.3,36775.59,37462.2
2022-02-21 23:00:00,37466.35,37684.5,36862.45,37017.33
2022-02-22 00:00:00,37014.07,37321.95,36847.0,37239.78
2022-02-22 01:00:00,37226.25,37460.36,36871.79,37231.04
2022-02-22 02:00:00,37226.57,37226.57,36886.53,37006.29
2022-02-22 03:00:00,37007.36,37007.36,36343.47,36588.86
2022-02-22 04:00:00,36608.26,36794.05,36550.23,36639.65
2022-02-22 05:00:00,36667.79,37234.08,36566.98,36740.0
2022-02-22 06:00:00,36716.3,37007.17,36597.46,36835.34
2022-02-22 07:00:00,36860.31,36990.78,36526.5,36771.6
2022-02-22 08:00:00,36788.9,37154.65,36750.05,37136.34
2022-02-22 09:00:00,37105.67,37322.91,37020.75,37137.66
2022-02-22 10:00:00,37130.01,37859.84,37085.05,37715.85
2022-02-22 11:00:00,37682.2,37756.65,37452.29,37501.21
2022-02-22 12:00:00,37480.91,37761.36,37275.83,37652.92
2022-02-22 13:00:00,37629.51,37974.63,37330.1,37838.63
2022-02-22 14:00:00,37827.11,38301.04,37420.0,38160.42
2022-02-22 15:00:00,38128.37,38236.19,37688.98,37756.95
2022-02-22 16:00:00,37738.89,37871.79,37469.67,37707.09
2022-02-22 17:00:00,37718.39,37829.33,37382.95,37632.57
2022-02-22 18:00:00,37649.51,37999.04,37552.47,37688.43
2022-02-22 19:00:00,37682.4,38167.85,37614.43,38050.03
2022-02-22 20:00:00,38088.76,38288.51,37782.9,37938.81
2022-02-22 21:00:00,37964.23,38048.81,37814.79,37869.1
2022-02-22 22:00:00,37868.85,37969.7,37753.66,37926.59
2022-02-22 23:00:00,37926.59,38423.87,37883.62,38241.17
2022-02-23 00:00:00,38247.44,38353.33,38061.14,38146.64
2022-02-23 01:00:00,38146.12,38147.31,37934.13,38039.07
2022-02-23 02:00:00,38040.48,38193.44,37541.14,37676.18
2022-02-23 03:00:00,37689.17,37789.72,37608.35,37745.79
2022-02-23 04:00:00,37732.4,38068.16,37710.93,38004.41
2022-02-23 05:00:00,38033.11,38123.58,37815.65,37991.73
